unit_id,TissueNutrientAssay,CropYield
0,28.482702560626883,19.03950295362241
1,7.013959098140622,24.18299915451528
2,11.578684318026696,20.789157791888723
3,9.024830100939896,18.76666816129345
4,6.870635865128204,27.073716042770357
5,14.726145631818051,21.007059338140856
6,16.05922616420233,12.094934961419431
7,16.619340377907736,18.28797399562921
8,16.700163423467625,19.98727197090937
9,-8.298714082462157,20.623119224590113
10,-9.719406790656276,12.339996930505219
11,41.174376082561515,-20.880227387840826
12,6.4446061268938655,16.907506015601868
13,7.7736092526856915,8.180113003786174
14,32.53401001233013,1.7798002589630375
15,39.03569743578675,0.6975362448629663
16,21.79306606453368,7.617850473630112
17,8.389780179625696,19.62876502176791
18,4.958030856434975,16.09419264783697
19,22.21556358223421,23.656353580855644
20,18.32824956325282,16.264609521035094
21,11.197488151989747,21.349946040969485
22,17.725194202535615,6.7480733780582645
23,23.109370308550815,2.3611980950666442
24,1.9912999981938917,20.760175882907305
25,6.646376174363004,20.18933074623637
26,31.988741397541286,-6.663154824130552
27,-2.4825135767925364,19.3539944234245
28,19.456037518856682,14.759279349504084
29,5.444531858253804,19.40845290275193
30,19.79225909908954,15.134783648595974
31,11.37228825955604,2.153868452844587
32,16.795963429165607,15.09613367647194
33,29.143740350896827,-14.49151832840013
34,1.0812663016593937,16.98641633712307
35,11.92696804370205,22.084489019530583
36,20.900517887056562,13.684294190807776
37,40.02862771610379,-10.41992436823258
38,24.95796258178153,20.87888836725832
39,37.266629875215244,4.506642566906695
40,10.195615456761722,18.43994515700376
41,8.843914032267588,14.219005795522055
42,11.792601666091418,13.619502764308544
43,13.204742612440661,21.695357590073503
44,10.740726892171761,12.622609379003494
45,-9.807198513403488,21.42853419663743
46,21.11145063105069,8.254354715912244
47,12.800199892535638,11.904940000293786
48,14.068029585457168,1.18582261939408
49,22.67036586347178,15.735062094127064
50,16.216624071925775,10.844861190331866
51,30.77238099576347,2.9974398335119012
52,9.829652922891526,11.654032229917451
53,7.0295700859023835,12.27230732493248
54,25.439926434662112,1.7621278396602564
55,10.150885779896054,20.32566249337816
56,22.55685514537725,13.909520972744259
57,27.429104567184524,15.472306728567949
58,4.829437706397173,21.808224500308796
59,20.579162389427285,18.58528343421459
60,13.896205609213187,12.7980537742351
61,-2.7009739416098526,14.869177433227822
62,43.55163229684827,-20.205968385095712
63,23.7342038329341,22.068659315747077
64,3.9278383541259903,16.739986312441744
65,27.951210913258368,7.119863028064357
66,32.01657024555335,15.470840709137617
67,30.60887356645399,2.908275751135585
68,28.513198945984772,-7.861064295956321
69,5.283834500822539,11.12600193565476
70,18.03584395674975,13.733499119746057
71,11.087386727414737,20.484220945521024
72,1.4884999639766754,15.82686338772116
73,26.580872209473743,16.03076760206716
74,-0.9965384386072866,21.483016300746424
75,-1.7238425074998052,23.714966465983274
76,26.92437248060967,23.21172772842803
77,13.951096730371102,26.738219840871494
78,20.47155287322234,16.668622014476014
79,14.739437957201261,11.69639902341318
80,-0.4182895602382608,7.206863325782257
81,11.224655799389472,22.903231988217556
82,10.247231080709213,20.97778070674638
83,17.37463366813133,-5.181896086272853
84,8.521824134479093,21.94787616976121
85,20.94066715914559,25.537791319421324
86,16.3181087458494,2.035193876548836
87,13.878165143166175,18.864246641968695
88,11.151315749649267,15.123636840905714
89,55.30354049238528,-15.826122496857227
90,9.187251132797611,13.873549974999028
91,-6.819702370975252,14.212882288376473
92,-1.5965715492855974,18.973268519875788
93,31.135517634747387,0.6454645956203156
94,19.23084562885444,16.27720542613439
95,14.59730796238028,12.583329073719113
96,3.405154849486883,23.338637557017776
