unit_id,NetworkTopologyHops
0,51.44809981222644
1,53.023006169197195
2,47.68788481246759
3,48.57619664642297
4,36.202548460180545
5,39.25734467194453
6,36.41344080552212
7,42.38431267609315
8,64.45660809403384
9,50.57418823686697
10,45.62746570042599
11,71.59502873094291
12,39.25902959098376
13,44.65495382481573
14,61.19990719163928
15,61.605026533102176
16,64.42617732436682
17,50.25450187157064
18,52.96403330142251
19,54.6939944735823
20,45.15612655966008
21,44.794932749272284
22,28.09478295722207
23,37.28889528118364
24,62.07976438601246
25,44.86561307202778
26,28.167031482973343
27,50.89152831078656
28,47.977848960901646
29,41.0184464762861
30,60.26625412954483
31,47.48848817944067
32,55.66913262536726
33,46.510987916880104
34,61.62116508690155
35,64.6549648372759
36,66.087756956124
37,49.85332495967611
38,48.19339679940604
39,51.35915933985964
40,56.82722343823204
41,44.12709087379387
42,62.378317187826084
43,58.05511408146391
44,28.042305901290334
45,51.33753195869697
46,55.294584795233675
47,57.98377371294943
48,49.13528084798141
49,61.96182075641561
50,57.439898282295765
51,18.82340821227176
52,57.40533211643294
53,54.270916214081915
54,41.90476778131165
55,36.47425917319544
56,44.573170995015026
57,58.600374138001044
58,29.195736699480367
59,54.77419137351316
60,46.724522985034824
61,42.515132699535044
62,37.90155773002844
63,29.92444405770197
64,53.821254188925536
65,39.94827420638314
66,63.170327083685876
67,46.50170560978848
68,50.680522539006624
69,63.263398966143654
70,50.781199266829624
71,37.07050736195632
72,52.65357789490172
73,27.938838736107986
74,45.5418465970805
75,60.69835058981132
76,56.09393407290241
77,43.10973471247134
78,53.51594713965022
79,44.867515864959366
80,65.15087814499903
81,43.89880937467042
82,65.87344014610619
83,46.13018391650688
84,54.66002240319923
85,38.122922429888696
86,65.88273616110332
87,44.6546422838105
88,43.56061691544327
89,51.41670924819367
90,43.566507337474704
91,67.19371588818213
92,55.039406855747536
93,53.42645259378196
94,61.223257975559775
95,51.57433220030713
96,44.83387890175508
97,50.11394306362374
98,44.722837011418235
99,53.47220617685325
100,36.23901944288699
101,46.02594933139666
102,67.22918780917864
103,65.36691264388158
104,48.20504133650345
105,47.95041986262091
106,44.07040104793741
107,70.5007487565841
108,45.10863873954054
109,63.08819201292805
110,72.29244791923541
111,50.597706471540384
112,61.056569162008955
113,42.372908644453815
114,29.874565811132314
115,45.66053021070785
116,62.10405501672514
117,35.127456242637805
118,54.57670951465562
119,52.8087348919767
120,71.40566030057816
121,39.947270360728446
122,59.64494037348985
123,50.88907082691813
124,46.017142695307214
125,30.561724820397767
126,49.89360071464848
127,37.394763889465494
128,55.41640476056415
129,46.453716746513464
130,40.60570568045463
131,44.64706740508971
132,30.511583444106325
133,41.704836550296264
134,57.44693842392709
135,69.60773547033119
136,34.387131988026695
137,43.52545334551058
138,48.559948781002426
139,51.282911837609475
140,76.39427457941646
141,24.930639313098606
142,53.19723699941856
143,57.81807594403105
144,71.47527169654018
145,54.71880884088829
146,43.01240418789611
147,69.64012775454765
148,37.01379566724888
149,56.99142990419274
150,53.30745191857048
151,74.22141441823126
152,52.78117282059101
153,60.36691020968691
154,65.88121011213835
155,68.27886459223694
156,66.75081862794325
157,40.78140614258402
158,49.12346491696353
159,45.32786675175639
160,61.86477820925494
161,44.58126609488386
162,39.53449465073174
163,49.62588103918428
164,64.30611791224501
165,64.51373663169258
166,61.90478775930172
167,64.28100344014412
168,65.92538742807253
169,75.90485722865625
170,53.49638161896383
171,52.142602184495615
172,45.46116722545995
173,50.870661418844875
174,53.1661556398122
175,55.71408287092043
176,66.72761011426057
177,56.238032235538896
178,76.23591510252464
179,45.715741398812746
180,45.47497169806926
181,54.565580118126704
182,71.61821709986327
183,41.36872859150981
184,51.53542051057739
185,68.55702613645579
186,56.19467928714905
187,51.421150237667604
188,67.7064663685037
189,46.38217448716894
190,48.66056103192985
191,50.27435526784718
192,56.56153082948214
193,54.09601446898744
194,65.45657750933083
195,50.37108205689846
196,36.08383924554018
197,40.498672664416596
198,50.83548300645203
199,22.125877452039422
200,64.66849411578907
201,66.6951658211465
202,20.671998598496796
203,61.044020481625836
204,34.629730543468
205,61.95640775731143
206,53.096835014426816
207,40.32727180962983
208,44.34251173086321
209,41.16641484765199
210,38.652842125583916
211,31.6002566990287
212,69.67337194650237
213,36.37818587532492
214,51.05846347122235
215,46.96091747978313
216,68.51437204029337
217,45.587083615084424
218,52.58568103071068
219,36.008313487765534
220,55.145068842990085
221,47.98014758889096
222,44.55179701363804
223,48.44408392862997
224,58.18684275526267
225,76.42186446617067
226,52.026288527994815
227,43.02202737848645
228,66.60545968421921
229,23.866121464908762
230,39.948163311628846
231,69.97435264913625
232,69.88606142676147
233,48.24906356597884
234,65.23337777389688
235,54.16073584918227
236,63.60381936384519
237,35.06027203228456
238,35.84010439693794
239,50.03624371141056
240,35.9445610080737
241,43.55512728627826
242,44.23929733736962
243,56.09578441003366
244,39.259341771262726
245,56.91288824744083
246,44.98820395113391
247,45.01343754461968
248,53.568641148750764
249,61.051301169396716
250,44.54815726670887
251,72.9071397864837
252,52.23891060582605
253,36.472142622179426
254,55.91547978329663
255,52.665577467764955
256,57.75111879474294
257,51.29297756194721
258,49.648692879737695
259,51.86269760867243
260,49.956638132678165
261,59.71097645400287
262,63.96068135340022
263,42.39714271334736
264,55.704656614529725
265,31.21910209772596
266,68.22767826204834
267,59.90275080408853
268,42.78116285239861
269,60.76475860385763
270,42.233817966088814
271,47.16182161569931
272,50.028919881777625
273,56.56390846209057
274,57.08504171889224
275,41.864709786522795
276,39.70529905067647
277,48.997001647158825
278,43.57579502094818
279,35.99803926676636
280,65.1596568891009
281,43.73735403924618
282,71.66318141083607
283,50.19007238395817
284,80.76266027743004
285,54.05844565445452
286,34.32242552034623
287,27.57914839905239
288,47.384686011673786
289,55.133335403742436
290,51.70881423096937
291,42.767226308202396
292,51.23842688211645
293,32.22682093884984
294,37.183560244021024
295,64.09410314937463
296,58.06663912737291
297,11.26449795992418
298,63.03644765471483
299,55.662536847639274
300,36.55300346062644
301,38.85469681924528
302,50.45645967867821
303,70.26016336912188
304,40.770393073663385
305,35.086015692726505
306,71.5306484583351
307,52.37730061065463
308,35.21510586993979
309,49.80346228888164
310,73.41835928634316
311,61.56729776240597
312,43.95111473194431
313,50.31166732900035
314,37.41408532864945
315,26.07517890089655
316,45.288176705301595
317,53.72591805052557
318,39.11046455472191
319,47.517097307171035
320,49.12209206567718
321,40.57773847089508
322,40.08250047435972
323,44.21110668153879
324,65.29235201171923
325,54.535391450097954
326,43.086341941971455
327,63.56645836498525
328,56.45187921084653
329,43.20502731317386
330,37.38822419349322
331,44.673515026268475
332,43.78275745272632
333,45.60497576228866
334,24.740574517544587
335,63.00573876698168
336,47.658112521295536
337,49.851966338785545
338,33.46505245496203
339,40.46396613897761
340,42.51171218324559
341,36.83843733494737
342,47.57718117045375
343,68.30758692024177
344,76.03237788970645
345,51.796698301967574
346,59.34041469619343
347,36.67880607811175
348,57.394937860297794
349,40.18550433429691
350,51.695549373402606
351,68.88420021131196
352,65.38091596626579
353,62.77193780801476
354,51.870496442686
355,43.42710839029497
356,48.80209507120705
357,48.446161854763325
358,21.66953623206531
359,50.43685255067662
360,56.515233716106984
361,9.604245775741603
362,45.722837250567125
363,66.269047376991
364,29.772583430139193
365,48.2323017198129
366,68.12509158042812
367,40.569860498677045
368,56.80418515373378
369,43.15339288142709
370,35.97149030468477
371,36.985373004985476
372,53.924656055025835
373,33.65757420867934
374,39.98883261439717
375,38.40860202638532
376,27.211991732414084
377,60.13434815432577
378,48.835934304621645
379,69.1137578452405
380,38.30109368120303
381,59.23057390685026
382,45.8222049047213
383,55.24466329925366
384,56.086706147621854
385,41.42590359980125
386,27.871047354009008
387,55.85861578895527
388,56.51322925458303
389,44.08059998472487
390,48.00435278736775
391,34.71146427449176
392,47.660343663811574
393,38.35375155851755
394,54.249551082945956
395,50.58745181407084
396,48.64179606972748
397,58.62775163089126
398,53.765847828646415
399,43.68244705409674
