unit_id,CropYield,TissueNutrientAssay,do_FixSoilbornePathogen
0,-9.801035908079662,42.73070322097202,100.0
1,-2.9281787241349524,44.74926611477014,100.0
2,-23.62021897879407,44.99624113177298,100.0
3,-9.198476459093845,51.512058141179494,100.0
4,-17.5336295345256,60.18848344426931,100.0
5,-19.303286078278862,47.33631849970185,100.0
6,-23.36061752784632,44.79325806944505,100.0
7,-13.307180452217526,15.712732226258773,100.0
8,-28.443192635588026,47.549613807784745,100.0
9,-16.549236534510058,50.58053203545573,100.0
10,-12.211220973463877,43.99148319191383,100.0
11,-17.098939323109864,37.98192081289342,100.0
12,-12.34825839377495,46.62467007056431,100.0
13,-1.2723647381173766,37.376080502376695,100.0
14,-7.351387131713039,55.75360739869489,100.0
15,1.029075552862495,39.96451488499741,100.0
16,-21.44231004721735,38.35469779521244,100.0
17,-20.757249748607617,33.42921159371867,100.0
18,-0.9344722126374092,19.936211715470673,100.0
19,-27.02335878298186,69.70171261437544,100.0
20,-13.079350490663526,39.376366029492914,100.0
21,-18.197491747577747,48.917061950076146,100.0
22,15.40746869721757,25.676625904107965,100.0
23,-12.98485973859177,35.59578760253382,100.0
24,-17.83990365475884,59.19071226631327,100.0
25,-6.403706726540298,19.69468105580562,100.0
26,-13.142865472772602,43.23301810367195,100.0
27,7.815852714315162,37.54149185732984,100.0
28,-22.75595215945202,34.18419490626331,100.0
29,-23.845311332124375,55.77105319790053,100.0
30,-15.14350581446788,40.397628680148316,100.0
31,-23.39656618778463,35.8359316761579,100.0
32,-2.3394764947832716,6.565738716344935,100.0
33,-6.896311029599265,46.62595903874215,100.0
34,-7.793808366492655,45.174569034666135,100.0
35,-23.548666071619817,46.87767786970079,100.0
36,-8.634571815735653,39.20231555635116,100.0
37,-12.525376379348538,51.17281444997921,100.0
38,-16.54640891629229,46.006011612307425,100.0
39,-13.929050196360764,43.62405537399433,100.0
40,-29.934222898439074,64.20278018740078,100.0
41,0.810519819658192,26.577972906805865,100.0
42,-4.812138715402986,40.72119806105593,100.0
43,-10.079096444479827,41.73947838948683,100.0
44,-10.962764417847461,48.897828524433606,100.0
45,-7.3702688587386564,15.664926114532992,100.0
46,-12.180550472096474,79.50060247605776,100.0
47,-7.111778446876744,27.754369237313234,100.0
48,-16.63126906880877,41.46137899863804,100.0
49,-11.032637884614246,31.28949420033526,100.0
50,-18.11466100105559,50.639086348477875,100.0
51,-23.374563296872996,41.84185559521157,100.0
52,-10.313373184417589,33.62458193250767,100.0
53,7.063190397395234,35.3087979960451,100.0
54,-21.584030973111336,26.75395993167384,100.0
55,-7.805265354749931,48.585750132018916,100.0
56,-20.197844836101613,26.62218084483935,100.0
57,-14.6734965730387,55.3750632214068,100.0
58,-18.97280297100339,48.15364504641264,100.0
59,-4.866242025444072,47.99782498291078,100.0
60,-22.79070686284274,51.23804462672835,100.0
61,-24.978462458570338,25.44931532403952,100.0
62,2.2789958235547125,46.32620243344403,100.0
63,-13.825348083227347,47.66134169029481,100.0
64,-16.249694142480912,58.9258313289681,100.0
65,-15.524595317749597,48.45080512474343,100.0
66,-23.11157765787996,49.0444274337228,100.0
67,0.7110366173508311,27.88916206016059,100.0
68,-15.407703485490327,26.08272718271823,100.0
69,-13.413313298298474,25.418533328488273,100.0
70,-8.21530720753767,44.775303991092926,100.0
71,-27.546994054709653,56.299312639510156,100.0
72,-13.748640120848949,29.30008242731512,100.0
73,-21.83405405693702,35.51539423883416,100.0
74,-10.343535125020637,36.03681180251367,100.0
75,-18.6530792996275,54.45912884620894,100.0
76,-16.369336422159886,51.60573644692336,100.0
77,-25.699088657878004,50.14557849080883,100.0
78,-15.651638650863438,44.511379229013635,100.0
79,-23.64842515971737,55.149675284741804,100.0
80,-23.71249443999571,42.72573205718281,100.0
81,-14.615364886946411,56.185350118113575,100.0
82,-6.980776784575633,29.508637778663694,100.0
83,-18.970111714453548,38.82791788189491,100.0
84,-20.072814435739737,31.236875726394807,100.0
85,-12.148381910494496,63.05402845713533,100.0
86,-5.692530776948982,23.72261196984338,100.0
87,-3.5573239479500085,28.068816718248296,100.0
88,-29.546020544464184,60.769344485968766,100.0
89,-15.209128732621506,59.15156920505308,100.0
90,-29.038691158647623,52.42753273896775,100.0
91,-9.38098425036925,53.644237198969606,100.0
92,-22.451851066991786,44.564453472227925,100.0
93,-2.0982966232736606,21.971179866374435,100.0
94,-9.670853179782299,42.885694518251746,100.0
95,3.5705615432720963,17.579139218289598,100.0
96,-12.41902451925234,42.933884784449916,100.0
97,-14.884833914308778,47.13362533059507,100.0
98,-21.26626491827749,57.16613105818444,100.0
99,-23.612393023462232,57.266743064198245,100.0
100,-6.273175214817565,25.295845548295986,100.0
101,-12.087785569756294,51.67419491588037,100.0
102,-28.165895618586458,48.45308649096617,100.0
103,-9.634773698392056,28.810343338948712,100.0
104,-8.204728199511893,17.78603512130124,100.0
105,-14.933519604499573,41.68054906712061,100.0
106,-20.44829803436567,52.68858862371807,100.0
107,1.2362519629212207,37.48421456357943,100.0
108,-7.217718255606002,41.13357511388712,100.0
109,-14.792859405062009,59.122585747023706,100.0
110,-6.457344603887453,43.02746606922926,100.0
111,-11.15698131296335,34.0159604422601,100.0
112,-20.827465625812177,35.94204191347599,100.0
113,14.68589916260476,9.43857443010426,100.0
114,-10.114422630367478,41.84138947976164,100.0
115,-18.642282208336354,34.68605938016256,100.0
116,-14.383312770299826,39.74022797970291,100.0
117,-17.97464486839193,23.200526418272162,100.0
118,-12.02425502993019,55.41510931513185,100.0
119,-0.9639100489159577,28.079000007531725,100.0
120,-27.50064077401746,42.66044752318232,100.0
121,-16.119184138323902,32.19998997702986,100.0
122,-19.231816919330754,77.77528124807779,100.0
123,-18.896390224780355,34.107257730200494,100.0
124,-20.11441831137893,53.697067623177624,100.0
125,-15.244197088809255,54.5509207963092,100.0
126,-4.718765512803776,29.654441386136206,100.0
127,-2.7343756095854674,49.55085883916128,100.0
128,-27.411669214408978,71.15696474954859,100.0
129,5.4712655482673735,29.813993446833965,100.0
130,-17.75548161340694,45.161365521320825,100.0
131,-19.233440409111974,62.685403981100954,100.0
132,-21.818659789878684,32.604632901416736,100.0
133,-12.277161609685304,48.424075224765204,100.0
134,-13.942129999296231,45.51614798118813,100.0
135,-13.27430248607324,29.86061130496564,100.0
136,4.993440246257329,19.173773021742736,100.0
137,-13.73562722831059,43.15686648127567,100.0
138,-8.412866174237928,45.32487446923659,100.0
139,-19.82759743463901,60.23839225296226,100.0
140,-18.840454759596795,52.55473969505657,100.0
141,1.8930097321132442,14.127689728509269,100.0
142,-25.34733777878564,68.83253393961843,100.0
143,-14.273697315748434,31.07522708541904,100.0
144,-11.444342071330354,48.186051430416896,100.0
145,-20.241604531793605,57.475778646052675,100.0
146,-12.970482042398793,60.23756894418557,100.0
147,-10.390590735075016,32.48296070963557,100.0
148,-10.219809371442128,43.58649555736978,100.0
149,-10.113264279787941,44.25922488270754,100.0
150,-16.639216888768257,35.245988959253154,100.0
151,-11.607087745205044,45.63432867453142,100.0
152,-6.022511686239155,55.22560294023717,100.0
153,-12.365384846211308,51.04030175833771,100.0
154,1.717381198840215,18.706177756177148,100.0
155,-22.993157019997387,57.41504708971032,100.0
156,-24.482991662433324,37.47178082525778,100.0
157,-23.05521772412171,71.12398757279718,100.0
158,-11.90487382814028,40.36678243081913,100.0
159,2.8112473032482743,36.93728839111847,100.0
160,-6.328760642801356,33.33784050504415,100.0
161,-17.378545420788996,41.847622367771024,100.0
162,-18.465543850116262,46.770543954185335,100.0
163,-7.791307989611998,30.452071302417394,100.0
164,-6.372688628127534,36.041533801383494,100.0
165,-32.61589964366611,49.979967385521,100.0
166,-22.848855721495934,62.85436057404212,100.0
167,-9.40316653390285,29.38530888657307,100.0
168,-15.577721744614186,39.65370926955289,100.0
169,-27.35978122671931,45.13216504844382,100.0
170,-11.951849342882973,32.5756909320875,100.0
171,-4.525762288219858,18.53126611605597,100.0
172,-11.234888017776447,46.47118986865693,100.0
173,-14.96766732842416,38.012201114020954,100.0
174,-5.47065367356311,34.613400244319685,100.0
175,-14.983127521489227,32.12672515317273,100.0
176,-12.701234919836004,50.28229498847505,100.0
177,-21.636201557801762,40.41101394830439,100.0
178,-18.627175204897902,49.349675466720996,100.0
179,-9.049313991962167,52.01688987686127,100.0
180,11.394513976248717,12.226513724587601,100.0
181,-24.391397958608167,61.713650098100416,100.0
182,-6.589897438874795,32.10877277659287,100.0
183,-21.180484898351935,64.49961732660316,100.0
184,-20.180716057278026,69.42316024517177,100.0
185,-19.83625839701682,39.929748884840706,100.0
186,14.122184281377177,10.579815858046727,100.0
187,-23.833006245625846,50.245161963357475,100.0
188,-7.576026719788973,21.09751190831611,100.0
189,-17.67938553592095,62.29907076340996,100.0
190,-19.501218270915427,45.14985396995653,100.0
191,-7.146309895308171,48.22705172527696,100.0
192,-25.50485863113994,38.471248534933764,100.0
193,0.24224511113709646,45.449384320041574,100.0
194,-3.892405613896379,40.11664759584502,100.0
195,-22.788278751296417,54.41037197835016,100.0
196,-0.6808052455516307,28.494506085031503,100.0
197,-25.968060163565237,48.37963612954661,100.0
198,-26.871595200422185,62.61725111087084,100.0
199,-10.217562765378291,40.643979585995396,100.0
200,-13.515568444397017,64.36709965003023,100.0
201,-15.027438159104527,48.35022958143786,100.0
202,11.507681262749518,18.80766857152491,100.0
203,-15.893583199365716,49.97805569970702,100.0
204,3.622229141891917,33.06279421031849,100.0
205,10.94746131214169,15.348155496988413,100.0
206,-11.508544913105112,37.563074520668756,100.0
207,-16.03920298898181,42.122220973190686,100.0
208,-14.942772712994982,48.3323875383379,100.0
209,-22.975280596020824,51.32956320118505,100.0
210,-22.261790560177836,56.01305572528097,100.0
211,-9.662313753891906,44.94798581632927,100.0
212,-19.270350788526414,9.432543950076507,100.0
213,-15.928660410041234,65.77162498737916,100.0
214,-7.238993041057082,57.05414012451907,100.0
215,-23.692348936337396,57.200193358704375,100.0
216,-12.454643114352669,28.7388413282669,100.0
217,2.205676276515602,22.70956341369319,100.0
218,-23.103363126894635,36.98718815391175,100.0
219,-21.343045611366207,33.573514590794915,100.0
220,-11.836988254527308,27.91902088812631,100.0
221,-0.8026953904306531,37.31208017149427,100.0
222,-20.188356638133573,56.42981015424974,100.0
223,-11.3024164845776,34.53108355686722,100.0
224,-24.872859292039678,58.12745791591537,100.0
225,-22.613444996267308,42.56250788469507,100.0
226,-17.320527532510358,52.467509104178376,100.0
227,-11.102679780735166,40.44107439910203,100.0
228,-19.757751478703707,51.438739353283985,100.0
229,-11.82904394061956,41.07699748033868,100.0
230,-23.611159807472024,70.67742227768522,100.0
231,-26.332373962365384,33.40136788091367,100.0
232,-14.753333065716298,46.63093818376726,100.0
233,-10.093645528261174,36.27238342006343,100.0
234,-25.12915343826844,64.32324987702145,100.0
235,-13.784530754217169,40.60598697479031,100.0
236,-19.714075728031585,62.39888865183665,100.0
237,-23.057840044966408,61.5015993058998,100.0
238,-27.77166077004495,62.17429907507728,100.0
239,-9.776680816062994,23.98318742731525,100.0
240,-15.495642291097646,29.207281380695726,100.0
241,-9.518296660103559,38.25354690278555,100.0
242,-28.4041728815106,48.49255878145037,100.0
243,-19.703065018107903,56.71616161008985,100.0
244,2.3258692922122313,28.570549278823517,100.0
245,-13.130073422085108,50.4598142524899,100.0
246,-25.757621355592203,40.0230470621981,100.0
247,-24.184469296090555,63.20347392972909,100.0
248,-6.093475197459976,48.674717636880565,100.0
249,11.027415049973687,15.214721669344016,100.0
250,6.032177595623429,50.75345870225138,100.0
251,-9.73370181577806,59.677079439838444,100.0
252,-17.29185588394866,23.810984915885303,100.0
253,-4.433075317373396,40.81800432093714,100.0
254,-11.189590126305449,42.35915709732061,100.0
255,-13.960059483358812,44.505817486341456,100.0
256,-13.574169713328258,49.592854186420226,100.0
257,-23.823305283398525,57.93388605725703,100.0
258,-0.010634058906616062,18.517734144311632,100.0
259,-6.525853852055771,50.68424483967326,100.0
260,-21.479720286503884,40.279462769210355,100.0
261,-12.672458396987963,16.567222720318927,100.0
262,-23.102314269587062,52.51704401512576,100.0
263,-20.58304795652947,61.43251998946819,100.0
264,-12.069907071105849,41.11821125530796,100.0
265,-20.117354292224267,23.11976451398989,100.0
266,-25.5244555456317,31.51747078579261,100.0
267,-17.34175503952406,48.37855210277304,100.0
268,-15.58173493933524,37.12287319629363,100.0
269,-16.74443797451854,34.15024556870444,100.0
270,-18.148318510491947,62.38029167571199,100.0
271,-4.561051692561733,41.57732153830112,100.0
272,-8.052808399702663,39.64133103554904,100.0
273,-16.820619526682634,43.614950576314826,100.0
274,-11.63544679603974,45.11235203946901,100.0
275,-18.233335514771174,53.39308092085659,100.0
276,-19.870287170628753,42.894033686865335,100.0
277,-7.554415621146143,52.15966002833411,100.0
278,-19.321846543797744,52.33433871079075,100.0
279,-1.5494834003350375,73.45251315082064,100.0
280,-8.471552265513354,46.86473264928745,100.0
281,-13.604810821124982,41.138190849582884,100.0
282,-18.703615281645007,51.11556111003274,100.0
283,-19.376419070759276,48.99820523171113,100.0
284,-19.8806400262249,42.778276709112816,100.0
285,-5.149976916553111,41.67597096574487,100.0
286,-11.865258676922172,20.37495523318875,100.0
287,-27.051424806778893,36.92517937375196,100.0
288,-20.154785717235203,33.21417459924364,100.0
289,-12.262178027249817,39.99325423142726,100.0
290,-10.975315639955602,38.69097639492092,100.0
291,-0.3763231579431121,36.03804691159169,100.0
292,-23.618142933181964,53.89752776778727,100.0
293,-11.825044053780058,49.079297862335,100.0
294,-23.529210505384913,56.842942895197645,100.0
295,-13.855516397545998,66.88529754318004,100.0
296,-21.589912883495536,54.78850703786717,100.0
297,-26.03320309370682,55.29397373855427,100.0
298,-2.8926827338848042,26.68348905554505,100.0
299,-26.856033997481866,54.731888725898955,100.0
300,-22.196061218374634,33.978538339120846,100.0
301,-21.84150193028008,49.02450244159275,100.0
302,6.703949823153552,32.275721665906254,100.0
303,-20.249180660294442,26.538773433440902,100.0
304,4.523498181553615,37.316085804467235,100.0
305,-20.304706411324673,41.513501982892635,100.0
306,-9.953812427935706,53.848117781791785,100.0
307,-19.474903327300172,64.46120942658925,100.0
308,-17.01022909820902,56.4348696234747,100.0
309,-6.587472615869206,34.342464841362805,100.0
310,-4.458994513009235,47.508344324715374,100.0
311,-15.639711006824559,54.06691191127712,100.0
312,-23.203574934844045,45.32520304283157,100.0
313,-21.18669223572731,44.70845876641667,100.0
314,-28.036211201360878,55.17902314472191,100.0
315,-19.179579863533046,36.66670005284984,100.0
316,-3.453349084013944,29.08504048394663,100.0
317,-27.251411783992946,66.33770151958969,100.0
318,-6.7800712496754745,61.91848906932563,100.0
319,-18.97671446380823,62.20970881257293,100.0
320,-11.626942835671475,49.00166483818339,100.0
321,-21.801708268119896,42.63908349255838,100.0
322,-23.80330619005925,61.336555714370455,100.0
323,-21.896550905547134,49.04786565766566,100.0
324,-11.886378659077511,33.11232472888058,100.0
325,-6.309376935682744,34.56343845322689,100.0
326,15.021263461478553,31.72625541012166,100.0
327,-12.502434045822067,59.4287567901165,100.0
328,-19.56426744971736,34.71717141116816,100.0
329,7.650237794822478,43.31296864360765,100.0
330,-22.62175187338064,46.06829291139773,100.0
331,-16.966202307628247,31.216530458150693,100.0
332,-12.6238668649025,33.828264926575756,100.0
333,-17.237074578477884,56.58995778607292,100.0
334,-13.646134443382328,37.10244928141312,100.0
335,-14.173759098525752,20.446803908569123,100.0
336,3.2907478835582458,22.591594018353263,100.0
337,-16.277187067691045,44.99640724385339,100.0
338,-31.964836929019818,72.4203653605164,100.0
339,-23.91165356083575,44.11391369927252,100.0
340,-12.294435599487903,20.50003557120527,100.0
341,-3.3037026850238274,43.14999163291738,100.0
342,-21.917208378505755,31.5603869003933,100.0
343,-23.692961357419048,60.77344122147823,100.0
344,-23.743940215828882,54.39965109772984,100.0
345,-14.158162378021661,39.02498544983563,100.0
346,-16.074403013558534,43.66312581724006,100.0
347,10.728783251193164,23.58858845680993,100.0
348,21.54554371109754,6.763080977609067,100.0
349,-5.968153579719452,48.00645294204797,100.0
350,-17.06037839433156,35.27035024780029,100.0
351,-17.470772749815215,63.723692756498735,100.0
352,-9.221265206031191,43.88668173700181,100.0
353,-18.647505230960984,49.0377621999369,100.0
354,3.2148872807549926,31.034800513480313,100.0
355,-15.254370248044166,44.929431872970774,100.0
356,-14.610922896230601,46.80477392803553,100.0
357,-24.222338125579718,56.54198232344832,100.0
358,2.9628730653179356,31.489733079546646,100.0
359,-24.865316663738135,58.193886103898635,100.0
360,-23.471675384342262,53.16489213705566,100.0
361,-20.402850687636175,48.040680054192904,100.0
362,22.73968124264007,-8.012323250021325,100.0
363,-21.73346412836512,35.848494672178106,100.0
364,4.418527737149939,-4.962653134846914,100.0
365,3.8872496984142355,31.86945032941978,100.0
366,-12.514932768572825,54.27596789900726,100.0
367,-6.43799416030663,46.21351541638984,100.0
368,-17.13284253389449,46.78305551940706,100.0
369,-14.278410417708958,31.79585981935651,100.0
370,4.037267263411776,21.779287348053433,100.0
371,-7.034950853481827,24.427450936246657,100.0
372,-25.652140214029515,59.175877340712454,100.0
373,-20.542474425581247,49.61323548502672,100.0
374,-21.644428355156858,72.30682155740828,100.0
375,-5.2903807717337115,31.12530726568305,100.0
376,-18.80933732334071,57.10274617520542,100.0
377,-9.575014977722914,36.7607236590622,100.0
378,-6.98352571759396,30.382946796422786,100.0
379,-13.113036197397225,59.38476422846899,100.0
380,20.870337514579024,9.802374752389301,100.0
381,-1.4145100471610368,32.26463441288832,100.0
382,-17.970774386708293,39.65808015559628,100.0
383,-8.556494583595194,30.928707110892773,100.0
384,-11.135701710951171,37.52246144804412,100.0
385,-13.042897572811631,27.132323422231664,100.0
386,0.4315634129189365,25.619612451339286,100.0
387,-5.089384885977015,43.33473658618779,100.0
388,-15.440319906746948,64.33250460113666,100.0
389,-10.17513803435099,23.78302565122608,100.0
390,-15.123871785854838,42.315088298406636,100.0
391,-11.456442863266304,54.791345638045,100.0
392,-8.298850184017454,43.50623945593348,100.0
393,-15.427376960167596,48.17810968885426,100.0
394,-28.95690515096551,38.80284536414776,100.0
395,-16.422447398414665,47.289030161317555,100.0
396,-19.497630121606328,53.32793079117119,100.0
397,-18.35293997691555,57.25463056811559,100.0
398,-22.215389572365833,49.08527034248172,100.0
399,-18.73193598029663,33.99058715815263,100.0
