unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing
0,58.78391669810738,-0.5403032280525588,70.86959496687474,100.0
1,51.5810593794183,-0.12654016390594336,58.13808864593413,100.0
2,62.71182622200338,-7.768931404894797,71.06138039576726,100.0
3,55.8019600950538,-21.357951558423416,54.94458780543747,100.0
4,54.46948346884689,24.260725884027384,56.800568582233595,100.0
5,45.649424417695755,19.31756910404407,37.69153898377499,100.0
6,44.59032275751112,26.2325650151843,39.21294107759828,100.0
7,48.5467008097967,2.209244405203168,49.17408404848084,100.0
8,53.708757701331486,18.005400534304407,52.09451850749885,100.0
9,50.113795257187334,-4.456163437363866,51.92781799224429,100.0
10,46.75897693688057,13.235824082464484,51.75011431522927,100.0
11,54.01421540747169,4.051155255172537,59.80308944988595,100.0
12,62.294917477864054,16.74028661361413,71.87842287652231,100.0
13,48.20461466345963,-15.179183438495702,39.64246190157559,100.0
14,58.4403783774446,15.974840164818312,55.4672061978033,100.0
15,65.17973920849505,-19.84555790273083,71.62392756884826,100.0
16,52.275376025254744,-8.256594476480245,57.53826790064958,100.0
17,52.237984842241936,5.867704743576614,52.03662497893909,100.0
18,62.32016565004841,14.821409805128713,63.23423331390033,100.0
19,58.28285818570225,-6.090692210510133,64.41000703252536,100.0
20,72.28418804672903,14.738126036822148,68.48335688063258,100.0
21,46.197651336834404,-14.228514600639038,47.1097809449141,100.0
22,64.29266560594239,14.91502780805819,77.47037320832813,100.0
23,50.61911133755134,39.644287968427776,53.57810614601674,100.0
24,62.91226558932516,-11.93713082634055,82.34489492098896,100.0
25,60.16894101697563,-24.44383036992562,66.99280504128484,100.0
26,56.334191274736945,-18.881093882754787,55.535854820052734,100.0
27,47.97987313549027,16.377368422046786,47.510023980321584,100.0
28,54.69759832552586,20.307557673427517,56.69663207808414,100.0
29,51.739159154565485,-2.0530150530825493,48.5726548853128,100.0
30,50.28051534994553,22.313647668315646,48.53244278705495,100.0
31,52.48933564002594,-2.3053546790938073,58.755802796965625,100.0
32,53.65700243167434,-18.092482721732637,51.11441378062786,100.0
33,55.87824714516083,-1.9561411723084001,39.46427282005808,100.0
34,60.18708216930212,10.488263892519637,63.098902286230576,100.0
35,57.888956287241484,9.054417218333516,64.8258357035307,100.0
36,65.14311451589845,-13.787934365057698,59.878412519978156,100.0
37,64.23390457706198,-6.853300843636003,79.82865903791136,100.0
