unit_id,ProductTiter,BrothTurbidity,do_chelator_dosing
0,52.30668687138261,15.132540286591706,50.0
1,61.12185201088928,1.2446827635707916,50.0
2,63.46053957484713,2.588100902639489,50.0
3,55.2416957106576,-7.7558772840999115,50.0
4,60.75237326587697,24.792328539383746,50.0
5,46.215847332398184,25.68764661861095,50.0
6,44.330941810379386,32.27748181780852,50.0
7,40.03102881022625,19.272872932763796,50.0
8,48.742435511055916,29.49446589459987,50.0
9,59.403239035006706,-2.1983267006196954,50.0
10,51.97876961970219,16.401147805484513,50.0
11,56.235875768256214,11.288352567313716,50.0
12,65.12518073700815,21.492838369804463,50.0
13,44.572011332046266,0.20742232702446728,50.0
14,57.495054142036096,24.20071740652447,50.0
15,71.16929535179445,-12.297208112531894,50.0
16,53.74081312788002,1.538048132928754,50.0
17,59.08589859352757,8.714425777283791,50.0
18,66.89387705482548,18.318154966528272,50.0
19,65.08093438141307,-1.3679366001893367,50.0
20,68.03113380716286,26.09364214477994,50.0
21,55.07247001965815,-10.105236553808028,50.0
22,60.526492586660915,25.810663575644156,50.0
23,41.916587092982375,51.13987243861755,50.0
24,64.39564047839151,-1.5946645834462956,50.0
25,64.64592450713296,-14.846628449524767,50.0
26,57.699211987089036,-7.369778278484729,50.0
27,52.18456837652841,19.963793069668927,50.0
28,56.89675888106985,25.07467075585469,50.0
29,56.729566338320765,3.658083869751054,50.0
30,42.9671972788294,35.22901328614111,50.0
31,58.112939432400225,2.881555085337401,50.0
32,54.51486990735298,-6.251160221497626,50.0
33,62.24871452813372,2.513398859451316,50.0
34,68.12643654340603,11.657058602874873,50.0
35,60.31507042077841,15.343500232788136,50.0
36,68.96471231619246,-5.240390560847084,50.0
37,65.88178745704593,2.564217409150519,50.0
38,59.63415958976131,23.470316502785014,50.0
39,54.93395035987702,9.324020882682863,50.0
40,59.10552920675268,-0.4887112034939296,50.0
41,59.76823188956366,19.427659951239324,50.0
42,43.833196494689304,-1.5698755811486826,50.0
43,59.54281459010209,14.487896736451846,50.0
44,62.424457051688954,23.237574259478414,50.0
45,67.55505249450013,5.185332637478201,50.0
46,61.560817091501,22.840966491033807,50.0
47,50.193596497952015,-6.455264844814632,50.0
48,53.333316318008436,1.5693720718078215,50.0
49,49.34441902659032,-1.2397060023303066,50.0
50,53.328163510648366,30.33454738615784,50.0
51,35.20584411722945,23.33719104270611,50.0
52,50.667502914236024,17.92572357971119,50.0
53,50.61147192408515,-33.396040066265584,50.0
54,60.58734630301811,-2.6928553043907204,50.0
55,49.551454286575165,19.928404860973306,50.0
56,45.53008646084023,13.253883346714558,50.0
57,49.901724019108315,22.634263323027298,50.0
58,53.01089155916168,28.172323980965757,50.0
59,52.861156176582256,25.379505068186255,50.0
60,69.3598659825341,11.031948261736622,50.0
61,68.6918801898258,16.330348601875524,50.0
62,55.67687582438047,12.463838587500646,50.0
63,52.93501411515865,18.54506646273125,50.0
64,60.376132463130375,2.863707227640461,50.0
65,59.54958703486265,14.56457374384372,50.0
66,30.529134592835128,18.790414281660702,50.0
67,41.573888354609984,-3.4515759064611764,50.0
68,63.18834614377373,4.50799527771745,50.0
69,45.98312016522337,-10.736395609793451,50.0
70,54.47804887189825,27.347169002244456,50.0
71,62.030101286054304,31.26655803692911,50.0
72,51.46431503705622,13.534344550816154,50.0
73,39.20930862652501,31.83574057917922,50.0
74,58.94937344747567,10.8908064528458,50.0
75,50.095840927033635,7.791051605164336,50.0
76,54.343899140079245,27.656924207834052,50.0
77,52.212256742413096,14.651288740848223,50.0
78,63.8350940024589,-5.589671972330779,50.0
79,69.93206117754549,2.549235027960094,50.0
80,43.19329595859925,7.73608295925642,50.0
81,57.21221432655896,27.931280246360146,50.0
82,59.78644617926834,11.756798368208266,50.0
83,58.6445242976254,26.340417922321198,50.0
84,57.42059598151091,0.6047590083567034,50.0
85,66.8037393861299,20.780157782541973,50.0
86,60.501467077957884,-6.762119235317577,50.0
87,63.86617664701513,27.970644911792004,50.0
88,53.316042586807505,-0.9421194263203638,50.0
89,49.11515762009855,-8.269453398885467,50.0
90,55.029615415567285,42.42514674583646,50.0
91,57.87433761013379,12.612228489342991,50.0
92,54.80569389468527,36.72986106998767,50.0
93,56.72697317473748,3.3997647819810126,50.0
94,58.29653642721399,20.433751967534064,50.0
95,63.70599041628518,15.962336456793167,50.0
96,63.2047192539644,1.1782698758446646,50.0
97,70.12479331324765,-5.191290774102589,50.0
98,45.807091550757406,9.313591287257855,50.0
99,48.55750728511014,36.93862009523684,50.0
100,66.99209571450702,10.850502782719776,50.0
101,57.245494735658426,11.705696100861527,50.0
102,66.42027689405144,7.2766985359787295,50.0
103,56.58513370048786,-1.5471655684040329,50.0
104,66.62901015029475,11.580648229280461,50.0
105,53.959564203233676,17.861606447867743,50.0
106,51.47766426358069,13.817620392316618,50.0
107,52.22219400033213,14.385377846883213,50.0
108,48.79466248850061,27.84503720072859,50.0
109,50.97305743014526,8.93376134895279,50.0
110,72.01408495143714,17.9081645074817,50.0
111,67.47882059407492,11.256347246715876,50.0
112,52.782491569085145,-6.1362268386793595,50.0
113,65.66482707450707,-11.651300170196222,50.0
114,60.73906663213437,33.86042598675824,50.0
115,64.13162240822243,-16.12845514984499,50.0
116,59.77636989876399,16.370150300519157,50.0
117,51.874817681081765,20.416811009297984,50.0
118,67.06096535704116,-5.3485347058972526,50.0
119,53.424697296632026,28.613753561774484,50.0
120,71.42131459050313,21.63565112128164,50.0
121,61.395593463263936,-5.299002602060355,50.0
122,55.14139629259487,-0.05140635262080018,50.0
123,56.001015328768965,-12.180810580918223,50.0
124,63.09548352377772,19.61454021119346,50.0
125,60.73732232845832,-4.6600250283780955,50.0
126,62.460861788020736,-28.7459224138714,50.0
127,58.285057295372695,29.022560036370585,50.0
128,55.89474319922584,2.62849277725166,50.0
129,57.21263389739091,4.211081038913979,50.0
130,50.504117747112744,-7.29918090019097,50.0
131,53.46289502294608,26.903402323944903,50.0
132,49.205471180108816,24.738799571901318,50.0
133,52.99159034543028,31.37112136520889,50.0
134,44.603396161133205,14.620646184298888,50.0
135,47.813798915892775,11.350041053655477,50.0
136,50.923514821105385,28.31835136106328,50.0
137,42.51640121828157,43.1596621686695,50.0
138,58.56051244871987,23.118406054216123,50.0
139,55.04679047469962,21.449076034057818,50.0
140,61.893058292283776,11.680593039965483,50.0
141,43.72141629710091,27.974694728655553,50.0
142,60.93102644640731,14.286892550046852,50.0
143,52.95611164172411,-15.065873710048184,50.0
144,62.72739251957187,23.425599872116805,50.0
145,58.475917164013545,0.06551553536197119,50.0
146,56.226522467739684,18.75607223964962,50.0
147,70.16605838408273,17.305559088005342,50.0
148,57.5583028526049,8.918483017063151,50.0
149,58.835142603857705,14.34767848622445,50.0
150,57.8516617724586,1.2751596294111014,50.0
151,37.74902517936374,22.934084439004927,50.0
