unit_id,Osmolality
0,61.23514877106355
1,35.17236712231793
2,46.750296972335825
3,60.573782731245295
4,48.38604557396873
5,46.84179168080912
6,41.45566991741346
7,49.05309236837649
8,29.863074608897072
9,69.9161930571585
10,24.161054966359295
11,18.94588757375242
12,46.12541588451458
13,39.81135108048315
14,60.83845628782076
15,54.12556183697043
16,41.17300191924116
17,49.10829846168263
18,49.84750306142365
19,45.703982902364245
20,44.2105619752802
21,51.796136089227865
22,59.577978157618716
23,37.255962543824914
24,65.62735989930292
25,37.889044783326064
26,53.990307278774
27,43.750865511417025
28,54.74988265154456
29,51.37979146081905
30,56.03997311351494
31,31.623373107254864
32,31.056250020320853
33,33.20441207469406
34,49.31768962700009
35,38.58171979670599
36,45.77132838880519
37,31.57319932660547
38,39.53428917728311
39,45.26844459637392
40,43.227282464700956
41,63.655623151750646
42,71.1815532027389
43,56.49918782763504
44,37.497327780802166
45,32.72006346841451
46,43.246611823984736
47,61.121448530181496
48,45.99738425408973
49,45.66995670518004
50,49.621793292817244
51,25.846561200759737
52,47.96825083431577
53,55.312989828587305
54,29.07210606862388
55,42.693689667509105
56,60.97189802781897
57,49.55911438468239
58,65.78429406453458
59,44.09179125076124
60,47.69611530398697
61,64.9076573119162
62,67.89658736228427
63,57.186193980724305
64,39.307659130736624
65,51.92244223835872
66,39.80581030625261
67,54.52876389641277
68,54.90222034912065
69,47.52518251043587
70,53.57825545053453
71,40.83227465924616
72,40.68542497622779
73,38.24995345831822
74,42.94744864618851
75,51.406919273956106
76,12.39624821469028
77,39.80674473354726
78,42.65531322395941
79,59.922584895997296
80,68.87973047754687
81,50.26173820458748
82,73.83129409575268
83,69.18713232160985
84,55.83201498731586
85,48.515540419750565
86,62.16075082308052
87,32.44239026510293
88,23.2881971809718
89,51.6480904539683
90,59.96879507863265
91,45.138339437202326
92,62.785488618576906
93,33.98149581874271
94,48.81266416143682
95,47.857260651876
96,37.348521200379864
97,52.85774717881135
98,67.97362231776565
99,59.07518635102841
100,27.951768937349843
101,43.23681608152874
102,32.56404246603933
103,38.732220295547194
104,48.05467713315973
105,55.994637278605055
106,57.909956686494304
107,41.53063568157075
108,53.19029357336841
109,64.1612044890483
110,63.804067643132356
111,52.24162503128162
112,77.22949927924248
113,63.278849365006984
114,40.08063608059809
115,39.59601487937784
116,51.48225604114741
117,67.1239012473014
118,34.261739356061724
119,56.20941092446381
120,54.16411505637304
121,62.49414485016438
122,46.146828331297996
123,47.616329609994565
124,41.80973775906863
125,44.62807654755752
126,58.28006483437212
127,47.21598396475858
128,51.058942502114384
129,34.05292617780007
130,39.0091469187604
131,57.820166742022124
132,45.160111451206795
133,66.67305792013319
134,45.19922142443531
135,76.42082251216983
136,53.454577097686226
137,37.754442598896816
138,34.35467400364282
139,39.70434869082875
140,43.092319033077416
141,39.20650304258369
142,32.41812635055767
143,78.17911960344449
144,80.6510302146325
145,50.59497826142512
146,46.06256069195558
147,43.52482943238404
148,42.983239496324266
149,40.691935223279664
150,74.63441001914832
151,46.033318587993506
152,35.204702216068775
153,49.94037104020787
154,60.01783417618424
155,41.689359154370706
156,28.69776049422543
157,35.00997227695559
158,56.22873066759307
159,49.17381101046553
160,71.05364676189372
161,56.99699301148022
162,58.75634907943132
163,41.46697072276633
164,67.93082808977846
165,41.66533328155283
166,58.26699739786236
167,69.54633841340755
168,40.86841246637438
169,30.548086420216734
170,54.818061720103245
171,45.040760925485166
172,29.193701060048
173,74.77656389252222
174,53.206070472075425
175,57.150773261309574
176,67.61802498285162
177,36.256502415185864
178,51.78765299153301
179,50.89883938266021
180,48.92935872287735
181,31.411757811157152
182,52.17467703786682
183,31.13182182795282
184,46.883729637001686
185,55.98470091452161
186,58.69258165269187
187,53.99818550595889
188,61.7541749567806
189,55.69952078691791
190,41.75783699743603
191,55.64075782142956
192,58.16794831874402
193,37.13054648472391
194,57.96124951476839
195,18.32052816960917
196,52.59070521344032
197,40.4369229950642
198,39.89065755404533
199,32.259733576597704
200,57.34876659676295
201,58.568885531561385
202,55.687785492539845
203,40.358168348269736
204,83.68577588372764
205,68.7906438435791
206,53.67494499844198
207,28.759523968367287
208,43.687344055193776
209,52.491354757069296
210,40.7589252601855
211,62.4760335241667
212,52.955033950305555
213,51.408058772398974
214,68.59215171922061
215,36.76724471749612
216,55.87278851093408
217,49.40447357282092
218,31.934787358454372
219,54.395419588780456
220,54.97531814529293
221,59.389143814618215
222,60.256318608403255
223,33.23809453815588
224,57.298366723379
225,62.69946099647143
226,57.26412314969948
227,48.72615154811755
228,42.82709192791144
229,55.39810566790297
230,70.62448909395535
231,21.151382287947044
232,34.038866963235215
233,53.00068751639262
234,56.11357844591761
235,53.93628805489561
236,42.538264635993
237,70.63964607138875
238,76.57686381853502
239,36.89594820432416
240,54.804968234056076
241,43.410445767972455
242,31.69789048472678
243,28.602178847655107
244,58.8550805275403
245,65.65383749537082
246,63.12019764620949
247,44.31335401908683
248,59.67508918105667
249,61.593141871725834
250,44.043958384243346
251,49.564423650148335
252,48.20398809142209
253,62.57969481437701
254,58.501288426769236
255,57.7043459073776
256,71.49055540748483
257,60.43895569262986
258,59.47392326075681
259,28.029723453965577
260,54.28184407440026
261,55.70277219342881
262,37.07441612633594
263,45.53207965053865
264,31.469387136573957
265,59.968173984200675
266,66.4583863366926
267,39.14643539300174
268,51.920541776911506
269,55.5104259425047
270,48.838710099736474
271,48.01127486245703
272,78.84134765862298
273,41.49904356686737
274,42.67577455303342
275,39.372799380550255
276,36.06356454301723
277,33.56696050469899
278,46.04595791605113
279,50.291144313618965
280,45.70697184961473
281,69.47625927350589
282,65.37722484652542
283,52.30360822613265
284,39.52530981331873
285,28.028160090185832
286,53.44351500049604
287,74.2309598117771
288,42.7145139145885
289,47.76043413130605
290,39.18259279438247
291,63.997366907476405
292,46.014111450855616
293,25.872627373866365
294,47.02418341998276
295,68.89442164290003
296,58.52898665558266
297,39.625001831481775
298,28.27256803353639
299,66.58703751602427
300,53.31670306169038
301,41.40987254777553
302,33.78556079710472
303,55.54534116612061
304,42.28453066681092
305,60.90910021419333
306,50.07946998411485
307,58.125412454795224
308,31.40565626063215
309,57.09598503339366
310,47.17187095854899
311,23.78875727291753
312,45.58903546472838
313,46.95683921556732
314,46.54760226744293
315,52.91556778656595
316,46.31992550908316
317,26.97178366387904
318,51.7845108826736
319,68.19907897908976
320,46.01372365533757
321,39.75243329448374
322,48.22601647795416
323,55.84895418460595
324,49.40538067809762
325,29.810833196416105
326,58.45905138482548
327,59.290418198222135
328,44.39033687797964
329,57.631890871820694
330,50.98938180721672
331,48.027116896564806
332,48.33499161051948
333,51.06301670430496
334,55.622683263325214
335,57.16943882386768
336,51.2749937885982
337,56.91162842705263
338,49.101317806859385
339,50.71904480280925
340,47.62691568320861
341,46.75794534243023
342,31.36259079448064
343,51.59937427849101
344,57.257430588631465
345,54.5858945303762
346,41.39121738158674
347,60.850601236603616
348,47.61893272842039
349,22.10965251682594
350,31.116623321181063
351,63.78897600284689
352,53.39923041894474
353,38.27495630921061
354,62.798752375598895
355,70.49078609421483
356,32.54321864753866
357,13.341088033952355
358,57.784646538323514
359,42.67861822238552
360,54.11299874381517
361,56.82776385655389
362,67.17403742830112
363,67.29506803231291
364,42.930023548614386
365,35.893392561903674
366,49.88010084434031
367,61.9269640456836
368,74.24708387134709
369,60.77747256296008
370,60.97360693272422
371,58.38478765445237
372,67.13403216354975
373,64.09979284599294
374,71.2632186841917
375,59.040048991626755
376,63.57532902190468
377,29.7897462913469
378,39.82651300662448
379,59.10032200149807
380,61.03111339108089
381,39.221900520319345
382,50.90140133363653
383,54.341392231182105
384,26.09486753126918
385,36.733782378994285
386,38.23602713205651
387,26.219836669549935
388,48.71775692969737
389,49.609593302137355
390,34.61765536060132
391,50.80306072229166
392,45.600771598087945
393,54.60507053113243
394,57.15279701532364
395,54.28242240853905
396,62.465107887576465
397,52.579207626135734
398,38.10424230261772
399,69.15206521905473
