unit_id,WaferYield,ChamberPressure,DepositionRate,do_DepositionRate
0,19.246122463182914,71.74197405534547,47.84255777366059,50.0
1,21.98261133317334,77.14543216292998,50.066366663805795,50.0
2,-5.221661779960039,58.584874010854094,53.610768566575615,50.0
3,20.20434169150505,66.67330013504656,54.45066778315552,50.0
4,12.597123642857477,78.58521095891913,50.09106172990024,50.0
5,14.388540248164663,80.92703964959397,54.80987990682944,50.0
6,-7.81453841296883,78.46344042880659,45.5224301534692,50.0
7,11.556617240780232,55.38515614481661,48.115615798526434,50.0
8,-3.6495985567656537,68.16133857568354,46.89111659240368,50.0
9,-7.623943663486863,65.67770915802919,48.35231328079301,50.0
10,1.8897480356935237,61.05741424797745,51.72971610706861,50.0
11,13.931312206766489,71.87164416000702,51.008458633333056,50.0
12,17.989091763876697,75.96785672632099,45.20062504502717,50.0
13,19.558040070229183,85.49475227717782,50.8083754965955,50.0
14,10.92367792514559,79.45594473292985,50.3993110094425,50.0
15,9.280369024113398,90.82699276442811,51.48174948893419,50.0
16,-1.7131243719127878,63.25433173461052,52.22843067188051,50.0
17,0.2921991629650913,62.82600462882701,51.36668279824649,50.0
18,5.811840049216864,72.41818150624125,48.477266350601134,50.0
19,-10.77768789855401,93.59887728243409,54.407523513648776,50.0
20,0.06182162636772626,81.99088169196772,51.375340833476194,50.0
21,15.491891823079003,71.30478464026899,50.014857224278025,50.0
22,42.73865123017718,85.77091328234258,47.15758447514723,50.0
23,12.935961380675373,83.66809271801763,47.781531573469074,50.0
24,8.636391340636886,90.27480697768816,48.85210528912716,50.0
25,8.32118683299045,52.429383638088055,49.958554059594,50.0
26,0.19565689034368106,94.82737199632261,53.582902149127094,50.0
27,36.100733483858185,78.4705632827578,55.827355748804585,50.0
28,-8.048675016902134,75.93073138711532,50.81674810279145,50.0
29,-11.980278448760462,72.63455109797447,54.276541338461755,50.0
30,-7.685009832002439,68.7388413225719,52.09979710390146,50.0
31,2.760801351440085,72.79428430334683,47.70514424567696,50.0
32,13.299237613928765,58.87761852037377,60.43125116587955,50.0
33,29.18572533114605,84.66019418190199,47.91407086029142,50.0
34,30.250600465972244,60.01691880922431,52.070244008837854,50.0
35,-4.100497466484733,75.85841466458676,51.0349169158844,50.0
36,12.573972050000483,81.71834445895215,52.37431074908811,50.0
37,25.009151801271656,94.33920915822353,47.393685596247614,50.0
38,15.900398958551788,47.6408842396841,50.50231294308541,50.0
39,19.82662893672726,83.25292238108146,53.165009525704185,50.0
40,-10.973565334982624,83.31512724215014,49.02518866857843,50.0
41,-10.327043968572289,64.77305579464095,47.19330967936903,50.0
42,21.371604703954652,82.39929382878219,47.86220542582374,50.0
43,13.85041644444917,66.89173049641913,48.94095566965583,50.0
44,15.424212454723667,60.846211443135644,52.39493429267747,50.0
45,3.0314044648685794,64.69242280003725,50.90029884960552,50.0
46,14.53352109113634,83.76564908918465,54.684409839479,50.0
47,7.107908883775743,66.64928220109476,50.96903247842065,50.0
48,14.463405339227277,76.76568735784403,45.8780583234536,50.0
49,-4.318169706731916,65.45277037280268,51.50826382029792,50.0
50,-5.457976676176286,86.6507265632102,51.556868263214916,50.0
51,4.231244396435681,49.592681324709986,47.90731794246763,50.0
52,-0.7852032518439491,76.86165271817477,46.56460093584134,50.0
53,15.413077378318743,80.54984543454611,52.54360273270693,50.0
54,-8.374175870091747,71.39428323734643,45.84532253419083,50.0
55,15.738370469996013,84.854225898814,53.077353934745354,50.0
56,-12.259403142670399,59.12112165420237,49.14699823578927,50.0
57,15.659858623164,71.71481371848792,53.19283661428917,50.0
58,0.8880473303575034,90.97769350512024,48.60736739546497,50.0
59,23.06218560279009,91.83041958780953,54.27788677869076,50.0
60,6.30802732385509,76.0901808546376,51.98677554536718,50.0
61,4.115089591162803,45.29899586743912,48.706164487246134,50.0
62,27.207175599991032,80.70183948964771,51.71726850611102,50.0
63,-2.776535831209383,85.2857869705752,50.086535742413986,50.0
64,-3.0300999730735327,79.8945251651757,51.946712460819725,50.0
65,-4.3268553662477744,56.773863714966296,52.88771371239623,50.0
66,-15.81483324586403,63.59757902752861,50.21805126393254,50.0
67,33.56706652351626,79.0429426937155,48.47012189118978,50.0
68,-3.8530698103207013,73.44998869501859,48.52167352960103,50.0
69,20.058178595907325,71.42122633404227,55.28758654333522,50.0
70,15.534374782585898,77.33488915853479,49.58013117947843,50.0
71,-16.63914074734717,55.08938586274358,46.7057732044699,50.0
72,7.509720900754832,67.73565885503794,53.14419971736017,50.0
73,0.45597623481811134,52.41758384478231,49.17617219282833,50.0
74,24.083796086327084,80.01521331070347,50.208362193828414,50.0
75,9.008568792715502,76.00606374125144,53.19197203819529,50.0
76,-18.384521907471093,78.31192899799007,50.49144453549855,50.0
77,-9.591442308278943,70.78196636026449,48.90711721013723,50.0
78,1.6391582818725179,88.77988509802532,49.48123158996339,50.0
79,-8.7238045927142,77.22948647771946,52.35260638665671,50.0
80,-1.3312540987846047,72.82717599554276,50.42499336454177,50.0
81,8.30421531542508,72.23133449635145,47.63605443832917,50.0
82,13.552765914030408,75.02722560329167,52.60612236047791,50.0
83,-13.304640167384388,68.43880452137999,49.32722769328409,50.0
84,6.89981922634734,64.47866780127066,41.9665715679238,50.0
85,17.21346445009156,80.54257686220608,50.9112127668757,50.0
86,21.03036152376547,71.44444956463533,43.77691456306765,50.0
87,3.1969339596484208,90.34893897553918,46.025419436994554,50.0
88,-11.66024937147787,60.91710496654577,48.251887802399814,50.0
89,-2.539984456980223,72.08954279950179,53.275483747651876,50.0
90,-16.15884926440353,46.778026743376344,48.97125631153871,50.0
91,24.67307610460619,87.6293494138659,52.09223046225448,50.0
92,-8.965216455008994,93.76348381272491,49.82397113254921,50.0
93,22.13520584744958,56.74440801577622,54.95765060174714,50.0
94,14.193641440466038,75.55832194636214,54.578821996953174,50.0
95,38.83884391780388,92.29148077724662,48.87448853343207,50.0
96,5.920243832842999,63.53392835347176,47.431451462431454,50.0
97,8.906651308390607,78.05999317927582,49.33787326511769,50.0
98,6.679180472426182,80.0674955334856,50.20093539435241,50.0
99,1.935650897408836,65.56254473330378,48.62211936690376,50.0
100,27.7065387060551,66.84440205727694,52.92259111224771,50.0
101,17.097162097534707,96.6732772389225,54.17048971691986,50.0
102,-23.544069799189753,70.3840955953273,51.74593692563387,50.0
103,24.62888277050696,62.570896909214845,56.234234675935326,50.0
104,22.54745898902796,63.45001689362726,45.37413231150318,50.0
105,3.64110496936271,79.9048389642024,54.22351266239696,50.0
106,5.182955228097723,75.40749963409684,53.592571954824294,50.0
107,18.23867422532695,95.73757564644313,47.47574416527996,50.0
108,16.880494993570903,79.6150857210466,53.31535404623997,50.0
109,3.522446953145217,76.3595229676595,51.55460265874224,50.0
110,23.50637848667021,68.10495711413489,52.49948574353116,50.0
111,-5.052875010674223,73.24810763590703,50.73704975381876,50.0
112,-6.794082929506631,55.65029629934708,50.66855123235026,50.0
113,39.72994346870243,85.88231569054538,49.81479571486612,50.0
114,6.019735987486604,81.64643669989889,49.33820699216045,50.0
115,2.5840409689665043,76.13492227363332,50.623787585071895,50.0
116,10.220506906785358,87.61237211780538,47.05232553391189,50.0
117,10.320132457263782,61.390741885794796,46.97339384973807,50.0
118,21.897028696815056,99.49763282484324,45.964423283922606,50.0
119,21.68279388280089,61.85556272108467,53.94191049192633,50.0
120,-19.177229690884523,58.24095616113862,53.39632521422785,50.0
121,8.394534534952301,65.45495731261359,46.98443136860012,50.0
122,-10.089946379848854,73.31156411462604,50.41708854519495,50.0
123,-16.551366748430844,56.16923318626745,48.6253816574045,50.0
124,3.656389935897972,80.88924155225718,46.77387876021948,50.0
125,4.166212217853959,75.78858090321341,52.460537293431386,50.0
126,16.93352520073814,79.26800476562073,50.878516590880906,50.0
127,16.654262767999793,84.60631905505834,46.53256321315856,50.0
128,-12.667966892820964,77.57289095025902,42.85796448070499,50.0
129,0.6847326535306042,69.16162490432643,53.19895434660342,50.0
130,3.0211786957904967,79.53518760948236,45.52055284666757,50.0
131,-2.001131593985396,90.91382366149782,51.697912918460624,50.0
132,-6.00076901167513,71.10802836496634,55.05646653514308,50.0
133,8.948438857936427,70.04965742639871,51.40626121781475,50.0
