unit_id,JobThroughput,RackInletTemp,FanSpeed,do_CoolingAggressiveness
0,15.522743859331175,93.61831346741737,72.49066986825692,20.0
1,15.272009695792939,73.27191051309008,69.06034035706908,20.0
2,18.975348346122672,76.325964772695,50.56541488528286,20.0
3,17.082995998808236,62.330186837686895,30.483655533344297,20.0
4,13.280462724230876,85.34322273755505,41.438845958504196,20.0
5,20.015719768316462,79.45848820768981,37.44372340971798,20.0
6,13.978355121482352,66.99979707379165,53.099026743597584,20.0
7,11.032308954843472,72.34423889522881,16.030552984033253,20.0
8,12.989777298647551,78.02001289642556,61.53568940704562,20.0
9,12.574521942873952,64.29944837261748,50.72961143122695,20.0
10,15.091856210555681,72.36228374985667,47.26150427286586,20.0
11,25.946672970762577,80.10959029303515,31.129728430941285,20.0
12,13.844217193993348,81.50593287534987,46.05771208239841,20.0
13,17.158184363933877,71.0183445484036,65.16982013409967,20.0
14,10.701152931916218,63.78565639658004,59.47958812779838,20.0
15,5.134796086605719,58.85295588897257,60.36897643919577,20.0
16,10.269074571457374,73.7156380012654,60.913248629881515,20.0
17,4.974295851679845,68.0201379406945,68.13977595295506,20.0
18,8.973905685105072,64.2032156456114,31.153804727255633,20.0
19,18.48775435940322,85.6434474062604,47.68487568353616,20.0
20,15.825907802953084,84.36906313967737,62.33300768956076,20.0
21,7.009156586815988,65.7870039719062,36.47001889814615,20.0
22,17.680020794586703,81.49916339486612,49.45672186611393,20.0
23,13.070840222041008,68.11378385857688,47.35355262244385,20.0
24,13.759119874276795,77.42923137367342,65.40465732740407,20.0
25,13.289015746416176,73.49544560040832,30.72699474221329,20.0
26,13.551266651134863,76.2228918845941,49.72357563677484,20.0
27,18.04278715582393,83.36088298007077,60.757830199082996,20.0
28,9.814879226700166,73.35199160173268,38.96972907574612,20.0
29,16.412786342896517,92.95212858065884,60.56411831835088,20.0
30,17.118257157672993,81.14295189506505,63.587220264839424,20.0
31,20.39168229656021,71.11290222421916,76.56895945912598,20.0
32,15.463494045268094,80.19055918718526,62.24606722927507,20.0
33,8.77069246576766,69.21426162518377,46.42992854292143,20.0
34,17.698864310815022,84.54867183890445,49.62205268281338,20.0
35,12.815569354981374,63.35424701151083,36.53639203282736,20.0
36,6.93408250125603,60.61674899203321,54.08873114766342,20.0
37,18.087036847290975,79.07449680672605,72.93726889503613,20.0
38,18.203142080693862,82.72717619652818,47.320296536089174,20.0
39,15.444226792202652,75.54497449492702,61.46906676662782,20.0
40,16.579771134521206,73.39085122856501,37.668453406796964,20.0
41,19.008122663550058,93.34664813198184,46.49551459891063,20.0
42,18.846453291151235,82.89573009071312,45.929651001088,20.0
43,12.036065107150739,80.03855383027239,49.311181484544846,20.0
44,9.388515105666892,56.66408328990581,58.06934431625005,20.0
45,15.471722782378519,79.75205201222138,54.437103784495406,20.0
46,16.766920698868763,97.79765169482754,30.017536516932633,20.0
47,24.203084669644657,106.42629692855132,48.634048784620916,20.0
48,7.103923973993563,67.32946192310071,60.480907050985,20.0
49,9.472935081028794,60.404305650971,53.053136641477536,20.0
50,18.980069127896595,78.7311905091861,39.660679841365855,20.0
51,9.739922338101412,67.46195345155708,36.89613876084595,20.0
52,12.108824664659473,70.38836386802055,35.869036499300094,20.0
53,19.65132666521424,81.66099794160056,57.803221982008274,20.0
54,13.71976679220517,67.31077363560809,67.8070967149505,20.0
55,21.887678433305698,89.6818756960107,67.43314599659729,20.0
56,9.246878095525854,74.56272826942038,53.257103632660034,20.0
57,19.203799394210087,72.61269405811687,45.94637498604979,20.0
58,14.418630607854107,72.96224580115468,41.34049830209328,20.0
59,11.456557016240309,74.0786260145058,46.15434428242472,20.0
60,24.557136730341817,86.67660776239444,55.23579864412064,20.0
61,9.30350143975334,66.28732736181915,69.10035836115779,20.0
62,11.119903283403621,65.72852550404964,45.184681662449904,20.0
63,16.269761591633856,69.68571254487685,44.56875058964273,20.0
64,14.11081209279084,78.8161081205898,50.19965117405907,20.0
65,6.148442407073843,67.17405653688074,64.19827175898328,20.0
66,12.633529297993567,69.47997132637262,34.14335123692422,20.0
67,7.811693451769133,75.70690128576383,44.25617212021357,20.0
68,11.653336622744806,64.51750545397373,49.10626410898021,20.0
69,14.168696307111311,62.99972429302772,50.282691892801964,20.0
70,19.056006193245103,70.11234664456241,75.55342238712663,20.0
71,14.506528608579135,74.75523339884388,53.03324813735354,20.0
72,16.46084423750027,77.4742610759407,53.019756000193055,20.0
73,13.05176603346225,67.84814634773987,66.38577078834118,20.0
74,14.002967978931894,60.445855780619226,28.78698048211852,20.0
75,10.453692081398348,81.63343510122955,52.004254472085066,20.0
76,7.562552489340215,67.84055171374386,55.47259163409045,20.0
77,12.986449426860617,53.66687252264243,67.87755426344707,20.0
78,16.179734619109084,66.00355182299634,63.13878459161361,20.0
79,12.732541123630643,56.91589463552446,45.68255697648657,20.0
80,10.420615008663283,63.14909466850768,43.600462143128425,20.0
81,12.420150096548285,69.03795575619256,44.36966487156218,20.0
82,12.432188161893137,82.21889562729086,36.01579100434692,20.0
83,13.980603544515155,67.37670022410856,47.143779085109706,20.0
84,9.204080878095734,58.95994249502281,80.60544677524096,20.0
85,9.90328219574003,66.43194549138084,55.85739242329306,20.0
86,25.044938768915962,98.57765643532959,47.5128093881349,20.0
87,18.532697780118667,57.20761559723952,52.49094738712287,20.0
88,15.641895751235115,85.23077299646613,48.719777780796775,20.0
89,13.451292476245438,82.54391872471402,57.448427938796456,20.0
90,17.706807393799874,78.00761753326411,40.73907286662735,20.0
91,13.9924001806097,72.54070555961125,54.558156732413345,20.0
92,6.977161705972583,68.81754847401001,58.93092736638973,20.0
93,11.890120200711362,78.3953351655322,73.54786088168073,20.0
94,18.052954236157085,76.34961987036858,44.7159133938997,20.0
95,11.149447262148382,69.40265706760667,47.50711615633303,20.0
96,11.944634680530394,75.4958733263643,43.07169031866411,20.0
97,14.67831145778071,61.89208989906594,42.300887361534734,20.0
98,18.54134683678928,70.52339714998979,55.408430848605335,20.0
99,13.493942392388202,59.57608101096416,56.81955100953344,20.0
100,24.87855697484293,96.1059425539401,63.00421497357509,20.0
101,16.252094972654838,81.90190243318031,40.431927034945524,20.0
102,10.913479518519916,75.09750713196706,55.53068272700019,20.0
103,10.98707631070921,69.03463609576235,63.610624977463814,20.0
104,17.73539202122135,84.43820589013463,63.4175133300491,20.0
