unit_id,CropYield,TissueNutrientAssay,do_SoilAcidifier
0,29.22920785324049,21.112232538694343,75.0
1,35.31450671156269,11.932810095597013,75.0
2,18.257460798838764,15.13404515718668,75.0
3,41.44418926155743,-1.6487407591367056,75.0
4,40.233428499270715,7.777451837065383,75.0
5,40.717107822757306,16.249668584779545,75.0
6,30.54750125867374,10.325272118788785,75.0
7,27.258507824273934,-4.729646604109448,75.0
8,34.88836399305218,12.623140608164228,75.0
9,29.410934728338567,1.4578401686741582,75.0
10,31.93743869062164,11.917612096230425,75.0
11,35.67907854250018,3.0247058810549357,75.0
12,34.843752757611696,-19.223246332119796,75.0
13,37.84125365045668,21.2819623972724,75.0
14,23.78540557588429,-3.214488447977276,75.0
15,37.10714709112655,13.534324269561107,75.0
16,23.201440192016978,2.326717280386653,75.0
17,30.24516720972915,20.982497371837177,75.0
18,31.54551426085407,9.405101835952147,75.0
19,25.33137092698604,9.283864149382806,75.0
20,31.92137193691563,14.516106219383705,75.0
21,21.86363565033127,13.669288959651695,75.0
22,44.202676223838935,-2.331924022215585,75.0
23,27.88554214668001,22.321083303736984,75.0
24,33.864232546593946,6.181067568624503,75.0
25,32.652478712219846,16.285446573648997,75.0
26,44.23024924784244,-7.3221213381149575,75.0
27,28.18549465130454,-25.307459688087242,75.0
28,21.56919876467869,4.348950308592087,75.0
29,29.773964370674946,2.5070081790006533,75.0
30,39.70653055048819,11.13281502744768,75.0
31,27.29033286834071,-13.505581806207527,75.0
32,30.719730808078943,34.801199370757764,75.0
33,21.86594288411941,-4.40210197063047,75.0
34,22.933839207878414,3.787826698162398,75.0
35,43.07553248510294,30.650276141252803,75.0
36,26.018959895650376,36.437541516808636,75.0
37,27.00620277806863,13.490204456342347,75.0
38,28.691807601651945,14.507545771634756,75.0
39,22.41701385977775,15.142100227684853,75.0
40,22.13557067661656,24.151142675013205,75.0
41,38.41422825855756,7.567738457207927,75.0
42,34.639888604996116,8.15716819083265,75.0
43,34.94878019496294,-7.496267195998488,75.0
44,34.047106984606266,28.59511386792567,75.0
45,35.261668458813894,4.376769611573628,75.0
46,33.03029641509253,18.047251837634786,75.0
47,26.628314406963998,-1.3316634992224348,75.0
48,33.88800393259243,7.453720332900675,75.0
49,31.05098240291894,25.614734569727467,75.0
50,27.391846296219466,4.976089785253173,75.0
51,30.469649413726977,12.805156488872932,75.0
52,50.890935129799225,16.577380083684552,75.0
53,20.720101209815773,34.69783634085162,75.0
54,23.124852225644602,35.821766423146514,75.0
55,28.80575264162639,-0.8480281039081028,75.0
56,31.823488971887098,7.753744361184092,75.0
57,32.88895401765936,5.133034153266671,75.0
58,26.648216601544327,29.534994703125093,75.0
59,22.6587115457817,-8.158055090997362,75.0
60,30.319862602142056,6.393000822995736,75.0
61,34.17511437124609,7.196840388904535,75.0
62,11.737714261722171,26.129569973715103,75.0
63,36.902101420307915,32.9688112632354,75.0
64,35.49274082120226,33.04302210684878,75.0
65,27.46617684206489,3.446155431504825,75.0
66,35.68505404420017,27.943331679489607,75.0
67,18.931085490414837,-7.984264869225239,75.0
68,33.34086786320728,16.847391451581334,75.0
69,31.992982116748067,30.18535842670466,75.0
70,32.03561112658247,5.99153544541374,75.0
71,37.87760689439385,-14.009093050368058,75.0
72,18.25846971756393,-11.702777839599523,75.0
73,34.352341244472164,10.820362542565507,75.0
74,33.90473375731318,11.614537691313904,75.0
75,28.889410481841264,-3.6448886569949064,75.0
76,30.76155229040105,1.6250137341466555,75.0
77,32.766127926466105,26.600753878415745,75.0
78,24.15201793573936,27.803882301229763,75.0
79,34.429642939277336,13.972734515022943,75.0
80,35.96211465669972,11.607671613863067,75.0
81,35.3754401351013,11.294217934117615,75.0
82,32.78583973235706,4.55617339569615,75.0
83,30.47808035002991,-6.122963167342627,75.0
84,28.324542771850894,26.593251850480357,75.0
85,31.52204205438805,10.56666788919709,75.0
86,32.25160108029154,28.794382630364947,75.0
87,42.46250275302913,-0.6983647590503352,75.0
88,32.930803579975596,1.6468293286888267,75.0
89,32.79590378210063,-8.15156510523143,75.0
90,33.089638465064105,17.14446321986174,75.0
91,21.943501861421893,-16.4577160087975,75.0
92,30.205731297770026,-6.033004855117406,75.0
93,23.215224994508837,15.57001486134135,75.0
94,35.58216997976851,27.336765672810415,75.0
95,14.6179066368143,6.157866788570375,75.0
96,38.66159592234693,-32.747402341805014,75.0
97,37.958579905451636,28.78245612740776,75.0
98,35.0153456502568,5.486708696886653,75.0
99,23.901251988649808,-0.4958080702825711,75.0
100,28.248608273074197,30.754674033450865,75.0
101,29.520878508812242,-3.9931833172372375,75.0
102,32.890374441491375,-0.29515084868055297,75.0
103,35.6207663570126,11.177957763533882,75.0
104,39.97369145514386,-9.214171756861465,75.0
105,44.001308853889704,7.127470217216212,75.0
106,33.782385779536966,14.01462850642692,75.0
107,42.82736667556535,18.48928266036861,75.0
108,28.48519826117434,8.80982686134509,75.0
109,34.44442368994885,22.517614789119612,75.0
110,31.012591453175663,17.74724071630424,75.0
111,34.45599433882353,25.49728154486775,75.0
112,30.775116696471056,4.760730042052339,75.0
113,22.165633672414405,-12.506540945497527,75.0
114,28.646274496740944,-14.029272901772263,75.0
115,33.728536780751,6.056861268947856,75.0
116,18.761768889644195,-4.097718358579694,75.0
117,28.237199679526892,8.56170124867983,75.0
118,29.97460747898327,0.3645122449799594,75.0
119,23.415757659522438,-11.50020762612387,75.0
120,35.498164385254725,17.931194919697475,75.0
121,22.363066654505076,-18.862216599049287,75.0
122,29.930569374575054,43.12589125970047,75.0
123,32.40819906582072,-1.3680322182167775,75.0
124,25.848586431505595,5.777784014554322,75.0
