unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,22.483129974672995,9.083102365051767,75.0
1,22.571938655406633,8.746505533376286,75.0
2,17.865629527192368,8.047740038632659,75.0
3,26.89479418341625,9.083434217692428,75.0
4,27.40790828089578,8.672491972465265,75.0
5,22.068655741494283,7.523743371628601,75.0
6,17.93439390621686,8.732790444093325,75.0
7,23.357654947452943,8.635536224620296,75.0
8,25.10060604367264,8.94289433817018,75.0
9,20.86518462710299,7.384469462941216,75.0
10,20.40354680387099,7.7055706304564655,75.0
11,21.350319317395865,8.019687235312794,75.0
12,18.90432799053654,8.04221459043889,75.0
13,21.69160663185715,7.812467973135556,75.0
14,17.740088173381757,8.639256251643477,75.0
15,20.296525609450363,8.044918932646812,75.0
16,22.896179654980905,8.724005265522571,75.0
17,19.82874337281065,8.655154452115623,75.0
18,19.956241072707314,8.688954598105596,75.0
19,19.997292428431813,8.368556647639595,75.0
20,26.990354725528743,9.122894429318384,75.0
21,20.670487847801443,8.392601540505648,75.0
22,24.093781652233186,8.875202708762542,75.0
23,24.943499973465514,8.447626057867382,75.0
24,20.818071237064753,8.841338394404291,75.0
25,22.93055922362404,7.818614506795343,75.0
26,24.279950901843304,9.543573538732243,75.0
27,20.650798676466366,8.435915703062177,75.0
28,19.502082167923536,9.047287434978912,75.0
29,20.83332473148885,7.8851290742408215,75.0
30,19.372606803624894,7.621141405365282,75.0
31,22.49662536950558,9.08822966077643,75.0
32,23.75714378039947,7.712957330496574,75.0
33,15.602018049656504,9.192394438363271,75.0
34,21.990563286714508,9.303398926810893,75.0
35,22.301093151275534,7.873695551979994,75.0
36,23.153159656949967,8.97721188195193,75.0
37,18.175922185942795,8.42566880604911,75.0
38,21.237137025072368,8.857484885311843,75.0
39,26.653743661311935,7.985110000019058,75.0
40,20.05267038615255,8.34513049828662,75.0
41,23.434268339895446,8.468538097820923,75.0
42,18.835891150917128,8.751729303570613,75.0
43,23.32320534766888,7.941813693428428,75.0
44,20.30209343744496,8.219808116454828,75.0
45,24.646297929868965,8.989408579137592,75.0
46,26.229800827489107,8.122780189363414,75.0
47,20.17858355864667,7.650620260382449,75.0
48,22.462646027556886,7.337399913486174,75.0
49,20.565158519272725,8.391675507292577,75.0
50,24.639978676563622,8.824961326566857,75.0
51,22.42402562715087,7.6203369848920905,75.0
52,25.22129972587172,8.176106796395413,75.0
53,18.328316886541792,8.722838751370967,75.0
54,20.814326548109886,8.235995253423264,75.0
55,28.417397483408358,8.684519482428197,75.0
56,23.383742396443004,8.488383495035615,75.0
57,26.42110907164652,8.416758186529632,75.0
58,15.809822439806867,8.476372535807338,75.0
59,20.51278639734179,7.81779973719449,75.0
60,28.993460127360734,7.280319815522226,75.0
61,21.266141318099645,9.054211874112887,75.0
62,24.89734760203804,8.63084850343924,75.0
63,18.10028462127583,7.0902102061917445,75.0
64,20.267429351206474,7.55114769548761,75.0
65,24.05357086524217,8.446711937324613,75.0
66,17.438258922835566,9.054072339755034,75.0
67,21.918278811629932,8.498427318331467,75.0
