unit_id,TankTurbidity
0,85.7530807602048
1,64.32394133871423
2,61.52849613863889
3,63.57355332480907
4,79.77135480941357
5,88.95825954741206
6,81.77881052941316
7,67.27560853672709
8,73.81182566665858
9,76.73051600914869
10,40.850805536661646
11,102.49888028458365
12,74.86984028601574
13,106.26421692668877
14,99.80967208031007
15,64.2507372016555
16,63.210945119598726
17,90.64011119560514
18,64.47596194573413
19,73.19347724712658
20,82.45897148105666
21,70.02108568546936
22,83.5376994437966
23,62.36302626186762
24,80.2339945905171
25,67.48964059857404
26,84.57611481119612
27,74.09636206843165
28,65.65112678792079
29,70.6833365104095
30,75.96160218940066
31,75.29106008898827
32,85.49276865216761
33,82.3461916574955
34,73.84641590839135
35,65.42399830947677
36,94.21781759868765
37,90.32315048291846
38,73.13061577617634
39,103.00458963415838
40,62.186497811246596
41,66.03445440706561
42,90.36032103644219
43,73.13249433698289
44,110.46393030862913
45,59.06253682253481
46,93.43960211227288
47,74.04039459602252
48,66.26240033479685
49,76.07736792831483
50,68.264265782264
51,74.44008995916603
52,74.32631528498004
53,85.95096833991647
54,88.45277801861211
55,74.90080696231404
56,69.75106630457528
57,94.43348840098717
58,77.63464721355096
59,69.32905408492091
60,58.12104468259874
61,100.69866744285368
62,80.98831138536723
63,82.89708278735951
64,70.79939783355593
65,70.15414015813506
66,80.75160025518973
67,72.62011195851355
68,88.68785587349812
69,106.41557782849948
70,76.27743438638765
71,74.88562864286641
72,77.3618611931144
73,60.242127697355436
74,81.96538004343977
75,56.74939020915557
76,84.81190997696041
77,58.06618541379794
78,73.77433088862574
79,72.64531031988959
80,67.8358944556482
81,79.70696783313235
82,70.82454036365816
83,78.2603289422814
84,64.01011169586694
85,86.41452488834058
86,70.95745569976869
87,64.79980446112633
88,71.38803184310243
89,73.47916666480937
90,79.11478566952034
91,68.8036385665799
92,89.17904879172696
93,63.78011138301182
94,80.83455964592606
95,75.74286018590013
96,50.25701390972255
97,80.11047458661194
98,64.8979618260705
99,85.38268069117522
100,74.72558549067843
101,65.43464814194799
102,66.0983272396285
103,50.315317987913716
104,80.43642760237489
105,82.46424050879227
106,75.69380908894126
107,80.30387934092234
108,87.54116935665704
109,77.58809697732865
110,59.4581703144306
111,77.94458691060873
112,43.07139388363035
113,82.3703520191495
114,85.37313559704637
115,77.699860641803
116,93.09566252566032
117,67.04064350874957
118,92.03035685623631
119,73.57214659475903
120,73.0425320804757
121,89.98083843927607
122,79.25538905637495
123,48.27092675646963
124,65.96957401651572
125,92.92444513692492
126,60.40785278087737
127,69.57617429948623
128,95.70180309463655
129,73.93529208690894
130,72.46800050357953
131,74.07435817491418
132,65.27536222155992
133,64.96420553325494
134,72.22060959401173
135,85.38524015148104
136,63.1874961727533
137,77.33909615332384
138,76.69329309900007
139,80.90406049595735
140,57.28925902099714
141,54.48398365966793
142,76.68228593379878
143,92.5993515087022
144,67.56655226953737
145,90.30142562441439
146,80.0795400847861
147,80.96489236959215
148,91.09654613260366
149,75.6313825260423
150,47.62073273963245
151,84.61783122471803
152,66.86889859927328
153,74.93123143162812
154,56.783278450227016
155,75.33480993238625
156,72.70648665982846
157,69.02417814488275
158,63.51798226763186
159,76.23102628155002
160,85.09267605056446
161,78.65803661369569
162,78.00055209815156
163,69.76107779885055
164,66.93513529968166
165,95.35136098031211
166,73.64014983339594
167,59.0839826474723
168,57.354160710154574
169,71.2213656587471
170,64.23085358189996
171,77.41651765777517
172,69.3241265416458
173,65.8487158971963
174,69.3029654740372
175,74.23289103833031
176,60.64483827191358
177,71.89756696688669
178,73.6846617258864
179,89.68093846604408
180,100.52745748678402
181,86.74248459698363
182,84.55819197427257
183,62.93235033775649
