unit_id,HarvestBiomass,TankTurbidity,do_Aeration
0,8.663655945894039,71.74197405534547,50.0
1,13.864287332384158,77.14543216292998,50.0
2,10.345843310251036,58.584874010854094,50.0
3,12.338020082661261,66.67330013504656,50.0
4,11.438861247936552,78.58521095891913,50.0
5,8.39600579089354,80.92703964959397,50.0
6,16.26235634228153,78.46344042880659,50.0
7,13.576709369120264,55.38515614481661,50.0
8,8.35580305346107,68.16133857568354,50.0
9,13.89605240542732,65.67770915802919,50.0
10,2.97564330334444,61.05741424797745,50.0
11,8.17958424490576,71.87164416000702,50.0
12,13.287127547683273,75.96785672632099,50.0
13,14.089250938569329,85.49475227717782,50.0
14,15.790176505749983,79.45594473292985,50.0
15,18.68927076089394,90.82699276442811,50.0
16,10.190498452372141,63.25433173461052,50.0
17,12.502595047016907,62.82600462882701,50.0
18,11.96410066145497,72.41818150624125,50.0
19,11.059590400599603,93.59887728243409,50.0
20,13.198627657663751,81.99088169196772,50.0
21,8.899255747700137,71.30478464026899,50.0
22,15.631096858799587,85.77091328234258,50.0
23,15.734894508697142,83.66809271801763,50.0
24,11.34351504408474,90.27480697768816,50.0
25,5.898001823220991,52.429383638088055,50.0
26,17.3278785664229,94.82737199632261,50.0
27,12.164249480903234,78.4705632827578,50.0
28,14.749615026323086,75.93073138711532,50.0
29,13.855348804925757,72.63455109797447,50.0
30,10.445814485577158,68.7388413225719,50.0
31,10.628989664300336,72.79428430334683,50.0
32,14.030878265658774,58.87761852037377,50.0
33,9.636941059374614,84.66019418190199,50.0
34,6.193792908418954,60.01691880922431,50.0
35,11.113477645367862,75.85841466458676,50.0
36,11.375758224430264,81.71834445895215,50.0
37,10.683958948581719,94.33920915822353,50.0
38,5.217123388526166,47.6408842396841,50.0
39,10.807530341817357,83.25292238108146,50.0
40,10.428882025134588,83.31512724215014,50.0
41,9.778753295634266,64.77305579464095,50.0
42,17.13485283884226,82.39929382878219,50.0
43,16.912393139563427,66.89173049641913,50.0
44,6.675372330151365,60.846211443135644,50.0
45,2.9938353120056647,64.69242280003725,50.0
46,15.53291634206005,83.76564908918465,50.0
47,9.89025188014859,66.64928220109476,50.0
48,8.78884388344026,76.76568735784403,50.0
49,8.06238802912236,65.45277037280268,50.0
50,15.352102222826128,86.6507265632102,50.0
51,4.906761611678061,49.592681324709986,50.0
52,15.34106120729256,76.86165271817477,50.0
53,3.825118024692827,80.54984543454611,50.0
54,10.785874897720557,71.39428323734643,50.0
55,14.445955686775514,84.854225898814,50.0
56,7.291813509679782,59.12112165420237,50.0
57,12.603193967112023,71.71481371848792,50.0
58,17.659476400092597,90.97769350512024,50.0
59,10.986271845620369,91.83041958780953,50.0
60,9.431249801532527,76.0901808546376,50.0
61,1.4689336136806936,45.29899586743912,50.0
62,16.27250968296112,80.70183948964771,50.0
63,18.199145433814614,85.2857869705752,50.0
64,16.85458106323201,79.8945251651757,50.0
65,4.762871590162111,56.773863714966296,50.0
66,7.398541801702935,63.59757902752861,50.0
67,12.117761493377815,79.0429426937155,50.0
68,10.488009067146569,73.44998869501859,50.0
69,15.254883552971997,71.42122633404227,50.0
70,11.663799233977418,77.33488915853479,50.0
71,4.8467261563170485,55.08938586274358,50.0
72,12.630750146377158,67.73565885503794,50.0
73,1.7789128735304809,52.41758384478231,50.0
74,12.167512378659278,80.01521331070347,50.0
75,15.28349315918831,76.00606374125144,50.0
76,10.653386910372765,78.31192899799007,50.0
77,9.08257375547337,70.78196636026449,50.0
78,16.52316172526243,88.77988509802532,50.0
79,8.282888310522546,77.22948647771946,50.0
80,13.631265980522617,72.82717599554276,50.0
81,18.05640134883957,72.23133449635145,50.0
82,20.978928714022764,75.02722560329167,50.0
83,13.544220557974295,68.43880452137999,50.0
84,8.107937122087277,64.47866780127066,50.0
85,9.323678280744993,80.54257686220608,50.0
86,11.368623225545896,71.44444956463533,50.0
87,7.278865933225395,90.34893897553918,50.0
88,3.016651769155451,60.91710496654577,50.0
89,8.727267828365862,72.08954279950179,50.0
90,4.305180302439776,46.778026743376344,50.0
91,10.650723773087156,87.6293494138659,50.0
92,19.792092890672045,93.76348381272491,50.0
93,12.357671033823348,56.74440801577622,50.0
94,15.872370177485962,75.55832194636214,50.0
95,13.313075560621158,92.29148077724662,50.0
96,7.399234969595037,63.53392835347176,50.0
97,16.545857342516598,78.05999317927582,50.0
98,14.576412159539883,80.0674955334856,50.0
99,3.170824028847248,65.56254473330378,50.0
100,9.407011888286801,66.84440205727694,50.0
101,18.766472517494584,96.6732772389225,50.0
102,12.37710645747845,70.3840955953273,50.0
103,8.947360488111666,62.570896909214845,50.0
104,10.322672627085892,63.45001689362726,50.0
105,11.27841262154217,79.9048389642024,50.0
106,14.524784225250494,75.40749963409684,50.0
107,18.780914953981775,95.73757564644313,50.0
108,15.87523273370341,79.6150857210466,50.0
109,10.990643592497698,76.3595229676595,50.0
110,11.954712826917952,68.10495711413489,50.0
111,4.863373349235518,73.24810763590703,50.0
112,5.864815827850267,55.65029629934708,50.0
113,16.50774783738335,85.88231569054538,50.0
114,18.15338837765445,81.64643669989889,50.0
115,11.48628073972208,76.13492227363332,50.0
116,16.526047249381214,87.61237211780538,50.0
117,11.824403912947025,61.390741885794796,50.0
118,20.59454929118594,99.49763282484324,50.0
119,9.722928975902489,61.85556272108467,50.0
120,6.942710907155172,58.24095616113862,50.0
121,15.93261353104599,65.45495731261359,50.0
122,12.080958834002764,73.31156411462604,50.0
123,9.554117559225341,56.16923318626745,50.0
124,11.996460987817919,80.88924155225718,50.0
125,8.663415191721592,75.78858090321341,50.0
126,19.0018632947859,79.26800476562073,50.0
127,19.089984396111493,84.60631905505834,50.0
128,4.120674310450475,77.57289095025902,50.0
129,16.600544779842863,69.16162490432643,50.0
130,13.820926543210307,79.53518760948236,50.0
131,20.857743867703498,90.91382366149782,50.0
132,12.80488604620611,71.10802836496634,50.0
133,16.029229590467445,70.04965742639871,50.0
134,7.9806386323554905,69.07935679706321,50.0
135,17.71078987488943,69.02289839807374,50.0
136,11.833847175686014,81.28932170356538,50.0
137,14.688626620923776,82.15059132829597,50.0
138,18.428515819394242,87.82377502564633,50.0
139,17.237726918230102,88.41578325790404,50.0
140,17.53664981514697,83.82529001639743,50.0
141,14.312352370437301,71.83870163991322,50.0
142,10.244514713855024,77.58028364691963,50.0
143,12.389835473053811,71.71232907944312,50.0
144,11.726606193823697,71.29458145077719,50.0
145,13.420212928408962,82.2830078593208,50.0
146,17.883760308697976,91.1744203422199,50.0
147,10.390921107507111,58.93936597554468,50.0
148,14.671626413176106,70.85747465066802,50.0
149,19.61822840606101,96.52515419673091,50.0
150,14.092043838367223,76.46682036723742,50.0
151,16.53238333181754,89.62009004789698,50.0
152,15.885250614297654,96.89372207067613,50.0
153,7.289054838130513,66.57649717638613,50.0
154,15.27958500836538,70.06156824120826,50.0
155,9.969597913535287,70.4316046179979,50.0
156,1.538857398534621,49.61356158278266,50.0
157,12.266408803230263,81.31320894734097,50.0
158,9.968591677556843,67.28408599590605,50.0
159,16.253003641956127,79.67030814825875,50.0
160,20.58913137094076,73.64587658704481,50.0
161,9.842993718334963,72.76371459850026,50.0
162,12.954185800184904,78.33427655455607,50.0
163,16.566096175519775,74.89468994770836,50.0
164,12.45768056207694,83.42806346313196,50.0
165,9.924202125300086,64.83128456860945,50.0
166,6.207382031562428,63.50361766119175,50.0
167,11.539301600267168,65.12870227478317,50.0
168,12.515030722082736,70.20358846953735,50.0
169,9.01733877817564,63.06208071628486,50.0
170,20.41314553041547,85.83403389537129,50.0
171,14.066210247319738,64.58810864791927,50.0
172,13.738472858060545,59.923482886839885,50.0
173,11.77298957179206,75.7153426367753,50.0
174,15.342935288942845,72.71010981844334,50.0
175,13.020252956651019,69.49931064985662,50.0
176,13.54757154424121,77.48953748779456,50.0
177,7.703004839738563,53.3191863803625,50.0
178,13.197004442516388,95.49020992061536,50.0
179,20.743217638307314,101.90836016159062,50.0
180,5.3923620889357755,62.2911818279705,50.0
181,15.264221632833035,87.64487121408898,50.0
182,11.213593934901576,76.87359587412942,50.0
183,10.821415598764641,84.52339858379918,50.0
184,15.980049295028769,87.9527131467567,50.0
185,9.97733927168637,68.41247052626312,50.0
186,17.320535124814338,77.51096164820689,50.0
187,9.323783110314583,70.30558252768947,50.0
188,12.886857842387013,56.02077348176405,50.0
189,9.751690357467574,80.73107787478538,50.0
190,9.249257087074882,75.3934595227021,50.0
191,16.846779217592214,74.85047789886075,50.0
192,5.834348098522433,36.35086789711715,50.0
193,12.212746739032541,84.03657156351113,50.0
194,23.656912033798342,97.05975784255367,50.0
195,6.269783775572568,79.0940819783422,50.0
196,18.988050378193588,91.70884880191646,50.0
197,7.130297783132036,68.23678373128074,50.0
198,7.636053448061014,70.9086210254838,50.0
199,10.153658001717405,73.39822220990924,50.0
200,9.367505763496958,85.46404370422285,50.0
201,10.768334525924061,70.19362234886651,50.0
202,13.015518091388213,76.83570408422993,50.0
203,6.8433872627422065,57.200013123801554,50.0
204,14.988539667527837,61.66536116592539,50.0
205,21.002248731472697,86.83212719892572,50.0
206,15.866291598283144,75.55955583386522,50.0
207,6.342352253441908,70.7782968133431,50.0
208,11.065995930795351,69.34401607580241,50.0
209,5.727159724863655,70.73702705567992,50.0
210,9.845039160817517,72.431428418429,50.0
211,10.058004370467227,61.46072835771716,50.0
212,13.048247187524158,62.16630539245139,50.0
