unit_id,HarvestBiomass,TankTurbidity,do_Aeration
0,8.431473110872979,63.57197645748479,75.0
1,10.135727853815961,70.49133497591794,75.0
2,5.5530341439003035,82.00738232712769,75.0
3,8.632565281817625,79.28391871843931,75.0
4,9.271583044678483,68.62597429468188,75.0
5,10.602979067145606,82.45127084231683,75.0
6,13.937667812986291,82.14968872937989,75.0
7,12.130238659905753,92.3011149730937,75.0
8,-2.593044640164944,58.961406915403565,75.0
9,12.36734685351727,81.03267909367902,75.0
10,12.17865685471023,64.72765988496482,75.0
11,15.168169148668463,90.02543290156724,75.0
12,7.7625710865783955,74.50534307048486,75.0
13,4.250684108017869,49.059822280712424,75.0
14,9.546062967189904,82.83101766561579,75.0
15,10.950296424099228,75.43051703124746,75.0
16,11.911097224081061,91.11047229447168,75.0
17,14.536806477702205,84.94153059969517,75.0
18,15.475676174780276,88.12791616277177,75.0
19,17.878037989553672,90.06451785678965,75.0
20,14.411279359255449,75.27428267228788,75.0
21,11.31857388040735,72.64013871701341,75.0
22,17.95511916527023,98.00819410709909,75.0
23,13.895909424246828,77.97046627771691,75.0
24,12.469785366904938,71.96875775469947,75.0
25,11.833478227943807,79.13718565907317,75.0
26,8.259173594009972,80.24261434880252,75.0
27,5.51066929938392,59.89770759024796,75.0
28,8.075356188007405,64.23150092945373,75.0
29,10.976299860430405,78.3555116514796,75.0
30,8.706765131825563,83.95007969188818,75.0
31,15.195092260197818,70.08282669580531,75.0
32,12.031050475157667,85.99901350628924,75.0
33,13.485424852982005,77.17828002169513,75.0
34,10.329772890427844,71.2732556162846,75.0
35,11.4512985032461,70.84509928089633,75.0
36,17.05505149803968,95.77282244865597,75.0
37,7.9179269711322995,78.61548509236297,75.0
38,15.720398146158939,98.17286806714931,75.0
39,6.922124425895941,55.321088452908626,75.0
40,12.862757708469546,71.40379377319192,75.0
41,7.518531564505676,74.28404955162657,75.0
42,11.783607606807662,71.69562553241423,75.0
43,17.861237531362157,88.67235674262514,75.0
44,6.8400579121345135,64.43511849439088,75.0
45,15.084890623961153,73.90098324953438,75.0
46,14.543786480569466,66.59473572485909,75.0
47,8.216800294839562,82.5815090248341,75.0
48,13.305735678897454,95.41494134403001,75.0
49,14.104182035070252,86.62350140640122,75.0
50,-2.7421187315630853,63.25502020776001,75.0
51,10.011852187017992,77.68796278548979,75.0
52,7.346674482582907,66.90729576143761,75.0
53,12.82895192140758,76.13078031118486,75.0
54,5.522560261036813,59.90485667437374,75.0
55,14.003511156932554,82.87959125405219,75.0
56,6.728531013631027,73.37978065600927,75.0
57,23.35968814553619,108.18031976280949,75.0
58,12.79680426312688,72.96331858852042,75.0
59,6.976993693207021,61.16244098219793,75.0
60,8.870668000404994,73.12827167706038,75.0
61,5.300773924288325,71.72940944494972,75.0
62,12.917459205424466,81.43907484678546,75.0
63,8.477621354136833,72.16882666657236,75.0
64,13.158727456298555,69.33004288234469,75.0
65,17.365810582191937,92.56473001159564,75.0
66,4.546231072838822,75.76378254344475,75.0
67,8.179117700745962,77.77370091995238,75.0
68,-0.8977979402561669,60.28406929496263,75.0
69,18.02893242229548,90.36961675397028,75.0
70,8.462764159641065,55.101641521045856,75.0
71,10.640194720277073,65.5963979574375,75.0
72,6.145248595685965,73.69409448097403,75.0
73,12.397717836255778,82.4378774250366,75.0
74,7.315679170402526,73.1266054043139,75.0
75,12.099111360202189,83.51704414192717,75.0
76,6.189553445438957,63.01123501726853,75.0
77,9.57169336658813,64.86651601530157,75.0
78,8.820691163356365,76.228628575136,75.0
79,10.411210583763243,83.30269064608497,75.0
80,2.833655702869371,59.96885338697168,75.0
81,8.02853014108307,69.93953290065576,75.0
82,8.951542872314642,78.73825508570472,75.0
83,12.967813225626797,85.08527912278261,75.0
84,11.57231996579723,69.22776189543514,75.0
85,3.7022589813232365,60.576605566992846,75.0
86,17.31365270983631,103.86481644211081,75.0
87,4.149998923972939,68.70009543326636,75.0
88,6.926262078720628,62.31053299254182,75.0
89,7.738791922112978,66.14721416938828,75.0
90,5.067568962758751,79.05410154585738,75.0
91,9.662843001883038,78.00090208949648,75.0
92,14.994868869534724,81.03688217007692,75.0
93,17.434049399917004,99.62364683582403,75.0
94,11.420514949568947,94.5807463676099,75.0
95,15.39711845959973,100.31308088297763,75.0
96,10.517093950085643,75.10592536978349,75.0
97,14.88405736618784,88.70503201277002,75.0
98,10.235877393771547,71.37684343050547,75.0
99,14.034156452860675,79.23744229442862,75.0
100,12.872950264810358,84.07562896499674,75.0
101,4.476838835861423,82.33562484678482,75.0
102,4.017822796139662,68.2858355185837,75.0
103,10.219819999982352,63.40954239576467,75.0
104,3.55185255312108,80.02264674790169,75.0
105,7.157889346706737,69.19655447126505,75.0
106,12.74797817831458,69.24589522183315,75.0
107,-2.7884647942660195,65.53878526358636,75.0
108,12.503205678012002,77.40178498037447,75.0
109,13.02890014788412,82.60438899345999,75.0
110,20.261831954419485,94.94508288731123,75.0
111,6.231539768440597,54.94932035202661,75.0
112,7.904478332633425,71.91492259698074,75.0
113,15.333098695893167,72.48727509063212,75.0
114,11.471720536836427,77.22914427597485,75.0
115,11.196660576994889,97.32597608758681,75.0
116,14.377713227040338,114.75610651672909,75.0
117,5.560160571315488,79.80425713126886,75.0
118,16.996805975900003,86.59127673735904,75.0
119,10.631765517754383,90.65708148384157,75.0
120,5.729768516777581,64.4114670642885,75.0
121,4.209132959627557,62.78379848187235,75.0
122,10.043875965371393,75.63223637240812,75.0
123,2.294623493695662,64.3611053540291,75.0
124,4.282034307154625,64.92288114101889,75.0
125,17.467431624457156,94.17998357412752,75.0
126,0.8261613333209947,67.07113501128396,75.0
127,5.718209890556864,59.186727796535166,75.0
128,7.070236989596098,62.17055423894178,75.0
