unit_id,TankTurbidity
0,62.44688728364621
1,77.73632713177783
2,48.593728382842315
3,76.23197477340726
4,68.808163390018
5,67.51375828345896
6,68.82468239097334
7,73.42060878926719
8,93.68427101393539
9,75.14192996044262
10,63.960650860439245
11,94.65736132916125
12,56.39071413387653
13,97.72705548262152
14,55.07927813995843
15,83.76879300965507
16,86.77354917184435
17,64.94592227955006
18,63.99701306726546
19,78.57592319009787
20,91.13166965910169
21,92.5977932688105
22,88.7859716961767
23,85.42597753350263
24,52.11916545445462
25,79.94452717297906
26,74.08189706807946
27,88.14437618495997
28,89.43691482769609
29,92.64705637191173
30,70.63407897255922
31,71.77321274555145
32,61.43336094386229
33,58.88652653428795
34,76.72537408129983
35,84.79819805665988
36,79.74516678849616
37,64.3512032959456
38,78.70850252758257
39,59.10519712257545
40,59.670141590409386
41,88.29583856531445
42,66.16604496024787
43,94.61310601581148
44,101.29685691405047
45,71.96113604320242
46,69.42032435402191
47,80.81455887374536
48,85.7560229842193
49,97.99955751832452
50,58.47893017591647
51,78.1560689865869
52,70.86653647234161
53,61.60804949268699
54,102.49082251336566
55,95.53722147493119
56,72.18026046604687
57,72.23580212732412
58,97.77795030350485
59,60.7718610828143
60,91.14240493077442
61,94.0067699200971
62,70.73634103764303
63,71.4105918512843
64,69.86140012861694
65,91.52762185334417
66,59.00207152873506
67,62.90165373369479
68,59.53692172169096
69,33.99078662196061
70,69.376666146845
71,57.15679953259435
72,65.39541395446841
73,65.93386068304956
74,74.11958176136989
75,76.49298492488182
76,75.75715315099153
77,86.56710670142844
78,103.31134782394905
79,72.68581468975623
80,83.91822725990232
81,73.60098200941586
82,80.53082571567978
83,90.99848254840778
84,101.18327082542935
85,82.67518179610525
86,63.881802549650295
87,57.30230999132393
88,72.88536135016561
89,76.72017425438679
90,85.93112103161963
91,57.737756201908866
92,73.25021080850347
93,67.23328259248161
94,64.04359671396854
95,76.92165179028693
96,99.54687110585094
97,82.92723666342879
98,69.81018936868675
99,75.29004697869823
100,51.44440374942759
101,83.35805124637848
102,66.97765182061808
