unit_id,ChamberFlowUniformity
0,44.659841732893874
1,42.128885814318785
2,62.580346726999345
3,57.278487382327754
4,55.309924181060936
5,66.87172467884179
6,50.80627275858539
7,80.00238438296519
8,53.80431440004537
9,63.07068799209232
10,55.22252350270847
11,45.17590638805108
12,37.896207646467744
13,53.219679360221306
14,57.42402753720971
15,65.93156173386674
16,39.93396683313257
17,54.619469637961906
18,41.02015804638123
19,51.35234034999968
20,49.801060513005794
21,42.43100443065946
22,50.56266311285451
23,56.99632649214606
24,56.015808144709716
25,38.48026731923252
26,52.194512416893524
27,66.3432724595924
28,52.82834962324073
29,38.60464850343929
30,54.36637393694412
31,48.87645376741523
32,46.188375538346875
33,53.75257012563291
34,66.18247496504371
35,57.34153938745228
36,54.50503604252796
37,50.17928000664655
38,65.07714352447563
39,42.16244771719235
40,56.004120400155216
41,45.44828642190253
42,50.37893528773073
43,61.24770244196837
44,41.29727865627041
45,37.11670795877994
46,58.3246307847006
47,48.33725938320539
48,41.66981341299052
49,42.62504765215468
50,63.84452499057178
51,36.524795190374455
52,36.01494263596178
53,69.01111624046598
54,21.10270405044934
55,32.35014691886467
56,45.64586270103302
57,48.23668066034943
58,63.43441666791623
59,58.06923499010254
60,32.2771394069646
61,41.512329307973516
62,48.44370285705554
63,47.09423083941297
64,56.11295117742014
65,68.24221031684755
66,49.72507811889577
67,50.26067091361141
68,54.46723207502705
69,62.931827805649014
70,63.501419230291994
71,57.202466971663554
72,29.870368962605955
73,64.82613304356688
74,40.72521613331206
75,24.451058776599833
76,15.669000306926375
77,64.352984357009
78,43.00678747809312
79,38.67523369525485
80,66.71128930137981
81,41.724078739514894
82,41.26342946760305
83,64.61322442496612
84,49.28340985879136
85,58.53770259798628
86,71.24190234372762
87,59.146628798146
88,62.73627668558577
89,61.9759110832733
90,57.765847635869925
91,56.149944044368716
92,60.77483936551433
93,52.542529018147256
94,64.48906428192018
95,53.01734733263764
96,53.07101577132351
97,39.2777034446202
98,59.710399125033454
99,42.769700502856104
100,51.3612033540232
101,45.116754639272585
102,44.47937413853397
103,50.302749955040746
104,49.8949402371677
105,55.308829742013465
106,55.00441353338511
107,57.61353534195416
108,63.507459467304884
109,60.05779679303599
110,69.82621056213277
111,67.44385875368108
112,52.35720290982891
113,66.88388518235448
114,36.067494587232964
115,56.439863853634954
116,53.18252066012521
117,53.21417945306364
118,46.27423827333822
119,59.501029623764154
120,51.58381360709532
121,29.997763173185433
122,40.337461677620325
123,57.05480652348796
124,55.70634534942502
125,57.66692318132932
126,53.46912762712664
127,36.29818734377986
128,67.20795611326693
129,23.846791861968132
130,53.700239139477404
131,45.07515089912077
132,60.05219166716789
133,13.37070598995059
134,32.49587725467234
135,56.00138931675373
