unit_id,WaferYield,DefectDensity,do_DepositionRate
0,15.54135149842101,28.09333247985702,50.0
1,14.52558981070447,10.304037515983824,50.0
2,12.09548133320007,19.36895186962116,50.0
3,23.002645647319966,1.791236370105489,50.0
4,21.876197716492573,20.739990495092485,50.0
5,10.240516176522622,16.53378394122039,50.0
6,20.399757516296816,11.202920675141815,50.0
7,10.000088705458335,17.28987450214512,50.0
8,1.7168134703458653,23.932113531956023,50.0
9,11.721506380598083,3.2488782371226144,50.0
10,1.9561835758599324,12.894541739328986,50.0
11,17.004616688407168,9.990501946718464,50.0
12,4.234756679873126,21.293154969018982,50.0
13,16.302117077511088,8.66706387836636,50.0
14,8.769854287346442,23.011239697077933,50.0
15,16.63198315517289,15.03807140908382,50.0
16,5.2222705141507575,18.456345408663765,50.0
17,14.97282800004373,11.326920716184368,50.0
18,10.972380237524645,8.466467248456247,50.0
19,16.29765829059653,9.362955410828736,50.0
20,1.351015100136523,24.5060549418493,50.0
21,16.267369303450977,22.497123928771984,50.0
22,7.044910411043492,35.61345787587027,50.0
23,9.922037600278333,5.04783544518895,50.0
24,3.3785072957326925,19.602173852702087,50.0
25,14.509698583701704,30.431690156744512,50.0
26,1.394990765944812,12.134330233344023,50.0
27,8.467156558080259,12.556073139790971,50.0
28,6.11488164455593,12.669650481817866,50.0
29,0.7795504795573822,28.891854183437587,50.0
30,7.487782857369084,14.015030600946403,50.0
31,10.106565190716534,30.06462815007766,50.0
32,6.737231125347493,14.56066846245931,50.0
33,7.266093399937277,20.573347163686474,50.0
34,5.033708279097368,7.766250080597778,50.0
35,10.428300426867839,-1.602444006332071,50.0
36,16.11059283650906,11.989720647128422,50.0
37,21.084137987100917,9.263108135975205,50.0
38,8.256667894732516,13.636305821927998,50.0
39,14.547817902920766,28.22565328370072,50.0
40,17.444500738817077,7.793153729435266,50.0
41,12.432634055482753,5.764310921127166,50.0
42,7.293700910115904,17.683044658696957,50.0
43,7.247375645154763,23.048163761958435,50.0
44,18.65810701917523,21.90501439185267,50.0
45,4.898921506802841,13.938428550689126,50.0
46,19.615233764128643,9.795495045620601,50.0
47,13.546625456830593,-0.5510446025722526,50.0
48,17.005227430830978,17.530154588863738,50.0
49,13.732039751435911,10.429359918455509,50.0
50,11.998758044188857,11.7675229419598,50.0
51,14.215558708331235,13.91488455999632,50.0
52,12.12394474806483,14.307892742877087,50.0
53,10.32410115433376,17.14768701793266,50.0
54,7.255556727545483,21.54140071917982,50.0
55,20.50338210810396,20.059703855268655,50.0
56,25.170979238409245,13.900817284239029,50.0
57,14.651921958256338,18.728553119468074,50.0
58,1.9669458016648345,16.425850358338195,50.0
59,6.28652331412615,34.85853506213228,50.0
60,8.964383048506692,21.08924065426141,50.0
61,15.046136253939437,11.614310644311256,50.0
62,15.643494839657162,8.903348364862437,50.0
63,19.384358500763568,5.320921628637302,50.0
64,13.28220090077979,19.729622102689945,50.0
65,4.538929518522467,13.93356565208393,50.0
66,15.917881034510684,18.948043864518898,50.0
67,19.477579800227996,16.99629149392719,50.0
68,8.079289074916623,31.59099606272852,50.0
69,5.54786107028544,13.068175788392523,50.0
70,6.264394415665062,8.401052769495132,50.0
71,2.9840943808117393,8.1500511792138,50.0
72,10.220836668614968,7.220815270888931,50.0
73,8.862364131316948,18.24474137622327,50.0
74,19.473056930582654,17.535693973291437,50.0
75,21.625633712013823,23.679231540729283,50.0
76,11.774462856686243,16.225270060273356,50.0
77,11.75808979397125,8.213464029263893,50.0
78,19.088648776194013,17.499892846988118,50.0
79,13.232729830844898,28.72122414060302,50.0
80,12.713979796662695,1.746588658050415,50.0
81,15.243313730088806,25.032446512007652,50.0
82,5.383574715876212,15.979373339644003,50.0
83,18.325033680735572,8.170858665205639,50.0
84,15.89061540604682,16.141865950599993,50.0
85,12.10654537216061,25.957053291983378,50.0
86,16.670623424889456,20.484306260884345,50.0
87,7.10243570252298,26.140316097695898,50.0
88,18.51079075340321,-1.1494008198851908,50.0
89,-3.9488503443524117,18.73157455149498,50.0
90,4.520807748970094,29.58717265136799,50.0
91,5.362700939234243,35.416629269915575,50.0
92,-1.9425118902624927,21.05579391915023,50.0
93,2.1224918606173704,29.038637463992806,50.0
94,6.087589380398647,5.526597812803779,50.0
95,14.097238191985163,28.572140581120422,50.0
96,7.028761685527421,21.31674971604911,50.0
97,9.622649443168442,32.5864374972021,50.0
98,11.758558258936654,21.337728813729214,50.0
99,12.026636049085557,21.737676843488142,50.0
100,12.49847241431083,40.794745191214304,50.0
101,7.751975310553552,12.827509115030889,50.0
102,17.451471975980716,12.556945379963835,50.0
103,15.861036821543044,27.97333930325427,50.0
104,12.12437310382116,15.373459495776798,50.0
105,13.776570869685955,19.124574882527813,50.0
106,4.311497069235026,24.12067608968826,50.0
107,16.551670796037286,21.100367484703874,50.0
108,19.230529876143365,36.71468670380202,50.0
109,8.287282619141047,18.88896428162573,50.0
110,2.9057548964038116,38.658909663253134,50.0
111,15.907930231541464,26.25375996232568,50.0
112,4.116907538496092,19.6253936015709,50.0
113,7.7227036247191965,19.95812296087819,50.0
114,2.060558898811871,31.86043625118044,50.0
115,20.250606069958693,7.136461671213482,50.0
116,18.774461849450034,23.769869144544966,50.0
117,13.690900178780252,13.586318782360076,50.0
118,11.347644905269462,20.972803036995195,50.0
119,-3.994954462680904,42.23320825469847,50.0
120,1.908149747520703,36.67464314664227,50.0
121,12.515516091939082,4.341315199659267,50.0
122,0.4969850523397037,19.172678905642865,50.0
123,11.32341261150216,12.82732402137552,50.0
124,-0.6513525188028906,25.994871075819365,50.0
125,15.229384679379125,23.46715378498167,50.0
126,19.049800862391955,18.367876016622933,50.0
127,11.458705166104567,38.66000700005914,50.0
128,7.135754343716355,15.401820344483514,50.0
129,13.639454437485892,17.89732728874147,50.0
130,21.104382369749043,24.714000082405384,50.0
131,7.617414453147406,13.893640267782935,50.0
132,-1.5741617963880836,5.501763745423034,50.0
133,19.151245744373394,6.825164943735732,50.0
134,16.420925617308438,23.68394896778964,50.0
135,-2.4937348015050875,31.510355463223412,50.0
136,13.649774456829384,10.12670014055476,50.0
137,3.2034624426451312,8.236855654740962,50.0
138,18.55351316545283,-0.012431630088380885,50.0
139,12.729149603336305,10.352814066661482,50.0
140,18.02385418133806,8.093775179576829,50.0
141,17.383783142661162,1.804515128544546,50.0
142,9.132408552404446,16.362971890569902,50.0
143,22.946689986828893,23.37679554280973,50.0
144,0.17194096850158946,24.33297535891826,50.0
145,12.513554516391947,-3.0982362152244587,50.0
146,25.27526944089761,12.153929550405204,50.0
147,10.69599556337539,12.301690120689061,50.0
148,16.36999103885965,3.238476240988616,50.0
149,10.188529781455056,-4.07184757459699,50.0
150,22.160510424179094,20.867550313336753,50.0
151,20.12214820714303,10.62987486779225,50.0
152,18.21649504557673,11.918340348675619,50.0
153,15.886002760813557,19.35426534989648,50.0
154,17.523209440605207,13.093468134166777,50.0
155,8.922967530896157,29.22273415476905,50.0
156,11.453473200055429,14.737310426719882,50.0
157,0.8236540956343905,22.21184224201683,50.0
158,0.5608185139253676,20.330490561815196,50.0
159,3.1131946111175566,32.17914357462134,50.0
160,9.541377271504814,19.261289790023543,50.0
161,9.37663369149118,38.04744223696043,50.0
162,7.845172838226412,26.414506068452923,50.0
163,10.854402211590266,4.894806175920275,50.0
164,10.256305594008865,22.53112446190873,50.0
165,15.534874677556369,14.364730964063515,50.0
166,16.258105105353202,13.717831847043955,50.0
167,10.798341488515671,24.03179262560736,50.0
168,27.89524190899078,8.037955707484084,50.0
169,8.705617260444797,18.597433427294494,50.0
170,23.994746224102403,0.9180468177193788,50.0
171,2.287557398774479,17.219879266398248,50.0
172,22.300026928552825,10.880006234770768,50.0
173,17.933525648474745,6.420115415130164,50.0
174,11.795893273697306,21.1849088497949,50.0
175,14.217557633148516,5.8298765571645745,50.0
176,13.959669003522727,28.80451314595624,50.0
177,16.688492283912364,-2.8022936613041196,50.0
178,17.778521501946038,15.592834694365184,50.0
179,8.176354639425206,15.402403848451092,50.0
180,4.546735189806294,3.5570212263386534,50.0
181,2.6574384393615045,23.01291369143262,50.0
182,8.104105039564544,29.171145170639374,50.0
183,8.6902087535126,20.401317949005957,50.0
184,-1.7077323741841441,16.443759254855685,50.0
185,12.339621072962325,24.538461692653485,50.0
186,18.10837821200338,15.45011866320875,50.0
187,2.245836875828008,14.861723611784036,50.0
188,6.309106742804942,23.45823904634611,50.0
189,22.422090491395643,28.43862231733555,50.0
190,3.3499847007068206,20.871528436901077,50.0
191,0.0825028956272511,41.07151462002362,50.0
192,21.30608958530536,11.727240316110594,50.0
193,7.2674458756626334,39.26825227239253,50.0
194,10.022979011191776,25.644888137182715,50.0
195,8.296233094648404,24.114319532485986,50.0
196,13.669799381568605,22.74003877740564,50.0
197,13.52089282419098,23.172374771304355,50.0
198,10.760502518180257,23.171532284916236,50.0
199,1.5908777891139487,24.69536143370841,50.0
200,12.892899718629177,18.12722580145467,50.0
201,15.22617004820209,15.643284671120835,50.0
202,1.6300511128864263,20.445190491788516,50.0
203,8.019243030996453,21.24689025798333,50.0
204,14.277450992760023,10.671184270435024,50.0
205,3.5836787596939583,21.64594423529891,50.0
206,18.40098413962206,7.472513223424915,50.0
207,10.082803243020802,25.595916550261368,50.0
208,16.74545709251099,12.952423464842681,50.0
209,14.624700528613364,7.030081923400291,50.0
210,12.557030369060818,15.41495893175485,50.0
211,0.6386427405280415,30.715339456683417,50.0
212,17.213190451346303,-1.9428251657819562,50.0
213,0.5937815110465963,17.325362889104845,50.0
214,16.728219837089025,3.702133203626582,50.0
215,5.601383528041277,16.375265891076957,50.0
216,9.117976223015106,15.527353173855,50.0
217,0.2987529962452836,15.766742916678002,50.0
218,14.4700662893135,8.110985586658632,50.0
219,-0.6622782107706939,22.688001834470025,50.0
220,7.573276244609875,27.83264961824132,50.0
221,10.50820256698384,25.882143394727933,50.0
222,-5.948649429239708,48.7871903130374,50.0
223,9.784225746963774,21.693513191237116,50.0
224,9.401950204162958,32.712475769907044,50.0
225,10.700214226757536,26.26048679934315,50.0
226,10.726267886428866,28.481640517872357,50.0
227,0.12065864958880668,28.295521850908496,50.0
228,5.238203003162113,11.783215159254922,50.0
229,10.583456356729565,27.46961513167453,50.0
230,12.363480739848491,13.175688280275999,50.0
231,4.137166823512407,20.11891091615189,50.0
232,7.591004694249891,19.165374568102084,50.0
233,12.89447110453245,20.070516814568336,50.0
234,12.473011340227309,7.961596344991664,50.0
235,7.480397798694258,19.41217856630519,50.0
236,8.088529877221394,37.763987933000514,50.0
237,15.636222255877056,22.693729085957536,50.0
238,5.310197079499347,12.320504249359246,50.0
239,13.377594827317438,19.12590814043686,50.0
240,2.6648664414839005,16.124614020426815,50.0
241,17.387803165133985,9.51882394774046,50.0
242,15.754504841729318,-8.170124536225241,50.0
243,11.407323498709204,-0.32467252193928786,50.0
244,9.126622475064693,2.71044662964292,50.0
245,18.016220995185886,19.981385914438327,50.0
246,7.097897708472841,22.74098611046523,50.0
247,13.458112373116293,25.11560795760072,50.0
248,6.65126231748723,21.777870733521908,50.0
249,13.153302309132808,31.708628178766446,50.0
250,8.33542567697133,31.836628411386627,50.0
251,5.983333158238054,20.079671484400702,50.0
252,15.00909632384507,7.451265409182312,50.0
253,12.110193197954182,27.92811446144183,50.0
254,13.445886507575032,18.913019456845145,50.0
255,13.856635536726039,13.586022783560324,50.0
256,16.871729540152995,7.6185310975256195,50.0
257,5.928587581213149,12.717937990736903,50.0
258,9.73897174798136,5.1422567683887515,50.0
259,14.699261183828174,4.9733144910911395,50.0
260,5.165968014150149,30.77397561643879,50.0
261,8.507034474713517,34.687453593695636,50.0
