unit_id,WaferYield,DefectDensity,do_DepositionRate
0,-10.793265748523012,32.61408822705205,75.0
1,-18.662154354480712,58.75145340653907,75.0
2,11.106884418329305,26.126742623935577,75.0
3,-21.55913875580882,43.47529130196961,75.0
4,-19.21204916934979,56.58779088945736,75.0
5,-22.21629118866136,33.41032077064651,75.0
6,-11.360782127852506,37.77225268548961,75.0
7,-30.959342061140905,55.34988216135325,75.0
8,-29.46190895714298,58.324437896997935,75.0
9,-19.856253741001847,60.23963764549666,75.0
10,-17.011752151217692,45.54463640042827,75.0
11,-26.124033142687026,39.152529531838404,75.0
12,16.358464537953832,-1.2715994781092572,75.0
13,-27.240067907524335,33.60475327899188,75.0
14,-20.08135610768704,34.27436563457934,75.0
15,2.1473818836452496,34.39801804649525,75.0
16,-3.0076679088397267,36.115993509183454,75.0
17,-12.032644618533112,44.09137148659254,75.0
18,-17.66343250285108,18.44193825124969,75.0
19,-25.5143297202598,44.16279881249078,75.0
20,-17.725966954146866,39.37738718513908,75.0
21,-20.83924417629898,42.95910242870254,75.0
22,-17.696368005689855,35.31684090639868,75.0
23,-2.438216329872224,27.61550162893785,75.0
24,-11.614808957129986,42.58800712851982,75.0
25,-9.527821709530487,46.26995869960892,75.0
26,-14.18756708775945,52.518566543738054,75.0
27,-15.417576197348676,37.22325445296317,75.0
28,-8.313069394359854,30.95764820667072,75.0
29,-11.606749328097507,39.051683994884975,75.0
30,-22.012572040376785,50.63743197300483,75.0
31,-18.511798506347283,49.74172725886981,75.0
32,-7.4800476898338175,35.84990375970092,75.0
33,0.0637808808329221,35.39967861122538,75.0
34,23.240222328283767,10.505395100521376,75.0
35,-17.29438428932391,27.65814904821276,75.0
36,-4.80991829254995,29.27158371471913,75.0
37,-23.544899986756068,48.0345728997892,75.0
38,-3.150513596536305,35.976359536653625,75.0
39,-21.50297524525606,53.715456906487844,75.0
40,-21.191169096135283,47.1856335789895,75.0
41,-28.586204357209528,58.4455169134079,75.0
42,-15.661701106710815,57.36460022903461,75.0
43,-30.105255669865883,57.592464810266854,75.0
44,-8.062922086848824,36.10952543386765,75.0
45,-22.07055461096328,50.62023009078689,75.0
46,-17.51544581681472,37.30387291042206,75.0
47,-17.510643028635855,37.93935515389068,75.0
48,-22.433317387308808,44.566278805502826,75.0
49,-9.833899305424593,28.006840329806778,75.0
50,9.087015770515537,17.127830461139403,75.0
51,-19.156505147681806,39.204497553289684,75.0
52,-24.240553425089654,55.226649431195845,75.0
53,-27.087530035554174,47.30647783354165,75.0
54,-24.568532816103748,45.40008106721451,75.0
55,-6.216926217869041,52.37248702827233,75.0
56,-21.242450235790496,39.46026248122659,75.0
57,-0.9268950663867833,34.94560024968375,75.0
58,-19.169428159716997,44.97714414448878,75.0
59,-13.303919088527808,25.538890289936642,75.0
60,-26.860120259094383,54.97043636852497,75.0
61,-11.629839379891699,43.51128921366332,75.0
62,-15.163999619072937,38.43034247193622,75.0
63,-20.963143943651193,39.561001533328124,75.0
64,-24.419222662359264,46.90224880655758,75.0
65,-18.59316886272449,25.412540700612638,75.0
66,-5.493018613313409,31.670102973341233,75.0
67,-28.147192275015392,53.7724905634809,75.0
68,-16.47483202336039,37.753719183766,75.0
69,-15.39506568907963,29.72185960476931,75.0
70,-24.760932197400578,51.70631706192279,75.0
71,7.3805856260448355,31.576219821557807,75.0
72,-13.285879921798736,32.32636032016796,75.0
73,-25.8798868855223,44.24478056272687,75.0
74,-4.365487920810315,39.433785326504726,75.0
75,-11.984058791338958,46.94583801205265,75.0
76,-16.689449235529967,44.906819391958486,75.0
77,-11.887092616940338,35.16000374142736,75.0
78,8.017078711886905,18.25071511797063,75.0
79,-27.451610005678905,43.398096260047566,75.0
80,-8.069571628050692,40.73064781481361,75.0
81,-5.8131229674444,25.6112057728415,75.0
82,-13.535014153980114,40.17890134360252,75.0
83,-26.85134825032091,56.993891719096794,75.0
84,-5.716137774137657,24.807876075025508,75.0
85,-9.555664040294241,41.45129163139012,75.0
86,-14.051811915328411,36.243364574633475,75.0
87,-17.10893408715479,32.665535161612375,75.0
88,-29.145234353548013,44.34401953918232,75.0
89,-13.954316263916581,46.0744904775489,75.0
90,-22.454386421213748,26.006853780194216,75.0
91,-9.852907234407486,47.61597671165714,75.0
92,1.0783985274865717,33.206681927489875,75.0
93,5.5468537069818495,8.790348976085472,75.0
94,-21.265549945920935,44.77446276761592,75.0
95,-18.596125487377375,42.43132536499607,75.0
96,0.54342689932662,14.162978457220696,75.0
97,-20.423482534914058,26.524720866810767,75.0
98,-16.949262749893176,53.90890359621517,75.0
99,-18.120177149798455,50.97286222696411,75.0
100,-13.222217775295988,23.593466375095247,75.0
101,3.4038734048531882,34.23008746115801,75.0
102,-12.520367715877878,51.39864206991499,75.0
103,-19.498071110247007,40.5803065509318,75.0
104,-7.960280232846938,26.028128915624933,75.0
105,-17.465386103223658,48.13996871973719,75.0
106,10.525924542019567,14.620427113425993,75.0
107,-24.74130951018127,42.5195008423913,75.0
108,-22.231357634561775,65.46388515320233,75.0
109,-11.384126522210472,39.91339530120651,75.0
110,-26.98803372070364,58.895208431292986,75.0
111,-4.768872636652478,39.76945454844509,75.0
112,-12.385063383500384,39.36851223891902,75.0
113,-15.69785706769022,40.67437198854285,75.0
114,-21.284784776706356,50.212817432017104,75.0
115,19.03115900593474,8.710041071411354,75.0
116,-14.140671465942308,53.40968111523513,75.0
117,-21.100879663326772,51.41506079426688,75.0
118,-21.831439736566256,49.48880791193666,75.0
119,-26.48257199933446,32.87599139474048,75.0
120,-17.725652878225034,32.170552876849,75.0
121,9.308576517512654,32.417389113854185,75.0
122,4.5847798623829075,28.20993099049526,75.0
123,-1.6478067531312575,39.54169449534368,75.0
124,12.363133358122544,7.208344164162996,75.0
125,16.999189343701197,21.059272576420256,75.0
126,-18.9539413199159,51.35358245139533,75.0
127,-9.08877422597049,35.31627973253147,75.0
128,-21.33139369371342,42.79036730071969,75.0
129,-13.949911897416802,34.57978300124879,75.0
130,-8.781733318993773,38.746563759478725,75.0
131,-21.948997879672035,39.64620919387291,75.0
132,-22.694004767543635,49.54751858938355,75.0
133,-14.539497063208348,26.168010001811442,75.0
134,-39.38146194050283,50.999094695803564,75.0
135,-22.427427470998992,38.17166844118476,75.0
136,-17.092730773686412,34.28819936185408,75.0
137,8.08341051128213,32.17357648639848,75.0
138,-8.539643628641272,49.45815904312054,75.0
139,-27.393745549721505,53.63043636189488,75.0
140,-22.61985460303914,32.416329958303024,75.0
141,-9.945631860634135,43.73425128158277,75.0
142,-13.469194988024627,41.81506695431766,75.0
143,17.07223022678339,14.579456448748955,75.0
144,-3.8494015873247553,28.03301540664917,75.0
145,-20.665582663663304,35.92384320070895,75.0
146,-6.9624318367662985,35.26812859278785,75.0
147,-24.92658225751417,45.75277283866421,75.0
148,-30.590376718617755,51.266504496405204,75.0
149,-5.204404149515275,33.88224530424604,75.0
150,-20.148619153072662,46.202458187052635,75.0
151,-19.013476734930673,57.396176086362345,75.0
152,-22.675268346584666,47.725939805964686,75.0
153,-14.279403873400005,46.03140263285811,75.0
154,-16.493497462139736,46.84551475091901,75.0
155,-17.44628678055914,43.39114919743213,75.0
156,-11.173447147194267,48.76152795383203,75.0
157,-22.148611066940955,47.77976532066457,75.0
