unit_id,DefectDensity
0,25.584398245702502
1,30.441231233978776
2,13.768798142194711
3,23.081655208602854
4,22.344649959460533
5,9.04433494085238
6,21.59369110699717
7,29.098165026346493
8,10.764796848593459
9,6.816266646707263
10,31.672743729429918
11,3.396556013914913
12,13.513743268582852
13,16.457961732713727
14,18.76038500716757
15,14.705576438021449
16,11.924006069048843
17,17.845291592503695
18,20.96734794381724
19,26.304928856666827
20,12.115164775836243
21,35.93030851352822
22,1.0222142136744825
23,22.460660115877367
24,0.33737890659548775
25,26.51089232289059
26,-4.793408580753971
27,15.705296623115537
28,-6.102423599239124
29,8.616425771926316
30,23.04211656352331
31,43.087626740153176
32,10.560023734609533
33,4.291876165592409
34,4.881599961859525
35,16.08603913411168
36,5.025794128607567
37,14.292109515876191
38,13.264489194893214
39,26.014797931740958
40,13.169538416546681
41,8.871266208417909
42,13.602685355810868
43,14.163094056693101
44,37.29352072303578
45,11.856270414053654
46,6.98928102516663
47,7.648876883123016
48,5.959150156721042
49,8.395970387496241
50,30.01919213492741
51,14.544065618944893
52,21.830272594750703
53,36.785508506242024
54,16.260213876700433
55,18.14339858579377
56,13.462933604507722
57,3.600058592457236
58,10.689453924757744
59,14.850235972114286
60,5.753940937576919
61,24.98930793533461
62,6.053789260906564
63,18.63945576215019
64,23.910264239159837
65,34.559201591654805
66,19.256160601505165
67,17.80817903001388
68,26.620398467418546
69,27.5797282865837
70,2.8363406311948154
71,17.321377046582672
72,12.725098093393985
73,50.08363382081477
74,21.945246815072956
75,31.27271344430622
76,1.84063389743568
77,-2.768020374249172
78,1.0678655943498736
79,16.124342884503186
80,19.365656628099618
81,29.353159737162695
82,11.51136967786886
83,6.960688165547567
84,0.4237274053040636
85,-1.9368440984544968
86,22.872580154022618
87,8.582632129636472
88,28.374913514901056
89,16.041700075080552
90,15.991324417966153
91,-3.460683539979618
92,3.9905268764288646
93,2.8269915561587844
94,13.259843595489661
95,15.737889820099463
96,7.107095534803603
97,16.260071634607538
98,22.73609291188818
99,12.747590840415576
100,9.944693907473653
101,0.8047910323575476
102,29.307594646534
103,13.504661099104649
104,7.316498681741681
105,27.251510370283455
106,4.512866478057886
107,4.622736178009979
108,19.599973098700744
109,8.295396770083341
110,-0.4516412255704676
111,23.750133634666405
112,31.19870315935981
113,13.557743032320932
114,-3.3458121025202345
115,29.144743722644815
116,6.624867490162661
117,19.528074025410618
118,29.084739371610436
119,13.862026322223658
120,20.081910009278122
121,7.184070396165864
122,6.0352006739500155
123,9.359988962402472
124,-13.55782263469865
125,17.598306557198413
126,-1.561606100689568
127,4.590236805064886
128,4.490550141899319
129,17.05327170196861
130,13.396820511780323
131,36.23346236529053
132,25.008516029677228
133,11.867431110337595
134,9.219992240321254
135,17.22322537509245
136,6.657787528110692
137,5.99388433500709
138,18.140727666871257
139,10.38131769917827
140,5.605462341081635
141,9.734036809361179
142,14.871207729238051
143,0.9298660206417395
144,5.983541283484463
145,15.111230151805033
146,8.206769113316527
147,23.937333834580507
148,3.161760480695401
149,30.749676038362374
150,6.581787628332842
151,26.10141072698275
152,8.691358924722445
153,22.896568793811554
154,34.50642866979922
155,27.615843624305484
156,12.28045956614136
157,33.677002369435186
158,20.303895247079467
159,21.964795594807754
160,11.795495649460742
161,12.123848406743726
162,7.6170219031261635
163,28.68507054093771
164,34.773014881524624
165,13.491343687436565
166,-2.9905860861557905
167,13.158778385923462
168,7.267813238260095
169,6.748625686694047
170,20.721977287189933
171,8.117814396881382
172,15.971083815955776
173,10.496635738682075
174,15.422902295709513
175,14.263173975499903
176,10.120611476723306
177,7.114535442029371
178,15.048140729048285
179,1.5048894816038647
180,44.773118946923425
181,20.175221751922027
182,25.084414591778526
183,5.633761883128528
184,19.38699910719513
185,16.310463065502542
186,26.403341987064856
187,1.920603767980353
188,-5.341445468515795
189,18.63650702234941
190,11.89938777689759
191,18.541168785322423
192,6.768435110182676
193,9.937611849286231
194,8.065824172497452
195,5.958457062320044
196,7.616273328825998
197,-0.6155399224419256
198,10.095035389601158
199,15.571430177353761
200,-0.27777314284249144
201,12.40074301380075
202,30.929110520310637
203,2.1472619615200568
204,21.406953341511247
205,16.598004985557207
206,-4.1123607405197955
207,19.10595760622972
208,6.312929847143767
209,8.863335351167503
210,5.475260224740014
211,20.367990377391667
212,32.114826405661304
213,6.579429119831007
214,-2.132102496923551
215,7.242806387462557
216,-12.328625384846756
217,15.692634162130286
218,5.22634338403219
219,7.663004108441535
220,20.825631630642214
221,42.080808525630886
222,48.99320072334089
223,10.791787215723533
224,37.78589312302493
225,17.196456212273716
226,4.015197708604496
227,20.87155018386298
228,17.17307155775294
229,16.25940966499357
230,15.743244683825761
231,-3.8830438132498184
232,10.83652070719624
233,15.876560890923638
234,11.970497554781488
235,20.936636145007167
236,14.782054788855813
237,0.1241866750979348
238,13.532155100315073
239,2.691680518536966
240,11.5496483680678
241,2.218753614170897
242,6.769095015671367
243,20.40339715901844
244,-2.404303544862845
245,5.7652648586700455
246,7.209914152475797
247,4.665916864272168
248,17.717012114684966
249,0.17809673432160977
250,22.168950317946372
251,16.390080468686413
252,0.11959668793201139
253,48.77711497600088
254,11.969087637067291
255,4.91682358783075
256,24.311242177683035
257,19.360835567654135
258,-6.227216978113585
259,24.733578087362698
260,4.7219586210102635
261,18.47656652662068
262,18.23528066684171
263,13.821139493078501
264,12.189623229724969
265,4.8524831656149185
266,36.46480984505419
267,23.785802806936893
268,34.720850253173424
269,16.911645614993134
270,17.038883130257545
271,40.95769149968385
