unit_id,JobThroughput,DewPointMargin,do_CoolingAggressiveness
0,31.23756051544705,7.50704003188265,0.0
1,30.768375482391026,27.638493382619107,0.0
2,24.821688405917726,-2.685023217517129,0.0
3,31.990729253029087,15.616683999488924,0.0
4,28.958974060506236,29.771319165691985,0.0
5,34.91392957193661,1.1724829148666291,0.0
6,34.77394722041295,-2.426403297686523,0.0
7,27.695448709894986,-28.4135179606396,0.0
8,26.215661857032195,-3.0451981928074012,0.0
9,25.872253783262497,19.589346150323507,0.0
10,15.931626090459789,24.3714614444211,0.0
11,31.928135947158726,-8.298694015773986,0.0
12,33.24636573055154,10.943338279018922,0.0
13,34.003253224807956,21.16560093713039,0.0
14,33.50592939337641,32.11829803414892,0.0
15,39.83908562330446,22.836115225983967,0.0
16,25.943406460548655,-6.364263558850476,0.0
17,27.44216575735802,-12.153240366834602,0.0
18,31.331725069455317,-4.940054474086219,0.0
19,30.676640464598563,37.100863063256426,0.0
20,32.924525476784765,7.6832584886300435,0.0
21,30.10184275637019,6.023719002257986,0.0
22,33.91754064785143,30.63857503476677,0.0
23,39.29190998579859,-6.833915399539521,0.0
24,31.776720157116536,31.42115212901897,0.0
25,17.000045804321648,-1.8330570511258752,0.0
26,39.55586761037907,11.870333246704778,0.0
27,31.60738515801234,29.79968926722612,0.0
28,32.97084532079849,-13.100565808130753,0.0
29,29.390594697097573,14.11515386391957,0.0
30,26.408573530605747,7.339593609058246,0.0
31,29.89381869884823,-12.203309153718443,0.0
32,29.328768538818355,-25.70525031886439,0.0
33,38.619707236233474,12.033583415775569,0.0
34,27.975120123207248,8.805121211992434,0.0
35,29.84016499238565,3.0858701637106947,0.0
36,31.784294666647867,13.157972352765256,0.0
37,37.475653505785175,19.15996687698091,0.0
38,19.273424379175015,5.603433509677938,0.0
39,39.20120698731541,-1.0718849558486099,0.0
40,28.910548506744014,22.358357842789637,0.0
41,22.40614417867084,16.67911024716844,0.0
42,42.28891232075562,3.8484723894868766,0.0
43,33.72360847120484,3.498694597561129,0.0
44,25.261109556425133,15.428928911365782,0.0
45,19.44921568332334,-6.270299114266816,0.0
46,34.780232434946385,53.32465414023116,0.0
47,27.39798333688314,-1.7811934039462418,0.0
48,32.44411682173718,-1.0740894180813534,0.0
49,23.358396760275376,3.8619902934900763,0.0
50,33.90193833449088,18.245726665296083,0.0
51,21.008130311664026,-9.153356830839659,0.0
52,32.55623567331779,3.694514638390282,0.0
53,21.201887456089093,43.09875102261613,0.0
54,28.95472957990421,-18.877282228210316,0.0
55,34.8297396338361,23.529677777694147,0.0
56,20.57113658909795,-11.969937337299704,0.0
57,32.96563356415055,15.276243689739669,0.0
58,38.49124856111274,9.967442979463708,0.0
59,36.074266392124336,26.17613514169677,0.0
60,29.312526147859828,8.391979936712112,0.0
61,19.45149992526278,-32.184832475959084,0.0
62,34.59104128611026,32.3630941459604,0.0
63,37.61535110426132,13.456188559508728,0.0
64,33.86781382091225,25.714723993179515,0.0
65,17.247780134506467,20.638093106770235,0.0
66,19.762654815519873,15.11389641618743,0.0
67,34.32913857530227,4.741010238165976,0.0
68,28.80405610066539,-10.431425350799152,0.0
69,36.82132750543877,-23.69203489605815,0.0
70,33.384737909995266,13.651204735357037,0.0
71,14.406490073663972,20.289253734244248,0.0
72,28.883901595607604,-7.411403413953238,0.0
73,13.59979433782148,0.2833439779151945,0.0
74,34.904832974803746,0.08005370793713595,0.0
75,35.6778110833646,9.018445385983844,0.0
76,25.916526428206087,27.797829656438093,0.0
77,25.600579091429914,7.482294369668561,0.0
78,38.40411692579155,6.91581538617492,0.0
79,25.42782670071516,20.372238981472364,0.0
80,32.32305053786232,-7.16003299107695,0.0
81,35.839494254415264,14.939214128155745,0.0
82,41.573851211031844,-13.22423432346644,0.0
83,28.512337728576103,-0.6179358831786175,0.0
84,28.672279781103253,-19.208194336947113,0.0
85,28.890936845465394,39.031956657228804,0.0
86,31.669372022056045,-8.702655068443683,0.0
87,30.20229319285697,13.311036219081618,0.0
88,14.931507264074819,24.39615064664404,0.0
89,24.116151678144497,34.18146876132879,0.0
90,13.779587410426105,8.085190843471267,0.0
91,36.54997875228652,23.038668191065224,0.0
92,42.350834884026405,-2.401295876144495,0.0
93,29.04485735439477,-11.304046864272642,0.0
94,36.357947306109054,5.501562690767559,0.0
95,41.33494695139155,-6.902216020435333,0.0
96,22.379785930903388,14.92416759922424,0.0
97,36.58324774103132,5.983252617528752,0.0
98,35.37738760472885,11.920634746217761,0.0
99,20.97835035332575,18.606094788116643,0.0
100,30.9561978889664,-11.334634496090079,0.0
101,44.63092348992609,14.01693518853408,0.0
102,26.3566160619725,4.378219700109339,0.0
103,25.539171534414024,-3.780064435659442,0.0
104,28.533552148556467,-18.98130092652651,0.0
105,31.42179648589748,7.523418341223133,0.0
106,32.37743599575057,10.864782416903573,0.0
107,43.49392168661499,15.987399165402696,0.0
108,36.295968987969715,9.77346340992924,0.0
109,28.905992390890148,29.586020095880894,0.0
110,34.18995013327772,6.05807339674416,0.0
111,21.78761337027995,13.330140464603629,0.0
112,20.13209376585729,-5.991891657916911,0.0
113,36.37424425314632,7.179839771540883,0.0
114,38.605947958745375,5.990896371893326,0.0
115,30.643227699345072,-5.7443597300734535,0.0
116,39.26918265113667,0.12003084795205154,0.0
117,29.709427703047847,-27.529274185310573,0.0
118,47.673707975951984,15.801160480603361,0.0
119,26.888119255570405,3.1995079375120694,0.0
120,17.967872587125722,1.982673435991832,0.0
121,34.30754680900621,-17.99518840156716,0.0
122,24.136273908611983,54.83281950297459,0.0
123,20.99969609587425,-3.016052389614984,0.0
124,31.432808926770686,16.23489304259291,0.0
125,26.52204319613716,26.41556716104888,0.0
126,40.043194340061596,-5.432753983193958,0.0
127,37.84012752742786,28.804330622213616,0.0
128,18.337479486872542,45.77978460364076,0.0
129,31.58278324047106,15.761953216309923,0.0
130,33.429593550456616,5.88477453846396,0.0
131,40.26245711438679,25.19709869188927,0.0
132,29.8756484971078,-12.732945186970085,0.0
133,32.62055476626911,12.508869418167361,0.0
134,24.587979777161244,16.08282632575698,0.0
135,35.31514397837025,-14.463533755525884,0.0
136,32.205496718656164,6.674696885708108,0.0
137,37.56551118682821,2.311145311935446,0.0
138,41.25468720007322,11.19483795109046,0.0
139,39.73745425792146,16.780330225780652,0.0
140,36.65229289404218,13.13069574607516,0.0
141,33.77079620942675,-11.480386129907703,0.0
142,26.304814258326967,33.98880791561355,0.0
143,31.6165450007633,-9.501320787352654,0.0
144,36.60647706458531,4.281197012563415,0.0
145,32.316260644408764,21.029924118560295,0.0
146,42.60111580221525,22.347947025479282,0.0
147,23.83285217813071,2.0329386092519837,0.0
148,31.88828120606369,10.494887021891909,0.0
149,43.088302060543086,12.37852425427136,0.0
150,29.80129008804802,2.652203684291215,0.0
151,37.55287050323495,15.750363083512562,0.0
152,39.977226651946644,32.973801953276165,0.0
153,23.299232013812375,24.307803050310866,0.0
154,33.3845019429843,-6.122403581191481,0.0
155,25.523966343284176,19.664726177658117,0.0
156,17.96647664396509,-11.87934644438262,0.0
157,30.130024597383215,35.77245823509148,0.0
158,28.548093075940738,4.664590430789502,0.0
159,38.23213859250068,13.481997092160316,0.0
160,42.129941795440786,-10.812650884169656,0.0
161,26.335483785232768,9.106267904618049,0.0
162,32.52750478361686,6.911492835517835,0.0
163,34.540607416727624,-1.6885148428947936,0.0
164,35.07367083013054,7.477644570020181,0.0
165,23.26055954180195,0.5809843187136092,0.0
166,20.626121838033555,27.153955663016877,0.0
167,26.554537198306793,-0.04648390819422943,0.0
168,27.349202077411746,7.412393213534014,0.0
169,23.30545880794175,-1.2377214540699413,0.0
170,42.53208440651071,-9.549260527746107,0.0
171,31.273211122849403,-14.898659108270742,0.0
172,26.260616936956687,15.40866262972832,0.0
173,33.16141376224392,-3.257136031950866,0.0
174,35.984348253349765,-0.5237779053254563,0.0
175,33.23638332027541,-13.893990980636481,0.0
176,34.75988110787744,13.15715472108117,0.0
177,18.762581707978853,1.3599258171152186,0.0
178,34.39172627783436,20.010611176136244,0.0
179,46.64454003216031,19.63966492365642,0.0
180,25.386256008443713,0.01702989654143572,0.0
181,35.269645852891706,20.48752229944099,0.0
182,34.0105056158616,-1.009954175038338,0.0
183,32.52091684512169,26.5596087803278,0.0
184,36.40727315461217,32.44455336725581,0.0
185,24.57506693026471,4.687833139319389,0.0
186,37.55009259586896,-1.264957518083838,0.0
187,26.411585309705654,7.787008823116052,0.0
188,27.111040667100205,-14.469447418882531,0.0
189,35.667695742787416,20.51007615050596,0.0
190,25.61529918590444,13.465308070064822,0.0
191,40.910812252643595,6.709107388915246,0.0
192,14.59884854205362,-12.079916177668764,0.0
193,34.11519506924322,28.441587644911976,0.0
194,47.852307794109194,9.157861924804893,0.0
195,24.186134439477748,22.74023629017312,0.0
196,42.839854327390356,2.077724421869423,0.0
197,24.05254941114633,4.447596511409227,0.0
198,20.42204288338264,30.515728195390555,0.0
199,24.87740226172124,20.78857547118982,0.0
200,39.676848096324115,23.310797950081824,0.0
201,28.396412857682755,13.147833673628952,0.0
202,32.06228546657545,12.048890127884041,0.0
203,20.96543341727799,16.052192208287543,0.0
204,35.98156237271421,1.0811484319134088,0.0
205,42.87764395181705,-0.2593242223344525,0.0
206,34.86147575023847,0.6248344465787454,0.0
207,22.345549732458363,14.695106599893428,0.0
208,27.314294954751155,15.38749763043299,0.0
209,27.19665236849026,5.941075048191391,0.0
210,27.062637513547507,16.895200989339752,0.0
211,25.25026674836502,15.15387735875558,0.0
212,29.709953134106566,-42.16824353387787,0.0
213,36.01236181882233,29.759559304193427,0.0
214,33.00915672790481,27.706218283209388,0.0
215,25.295683708313774,17.103223944111207,0.0
216,32.15723397285566,-1.1039742564124193,0.0
217,49.31790833567741,-4.257595388725562,0.0
218,28.402663687617522,-9.052505490021588,0.0
219,21.54335259769446,-5.510344784702811,0.0
220,26.093619803339816,-12.129541608128761,0.0
221,34.28564265418722,10.270274130864424,0.0
222,41.8742730733804,19.53458422522484,0.0
223,36.18118930126518,0.20858686437181007,0.0
224,21.581513942222912,22.191359575845595,0.0
225,33.614011325595385,1.3434995615911607,0.0
226,31.05796250778683,21.13425792155556,0.0
227,25.650158124557482,13.67879796655421,0.0
228,37.20244349321245,16.99904619008453,0.0
229,40.098318703529316,-2.277646837453416,0.0
230,40.36740604784695,32.91750948796461,0.0
231,23.053006868484907,-17.999004762476503,0.0
232,29.531724234730486,11.967749136155845,0.0
233,39.31059885027566,-3.3305705230400893,0.0
234,16.5924200047729,21.945558309760425,0.0
235,25.05175651914034,10.849182307354063,0.0
236,31.300615884332025,30.58063114029508,0.0
237,29.433114978981106,19.669001982401277,0.0
238,31.23696310574519,20.234063999515655,0.0
239,23.863383368649835,-1.4750509489505639,0.0
240,28.861008425730397,-14.469446678498553,0.0
241,24.452247833450688,13.9299887094853,0.0
242,24.287299939813153,-1.5523221745361528,0.0
243,42.32538890547239,9.980207730625082,0.0
244,39.16752446213318,13.20286598876902,0.0
245,36.806962050727996,11.193788779712786,0.0
246,25.541392299779147,-10.886819621295384,0.0
247,26.17898100729567,26.169678588869232,0.0
248,29.196840228613613,21.682321458770367,0.0
249,23.425722692968517,14.223557775373266,0.0
250,41.25737790543689,33.5826278353657,0.0
251,26.603764419582248,38.94362475741728,0.0
252,28.164682831993716,-21.355648960009532,0.0
253,44.487947568871505,8.460849831550103,0.0
254,24.928322259050113,11.495270863697879,0.0
255,41.041278222065515,0.7320303692077417,0.0
256,35.47481795794345,6.230781533238408,0.0
257,33.59039079149372,13.117861809130362,0.0
258,23.376044123344336,-5.776632777071507,0.0
259,26.669585077439912,32.93058181168287,0.0
260,19.95359054609091,-3.68408507668196,0.0
261,15.30155325277782,-19.501393507767002,0.0
262,28.984262244912152,11.149367364874319,0.0
263,31.879489760875227,18.45024611736232,0.0
264,37.35794012107541,12.205390809486126,0.0
265,23.983783933894696,-28.788578151074173,0.0
266,29.40785972483718,-23.04739241312298,0.0
267,30.43425524638557,11.37964348221417,0.0
268,27.068722509382578,2.490701693424402,0.0
269,31.54331024306835,-10.036448547222115,0.0
270,35.21462368378186,24.070814666216997,0.0
271,33.97597194380043,24.321524768505377,0.0
272,19.676477042785205,19.4037825593992,0.0
273,32.68389189122045,-3.74197891207052,0.0
274,30.50772139699531,16.074531111476205,0.0
275,27.54786689894325,22.273348381293125,0.0
276,35.92749040915181,-1.1152754093404624,0.0
277,35.015389510418956,26.687544292778718,0.0
278,38.89808261467582,5.248029178780779,0.0
279,43.81066786568981,59.75224364283355,0.0
280,24.153859020510637,24.432525005832815,0.0
281,26.61992433908141,2.654616843963862,0.0
282,43.89509032169084,-0.351957697069917,0.0
283,29.740115393639236,9.163404808112167,0.0
284,38.47762760401969,3.757378441622138,0.0
285,28.533294578343725,16.552502389328758,0.0
286,32.19702188658518,-18.39195767894885,0.0
