unit_id,AmbientHumidityBatt
0,38.38236275219022
1,74.62365155684255
2,77.25525027257102
3,30.928922723593978
4,59.98394142471337
5,50.35319714055571
6,54.34676558215523
7,49.647711727380184
8,47.23056468065442
9,57.6765102532207
10,59.98544062037953
11,39.16196637087238
12,53.598768706590405
13,35.08352633419971
14,60.45166237579796
15,60.69961989757912
16,52.023864961577445
17,65.66445373098848
18,41.22161066612651
19,34.820333498733106
20,34.40504199244813
21,53.76126602758858
22,44.649202844072505
23,59.298751595680734
24,46.28146250149117
25,61.72652093382778
26,56.59972606675658
27,23.843418699085102
28,46.68654195707208
29,43.55328370712204
30,48.6545165913949
31,45.727356600588415
32,64.21877317057978
33,54.113209770268085
34,44.74797515775299
35,64.16153758377222
36,51.34494674933856
37,46.73773282373323
38,54.05761009710761
39,64.0078397126501
40,58.808745777061155
41,55.285842740447386
42,38.946890965354164
43,49.00126211296622
44,64.35838261599524
45,55.95093764163468
46,39.5007248326785
47,48.6713960854263
48,60.021526950938224
49,55.52059262210649
50,54.27256105242987
51,50.000540164052765
52,39.23378304823379
53,49.39768495957805
54,46.97250369210338
55,40.344569608242914
56,31.035560759219265
57,51.60520256621083
58,45.46299758418689
59,46.559330383310304
60,31.991314973871752
61,58.16865150841143
62,32.70314316287118
63,38.55816095406247
64,48.959362231403446
65,70.42924870697331
66,54.20783022140543
67,57.8195184032277
68,54.81302351896842
69,61.52567344986913
70,45.032440895945236
71,59.4715853408718
72,51.837743135362594
73,36.354835178322325
74,56.425340547759376
75,28.076553758565133
76,61.73013706375818
77,52.08918952587628
78,58.25484223515102
79,50.740586331584765
80,40.780226592383315
81,57.436487718043566
82,47.652398041823695
83,76.34338694056
84,47.00032778742656
85,47.09078973990997
86,46.87062185284555
87,50.592544231302156
88,42.533466472049255
89,64.25709987652803
90,59.337833118671334
91,34.94680950398713
92,82.50912281707275
93,45.32358017043661
94,45.786433507545894
95,52.65627659048746
96,53.09976694594038
97,40.79696036990857
98,54.16235137958216
99,53.18459565218713
100,47.97438298459726
101,32.46840610849628
102,52.911938973530745
103,52.516054626451776
104,26.043267354026383
105,47.0552362004028
106,65.92013458711544
107,54.40340227340666
108,53.77272623387806
109,56.60563686930333
110,56.49308835875899
111,36.29778807535902
112,23.33314427332889
113,49.135127474047124
114,53.44876355447673
115,65.61170256997109
116,45.685166589706675
117,48.929578378728266
118,29.54304445329238
119,65.3080914537101
120,26.468562723300916
121,64.06815302535463
122,42.35653027770317
123,48.30318299773006
124,35.31350125093084
125,46.69444357992966
126,58.91222653462913
127,48.23347836980482
128,57.03222103412699
129,37.74812206034362
130,45.848721901439774
131,62.56161123630371
132,50.84143930053
133,54.51447671091026
134,36.71530600368217
135,38.916493509020626
136,44.109895261289225
137,55.88301292212602
138,65.44979979578696
139,59.830499093620176
140,42.79282378873352
141,58.31879652273585
142,71.70112926969365
143,63.935007743316085
144,54.83034638481711
145,46.825718294367654
146,43.1855092758239
147,58.19659240269194
148,52.616797838102705
149,38.14699846735378
150,41.094535191695
151,48.332429556000385
152,54.56959146459982
153,36.921553849726365
154,39.48458358985765
155,50.81400773715531
156,35.00848901305054
157,76.55517187241668
158,51.132125824041026
159,62.6722064102166
160,66.34680295080494
161,27.02079059036356
