unit_id,LeafGreenness,SoilMoisture
0,9.27453061638186,76.58690495675363
1,8.719516333384409,52.78832641166384
2,9.566419326554632,67.65522902262671
3,10.070911926171345,65.10559471340378
4,9.73441365211313,64.74002326836695
5,9.80413013852385,80.49983227613957
6,9.17265293118798,83.71425321713703
7,8.943764688528667,84.60247506101395
8,9.779736308222006,93.00622682621716
9,8.912167703361236,51.764326339878025
10,8.513376781682451,70.2527593141505
11,9.142105012744528,71.81404046665142
12,9.508363401700802,77.68511845952568
13,10.020147348376286,86.33250108107859
14,10.278164922898014,86.31531768416184
15,9.060675527627115,58.37891440549484
16,8.59153751364181,66.40043011491697
17,9.415190500273544,66.7465248437596
18,9.938798484176214,73.78922871048813
19,8.808645522732691,63.43680559968927
20,10.709773539346713,92.69084136271853
21,8.738646206446393,49.90354898741838
22,10.17343951692738,78.15892111568905
23,9.563516288420702,93.95000977186331
24,8.673680797006316,73.00730019277718
25,9.148886722382873,57.1829693953083
26,9.758612167994832,76.08494843993687
27,8.359851234434387,72.44208521770538
28,9.092534280930703,79.5603616205297
29,9.283785861651012,72.31389839539528
30,9.632322947229609,88.34921012877744
31,9.10811621582642,62.50852164086392
32,10.39902849743257,66.18817652430579
33,10.33805599167486,70.91145435671584
34,9.904082023317228,61.59733821720693
35,8.662788347496626,77.25977094345822
36,10.684116039276702,64.51905756572401
37,9.314844059832062,71.37936390988456
38,9.317622252332736,71.43687135668581
39,9.597204644100785,82.85793102553104
40,9.689379262160438,58.61860416279742
41,9.247208346016485,73.67936576376198
42,9.35832907771483,70.66023762039599
43,9.455013373349448,76.88224881199892
44,9.933735582511847,74.74913561616216
45,9.476573816914824,62.2264524131131
46,9.700345974832999,91.96545618924576
47,9.039843905868809,84.2899220432859
48,9.499064422461824,68.3833113126771
49,8.784415561110677,72.187321189902
50,8.80033478095319,87.95370705416201
51,8.977670963802794,89.47459122856681
52,9.499075753609006,80.1751961999928
53,9.320060879855554,57.468973737932494
54,9.0797472420253,65.73138348374738
55,8.484709392443355,84.48566455333115
56,8.506445941278216,86.02927072387214
57,9.462594591632362,77.17444697426788
58,9.795497531302724,88.92076295475329
59,9.057994293926567,92.49554045540233
60,9.938963335511758,58.47646687611554
61,10.638711019697613,58.14116840917441
62,10.30154142276844,77.147251256542
63,10.140539099711708,76.95894533796968
64,9.784162508910672,78.42555100939151
65,9.640006703454103,77.67531334696136
66,9.474163999968697,90.11192868151107
67,9.052386244596445,87.52606001288461
68,9.387638565904588,63.001113203875796
69,9.286446750552917,76.95656078781357
70,9.549572183324727,78.99964927256497
71,9.910319010891737,77.10160511336274
72,9.434154697184939,71.92435348422651
73,9.900372938966811,76.99976796371455
74,9.146726109785499,76.73304617809612
75,9.492954972634234,72.0190073955927
76,8.665844564229122,77.61921790276693
77,8.999578069951468,47.61741972147474
78,10.093617194330934,69.1211806786417
79,9.965690895006164,72.59670241392386
80,8.763523553283985,83.97926458570693
81,9.217205921843266,74.41486255271535
82,9.422041806618074,57.68880381691274
83,9.03944479400472,69.80138864155956
84,9.43922572741239,66.25245433822634
85,9.821072342839116,66.84887377517016
86,9.08534384055158,60.975691464959034
87,9.419956503355095,66.71267274945556
88,9.0741282895615,83.99194846675498
89,9.415063576501984,74.54434121182403
90,8.764597475407395,85.41900976342298
91,9.1931294222233,65.3526735847903
92,9.230811511539262,85.93048881838963
93,8.764491626829738,68.40395909351419
94,9.301649694609514,83.22953745334164
95,8.626052132409425,65.76151097576685
96,8.988883936583438,75.30664874230807
97,9.092445795427853,66.80169390299501
98,8.190076809365786,74.54971117523945
99,9.719132831810137,83.99048596424616
100,9.83895629796144,71.97900073492836
101,9.291990565878748,84.1797426087689
102,8.602622208930347,62.8769859858271
103,9.095492447335058,57.31440072488319
104,9.64881553972852,73.30289499272743
105,9.954193676285694,83.98718254560004
106,9.129043462723237,76.78627689465365
107,9.213586354224942,64.60105105550856
108,8.414531370511929,98.13968838878684
109,10.453719437180302,69.52335599717576
110,10.009953217312741,71.75487647214739
111,9.830235126985034,59.53894245583323
112,9.003740001729312,69.18745026103275
113,9.060926275198778,57.531441033866344
114,9.611535487966096,92.39821556595737
115,9.369489677359473,52.13222136293377
116,9.238872335834722,67.20335259560153
117,9.328210969365205,74.77696765341786
118,10.853678204603371,81.31239097731523
119,8.485919282937903,82.29175180175285
120,9.464655773211646,63.22864698880222
121,9.890988476746415,86.53258889624172
122,10.044278266642783,68.23949164222927
123,8.514512786943268,58.543854230517745
124,9.969742633907224,49.08727731755226
125,10.560777825436665,62.55935487589178
126,9.88561228994692,49.26593572375018
127,10.231696825979554,86.99544616210332
128,10.433130732699901,77.03824844519896
129,8.826221481039477,54.671547460195306
130,9.942564268462775,67.36294851853894
131,9.533231898711339,86.79705225725769
132,8.359652666134188,85.88237425053264
133,9.860993389142607,82.49058595109334
134,9.1281848189852,86.05049500326484
135,9.10664641172614,79.3938900746931
136,9.157607199460143,82.86482635598625
137,8.527822751166033,85.61123480652617
138,9.361557489458406,80.01520679159756
139,8.992148355454932,65.23514306850119
140,9.058459271820304,84.88686340712037
141,8.144557962803212,89.90543843037086
142,9.651617285306278,65.66434826910857
143,9.309660281434013,72.42179117415706
144,9.390870918428288,72.49271601658404
145,10.592061546479815,68.34331307940134
146,9.713188572940899,74.8093529041132
147,9.883015476273243,71.75961389679873
148,9.65431484891379,79.13217748268593
149,9.074266950432104,75.83296333288587
150,9.046952232279336,64.606226358653
151,9.719568315262208,95.04943911966726
152,9.549451474187661,71.78102551345799
153,9.564170825968647,76.93955538253161
154,9.047625315788078,72.5064040809446
155,10.025050005101342,70.50272909598688
156,9.881447182443942,61.08813874679276
157,9.994627446894787,64.61263698007123
158,9.084296828490427,63.90974251040847
159,8.858145574638272,57.7201547689618
160,9.499093462491587,78.86419183102774
161,9.1880216269203,65.08714767020767
162,9.287886150505953,95.42962251795844
163,9.202975599462409,109.81868259114425
164,9.121901391448125,77.2574002906188
165,9.343530346624481,100.79977395392531
166,9.093753014782042,55.03350814353587
167,8.54200358106566,59.86345794682206
168,8.563020358810622,98.7243272700743
169,10.677868688485635,82.34934837040255
170,9.327819187188833,69.26724086435772
171,9.742036533229445,76.9620893094261
172,10.064487888205392,77.94082435853392
173,9.415158386553689,92.17010967940078
174,9.916083671371778,84.7877572217091
175,8.959635310458056,79.37356701157324
176,9.803025845339619,73.44838003074838
177,8.932079392613474,85.43806678217041
178,9.399990210450632,83.90422739272202
179,8.788673605259161,81.28467512671693
180,10.526908133498043,72.91354594927249
181,10.053403456028892,74.28400473139835
182,10.169824773240583,63.10491583248491
183,9.271628746987288,67.31274187748765
184,10.095767676438701,78.24950217602789
185,9.804952866584447,77.15568826684436
186,9.352882502305702,66.44922576830629
187,10.440745979878448,51.28849333993475
188,9.26954045791006,67.15708603105752
189,9.708903366436532,66.8806752181095
190,9.946592545158191,79.34114832471388
191,9.533590119473232,68.0390192760246
192,9.546320339536734,96.04276254105059
193,9.924517181520716,71.36227438277228
194,10.224849395241751,86.20232941318874
195,9.400337015985073,64.63556889211
196,8.741507624421153,47.99108352703554
197,9.436689778983446,72.6343310262697
198,9.250935534084471,83.02405941973494
199,9.23442002070245,71.52562504154054
200,10.176039007953973,85.34444937574793
201,9.64282563297347,79.96057087784122
202,9.56711918642416,82.07597266664683
203,9.433862570273922,77.96182858111361
204,9.679449213002652,75.87236429248414
205,9.428183452263324,89.26782225203311
206,9.298886696253373,88.67613360994385
207,10.301186260970407,66.90685010317904
208,10.135076274942602,81.11954108840312
209,9.237022819217422,66.01450887678611
210,9.094312846377473,68.86598603697372
211,9.430532504238906,61.901051021457945
212,8.907810529740772,58.30130498254915
213,9.663702237634864,74.05338800145098
214,9.133580815235218,62.88847008702642
215,8.514182563477604,82.67871287176268
216,9.765013738060707,87.56445851821047
217,8.8271147442583,89.69915727217986
218,8.96801270272814,50.81193493821512
219,9.160552185690271,88.87147983024332
220,8.323369914888023,92.6769637287374
221,10.570463460377194,80.79753088850482
222,9.313201980648413,79.75200572374523
223,11.52328348864788,72.5551200839035
224,8.923892469365628,70.62283757860818
225,8.898048049008604,59.19857047560602
226,9.336350346701881,53.598504937866096
227,9.993476855077754,87.47898443309994
228,9.804781771121839,62.020931288711886
229,9.463846590851448,62.15269067315616
230,9.409293013785982,82.54470178190616
231,10.199761983588907,66.82868671209137
232,10.432269549710817,97.92024234420326
233,9.231593818046289,75.64697996997695
234,9.436278949586786,85.61920392170119
235,9.50322056875622,68.78464011531784
236,10.274221044179123,57.17723200505057
237,8.439393666186247,73.08043293985374
238,10.261691768056567,63.61149535703029
