unit_id,WaterClarityScore,MetalColorimetry
0,15.52993097318409,9.873678573744915
1,19.03490165769411,10.269333712370221
2,15.447924716629327,9.138680224656358
3,12.459946713702578,9.617750560043035
4,19.802449809482383,10.589167191404048
5,19.914702025348085,9.521799997739743
6,15.882697281386715,9.47234309812051
7,17.052064289661285,10.391466807687594
8,19.906861658024702,9.585671062576674
9,19.60178834162643,10.09366170470322
10,15.566017184850583,8.681065768664148
11,18.651326042867773,10.123621119970608
12,13.018740041269407,9.70727283038851
13,23.138139202395845,9.043486164994047
14,17.676605498591055,8.942352129668423
15,19.551760376982703,9.512754923742415
16,21.16258487048642,10.046093294410177
17,19.39939941632381,9.032576513258862
18,19.082432770929966,10.097293401474548
19,16.390816338192092,9.810603694174018
20,19.803409184666755,9.369925065004
21,15.822012361039516,10.43753142097408
22,11.865482413078313,8.923352114596428
23,17.76351128733458,9.750858813802218
24,25.252973959358165,9.162581768899466
25,13.80785768835278,9.250813697378595
26,16.127110798135178,9.986260692511138
27,16.157995667104604,9.590848554972778
28,21.936646393540798,8.640748896911763
29,16.092645190659283,9.292333148321426
30,17.338371618569997,10.200062960123178
31,19.554327749718293,8.758210505078015
32,19.26612333938586,9.491402493378287
33,15.241261101810757,9.786218890624362
34,22.946393367953327,10.04796310128998
35,18.686356093859086,9.441643266769653
36,17.338559097545463,9.233987186864002
37,16.520408671440126,9.740548129664981
38,18.935667826424794,9.52271211448261
39,15.998187723395727,9.901250017425031
40,14.292871768836804,9.20698547310659
41,13.40881207768484,9.54311383671619
42,16.675708175764658,9.220649655040079
43,15.546525916191051,9.840458580712314
44,23.184498229619003,10.331986156404096
45,20.476559489006366,10.095903743868153
46,18.93877287362641,10.248797256628798
47,15.197928736933083,9.105495857683286
48,19.80362896632379,9.07750676781565
49,19.249203481947237,9.413192852090825
50,21.196879988467213,9.251840604830472
51,22.99116798461303,10.721196337761455
52,19.601880964077633,8.702761186352337
53,10.56562044314607,9.124539621815625
54,19.099779934342337,10.1220014958037
55,13.798258708512355,10.18747595274174
56,17.04167073439081,9.107823660151412
57,22.20374925185694,9.642213422549688
58,22.332087141142093,9.357380046311714
59,16.290766586677325,8.844340876532236
60,19.83466627694182,9.560544984197081
61,20.250319409099497,9.553022947143116
62,15.106180602643839,10.129601160824743
63,21.304984749566863,10.136365319719875
64,19.740413329986136,9.185237518933787
65,20.772275824084144,10.45683957919141
66,17.386108527756132,8.86982553612066
67,19.1735584980929,10.06475453699662
68,15.73347106073604,9.40762228216572
69,15.464455411534463,8.166770851141983
70,20.127835364394542,8.233773664853965
71,14.137077278154006,9.950659135879045
72,16.97871995116939,9.77196791104169
73,19.448275605140086,8.804811211262631
74,20.595630107161806,9.334156747324272
75,9.885740542192885,10.1611348751192
76,20.78058452258015,10.38605526294614
77,20.5202555769198,9.524164610483513
78,26.80694952001553,9.307037397740409
79,16.904638026586394,9.300242393174228
80,16.165029255714057,9.284916090057386
81,18.006822452036594,10.509350300863723
82,15.870792966346034,9.385318073810113
83,11.026898322152784,10.343364969383837
84,20.00571265859031,9.600432218487272
85,18.26534183514865,10.6856866737608
86,15.4493773208885,9.50475006986744
87,14.735445629320825,9.666047955431212
88,17.355107016673365,9.602624251851827
89,21.552066995720878,10.942906472788486
90,14.876132420682833,9.236071500041447
91,17.219776337867888,9.909439196915956
92,22.538646483827634,9.016586844387389
93,17.846262051973625,9.435561681648725
94,16.712579631203656,10.325583329105898
95,11.866296508894369,9.380289030514847
96,24.434445736577437,9.301134065117704
97,17.96261602397935,9.132825050082772
98,16.19871712835473,10.116634409658765
99,13.911934691156329,9.757119500246477
100,16.19368242577104,9.601806070636941
101,18.506954587998283,10.333226429154978
102,22.347988371811237,9.847237063847219
103,18.57313177105073,9.776645241819217
104,17.27337265341385,9.124447726766101
105,28.03908894317155,10.073922221099897
106,15.310872055644083,9.654777125223076
107,18.366736569562082,11.278884547291252
108,13.798727433544977,9.505657180253568
109,15.560464678216354,9.782622514300991
110,22.740874976034,9.581934762579937
111,19.334671023561228,9.836221261269696
112,14.860692494921363,8.619629893426268
113,13.631219128976667,9.36584706060445
114,28.33428448912383,9.80769114705088
115,17.59079624710223,9.164236985046816
116,22.870016295243488,10.468647402268875
117,19.728426409607742,8.960252425575968
118,18.691168190803143,8.695806037071423
119,15.117840011602802,9.834342788229456
120,19.464421972906223,10.452971009240727
121,16.679477171165924,10.260020789328628
122,15.989854591078466,9.853477490471406
123,19.8558178857432,9.217475814501379
124,17.416858247112987,9.45737086057599
125,17.69386623018776,9.657468892758727
126,19.31191392194227,9.069631184319503
127,19.17052524515481,9.932900899884565
128,19.97149642010033,8.881852321986981
129,18.839185381398643,9.985305008511906
130,20.465142975601395,10.013250991571493
131,16.880452884342155,9.961936202174094
132,15.157713817367215,10.404545961424095
133,15.954679008615118,9.406608313483144
134,13.571075287951157,9.483697788690108
135,18.201993733250777,9.380768639814598
136,15.168533592555466,8.899552499074565
137,13.956231217593245,9.753744463024224
138,21.895985897638433,9.93824736046028
139,22.838661419408197,9.554731313450297
140,23.847929094292734,10.582687394260269
141,22.12087603989951,9.70044611422749
142,21.799715401671534,10.668324862389204
143,14.289045611614883,10.469865744054612
144,15.238514574522776,8.854953209076324
145,17.085539768873268,9.550744523426921
146,11.920472593168075,9.037560782000593
147,20.937339972462365,10.499948017071878
148,18.968469649703366,9.324691780449491
149,23.22404870019076,10.36037278080103
150,18.938419814025938,9.459775984941857
151,18.80733951463594,9.840105705060424
152,14.111899574807403,9.52974743269074
153,21.244896613875,9.894257306890585
154,12.190466992609698,9.101064630386686
155,19.167421644265087,10.089817418128774
156,23.62999652574731,9.70257361854029
157,16.917376910803057,9.914927297404486
158,13.14068569577719,9.835512943191807
159,18.059448188010414,9.11072436658804
160,20.7488440772199,8.84924107242413
161,16.763015675152264,9.289616357987802
162,23.16860590248876,9.578088597887149
163,16.846802502665476,9.756782854885255
164,18.15134667647841,8.852508935051338
165,21.064283090923944,8.602804540425009
166,16.48284737694094,9.471766686486758
167,20.732930709424302,9.790074864827842
168,16.024600622806012,9.759563392790215
169,20.65455347671762,9.356740711821544
170,10.500751220094314,9.834446718029085
171,17.351589570780405,9.71858519520603
172,20.320530487064012,9.661144579225143
173,17.695363456500818,9.265801460650694
174,12.707765251522645,10.085217186889754
175,21.341095914307072,10.18937851811226
176,18.22868757912834,9.222812297486856
177,15.813562215692965,9.811513714970381
178,17.129887783035002,10.039814504617128
179,18.046623580886624,9.607106985982606
180,21.718560165038394,9.14506481931993
181,18.670786718420118,9.357118730491283
182,21.404210987976192,10.527399775757617
183,16.267909654192774,8.435778008224334
184,13.625577150569947,9.077018132276553
185,19.476983162135244,8.975330880880668
186,22.223076210640677,9.418748106881626
187,16.100858803025464,9.220139723362987
188,16.444038389929418,8.98348857131275
189,13.904122161517737,9.056170625733895
190,18.924666427072008,9.76545115146176
191,19.769731668724148,8.984656248185972
192,20.414034723184127,9.514726366111319
193,24.364000542591715,9.644614904712054
194,18.987634361986256,9.923505480693606
195,19.098833623406872,9.24424449751188
196,21.52736889101537,8.841893329820463
197,20.603806497903204,8.68706829556586
198,19.338557684199408,8.903167699721468
199,15.06643040607307,9.363938059960002
200,20.93552490497841,9.43331090605168
201,19.68782059098643,9.136240937824638
202,17.960745134748695,10.550663574866961
203,17.216095245579357,10.06228812076288
204,22.696075725638906,8.692063233170565
205,15.864363219332775,9.340700972024964
206,16.784660465190505,8.400640616402594
207,19.56346478353546,10.467677772630566
208,17.875207516032187,8.71341691741631
209,16.453602109675995,9.864662420699187
210,14.810666796420968,8.747768920553188
211,20.028319146873432,9.140320820563286
212,21.43377018855748,9.16759445233371
213,22.112512661271534,9.421970238778147
214,13.674273701509152,9.298123772305761
215,20.414016753151323,9.186893335486165
216,15.407720077578448,9.948029486686133
217,19.863273947147754,10.070281682527316
218,15.887026163366844,8.698915753985874
219,17.22709427509603,8.832206909875499
220,12.019354089469719,10.319073549619691
221,20.846327869770818,8.902576195665103
222,17.447267862561247,8.641074261382489
223,18.182226042650157,8.639658961320377
224,23.577510645794447,8.97257355821978
225,15.903750553424873,9.227720810343028
226,11.22680114901847,8.448249145923324
227,14.944520891843997,9.406731329464682
228,21.120147459827137,9.908000952987235
229,18.978337259403407,9.544692547505429
230,17.30939849420284,9.3156875014924
231,15.034611001958446,8.452439128614618
232,17.50877782026421,9.407198354160984
233,20.536096279702768,9.199908697041511
234,22.361230101713883,9.913480602697227
235,17.934212086772202,9.672000006357486
236,13.90417797069988,9.464777039310144
237,13.014765470018935,9.430463380623843
238,18.901523847051354,9.192857546846486
239,17.776586797836096,10.045125405933867
240,11.860535629570709,9.501459947296114
241,17.432410670702275,9.885283925841614
242,17.599458830446963,9.335720838851985
243,20.32199182906534,9.080964568641914
244,22.30575407311659,9.377315228331717
245,16.582138422084693,8.954101489950865
246,17.23603050039797,9.403589468580185
247,18.426748781282647,9.492270607059837
248,17.751878577492032,9.175055433973451
249,19.73067288707165,9.329995518969554
250,18.739720329081095,8.817690041171208
251,13.677838223199315,10.11756973983159
252,23.466386765003133,9.48358858311086
253,18.2341440750009,9.354839699889395
254,18.296654749127168,9.905722320390415
255,16.33846686600529,8.315017483000885
256,15.515557448696047,10.802509660977416
257,15.111078504076252,9.623967947577746
258,16.382748889855243,9.960080805289222
259,18.29039209523265,9.598852327549455
260,15.517442376805182,10.164923548533942
261,11.679821835845122,9.723341850572188
262,16.61934516418568,9.371810763046197
263,15.179533697438528,10.41143459072765
264,21.164730695388172,9.403672762734178
265,12.418155896613904,9.33712835324264
266,22.901000189512615,9.172439552960796
267,28.87293211617201,10.027354349602541
268,19.808099650368202,9.649119946269824
269,11.467603799414533,9.866514351687057
270,16.677279186516152,8.935493338252094
271,19.98817400688392,9.540868238297266
272,19.301764751251632,9.958700150777366
273,19.614818337116397,8.912433197154781
274,19.506561144058466,8.995822416981854
275,15.041910467479097,9.334186701520863
276,14.735537350410297,9.818619074490014
277,28.41162922956166,17.144920059584855
278,18.869686476533897,10.003633634863148
279,21.960009550295204,9.907034228370913
280,21.345788606909096,12.239769209027495
281,12.403344403807505,9.014789527584407
282,16.028182099735066,9.866655408475483
283,18.65426477687952,9.912279563991717
284,15.17278243831765,8.62610624633202
285,13.333877891574655,8.293010449112348
286,14.737327618168951,9.038275285200546
287,19.397055820700547,8.92261773322369
288,15.366457812571655,9.978352588077035
289,15.444617028826467,9.609703895613777
290,22.64771826045967,9.953585601580972
291,22.66857241122948,9.559812694123544
292,22.31114387590739,9.257155821104107
293,16.022868134228613,8.745237262081169
294,16.4191249623087,8.945191861747803
295,26.0463786268787,10.557332925746902
296,24.632907286618046,9.77690752445801
297,19.399286989737593,8.701910503680523
298,12.914427861445592,9.436597490520084
299,20.1659263699879,10.374789661937772
300,16.058023368734677,9.460225477623986
301,17.350692299059524,9.394286150589798
302,19.524959876334705,10.093998404670256
303,18.450873560489786,9.172849277141157
304,18.934392025774102,8.895898629820152
305,20.453933426284898,10.18021855068285
306,18.201439696583847,9.956396487674706
307,18.900673402271817,9.193163461169451
308,14.805991905627211,9.49990148208686
309,16.06692013006693,10.906481999971211
310,16.414669710872893,9.380602243706788
311,17.66988912218049,9.642653720170452
312,23.03580238490462,9.917572449027809
313,18.931276742628135,10.632570053371541
314,14.977415772877126,9.600806019222148
315,16.09378277411454,9.306562681111577
316,21.73391602128052,10.530762095646008
317,14.920637452884526,8.092855769870841
318,23.62507607800502,9.363351817742043
319,15.13879936774471,9.980950838275623
320,23.047191403232237,9.421715062365209
321,19.17521432010065,10.077241752468941
322,21.884518937960006,9.244766033465705
323,20.9850339810962,9.154453486700723
