unit_id,CropYield,IrrigationRate
0,7.384008725632228,77.31184564676879
1,8.511513600706106,63.286290476541986
2,11.741209666424673,62.33536945000746
3,-12.55424456282524,42.7417472783329
4,25.916329021308876,71.4164160678336
5,8.80663678135168,47.406909109237134
6,3.7662431217340635,48.55173355703577
7,11.81996221991524,66.35036830961715
8,19.22198152159143,81.86149702743276
9,13.638017347793818,83.49426726028138
10,3.6387340751794075,56.55107372065773
11,9.621849273904708,71.82427039375445
12,1.1978926374288825,65.21256136101016
13,18.92197478694981,71.87105153529492
14,6.902745675684183,60.1136339885915
15,4.588832590529491,54.827531000831385
16,3.3165562101676827,54.96345372362347
17,16.028355926731717,18.044709871518204
18,-1.6944353611008083,58.82128888382136
19,13.243727039146691,66.15020573447669
20,17.41365884077602,82.68316636198853
21,18.42138032372782,93.71969081518051
22,-6.632763180758456,48.515846603398614
23,3.674002815641959,20.710334967107517
24,28.2738617993667,92.42496050021643
25,5.441352165636627,68.76492618509205
26,8.724717971333833,81.15930554449477
27,7.39508396179604,47.494881144072515
28,3.528851111620417,42.51493333769721
29,26.737011818510247,54.84624034064735
30,7.673358603207441,62.756005875172534
31,6.707230691939695,54.11712182866057
32,18.11532086787303,77.88014723459013
33,9.148022901088918,65.82424211855438
34,17.06709988158346,48.85469978388519
35,29.973413368469615,61.053803979839344
36,11.727355810165703,62.15262623332301
37,2.1155604346082137,50.95116200918182
38,6.441287490115491,63.99137357706877
39,4.464681553199875,68.16471123916709
40,-1.2016498622177458,53.56297517698957
41,-8.372000745394047,54.89336622822352
42,6.595806690108946,35.49862421310827
43,11.169592074009167,40.48936681861512
44,12.250542943061143,52.43413652154892
45,3.482158972924966,56.59672743227862
46,11.106462137133924,32.08399676609301
47,1.5936459022505207,54.2764257379482
48,2.4404920605311684,27.99735545670897
49,6.3068430016583354,34.613276059177316
50,24.980642505631604,104.25841008159453
51,13.669241608935309,66.1527788185014
52,7.90672996903606,64.796070053338
53,3.1066694428059822,26.32812339096257
54,13.076775151995939,67.79636543276526
55,-8.163888230768718,43.66903708577734
56,-6.1186316402647245,39.61588959508815
57,12.374160194659428,39.617991867786415
58,2.858614838431901,39.400169141761715
59,38.22917800635269,34.80728444692156
60,10.004920573200561,61.45667010026061
61,3.288619187936958,70.62683919482782
62,5.8239425601945705,65.32606020830818
63,11.338806884095298,61.41058020981558
64,3.955609982681453,63.88300266799835
65,25.75908203023621,88.76381314400267
66,12.161824438642705,69.03149297987852
67,7.517775944090239,34.457401362404944
68,4.805652947260229,21.06430408986253
69,7.283336056031422,64.43249155898519
70,13.452328121342815,57.01858338231109
71,6.780234203240595,78.41758165326048
72,10.192168926562534,29.03342354891975
73,2.418698635065453,50.27381892238283
74,17.41171293364179,67.93693348148298
75,-3.120646361574483,50.159674877516565
76,15.835329906691415,80.90252015377027
77,10.982702959892018,59.79308073948454
78,23.45381340051674,78.85231553794185
79,14.699925165369029,91.39619449256287
80,3.109935665177094,69.85814815579081
81,15.72800411812798,74.65724093844025
82,5.217022587170071,32.57859148226749
83,4.829656077471492,89.15106599752549
84,3.878563307052002,47.97052126910374
85,4.517587164399878,61.649302896387724
86,7.870252211308008,64.54657137046675
87,-0.8026904071425172,39.80955294164402
88,7.002768786906306,58.69996498059169
89,18.835570912468413,85.21460672240532
90,7.581495776892255,21.188202487473806
91,-5.460080941176321,38.13842962253156
92,24.67048607791362,67.15186904630782
93,11.863854879599396,53.7336307520523
94,7.98717112364465,89.5656145704249
95,-6.312378762626942,41.147988251438385
96,20.166508589234176,59.12522384068913
97,13.061793464699097,82.73825617279654
98,-1.7828482753676893,61.85295547203383
99,5.675225037111254,59.68050286756285
100,9.863765172911043,49.662622045249066
101,12.930776503235903,69.48179220073662
102,8.856539200732913,58.83865345581361
103,7.046150450163302,55.24435280208086
104,17.285654579873302,89.87990684813921
105,21.890786123613857,81.63007817038218
106,-0.3838724266693676,51.7393988962124
107,20.92213518675112,102.08929648337809
108,-4.6854478057093,36.71913883019887
109,0.7987637930921729,64.84724649150735
110,8.106508590169222,45.88367258360701
111,17.270279877229058,92.86245123058686
112,-2.6569203067834506,49.81196870726468
113,4.3057159329232055,68.21928266037658
114,25.1941437547407,73.7872191641074
115,0.9838441771164773,54.110167484771495
116,26.2716331951502,25.056333879797933
117,26.850535222519866,73.56642159031264
118,24.522151781546352,43.23127703170267
119,18.328783977281265,99.09020554213402
120,27.35684267520509,78.24550704422974
121,2.1262853285742755,62.570455305267565
122,9.658207767457338,84.02730629534217
123,23.391964687971146,20.325208305740006
124,5.797756927071786,66.6679464911522
125,3.3974333840343087,62.75237289439972
126,13.974461396484555,78.42291627968288
127,21.34538863052284,73.73092661668898
128,20.441610423768317,78.82279369025994
129,14.485689315469482,88.03462452444703
130,20.08883122493215,39.20794932800786
131,36.539549527243,65.8422469591389
132,-9.416851948223556,35.720437968368934
133,8.73478060422052,78.98868062753914
134,-8.773817967438607,40.11727948188761
135,16.694078316418995,49.179651562520824
136,2.292759667854355,48.49992212121333
137,-4.778330573778687,61.685972009478476
138,5.251025544563498,56.088353233399296
139,19.01465574872043,76.94702841429991
140,26.82950555963407,88.91802471372216
141,1.404990251815632,38.83308482884234
142,18.53965895897582,83.43686282242732
143,24.347514452922443,48.78757225627875
144,6.481296698228922,72.24476357593424
145,23.726830084895862,72.92933917951197
146,-0.827780551053956,56.14423258833759
147,5.375298296733993,55.72692572758499
148,11.744386950377773,54.17433316681994
149,21.512298947157348,76.32299231161025
150,8.37559014343864,60.327285611843244
151,4.882804646513749,35.348278025527705
152,4.142195409285187,70.20682217596143
153,11.275130011542384,63.576186072615315
154,-3.8191684667797166,49.51054342641493
155,7.62899269069626,35.23279909730362
156,12.224980263637818,64.29534026628103
157,5.051056560686039,48.751342049501865
158,-6.744287199965633,57.59862314583293
159,6.990330261963063,34.48875114365453
160,0.9470703351248337,54.30272793311488
161,3.466058664965807,57.80140952086536
162,18.061534740916624,80.10908775337727
163,6.105122815167479,63.23932475499208
164,0.5541245106647725,46.2413966936594
165,15.821870868716006,81.61552339466495
166,-2.497775704391062,48.78804028660346
167,6.832709958384188,65.28292131280303
168,2.0027079521164786,70.58647569924413
169,16.232055222949995,72.18464831159505
170,-5.7832523531444,63.9618153835091
171,22.10604360839024,87.51191556467467
172,15.951811369265576,62.57457779611832
173,5.320030255672517,56.873973937106776
174,-4.387834867729031,69.4646168660965
175,28.10561269809661,99.84515799322939
176,10.13130890270487,72.37948133692487
177,2.97144900243212,49.82185189599473
178,1.1003588386896102,45.246931688849024
179,18.859352017881,55.644874844936986
180,7.524082425396037,64.7333763368465
181,16.053930646075365,79.91385335226904
182,25.84383780816567,102.65913410673296
183,9.195953202400744,52.76590767298083
184,15.030443931091453,60.30318748549
185,19.594921147684246,45.170649584735806
186,1.593289478043543,57.13507765479618
187,17.70277129743055,87.08270152506816
188,5.793277193849861,63.91886573099699
189,26.118592233097978,71.64121074910464
190,10.277764365496052,71.06530864736744
191,1.9412076213277163,45.26557777765069
192,18.035919689453078,40.23456880359313
193,5.279954110592848,46.50240733531776
194,4.2596496670254185,56.34953199691583
195,15.580855511002536,53.70387133408749
196,16.718097949477396,59.99142764275402
197,7.807771878945071,47.09269609966432
198,-5.78071198411768,48.266007259357536
199,6.174340557283306,57.755370723071685
200,18.563360707464586,57.25468290799178
201,4.676655570327767,60.30937256952391
202,10.956201177169874,80.20080416965394
203,6.010703622764374,67.25365837140684
204,21.22253236458581,75.5560784368752
205,1.2589894282045733,60.935959325736626
206,47.598688394660655,42.22224117108465
207,13.772360827678181,72.28572541165273
208,17.520405590800287,57.360252504282556
209,18.881802137668792,70.41527069740431
210,14.344840821575005,74.22928624744279
211,11.254816101313484,49.92696476001029
212,9.439259991028035,40.848459325511975
213,4.987017349786622,41.346180407752705
214,12.011247964093402,71.28924686174774
215,13.010659728334911,71.57551133572805
216,9.332711746313018,77.84621433048405
217,5.562776184550567,57.26992126877978
218,0.4357187557654496,60.927255122472275
219,-0.6242508284951898,49.430108758477125
220,-10.075923297494871,45.647148603255644
