unit_id,ProductTiter,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
0,25.227169406120435,71.74197405534547,34.055374633549235,20.0
1,29.799705876324108,77.14543216292998,39.63080589603391,20.0
2,20.8277068776422,58.584874010854094,58.848049504859425,20.0
3,26.407967319634942,66.67330013504656,73.41990014718398,20.0
4,27.378934695088773,78.58521095891913,33.80997728330447,20.0
5,28.07372754158988,80.92703964959397,47.26377883961567,20.0
6,32.724412272519224,78.46344042880659,34.26132532703289,20.0
7,27.651897063142194,55.38515614481661,50.23896230029314,20.0
8,21.9837254407132,68.16133857568354,43.37565039535811,20.0
9,26.416258017407436,65.67770915802919,27.190840996471,20.0
10,14.0705820333266,61.05741424797745,49.754788219259694,20.0
11,25.67259449430437,71.87164416000702,85.30908601985686,20.0
12,29.778125423933876,75.96785672632099,34.14747031915301,20.0
13,32.79117834968015,85.49475227717782,61.951146792764426,20.0
14,31.2582580361423,79.45594473292985,50.53658677659829,20.0
15,37.95457746657706,90.82699276442811,29.431377688432516,20.0
16,23.645323318309284,63.25433173461052,45.12344764816589,20.0
17,26.975254958396814,62.82600462882701,54.69842417971702,20.0
18,27.60211586795962,72.41818150624125,24.477799027587764,20.0
19,29.38133928852499,93.59887728243409,37.341439774424856,20.0
20,30.820722971159167,81.99088169196772,31.56123943392616,20.0
21,24.93666877260147,71.30478464026899,34.52330943460024,20.0
22,34.23345504987203,85.77091328234258,14.788425875011365,20.0
23,35.06567963380384,83.66809271801763,32.83163244238412,20.0
24,30.341687685886676,90.27480697768816,52.9886229686726,20.0
25,17.07086471933517,52.429383638088055,54.17458141946245,20.0
26,38.40974466112979,94.82737199632261,68.21696050913602,20.0
27,28.412338413090012,78.4705632827578,54.802810788702146,20.0
28,32.169915195071766,75.93073138711532,72.2210156548658,20.0
29,26.43409720065116,72.63455109797447,57.929381393102965,20.0
30,23.073420105818435,68.7388413225719,62.61487605188238,20.0
31,27.64317979299718,72.79428430334683,58.23974381584211,20.0
32,28.768769877325184,58.87761852037377,87.27538960530235,20.0
33,31.36316704643853,84.66019418190199,28.96778187650782,20.0
34,20.938747883936706,60.01691880922431,66.6214844473558,20.0
35,26.578785718988247,75.85841466458676,63.678146504278565,20.0
36,29.20356792102546,81.71834445895215,53.93307261527089,20.0
37,32.57008420161141,94.33920915822353,29.68346660558933,20.0
38,14.633645498347684,47.6408842396841,44.740205238341005,20.0
39,32.00842644883569,83.25292238108146,58.621827117196375,20.0
40,26.313194458183855,83.31512724215014,42.32068367327683,20.0
41,21.882710699605614,64.77305579464095,38.558013744569166,20.0
42,36.21385540307379,82.39929382878219,59.092953571398006,20.0
43,31.06931043252636,66.89173049641913,55.59430334208684,20.0
44,19.29102892610348,60.846211443135644,51.80974413292236,20.0
45,17.583151671581955,64.69242280003725,67.88319265896544,20.0
46,30.341175962755326,83.76564908918465,54.43922607600395,20.0
47,24.115915235924476,66.64928220109476,54.085000930203755,20.0
48,26.8687629640036,76.76568735784403,68.53395685406198,20.0
49,21.330717796688013,65.45277037280268,35.55988163740422,20.0
50,33.7891410966571,86.6507265632102,63.24607322224643,20.0
51,14.976281959500751,49.592681324709986,63.31363584939885,20.0
52,32.329334041796486,76.86165271817477,49.2797721397397,20.0
53,19.37511264313705,80.54984543454611,64.1828776499376,20.0
54,27.103613719154332,71.39428323734643,28.990454739367557,20.0
55,32.395350513806,84.854225898814,60.47674943230338,20.0
56,20.22166979879432,59.12112165420237,30.35608559402541,20.0
57,27.59177647511573,71.71481371848792,52.72479362988813,20.0
58,38.216477831267085,90.97769350512024,41.99730299705387,20.0
59,31.262326440651844,91.83041958780953,65.23183591388798,20.0
60,25.538854628925364,76.0901808546376,50.81115345972847,20.0
61,12.868104262675828,45.29899586743912,45.00010920087297,20.0
62,32.76098978497209,80.70183948964771,14.567256174458702,20.0
63,35.67934266894581,85.2857869705752,22.79512441503446,20.0
64,32.00019913307617,79.8945251651757,49.039103984301136,20.0
65,13.827900900010803,56.773863714966296,56.354958524021356,20.0
66,19.007698467994956,63.59757902752861,42.00410624704508,20.0
67,30.560277292819627,79.0429426937155,34.49790147861055,20.0
68,27.265118098546253,73.44998869501859,50.94925086746536,20.0
69,33.25609815463305,71.42122633404227,45.17678943065318,20.0
70,28.247285244560157,77.33488915853479,51.64462637710694,20.0
71,13.920428092824185,55.08938586274358,54.36425155587121,20.0
72,28.354258230681932,67.73565885503794,55.37719144468184,20.0
73,12.572422819030363,52.41758384478231,43.927498865581725,20.0
74,31.087784989616686,80.01521331070347,44.74163388195679,20.0
75,30.414962448000807,76.00606374125144,70.194636844036,20.0
76,24.21174953092457,78.31192899799007,56.24024400741513,20.0
77,22.341090987723558,70.78196636026449,59.93148291131554,20.0
78,35.69803780781531,88.77988509802532,44.99863633472742,20.0
79,23.11513774814992,77.22948647771946,15.634794075182315,20.0
80,29.25310737559092,72.82717599554276,43.56894561647376,20.0
81,31.45421873441527,72.23133449635145,45.17293005209477,20.0
82,38.09168214702076,75.02722560329167,42.19971569676953,20.0
83,26.87824864235212,68.43880452137999,61.213442103643445,20.0
84,22.992317417951796,64.47866780127066,84.04629349787784,20.0
85,25.046366558415396,80.54257686220608,48.76181604289882,20.0
86,28.301756260092617,71.44444956463533,48.711236922886506,20.0
87,26.98307070977097,90.34893897553918,33.861253138933485,20.0
88,13.606356032947891,60.91710496654577,38.57565209318458,20.0
89,21.136387484705537,72.08954279950179,38.47655716969445,20.0
90,10.305657068116648,46.778026743376344,39.14354159787223,20.0
91,30.686468341666256,87.6293494138659,43.572724101015126,20.0
92,38.94325447595139,93.76348381272491,33.84214148535328,20.0
93,25.309732390769575,56.74440801577622,47.77519923025873,20.0
94,31.98521308979285,75.55832194636214,60.23957320620887,20.0
95,36.64834034074444,92.29148077724662,46.0814405284383,20.0
96,19.74125333351872,63.53392835347176,75.64009669870316,20.0
97,32.95495998887375,78.05999317927582,65.26376256718252,20.0
98,30.53492989688902,80.0674955334856,42.05129615237281,20.0
99,15.386677015205143,65.56254473330378,59.243987380214904,20.0
100,25.930672476189915,66.84440205727694,62.286833526177816,20.0
101,40.29386793389007,96.6732772389225,59.56557742568958,20.0
102,24.778666269720784,70.3840955953273,47.63793256288849,20.0
103,23.240894239255113,62.570896909214845,39.02816558434348,20.0
104,25.92022132456239,63.45001689362726,34.875684517214516,20.0
105,28.283148416895585,79.9048389642024,55.89383148673291,20.0
106,30.55924986854057,75.40749963409684,58.252704967325236,20.0
107,40.03032998710193,95.73757564644313,44.092080163165015,20.0
108,33.26141686809487,79.6150857210466,58.4503496180914,20.0
109,24.670742104670605,76.3595229676595,44.99737364990402,20.0
110,27.88082609426807,68.10495711413489,45.660427683998066,20.0
111,19.778294172624804,73.24810763590703,48.89311585395703,20.0
112,15.815491174537852,55.65029629934708,54.3285047852243,20.0
113,36.972420745853825,85.88231569054538,33.379295404141835,20.0
114,35.23414062919529,81.64643669989889,35.07283004872037,20.0
115,29.02937138299446,76.13492227363332,68.65420401352976,20.0
116,36.69593299113605,87.61237211780538,55.63381699783931,20.0
117,26.974509701934867,61.390741885794796,77.92584027959619,20.0
118,43.19749080666486,99.49763282484324,46.417912366378815,20.0
119,23.052635383421222,61.85556272108467,56.38589048238046,20.0
120,18.419640935191698,58.24095616113862,52.49675787597903,20.0
121,30.658676648434934,65.45495731261359,57.675629099991426,20.0
122,23.443998637032713,73.31156411462604,36.439237047007346,20.0
123,20.121257879149972,56.16923318626745,45.37542306366529,20.0
