unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate
0,6.413722316510238,60.6370122376261,51.95191628827953,61.6919299696095,38.03297856751082
1,16.42316223105365,74.09492665385771,54.2502440670023,44.95588663896483,39.48377468234534
2,23.28349601196711,37.122735654583565,67.09544003550828,41.33234237157089,28.540650978735787
3,28.873834010333034,33.816167597121165,41.47051414551145,61.844680373060555,23.67889923196849
4,25.4691112864897,82.70033218543105,69.31225145117719,44.458655193811765,39.79657435873074
5,17.02749372327764,53.410552937786186,60.578927213173664,31.159315984535436,41.83114090358589
6,9.253314887624121,51.173778042107685,53.25306861353948,53.733354208764375,47.07238739283118
7,17.219578306047662,73.9502307853783,62.49655149573861,37.92988423064529,47.399220906114365
8,12.01519137122928,51.82617410809588,60.11320613117968,37.407417620104255,41.92763364368183
9,13.00812469987986,66.59065540680726,37.948555486121016,56.5544916933515,36.936444846703125
10,16.204405035139057,22.49159071562654,43.767729208785425,40.2881500215798,40.702850594276136
11,0.21260566424120286,50.444439334779176,30.755457507410693,41.125756615837474,54.04047437222423
12,28.653180466390882,43.79039358676193,54.43965863162025,46.31655067873445,35.7322326782528
13,17.18514417178038,29.494028223873737,51.1131738567758,56.11925162425882,45.35043679489346
14,0.9835014484229054,33.34073618577358,46.27715962713546,59.22198239484137,47.69462755610504
15,10.59072042589068,47.92326546054596,50.00558783104474,53.2004162966599,47.34426655869255
16,16.54403814773245,60.922374152930615,40.582782989599316,37.06497040763338,46.65715673192567
17,15.64132558117488,39.93286326231111,56.965825907459646,51.320896291759865,41.66688012613388
18,54.220428500895,36.31379665512618,45.02264512554202,31.80163596488239,30.372077416360792
19,21.57393213562889,59.26962938871267,71.44308191213631,52.162556425715835,33.63524317607501
20,21.05753456083522,42.08550998446234,60.76097109919175,36.972054897016015,37.552149067918876
21,13.479356930486642,68.15819558199223,60.579382503191745,42.18071025999626,42.60883175115086
22,52.772852804211944,-3.870790464363047,53.08334413033464,51.19020618003878,41.4362277689723
23,8.873023515584531,58.9768684092724,40.9669349049168,41.85976274698591,48.29422481847447
24,16.93077601517755,43.62121929936511,51.87898071338795,62.91147521837113,30.76396623437029
25,10.761042110726827,43.93860942596948,53.37301810129725,49.82381560588255,32.03729364670701
26,33.854423906911165,23.823416408154966,46.861144830931195,44.20663207894908,45.99724549728578
27,24.315478791443887,48.73253098542745,55.42077896499445,50.19761677759917,38.66057427096944
28,7.496930201666666,28.25102978909729,44.27393276303856,62.95722187215375,39.200408059523625
29,26.171254489993856,42.95488237979312,71.94327138400263,51.95714968467951,38.30486277109853
30,17.529904206228803,67.30024782415603,58.89559075327785,43.533383573802766,45.690239174882784
31,36.05726173095257,9.839372435374521,51.64102565898462,40.90320674805117,45.52671576059725
32,9.009694329522908,45.311370140299715,57.275578911490854,74.78573630678828,45.53454098072481
33,28.817554003143073,28.382463176090162,56.97565160625843,50.839287688499326,56.606986389767776
34,33.91970490970615,60.02411725816229,58.261024361683326,41.51972841521608,45.22161307524737
35,26.70943180786203,49.591703519634784,75.72761793133998,56.11978563393186,36.17510187562253
36,35.47591767932406,28.989509038265076,68.38400436620799,65.87313945141534,42.873733226397974
37,17.86807568578756,48.05436271868473,52.14899364502489,60.890439683664916,52.92075793923772
38,14.548351668459444,51.05790396003293,56.34157367786433,44.35693922198666,31.524229608255755
39,-1.148709005133365,59.39623158284052,40.79606771165154,59.590123203980305,43.139472600731786
40,6.868596685394948,42.6656870675289,46.27163114003401,53.08237972204968,34.60104739697919
41,26.96916544680331,32.2501680972469,35.74859728608741,41.09288737826809,30.68367747016568
42,53.71263889296535,15.340749795596494,63.674321705427715,56.27599688375347,33.820863968505854
43,25.366320167575193,56.47099960806084,65.66015499088671,33.953114936732106,38.79051455642005
44,19.75300922070121,75.11758376912911,51.77091905387708,34.810323850016665,47.67894403595823
45,23.38612898263476,62.87779298823732,39.80241101168032,59.71074119354101,35.67390711998446
46,21.585654593581456,70.82549243657004,56.537226517654624,44.90104604802997,50.167482982014725
47,37.973581206029806,19.976126984825612,58.09005290840147,47.42186406991349,40.283926777909635
48,6.322366228449699,41.978403083845876,38.69738090149287,54.177647824835965,47.581933066495644
49,39.860075095977415,32.72633157235846,64.84518012030189,56.805802921682414,39.66204000237064
50,13.511318737626809,34.97749183191982,38.290769718798295,52.851314427424235,33.83364580759616
51,4.394899557065159,86.93069638386952,45.20639163474757,37.38761604699341,49.87756544398457
52,21.672463047494745,20.398621538420933,47.24563810503081,67.3956887685267,34.801387208698856
53,51.3982088460311,9.423054155646888,61.825785790539776,54.49360333533859,39.819743066782564
54,0.22003798102803795,65.9722975095268,46.23102100205892,30.452664132226147,51.58930483548593
55,43.74297729271785,44.7980659988188,51.75544672229709,32.37489801812127,26.22322449610527
56,30.085623446365883,22.723095436651395,49.33484109817518,41.15401192408331,32.77410553974255
57,19.645915747083954,56.69043339990983,64.5864536432729,47.97688124670036,47.071201840385726
58,8.483875152891404,50.06033812685384,39.21696972668469,38.53373335625169,35.118722581898574
59,28.966692782291847,31.225179650205103,85.39513310930045,34.988334422977594,38.13949344243637
60,24.825956959539308,44.65643222374136,57.02577871326521,47.92572146231688,44.892688214452214
61,35.74941192304154,30.097565132267643,29.142997493481158,55.20508891220616,23.849159518877023
62,28.68090020513889,38.41874481678397,55.47275605697443,59.50724013092386,60.4206700937803
63,21.678756657019164,67.89270723743626,63.68794385854723,35.17979767554567,41.94665855611139
64,16.82283685973683,34.606490403725076,34.44485963112655,62.837433835638556,26.922192699042718
65,5.499120592953012,42.33524412115116,60.35075036820863,58.87513556446014,47.816276611216004
66,21.965444330903384,28.783305654065938,70.74208382555413,54.53077484366083,35.46089476301855
67,2.871626038442628,75.2103697794854,50.017387072352186,64.70747217298,52.0202007906314
68,27.023358494103423,35.820556264044406,49.57292558923576,26.218652318698375,52.73268567436857
69,8.812306849671472,11.045003549705655,47.56716626821868,44.91001714607871,36.7984839149983
70,21.078161174504466,12.993888888520651,64.94028426738855,56.96262937643368,35.88042187036299
71,28.34016405895926,53.568792720031254,59.17723178804934,48.30978368892331,28.286885098839065
72,16.356693548155615,60.039156218607026,52.552424098204625,43.409358887043055,46.649147904838486
73,12.965804265814828,29.12905229848861,51.99350298724284,65.15264230635599,33.25156425316809
74,13.445680729091794,49.14692892696084,55.30992174812289,39.980663651477286,41.197240406271646
75,9.916535024680304,69.8376275149828,50.43204718766768,53.37900341020445,38.65257959191676
76,14.244512124000993,75.3778908425911,61.40706121847141,50.27519310246856,42.50938555573993
77,6.578645365305457,58.67050169488799,54.81125483113935,61.57581419862357,35.27732349075367
78,17.779058911130477,43.03873225768537,55.810694835247695,47.94574567007406,39.672635445039205
79,30.788548799279766,28.891280512902732,54.350828815647326,35.141057764170945,32.38808108430035
80,49.46119075606089,9.036670541675967,41.083976120801424,56.301008757082684,40.659466502161564
81,32.701853058319934,71.65588014571424,66.70099468051248,59.22082077254805,39.38731509859719
82,12.145245620138063,49.9672984534526,57.02534882660806,52.879881499137326,40.563400348966375
83,48.377615040676964,12.686340214321142,40.202807074560035,23.97634197984,46.06886972709994
84,13.61789192662923,55.291855169274655,49.086985635025364,35.08549463645973,35.37682297008051
85,10.095226779696533,87.32258574613272,53.41328908570952,55.154024191801646,43.06316303381771
86,11.031993024660848,43.002845025078294,52.59366337572285,44.639050677490005,50.584702268876974
87,21.999939212931725,49.07887966268241,56.35398693953703,41.809615748277146,40.052592059762055
88,5.664734225777473,56.083874951275575,48.740799897610394,52.74653081033085,44.83588929739012
89,1.6002302263901422,53.05908830128302,44.44321294682392,71.68720428882446,53.585819911798076
90,46.13206490170032,19.38516499748757,59.87884637145462,53.06073050966043,39.74701261916443
91,21.394841134764146,52.98131127144198,32.58813791764359,40.940301926847816,44.825426200450025
92,19.667434918066768,37.75673873707028,60.97286018800058,58.16000924171749,42.585972665942705
93,14.49960086447439,45.2829548161799,62.72573333408395,57.28017594896811,53.296548608485416
94,48.596942759149385,46.518826769715815,54.13834601416984,51.328835709194095,29.480208216864014
95,44.80258087351075,18.974963858272197,55.374170370811164,44.86835622603053,37.78668633844559
96,17.959216956180022,50.18236252478195,58.97073616307922,39.91733085516388,38.17284956679266
97,32.152508345844076,22.36652176979213,52.965627760188006,46.39297808325795,37.27888587437439
98,26.606229120077657,52.111695921256356,41.59063248822628,35.23177834739475,42.23774011494322
99,48.86149997055017,30.794073917255993,60.566899048614964,51.591652635623404,44.0011430391104
100,25.1605243627076,50.20746265694278,61.47675525941394,61.92794433191312,36.45001538636639
101,14.436426310010825,79.50516958772789,64.6008543876228,50.76599478569235,33.53674626135669
102,14.700300989933519,63.62457492098325,50.388317932779955,47.57926113175506,32.126273264066974
103,1.1671008223598305,61.60854275047915,44.6189438345206,34.096108403180914,50.79519094161386
104,11.646583930416307,26.116015830202322,42.99357305657812,43.483868741421524,42.5235101074175
105,21.775402865814577,58.14877384465018,46.99093964677464,52.647773781079366,43.418067708621614
106,3.1759917533273656,55.328491002644235,44.40516163481469,44.513333171719964,46.64090310878215
107,25.608220040530135,75.1228325628902,58.72511271326076,39.09718383765675,43.473008822403344
108,25.093939100026006,38.74170816635851,52.581378454641886,40.58266616722526,38.783685575929916
109,5.079205941736147,54.822193546166545,35.111213395261835,49.29560030427656,41.69273438032543
110,10.462333039544147,55.52651587213986,47.28101058062268,56.494134334943496,50.1009120773416
111,17.805466159320694,17.051822462681116,31.87506466071907,54.25606406593773,44.89311689906693
112,26.136832461077177,8.78461384266311,48.30616080307996,57.76437685325195,41.41579912847602
113,41.21729786639748,25.061825793627598,54.34149355719566,50.92480616346765,36.33122846496043
114,25.6632887308471,60.99407535844771,57.482329211790756,75.90029577794014,40.34295584406531
115,35.485864092113,24.618094915315964,57.973355393509664,49.70357116320161,32.816522840176724
116,43.73708007032364,68.51523110094084,71.38069307734695,30.897802611310123,34.938679654724965
117,29.535842524151803,32.3834520660879,72.35875009196552,59.58351450565559,29.856280437564592
118,20.999470042845108,26.792933694991152,70.45834700029694,42.03768578720664,47.44451967837338
119,6.12823251246861,50.08876678691967,51.21843735426489,34.09955253932469,39.109023333789715
120,25.834840792691754,56.761744831423634,74.50454238831526,31.059253280290868,52.73772474687828
121,31.13606232814,60.79313001353681,49.503094830683544,53.5186623027845,36.01894530782095
122,3.905864700893925,60.27346947417311,38.220232929071436,37.75801994707388,34.95936139196816
123,25.45255883612887,42.04368834168742,68.62067859529677,42.63325400786911,40.50952357896642
124,15.180090623339494,45.32014466593984,50.80703836692912,64.44544039082872,39.709139264456404
125,3.8226174097518433,57.66396678781096,37.83124088663675,34.969453373929476,35.87060507349808
126,17.233163882179586,31.35747153658677,47.61937090810062,46.15575534644829,39.73173350182662
127,16.114870608391744,67.49842060431455,64.79682429310202,51.96103623711141,39.31154485155805
128,19.026641813394193,20.445192388033554,59.5653858991591,35.8765227291472,43.06821369237225
129,36.32617636393178,27.848925068365407,42.5147442997595,61.67804690938108,43.90260172798017
130,42.13481639761122,54.148999631887236,67.56781018066403,58.89843805179483,40.288052027996386
131,29.095134499668816,62.45874381759443,75.69536109964197,46.606098922064525,37.54306916725835
132,23.105603433778015,59.80980318915809,29.69137304089496,40.0651264605897,50.52258750014066
133,66.49235046209121,6.15788440889966,52.93959596031857,56.40566144603776,37.5444600149663
134,42.801186916587945,23.40277664116293,51.9569937810885,48.789084959045226,28.726468838985973
135,41.34433921097923,31.628349188275926,66.42377300919114,37.19263500272254,46.841366416234465
136,27.064702489752715,21.78736599632961,64.59434092136593,39.28166876898992,42.953178879284295
137,53.32032298944862,17.78723986044262,49.90930986329283,38.15473568430774,41.94234149920798
138,20.177112145110275,61.04781951876761,47.49850108454879,37.32863516227467,34.57996861710452
139,17.800310342495763,44.55952075297223,63.03761689445318,61.80404645013667,45.80717093628028
140,32.04539449580229,28.89877596283244,67.64605133503713,53.44496786234952,48.90249695298302
141,1.947392055902383,60.667213193283985,27.885344125831637,62.55195666488716,48.15821739975188
142,29.97420733403767,36.13705835042897,64.03589557184156,52.154786150714415,53.42824793866555
143,66.48307736702482,45.91180057288043,69.43780880196161,46.7497816707405,40.81220554831721
144,10.191897267549693,26.65609256707529,48.5548173121713,63.833147002980496,37.94206174814389
145,55.17436828159314,26.746185185157017,70.5974935551154,58.63516712350307,35.52868802358212
146,37.30638002764873,14.164379701307391,60.10434337815372,56.35094564697093,43.114910931131874
147,26.76980308372222,75.16392170419886,54.093427253393926,48.73398605947027,33.27398693915145
148,34.52401598218775,36.7358377052107,69.97174315780072,39.23553038280397,32.511279446505604
149,5.823288402160815,60.73932901155932,48.91011617524348,43.89341460092996,52.44620842063759
150,34.34428256426043,38.26742895398872,64.36223862965299,37.95172827722018,37.09307329803253
151,5.958200413366184,65.30484842895748,52.032383942955875,54.691586158807,56.91046497805954
152,9.203538440571595,44.550892122707246,43.802695844345095,58.874645538043126,44.460284371412826
153,8.265728771734654,65.68099234637198,47.076602989971434,69.6667326843649,43.011465006901574
154,20.0398766086322,30.3944580780573,48.6064577772151,48.62542890351,37.11523913795546
155,54.747710671407546,41.58728881203969,62.60738855209626,34.83829098915827,37.40376240526863
156,5.911922161051394,62.719097589351776,45.7694912832974,47.32115452716143,35.96639090107021
157,35.94383995935945,49.81006911184086,60.25287564424485,39.98031358591092,40.0495148237821
158,13.3338866875898,51.39814883038348,32.124133475391915,41.64101253508353,34.18117004259513
159,5.003788858049006,46.513738565896745,47.25160011384374,61.94112612391211,41.467482980873164
160,19.505649630297295,21.30121873194574,29.187549721356117,29.339935842150403,28.659625971965745
161,29.17509609399488,34.26110762044306,64.27021371314694,47.81088336353874,32.04623414966312
162,31.267036351745773,44.06894028997129,51.47923388184514,83.86361887145907,36.17780986895633
163,5.297633947240896,62.73769340669751,53.50459843375409,62.42635709774621,37.776837590360444
164,13.942387424995209,29.75863802520091,48.284978090735464,42.27993296271653,30.504570558631084
165,18.168967167020995,14.654481440111635,39.36960485363781,29.426421351461308,35.872071789208874
166,41.06176988258391,28.401199170669724,60.95028942398339,59.3139400508467,30.678727330107897
167,24.509626644589485,50.8523318936798,48.35210397592362,58.4663545140895,38.30484828983625
168,50.45428718276229,24.253257018023106,43.913903632347356,39.290143319586655,39.10614569394437
169,29.34681973979778,41.3792951736272,65.14419140972002,23.222334136225925,36.87175557795843
170,36.28795751176352,36.5998865850105,52.964744416531666,40.95960781790223,34.08708628932151
171,38.110287014628895,45.30096627286802,70.57079573870496,67.48733124927146,32.916243696188346
172,12.987878473004837,60.366206486935965,62.1219716077113,49.23624891495028,38.987838953626806
173,28.30155512534799,35.087301161138015,54.7992979926493,59.17040046704564,35.27033761868865
174,43.42371530081166,34.67898076700334,35.26261298195629,55.556261885701915,37.86586346711642
175,10.875392130160414,22.92207418944511,48.86685366589133,24.35504017169141,44.992682116928904
176,8.741226084696105,35.92582721450247,47.901712420963335,57.14894317365205,43.14323752131242
177,16.44047388929082,57.46348066536696,60.735679849987,48.55502029401516,44.501649149710396
178,5.905509844781401,68.62898066964695,49.27829487401815,64.96514862516477,49.212805010939334
179,31.350974355412717,48.530104256709485,72.09721414408266,22.484918554546656,35.908405844375395
180,52.878631348290895,11.212867916831668,49.60913870473887,63.66884610988873,38.23033338471098
181,25.411323566865313,38.23738540373736,57.17120832835698,51.09909529114298,39.921712470855894
182,6.182200006347113,73.55638523871471,52.363112403608596,56.04277166717096,40.15380156301529
183,8.685664533760697,24.34068424213242,67.52055350082017,58.116959322534534,37.17620731877739
184,25.4769610713414,33.69875480453961,74.52961321191223,55.25326463668266,35.689157957166984
185,17.48479824236669,39.071524632560426,60.71832844138715,59.895058508403125,43.5703225263645
186,63.47602509043339,10.832036983203356,40.65371061899341,37.02209604659281,29.519046835463108
187,14.98533485101311,35.98132308065046,61.423616615691124,45.65599769167213,39.72279823223277
188,16.866076681182445,31.406790219094486,54.93626016564026,68.04434232017904,36.635404647686684
189,44.56696239899555,17.63538146296991,74.47430738875624,37.41055401956764,38.412528251452116
190,11.12584725005661,59.456588948109335,46.28214622604818,64.85978745310545,39.165519316690066
191,44.481594517029784,14.622067012253876,53.53475651055722,47.74243391333507,34.894302436463555
192,23.563202505717086,52.714759660916066,64.51543832691678,63.29048692129147,36.7115140882116
193,12.839812524544215,57.12722605254855,49.16905866550288,39.83308083186472,32.21766035925168
194,12.320930529264617,64.2885001501008,44.88287496498827,62.46757459815834,39.57399807717758
195,30.609020709607858,38.25510653653906,67.58635680374704,63.66946012428727,35.382562219904436
196,20.528797861179427,30.85702170020316,64.1672602517804,61.50280754789437,43.28912576251393
197,22.304079946401654,18.239728757298902,55.196402293778405,75.92025658385164,51.57774496733201
198,40.23630973433063,4.430821303958432,41.3886127254578,51.039630137181135,28.92791327580541
199,6.9231752105871935,46.41138399315133,59.18174384467358,40.094168888333385,47.13556799748502
200,12.589508279049745,52.11170609538533,60.04309196631072,55.07055868338194,45.776207509038535
201,21.51275743191309,34.040171625640326,47.75147483173329,43.66014086270301,31.75133476549873
202,25.92855002551124,55.04524648376923,53.017678820519535,51.39045238451075,50.19525649383205
203,9.874154166349948,65.89553081214152,52.676888113694545,36.28873799596539,41.907424302407364
204,26.236009170697304,20.162540544660775,63.05231778060454,37.2364625158891,39.72978452395621
205,23.306165502668975,35.39908471391936,51.05252613402344,38.31319137444289,36.48977303083667
206,25.222644154044673,19.203705606727816,84.26818402248915,38.12241946958811,47.20263305998684
207,12.198805533698952,52.76280583608838,45.05145257908275,46.21952818349879,61.15093779871175
208,26.474285001815726,20.604971565748603,72.06839985969077,58.40850784330607,43.33591980465857
209,32.46547578080307,52.17218539793359,72.82399294878857,56.18378651199792,40.44576255894991
210,13.81451831932688,27.51377714833893,60.64330474504496,49.94680097779241,37.7180935592775
211,13.306296945007109,41.84459575888519,59.39115060063823,74.88049598025907,46.86536559563943
212,20.253324129127332,41.946961050874414,57.360221454973214,45.202043724906495,34.08857638129836
213,26.91852949485988,40.76773117615197,58.03706258480494,32.129557521638034,44.39806005740697
214,28.53596644678585,27.434554091255503,65.62301520794816,44.305727536940935,44.72949256363686
215,16.926709483195385,39.495180995373246,53.475328410735244,55.667545319008745,37.98778423259425
216,37.897096073944404,40.53598401884663,59.51285142489144,65.90578131120175,42.07227003149762
217,18.344370235974406,64.9354600437702,42.79543532504723,57.95913936090328,43.31175790872037
218,45.61904680415914,-4.606216485109563,48.43937338145012,49.65580197878882,39.13852710057932
219,11.950407590419356,28.547588701954503,46.76607539883943,45.054654703439965,32.97333167174108
220,14.884017643267331,65.46754681563169,42.820115864748935,54.973624696054436,43.450297448257466
221,25.645273197911862,33.29979420510314,68.2491070374522,64.67179417852488,36.05499906454562
222,9.62573562549042,28.35231116071319,50.87349936788213,64.56404442895075,43.89764176587332
223,30.648487621209078,8.494895417035625,41.61383754186313,44.879528198531084,49.42633025864617
224,15.414445896331136,36.482669156231715,45.31112152303186,32.18013260714274,48.054415167070275
225,47.63051930054374,14.81825491563696,73.86051275780768,29.70078147169705,45.54680543033628
226,35.77382220676467,6.997028854531717,71.95556115083808,47.4261026469507,39.91768358362957
227,31.041176085141714,29.977299963282324,45.685622514201185,43.210085012476576,36.550225478670015
228,19.441415890344874,56.78488924014474,41.51265500489682,44.78807787372376,29.70296461224687
229,37.83549697621915,38.63689246717037,58.5311221246875,47.23146477621448,40.9557122981753
230,55.98961873495575,10.109276697545322,52.819683616457475,52.89608448634671,44.747084819984515
231,34.97473767191062,1.1670377517164106,52.85409735157079,57.816126536513686,23.17978608373069
232,20.561305281118692,35.949443340189255,46.30299477848581,42.54722407659034,43.481088989356856
233,20.696195594739528,37.63233935781249,53.75053598016292,47.044094993496294,44.86440465196385
234,7.9876599464422995,59.346759309104236,42.88568071316695,59.70808533485656,36.89459929822039
235,22.538051949731095,48.64710724971631,44.00934750547142,63.02220021444576,35.73814182441678
236,31.736519399543035,34.48126666361567,54.24066793721698,30.214214312767368,37.56065324519733
237,30.6273699764182,38.10947013002428,65.24114222923623,55.62302753289043,34.310230528443334
238,19.66078315579704,41.659291444618646,61.100508403788446,28.66916958277096,35.48031033987314
239,0.46298306348669804,72.98716902796451,44.98685401987501,34.405648631236666,41.33118237643671
240,26.938980131641788,37.98122398191154,56.59274486991462,41.82908216434831,23.635153352760153
241,24.87776441681847,52.91891341998561,48.76777269326187,86.16256874439087,48.398335831045436
242,28.713663677916458,37.78957613786726,66.12531379749336,36.4297259132271,41.97905154443963
243,34.988310747025146,34.00872027234419,83.67239197925133,42.23085331197513,41.158466984703324
244,25.745960170749825,41.45510535020217,63.60539843662488,36.624120221309674,41.48208789402065
245,12.176166617570285,27.795456485595103,43.05047666054528,71.749807192378,44.128187217606886
246,38.32069517327335,26.474559916748102,46.55297361449777,36.59054212104975,43.56425349756246
247,15.746420367099255,52.12104774014489,64.58706801945485,39.50670660077858,36.590197441725884
248,30.865700128100812,36.72043393054986,66.10668440996255,83.18877088039606,36.67646415297014
249,4.574241669671664,48.3213661976186,37.087216008672826,70.6309440552393,39.796687134842976
250,13.342448860328238,29.26231209010967,53.04867539921973,50.107396957092874,37.31117082165632
251,42.22003714166693,45.43824082828025,55.02784036230878,57.42276499985115,29.257197152628226
252,24.00740340469292,53.29593552786605,66.51342332370787,61.52829490807188,35.56994646344005
253,23.3429884309091,35.72337747614768,42.9610108616611,57.61816935248632,31.91001374720766
254,10.46055158339454,67.88496256650959,51.65900556548855,53.82534849694453,38.080395895947575
255,26.271145432452105,7.238451175367736,60.51713139383335,30.50119553700952,29.503928890954217
256,34.8004766371521,47.047205599330006,77.15011975137193,40.896326373959816,45.311213896911205
257,17.600458140286058,47.31218391831909,48.88367843997741,55.993494251093296,37.67496290104947
258,6.6069769925273505,63.87300855412138,52.6043613406374,45.75913826348144,43.658127599323
259,15.36689560650012,55.477773989038724,64.33773935761606,61.45504597956621,43.30172837103204
260,32.79590593045132,56.12895282415237,54.87478260594733,60.17937698484308,38.90438541524172
261,52.22961721742533,27.603480498837474,70.02195531754023,58.49296291703695,38.92541468526667
262,35.065879776629444,34.46708932483298,68.1151572455383,52.800246251441116,45.94109075304035
263,16.527812543354862,66.006831540994,39.50032395645159,49.224988792091594,43.71785825462833
264,45.393008999270045,33.691666941388156,68.85918484622819,54.38474210756971,41.17381917260809
265,61.16849859600952,-6.123348008804575,53.99088947416602,54.17698637758496,38.84765441509892
266,41.5874998341691,19.982728069633108,46.92580603238758,45.18001161696665,36.99615428319748
267,23.201960875709943,64.81894351027631,40.42216843042979,54.72469943225254,24.86051743380282
268,25.713095297130828,53.634265493269695,69.81582316511665,41.668873101448526,28.984201483938026
269,12.287029230074907,59.13209298540023,51.97559389616775,57.63293366660552,35.29234092641836
270,53.86707720449408,2.18110546642607,55.87026464694073,56.24173757178696,35.96617465983893
271,40.05332887857016,39.0699206115817,61.84102551838604,46.60164981482983,42.8568319958361
272,19.122311163939425,65.02563875894566,57.66607023987092,70.21297663698891,50.80628942669135
273,13.878945224975446,25.89282502005713,36.11598670135177,56.84026417067899,50.61456121035531
274,8.77726272226188,39.71119448915141,44.08399844181457,39.411737723483164,34.66059815065128
275,17.208704302975153,40.05696323632486,40.592286908418814,39.8552318340523,37.518395164307236
276,-0.7726196333857098,50.202125826987384,19.774426894468686,26.187564605416576,50.463782781695464
277,8.968738765155992,57.08326526735083,49.47122567562195,37.184003170717865,54.65174858550704
278,30.020070315449953,61.344686286240965,69.0714967415351,37.9241534000838,54.424294402997454
279,20.439107804412686,46.43857714953265,47.67683580776441,40.73660689937901,45.31982097571805
280,16.9205525986802,81.02289687383718,55.9689389295879,58.451511148792136,54.10758860450166
281,21.79279907306761,31.12026486968022,60.90660414949574,68.55462635948956,39.383765373972516
282,22.80248240451502,52.460859755530734,61.176709875782926,70.76722871958452,37.59545929572899
283,30.09147428269002,57.239700784592245,69.47008390725355,45.90155077227344,34.640389150814336
284,19.77793109590023,19.45207119189529,53.96415679386998,46.061629228802985,41.09753747762088
285,37.729539226370555,-5.738180790917806,66.82919817321903,45.07192534440725,42.71219301064176
286,30.606020132454223,25.124840216651233,62.44394944848119,67.13350549206463,40.98848855608816
287,11.484155525051603,30.840581298584475,45.31365906353692,46.932906719021254,27.66259916991472
288,19.996014128957846,54.63243374556056,46.63057478980549,50.88429494920205,42.529632219097785
289,0.5530539777615813,51.77095586306051,42.044823369331766,29.239857882112215,43.8002544551111
290,26.091807932845718,59.40943389613003,69.88784001806016,26.048437270090016,44.54911834003727
291,14.987044563829576,56.36567657427551,63.50910751957572,45.755362434726344,45.97659170786984
292,25.94293156980339,42.1348247974736,65.31768963510756,41.30681465039726,44.71752146588613
293,8.22689019579958,30.695074058499088,45.31311060890914,35.69550281877961,42.834328536516374
294,20.307667430842947,25.01410782234411,46.89351568391705,59.192296187197805,48.54032287845672
295,11.919655420305205,53.739353919900886,51.66590453808325,54.43690731575554,45.672777972137276
296,7.723198456667374,60.15169512056437,51.17514335250526,70.05327823476127,49.28181254410779
297,33.647522714505875,8.15388030785504,40.33840025094996,43.0222409649696,27.56482544433968
298,26.907660391860137,33.557447255370924,62.150511370265704,62.00792702259907,44.363041804670125
299,16.872369838352874,56.42751310783938,47.663409716205614,49.755147909751074,52.02179338784588
300,43.12783540086459,29.55939282816252,68.66427111195156,68.23846325736828,41.54323835298891
301,18.99876984671215,49.49624698646135,71.66708655076603,36.96889954135011,40.26735128050813
302,0.5851471968580451,59.2483104809793,50.426026360169516,50.12736714906873,49.54008472561785
303,37.21658946731359,33.617057748261765,79.01283115397099,49.04470243921334,41.94618036727129
304,2.460789622196673,36.980026870746556,44.38303994117336,54.88914855368352,39.12610871867879
305,1.90238806049436,52.63373188970642,40.31961115238937,38.656114163216344,53.601197206691495
306,28.839960998782246,50.00552067481672,49.09434505176207,42.90557485542371,35.4468068974857
307,22.862296541719793,35.88371045564543,57.45294863406901,44.66290239501732,36.37600115001763
308,60.67918853869013,19.00097357330654,68.76179351681935,69.38813266022777,39.03583576429126
309,33.92031204475438,64.67132850165443,75.98046583358058,37.928584266741915,40.43594815058202
310,16.338469180535768,47.351067555164924,59.55263342428674,30.617285508490866,36.45270064310297
311,9.661509876490062,52.276128402286986,38.348281128464336,58.390604041954084,38.41493494343725
312,24.50177808848568,59.852074576427825,52.179908229297084,51.70634247551226,34.437997351301746
313,6.174558216631329,75.60207372287475,47.9960412242482,84.0491576854287,49.93613042775899
314,36.57663715929243,38.2213139000784,72.32942763228671,66.98857252959037,50.1731932820351
315,11.002894150744929,38.63323622216181,38.39152670423744,42.00110147937803,41.71724352602478
316,8.365908021196427,61.76699790075304,47.67063217087206,49.45762291834701,55.86764850161763
317,53.412481303181494,-21.622896551629367,52.55725603229965,17.657242132261292,31.780468503370862
318,15.647854551325324,47.521403724733275,60.41050490804779,41.879319990800546,48.60093384093267
319,26.569520326165026,49.624892047695724,48.66963843122252,36.21576329672807,36.22360146169657
320,16.9470306114286,50.4663120452453,55.15420860873816,64.03749720099877,34.12121409024102
321,33.1577957498414,59.913506276520266,67.63400899216086,42.64486431736756,34.43786170257853
322,18.712959901267215,48.17564237486266,61.22733507259215,52.75457265413374,38.3016835118789
323,29.705725482234413,33.0781491518391,65.21788319500737,52.50239099200874,47.101102877791625
