unit_id,CropYield,do_IrrigationRate
0,9.793885545267427,20.0
1,26.917638764780484,20.0
2,11.990520345742391,20.0
3,16.257419116167767,20.0
4,14.770394823428534,20.0
5,10.105989156425675,20.0
6,15.462481617039876,20.0
7,26.932776563732197,20.0
8,18.399871382365404,20.0
9,11.33712400614426,20.0
10,13.92301516592199,20.0
11,20.85413411176762,20.0
12,17.02261296104702,20.0
13,16.651566422437917,20.0
14,16.807812594280627,20.0
15,13.18389901912338,20.0
16,16.038821098334278,20.0
17,18.979799653718253,20.0
18,16.117207192294043,20.0
19,16.154712756278517,20.0
20,21.59840858685501,20.0
21,16.68804083439574,20.0
22,16.087128296495177,20.0
23,22.969566933823998,20.0
24,22.00785218190677,20.0
25,21.163897237745754,20.0
26,19.105599350899617,20.0
27,20.42145080746487,20.0
28,12.501012857082818,20.0
29,22.22579863193232,20.0
30,23.520364268154342,20.0
31,22.355837788917025,20.0
32,22.05248323068851,20.0
33,10.772992998863256,20.0
34,13.104285399530692,20.0
35,22.145904647725768,20.0
36,22.568340829497494,20.0
37,16.146622271575197,20.0
38,19.394355219427073,20.0
39,22.868387356841225,20.0
40,18.882218894997372,20.0
41,22.642641691758897,20.0
42,19.631637361369105,20.0
43,14.533260282889811,20.0
44,19.429363952087417,20.0
45,21.71512456944064,20.0
46,23.466238098464043,20.0
47,15.679867825888062,20.0
48,20.840178784916663,20.0
49,19.35198718282145,20.0
50,22.634048532192843,20.0
51,26.055240549347047,20.0
52,17.47021442489332,20.0
53,16.690066037532876,20.0
54,15.966734344740326,20.0
55,18.231018874506184,20.0
56,11.302320287688229,20.0
57,14.213609287773124,20.0
58,11.575225649309777,20.0
59,19.928774566557614,20.0
60,20.43211821622161,20.0
61,21.125442491904504,20.0
62,26.753495393385002,20.0
63,19.896113373364148,20.0
64,17.4088801915745,20.0
65,15.706034369869595,20.0
66,14.587104606046347,20.0
67,21.18373943530176,20.0
68,11.865390696332991,20.0
69,5.249843851876048,20.0
70,20.37697190149136,20.0
71,13.808364530997512,20.0
72,10.342988984838364,20.0
73,14.11451020907269,20.0
74,20.998571196026923,20.0
75,24.476747551460726,20.0
76,14.39929269263559,20.0
77,14.510819250903543,20.0
78,12.252033421319513,20.0
79,22.212018647771014,20.0
80,11.4359195494647,20.0
81,21.04263098050108,20.0
82,19.76099727762968,20.0
83,18.069448964672194,20.0
84,21.116625227583192,20.0
85,17.449262486088838,20.0
86,26.35974229154806,20.0
87,25.91536377362027,20.0
88,13.291097154747314,20.0
89,19.68055162767447,20.0
90,14.255592440930851,20.0
91,23.812834442166366,20.0
92,19.058477111723207,20.0
93,19.210871864098287,20.0
94,23.78019653815943,20.0
95,13.620820621103977,20.0
96,17.059771857933928,20.0
97,17.506839264689777,20.0
98,20.243823392287915,20.0
99,17.0326830690297,20.0
100,24.211070721463944,20.0
101,16.438764418004837,20.0
102,14.657439828416116,20.0
103,8.058262524466885,20.0
