unit_id,IrrigationRate
0,30.303313614491373
1,28.67250769537124
2,44.06767153090288
3,44.57346149594518
4,71.05919120594788
5,36.0825121419454
6,39.76719056204246
7,27.36849511899571
8,55.25732302656461
9,23.460592483823884
10,41.926231645923956
11,15.242865185582799
12,20.422927093209765
13,30.30238373449105
14,45.79722494003275
15,30.589481521463572
16,17.830013517911475
17,41.85979120579498
18,38.72716878464054
19,43.064140593603824
20,36.30368249491768
21,39.51183563843026
22,19.88242702680699
23,45.68201067404802
24,32.34492785082022
25,39.14059097173767
26,15.232126159534737
27,24.31076979306937
28,27.433515961801703
29,26.520695779297025
30,39.276421243261716
31,56.29471891584592
32,54.36828692300299
33,43.56046463764061
34,32.7124391374934
35,47.223597442872205
36,39.81537604649491
37,37.49465411545505
38,22.05542773838326
39,30.51432146671448
40,54.28574833058741
41,33.27821436473274
42,46.6902722083083
43,13.336133998724339
44,68.05278108332297
45,20.64746731996779
46,44.65375315074422
47,24.338964752915086
48,52.0582044309317
49,60.825487460682425
50,29.773912447038455
51,14.29718000491879
52,40.735506500313384
53,43.45514045173383
54,56.19783695982078
55,34.69102886115775
56,28.85131268482369
57,26.14156117234214
58,29.996100302800038
59,49.81127025835137
60,38.9999855213032
61,25.18850623630771
62,65.94483069692798
63,30.16292845157607
64,34.65993380324022
65,48.64666664580267
66,52.29547481807376
67,28.18334141321588
68,54.5765820603545
69,43.285551558612276
70,53.61028941682687
71,56.50162145776596
72,35.03124552273892
73,31.31301695387532
74,54.77987610181212
75,45.95389536554722
76,58.1225160052269
77,28.152919135293935
78,44.814785189915064
79,49.882143679320436
80,36.736894398677606
81,32.87534496052693
82,39.98973506159384
83,44.984963004876825
84,14.399776016312902
85,38.35952932535104
86,46.417405878712906
87,28.938236766900005
88,35.889902830564495
89,33.437383956128386
90,58.93051962594214
91,28.81348823859986
92,32.49098056534703
93,28.126486990212364
94,46.21742765419086
95,43.87704971134237
96,17.704723807428643
97,43.64025120854786
98,48.380640599703085
99,30.070144049713996
100,35.59925201664369
101,46.69129490677588
102,32.90239084469183
103,24.98965079795556
104,61.545773425557385
105,54.100968427618845
106,36.09000128206395
107,21.020405859123038
108,44.281655611190665
109,39.154601865244025
110,40.6540479535796
111,46.78498640202116
112,43.08867609991496
113,32.509631105890854
114,56.48140150406678
115,29.811741066168548
116,33.903893908447856
117,4.430523137528699
118,50.62972358478881
119,27.962067363118436
120,39.26485220607197
121,53.851841724701615
122,30.456250823809512
123,45.881695094009686
124,32.3434655096453
125,25.620351219881414
126,36.93642029972833
127,50.415752606389454
128,50.840115538227074
129,48.41568396673958
130,30.900428721831172
131,58.602616481517785
132,61.16757259832445
133,35.013636225021216
134,23.359115263942044
135,36.59142745281574
136,51.593523570576295
137,32.954931251328865
138,33.31190511107263
139,46.360551845545125
140,39.85543938779245
141,23.490883698156612
142,30.783133276773142
143,35.732093998932065
144,42.37217024782034
145,59.33582365632408
146,57.641746577657315
147,45.02146994608722
148,54.27442090069548
149,40.03156605220542
150,40.00996767470298
151,25.57416787940441
152,36.34178551954234
153,21.36530395152569
154,37.83355319788397
155,47.78913233111785
156,37.980110896763236
157,11.192062720694388
158,32.14899362260562
159,38.82036186941199
160,60.657469239443394
161,42.93664287430622
162,55.896730840576325
163,30.92375717098919
164,40.78841317422148
165,42.208824800304285
166,41.674032315293566
167,35.68633714205782
168,33.92401652201618
169,34.43786321395186
170,44.83714915884488
171,22.035073599456197
172,59.48207975724499
173,71.42114069212548
174,44.1749888074508
175,26.83170701251242
176,30.663337948575954
177,62.35747039662407
178,45.64942707827323
179,30.977094528945926
180,47.470772119267444
181,38.40769766212456
182,27.672175040291243
183,20.54990169315048
184,13.610888180202458
185,32.01769939448912
186,51.971378901757575
187,25.654970275152415
188,7.705412052497806
189,48.643305967378055
190,51.09909928680416
191,53.24762101027017
192,47.10714618112343
193,63.76327397874882
194,55.32648932682023
195,14.883623972196524
196,32.18280763839668
197,39.7878855974096
198,24.101557005787427
199,36.5664758486522
200,31.86166574594931
201,28.761149538205636
202,32.22294822649594
203,49.0523103473878
204,27.26005500018777
205,58.036349711826546
206,55.170762125609606
207,56.680672851743864
208,44.21522010591193
209,25.3305971426137
210,24.27893415853964
211,55.74372268001754
212,39.84870665215045
213,40.426676799807325
214,37.80317639624617
215,36.40499338174163
216,28.78826166032024
217,21.942451261695155
218,42.98486063742224
219,69.3641943773482
220,48.076214486673365
221,47.35330265112825
222,40.12664587866645
223,38.18370019416484
224,53.3009204123334
225,36.973760101985874
226,72.74936647917306
227,31.250445851267415
228,59.702435457001805
229,55.37427244776866
230,40.81136815465425
231,45.660379203576156
232,36.076013747054745
233,43.433023928156565
234,51.25702261734455
235,33.06695463486661
236,46.311621317971145
237,44.061975970276656
238,48.34526930403602
239,48.16440565986999
240,56.1739152892689
241,37.79082608747812
242,56.645563046903256
243,31.80064803758355
244,31.33271716655543
245,44.22279004337299
246,45.44910570421682
247,15.919968735036063
248,53.67275203885175
249,31.18957693452327
250,53.16810470441775
251,3.4538945067808795
252,10.810226523002356
253,43.83882252762941
254,34.75201960395604
255,28.96619822190636
256,37.55446927212353
257,22.270379099733773
258,36.84164472872081
259,23.6134011382036
260,38.0495866404285
261,12.475376923868973
262,68.79244941740444
