unit_id,WaterClarityScore,TurbidityNTU,do_LineFlushRate
0,54.87448275407723,9.303027661754932,0.0
1,65.27609327145302,10.001551372745093,0.0
2,57.35387694788558,8.949382163857646,0.0
3,63.17159194747373,9.584417112400534,0.0
4,72.52470521273183,10.075556431144568,0.0
5,61.182135622422926,9.083230398846673,0.0
6,59.332117572889054,8.95835579049993,0.0
7,70.203079039994,8.056651603721544,0.0
8,70.93786170581143,8.936884767074499,0.0
9,55.1026192665415,9.722261045462108,0.0
10,41.323522665962216,9.88819148592351,0.0
11,57.751054657744604,8.754598305486486,0.0
12,66.16295910221501,9.422260772342588,0.0
13,56.40089260260238,9.776954133137574,0.0
14,55.94076524738908,10.156992200348487,0.0
15,44.29408466889013,9.83491784892014,0.0
16,58.129801145692646,8.821719417801665,0.0
17,69.37900445023124,8.620852769363632,0.0
18,37.87822886437704,8.871136804504104,0.0
19,52.517421509478275,10.3298778710323,0.0
20,46.306058612651356,9.309142112023752,0.0
21,69.21057625680558,9.251559201323818,0.0
22,40.33438881209366,10.105648584825165,0.0
23,58.505425861859486,8.805423378915856,0.0
24,62.97094108868666,10.132802543681938,0.0
25,45.69887624738009,8.978943793503422,0.0
26,48.66535444835537,9.45442576081191,0.0
27,54.12693927438525,10.076540820510777,0.0
28,55.857848692186856,8.587982351553217,0.0
29,50.63160736769343,9.53231683011152,0.0
30,37.46012637564669,9.29721758462709,0.0
31,69.20217363248199,8.61911547627259,0.0
32,54.477093505439754,8.150623416413257,0.0
33,59.06886165271204,9.460090235797017,0.0
34,65.17259193895754,9.348068646491566,0.0
35,53.49756267718002,9.149621351270131,0.0
36,52.64315108858042,9.499104425144335,0.0
37,67.01610122346199,9.707362389204558,0.0
38,70.70464111435425,9.236976082219723,0.0
39,59.24861391130722,9.005355039002286,0.0
40,62.938646687542686,9.818340562896742,0.0
41,26.844567613217954,9.621281312528208,0.0
42,55.89352282400949,9.176082219617674,0.0
43,66.10147460155575,9.163945585616085,0.0
44,53.67035007433013,9.577902362639149,0.0
45,34.28449023959253,8.82497980796765,0.0
46,64.61516900202,10.892813022905123,0.0
47,43.83999917753012,8.9807433648837,0.0
48,59.49183175938109,9.005278548293308,0.0
49,38.0483634937613,9.176551265558103,0.0
50,55.08787142530328,9.675639966869902,0.0
51,64.6956376904309,8.724943107184414,0.0
52,46.31710520404222,9.17074017412508,0.0
53,23.938341172043973,10.53799334498649,0.0
54,44.53881344831852,8.387541115603199,0.0
55,57.10183289387525,9.858983169937149,0.0
56,43.22614551802715,8.627213041033823,0.0
57,66.40000843276196,9.572604471534842,0.0
58,65.42439729450824,9.388399033981894,0.0
59,51.61574612639533,9.950810281804,0.0
60,66.36907776945803,9.333733418341659,0.0
61,59.57750623011036,7.925794056347516,0.0
62,59.8404722535153,10.16548616675416,0.0
63,47.4281052475559,9.509451968750978,0.0
64,53.797295090614384,9.934800179495975,0.0
65,38.978759036331205,9.758650599814876,0.0
66,43.61632448133729,9.566971325332474,0.0
67,61.759851699452405,9.207051610619724,0.0
68,44.356915135494944,8.680596524257298,0.0
69,73.98100355562973,8.22047821942527,0.0
70,50.21669531925979,9.516218664651337,0.0
71,51.85097924067076,9.746546527208144,0.0
72,61.39035765491245,8.78538562685431,0.0
73,59.03540474246735,9.052378943713036,0.0
74,69.37250718195097,9.045325152249536,0.0
75,69.34198485101413,9.355470595623814,0.0
76,31.317463004469918,10.007080042898423,0.0
77,48.52083231318561,9.30216903364202,0.0
78,50.27107954528009,9.282513274325794,0.0
79,45.423881113652605,9.7494259597976,0.0
80,66.34720483011805,8.794107709535654,0.0
81,65.61275680065424,9.560910177239771,0.0
82,58.03526801057384,8.583691285788621,0.0
83,42.71230370053424,9.021106221260093,0.0
84,54.249844944963876,8.376059085459659,0.0
85,58.61996714521139,10.396883200455353,0.0
86,55.961336616928904,8.740581613860193,0.0
87,29.979809956981043,9.504415454509926,0.0
88,58.002058549629794,9.889048154980518,0.0
