unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,19.91760977492633,7.9406280871000225,50.0
1,21.16552649811499,8.148654218879017,50.0
2,17.149031820697125,7.751016610312883,50.0
3,25.681501742904477,8.571504949413832,50.0
4,25.25115189764999,7.728005994515033,50.0
5,21.44227631554363,7.265247563614508,50.0
6,17.154877438344627,8.409253138413158,50.0
7,21.45609302030001,7.811302635491794,50.0
8,22.704114743542576,7.883112854363549,50.0
9,20.16813748011903,7.096052027265173,50.0
10,19.60346632702639,7.373242026109846,50.0
11,20.26145159341636,7.562438237833058,50.0
12,17.198483826609536,7.308533962455818,50.0
13,20.98678801447613,7.520750313186815,50.0
14,15.877723476359279,7.833272703310357,50.0
15,18.734860377931348,7.377043543288134,50.0
16,21.75370332448818,8.243261544352727,50.0
17,19.08438836549276,8.346617441445227,50.0
18,19.088464214325562,8.327588444473708,50.0
19,18.97035229212188,7.938328024774973,50.0
20,24.844716992915895,8.183700340916698,50.0
21,19.510653207261075,7.904229462667615,50.0
22,22.248393400689686,8.077105374193883,50.0
23,23.6803899007342,7.913655689809078,50.0
24,19.278365397425343,8.183419578878016,50.0
25,22.06090149860432,7.45643945046687,50.0
26,22.294470146295335,8.680072067442596,50.0
27,19.825690213053292,8.092868970796179,50.0
28,17.603099514363294,8.22425652435423,50.0
29,19.872352067254454,7.483542899887407,50.0
30,18.68329830297801,7.336008342893086,50.0
31,20.156273002127,8.055653749064696,50.0
32,22.575254697707937,7.2148783490666455,50.0
33,14.290321822169378,8.636845440671793,50.0
34,19.94283739141647,8.4105973742201,50.0
35,21.355136133735094,7.478608895132284,50.0
36,20.853491613376264,7.964272480163091,50.0
37,17.20131091813039,8.018172711991141,50.0
38,20.006255504956957,8.337783310254935,50.0
39,24.962219180654557,7.257998956051453,50.0
40,19.263442330973966,8.017443102026157,50.0
41,22.042246738325275,7.877134159912715,50.0
42,17.729063293562795,8.286619827165053,50.0
43,21.89262273350077,7.333116931376549,50.0
44,19.46573072520943,7.871935185011479,50.0
45,23.502677904643097,8.508162559458297,50.0
46,25.26433319750049,7.719246922724108,50.0
47,19.01513389128827,7.160658220742834,50.0
48,21.508291780553105,6.938679435840598,50.0
49,19.825416894062254,8.085103673892613,50.0
50,23.512556020549845,8.350824890372152,50.0
51,21.811681205025202,7.367764974201109,50.0
52,23.367484308373246,7.374096070138619,50.0
53,16.900348206227072,8.11531587219762,50.0
54,19.463584072836802,7.663045255744041,50.0
55,26.403215818009826,7.8075264015102475,50.0
56,22.328403288038814,8.045779712635802,50.0
57,25.356490353479412,7.970104867326724,50.0
58,14.773498330609764,8.042057724888663,50.0
59,19.452986981004777,7.373249877196612,50.0
60,28.00147701537449,6.865287186302966,50.0
61,19.22243858405803,8.163308616109827,50.0
62,23.35027615298396,7.969591987912464,50.0
63,17.447322411873646,6.820477475251104,50.0
64,19.643459893700275,7.2936695119873765,50.0
65,22.65609282553184,7.852864216898198,50.0
66,16.057418283273165,8.467672771071662,50.0
67,20.979054277569443,8.106252400214096,50.0
68,18.80626712743861,7.3785828244518,50.0
69,17.46341485801518,8.201016328393612,50.0
70,25.256592948833312,7.937173547565386,50.0
71,19.668596517710473,7.809593045605062,50.0
72,15.242533682371135,8.528267503021885,50.0
73,13.132429675366573,8.116520662360376,50.0
74,26.73441284170292,8.01896079078738,50.0
75,21.153073874711403,8.472779811127106,50.0
76,17.617340336624522,8.105781604855666,50.0
77,13.592013760551607,7.251019114540137,50.0
78,18.48294485636106,6.932186667099402,50.0
79,20.010856031532835,8.157646135109632,50.0
80,17.0938382940942,8.503796946228306,50.0
81,25.922923261054546,8.16080214581143,50.0
82,25.097705057627397,6.519136964956754,50.0
83,20.359409881301456,7.459167819209082,50.0
84,19.230120216261593,8.142059310994364,50.0
85,21.6509152184078,8.276762670475886,50.0
86,17.563610024409062,7.607042050177577,50.0
87,21.97083473833886,6.2950448308109,50.0
88,19.94471731970505,8.923544031827943,50.0
89,16.66772912277046,7.720272283097395,50.0
90,15.884753338843314,8.400468263917597,50.0
91,16.814833432446516,8.249795109114967,50.0
92,21.567916929332814,8.802390375958336,50.0
93,24.54121725778939,8.77865038857784,50.0
94,17.37600378660209,6.8479458149099965,50.0
95,17.850209709042982,8.238517358101829,50.0
96,19.356014760442722,7.657569168590489,50.0
97,21.725266797775472,7.25420085352551,50.0
98,18.257970666097442,8.348975739708962,50.0
99,16.04090982344626,7.403634433232175,50.0
100,25.545768461111003,7.692200985355095,50.0
101,20.048650294926286,7.356722374413017,50.0
102,19.933754819654762,8.282688187771841,50.0
103,16.366693613905056,7.2636370874715395,50.0
104,23.684877553114895,8.350824247008724,50.0
105,14.227090757510439,7.387602866329675,50.0
106,27.311377252974403,7.473138691900256,50.0
107,17.2651457146804,7.568533558030034,50.0
108,19.619915247341453,8.034420439809086,50.0
