unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,19.282544294605085,7.445363226535866,100.0
1,19.662699710836534,7.39976647597558,100.0
2,14.419315822234555,7.795399630513515,100.0
3,22.3290619291027,9.018565493262763,100.0
4,19.992420698153722,7.278123327115021,100.0
5,19.923306921416085,8.158129915606205,100.0
6,27.420393662892057,9.66193547550306,100.0
7,16.262743394297498,8.609165386779347,100.0
8,13.39429678968873,9.071023158652324,100.0
9,22.29537778240242,8.753488977424242,100.0
10,26.338082451912584,8.219888242843503,100.0
11,22.57121221645982,8.318376892077573,100.0
12,17.306419340609615,7.769479579419161,100.0
13,21.14058695427721,7.78415309741463,100.0
14,24.055238038900868,9.46355333402173,100.0
15,22.111546904568787,8.658105394502655,100.0
16,22.752938267769274,9.300702001014239,100.0
17,22.96427531964956,8.265778447315613,100.0
18,22.74574697587181,7.609004146433082,100.0
19,24.67720804716469,8.460487347605644,100.0
20,28.20173786650397,7.89896350256312,100.0
21,23.594878840250338,9.356529368149403,100.0
22,24.63411592954587,8.803088047372622,100.0
23,23.906935330170754,7.771232551163246,100.0
24,22.070225717996212,7.290034448908994,100.0
25,20.10834050236141,7.246843484280563,100.0
26,18.098389061385102,7.963001282278606,100.0
27,20.444225937419564,7.7772716347878035,100.0
28,20.31105041772215,7.741737815840844,100.0
29,19.42673234027855,7.38761167054329,100.0
30,18.184476204938445,8.566475654384837,100.0
31,33.55712689650156,9.244200733698195,100.0
32,26.907465819259965,9.780226628249668,100.0
33,23.596818587427897,8.337709926162383,100.0
34,23.01969114374128,8.236484897479482,100.0
35,22.612864498462464,7.938614971099874,100.0
36,27.71867847395474,10.007321717780888,100.0
37,18.67527352358718,8.31911835688414,100.0
38,21.03331302809826,8.008885030086468,100.0
39,24.658985740619617,8.319090909598982,100.0
40,24.44053148033524,8.08258417060455,100.0
41,25.191942156433715,9.821100569727593,100.0
42,24.701274303770525,8.681427353354753,100.0
43,25.02285450652474,7.760760024363022,100.0
44,22.593321787472714,7.961429145392518,100.0
45,24.838297240248547,7.568884911224938,100.0
46,31.24088268208577,9.119365472056183,100.0
47,18.187057645566387,8.199489031080903,100.0
48,19.672435556693934,8.71303760189758,100.0
49,24.923697220188444,9.19037034919613,100.0
50,10.561016812036787,8.764787762385879,100.0
51,22.534415928392548,9.454739881062723,100.0
52,21.644261531462973,8.142598560836646,100.0
53,24.288992578720688,7.899241899423684,100.0
54,18.74387841871869,6.795513962874973,100.0
55,23.419159540940388,8.207021172310663,100.0
56,19.364673653789556,8.543319999751356,100.0
57,28.90003597974144,8.23553439377563,100.0
58,23.60806462664391,8.610180710261407,100.0
59,18.97979681792193,7.099290926106758,100.0
60,19.069158953852188,8.381698192114008,100.0
61,17.599591241229312,8.585692286938405,100.0
62,23.478772669115095,8.004240493440996,100.0
63,20.152553105273213,8.28196390097411,100.0
64,25.250116656368128,7.547585892181172,100.0
65,22.67616394486582,7.800857069348814,100.0
66,14.943179870275388,8.95045271090211,100.0
67,21.282599817411054,9.735164772239377,100.0
68,17.127593876190325,8.844010272891204,100.0
69,23.844139126939194,7.733721930942819,100.0
