unit_id,CropYield,do_iron_fertigation
0,22.481850828602045,100.0
1,22.774187996801317,100.0
2,24.131359616043376,100.0
3,23.688461087984486,100.0
4,21.924091315745024,100.0
5,30.68901967831803,100.0
6,20.49049110614293,100.0
7,23.13910939616922,100.0
8,24.480551177870918,100.0
9,20.241924667119406,100.0
10,23.830160313290204,100.0
11,27.85037669779847,100.0
12,19.24600771242376,100.0
13,24.366261008544765,100.0
14,19.293221227062922,100.0
15,21.580356452099732,100.0
16,23.049588715931367,100.0
17,18.19232218632957,100.0
18,20.572611894625105,100.0
19,14.289037106373428,100.0
20,23.150027596857978,100.0
21,23.517617624096093,100.0
22,19.947439674952264,100.0
23,23.07841741772442,100.0
24,25.106927895462846,100.0
25,21.075843523242515,100.0
26,17.574212257249872,100.0
27,21.575635798526676,100.0
28,20.748580066834695,100.0
29,25.82438183607528,100.0
30,20.496608789019742,100.0
31,23.982190969199156,100.0
32,20.044669773274315,100.0
33,16.430143862216156,100.0
34,20.118028898212593,100.0
35,20.41539889223312,100.0
36,19.117343276027412,100.0
37,23.366419888922003,100.0
38,21.418805269367365,100.0
39,19.979457696416414,100.0
40,20.28518149366691,100.0
41,20.323478914580736,100.0
42,16.798849056432935,100.0
43,25.00352019708652,100.0
44,26.94643163181962,100.0
45,22.49737094135833,100.0
46,21.790981721278577,100.0
47,21.202430004651816,100.0
48,19.48592017899648,100.0
49,21.0103614034981,100.0
50,20.171028819910514,100.0
51,22.48614483805663,100.0
52,20.909413643463104,100.0
53,23.01283350871458,100.0
54,24.84526897271549,100.0
55,17.493527793581578,100.0
56,22.5073222224892,100.0
57,20.150673775895893,100.0
58,24.427477245933282,100.0
59,17.98227505555517,100.0
60,24.9124654220752,100.0
61,21.331005565891413,100.0
62,21.2054540826961,100.0
63,24.469187489590364,100.0
64,22.97753413414591,100.0
65,22.45770369354446,100.0
66,18.170311015206586,100.0
67,22.16322981708801,100.0
68,17.602081355518045,100.0
69,23.868887212119215,100.0
70,20.91859398016841,100.0
71,25.034935290071964,100.0
72,22.214016356715106,100.0
73,23.706184990161876,100.0
74,24.119700432254874,100.0
75,24.141316056126378,100.0
76,23.996272649981712,100.0
77,23.76554016078515,100.0
78,17.18284090213556,100.0
79,22.557925043321536,100.0
80,16.500507246623794,100.0
81,19.444651009417374,100.0
82,18.030598974906194,100.0
83,25.439960574817583,100.0
84,21.714222715491367,100.0
85,23.60018048271446,100.0
86,21.20491479207841,100.0
87,27.647965227014925,100.0
88,21.156427207584837,100.0
89,23.28859749150205,100.0
90,12.214918077329166,100.0
91,19.929155304321338,100.0
92,25.666264481978082,100.0
93,14.664057360491672,100.0
94,30.800959691315754,100.0
95,22.953413465837418,100.0
96,22.058218047970716,100.0
97,23.761386417274977,100.0
98,22.767641310558094,100.0
99,29.879238034422713,100.0
100,25.189474603479667,100.0
101,17.671730609021377,100.0
102,26.08735675597908,100.0
103,22.212224438981544,100.0
104,19.99444771021144,100.0
105,21.390728111169047,100.0
106,19.711921457894725,100.0
107,27.444468773945214,100.0
108,23.131563559486374,100.0
109,26.030455471716845,100.0
110,23.344516673718633,100.0
111,21.39338812200482,100.0
112,26.755817093119,100.0
113,25.980858400914343,100.0
114,26.27081986765388,100.0
115,19.508165749725418,100.0
116,25.10157196123541,100.0
117,22.721611524779302,100.0
118,24.84018897596783,100.0
119,20.687627943370025,100.0
120,15.988081461319188,100.0
121,22.65190158916091,100.0
122,22.292628630998582,100.0
123,21.084840420767165,100.0
124,20.078782796122578,100.0
125,29.798048146976633,100.0
126,28.369385048333548,100.0
127,30.050815703841636,100.0
128,22.216134899053962,100.0
129,27.33399258611808,100.0
130,28.318800753964652,100.0
131,21.490584719107737,100.0
132,22.041504782100397,100.0
133,20.870012096851678,100.0
134,22.0888423557149,100.0
135,27.731999252365085,100.0
136,19.469543236032237,100.0
137,24.16354013741784,100.0
138,25.06286021049263,100.0
139,25.09608028871184,100.0
140,20.579747202354177,100.0
141,23.028021358884235,100.0
142,21.34216184978582,100.0
143,19.919859938212234,100.0
144,22.30462776589571,100.0
145,21.40965799633201,100.0
146,18.763740615134854,100.0
147,18.570611095643187,100.0
148,29.28428323727294,100.0
149,19.91095485128718,100.0
150,18.527060530876412,100.0
151,20.17034642572552,100.0
152,23.25670354603499,100.0
153,26.162919534187267,100.0
154,25.74545486816332,100.0
155,12.901208665157176,100.0
156,22.948533337862692,100.0
157,25.714465064923008,100.0
158,22.296571606002246,100.0
159,23.42330037902253,100.0
160,21.717366666970502,100.0
161,23.641246672179346,100.0
162,28.66649959611091,100.0
163,25.48331179642842,100.0
164,17.84217682625753,100.0
165,28.618031555902938,100.0
166,26.920995510564595,100.0
167,23.53945200372425,100.0
168,23.36532659416489,100.0
169,24.58465013604296,100.0
170,16.367507123447936,100.0
171,17.2195079895353,100.0
172,17.49969108339284,100.0
173,24.887353759432045,100.0
174,17.28136955931732,100.0
175,20.684703000494036,100.0
176,18.6241571729655,100.0
177,17.180816038347015,100.0
178,21.29188061198958,100.0
179,23.663737953899304,100.0
180,18.779990873527442,100.0
181,21.258640653340656,100.0
182,27.979097363774496,100.0
183,17.307332420896675,100.0
184,25.35948019187908,100.0
185,19.57131594045457,100.0
186,22.987945078245176,100.0
187,20.149115441334455,100.0
188,22.018096810913224,100.0
189,16.769772703372233,100.0
190,19.765772356989228,100.0
191,18.772246446059462,100.0
192,20.971414278900188,100.0
193,22.38243961950778,100.0
194,19.796910592153395,100.0
195,20.297523754882693,100.0
196,19.813648090983136,100.0
197,19.7461713971073,100.0
198,22.4364626345829,100.0
199,16.690940767920313,100.0
200,21.002748641996074,100.0
201,15.45461857042949,100.0
202,22.10057283076364,100.0
203,20.882201583406466,100.0
204,20.7721794798668,100.0
205,25.126694984015543,100.0
206,24.835018156719336,100.0
207,14.635147256037463,100.0
208,25.45268131232075,100.0
209,26.99896600656003,100.0
210,19.925903614490448,100.0
211,20.678056406013315,100.0
212,18.697267840737315,100.0
213,25.751423836039027,100.0
214,21.689932953314624,100.0
215,18.54138522790623,100.0
216,22.652113746783822,100.0
217,17.882392124903078,100.0
218,21.48227642041395,100.0
219,22.07129147410749,100.0
220,22.309309630908075,100.0
221,25.894076345458227,100.0
222,18.88727023768027,100.0
223,27.13311291611015,100.0
224,23.063034983357387,100.0
225,21.941282503751758,100.0
226,22.530448666410173,100.0
227,27.92944122977432,100.0
228,28.26640784887288,100.0
229,24.726361558672174,100.0
230,18.190885405371567,100.0
231,22.596818568435836,100.0
232,18.422275343879335,100.0
