unit_id,CropYield,LeafGreenness
0,9.806956761676288,20.390945299940565
1,15.633610797053391,25.5441143263005
2,14.22432968904532,6.380253904034955
3,8.565181278636318,14.958797271937094
4,17.521126969778383,29.006119486692707
5,17.447216157157378,12.672512382467005
6,6.137929302569985,17.684432814507353
7,8.809571691574003,29.06542156669015
8,16.35653200725597,11.839679387112952
9,14.141675972497772,23.78514919364688
10,10.819663478581433,-0.681817799513988
11,-20.720819744162842,45.04146527199174
12,7.654248227085983,16.511455298332763
13,13.492695278176795,5.203785665394349
14,1.546305017530213,13.346928037919144
15,0.2609228743220191,25.757833882115456
16,5.533698994560856,31.40712398436113
17,18.03420192938891,4.267599971795105
18,12.076140050378553,23.58608799119361
19,14.51647200197419,17.517250488195117
20,14.895305680709036,9.976066098247163
21,10.779557642126218,22.395950908170427
22,3.539176533817449,3.7670959094350494
23,-1.956504241887873,32.81100307756789
24,22.957934995824814,8.030036576021978
25,11.368488799791127,9.303808235244183
26,-7.776185465770584,25.56703802745042
27,12.808151794016432,13.707380636916296
28,18.051096111209922,0.2840102146171919
29,14.040832112185837,7.53491171977562
30,7.461235235099079,27.705926767685654
31,7.242926323329581,4.395131205555513
32,12.483150196676135,10.63281669655537
33,-15.064002127880894,29.074679278304338
34,15.826271773303185,23.26764416342641
35,17.466917395032183,10.421134737523737
36,12.120341141420077,7.018182509419839
37,-12.775028081448044,37.28672543979977
38,15.897313109399272,14.19868365699948
39,-2.1625514444892397,30.359065201553495
40,10.891069409785944,9.08449494472185
41,6.631089365321411,15.448660731092783
42,11.804779924942466,7.333375213831635
43,12.838781084502866,17.54124640802648
44,9.806430819788307,34.63370044168185
45,16.08422608498832,23.52320595333169
46,2.473425974650356,36.74010130058028
47,9.24274200754488,6.1041882885314775
48,1.9680571717089048,20.29743210292002
49,14.678288207992573,10.762603092951878
50,12.352300874906163,10.891861438283899
51,-1.9914615045564266,50.99030345638798
52,14.105843544142253,0.8736113246391533
53,5.367396303261886,5.525798415631782
54,-3.7592594407508466,37.3028039355018
55,9.190555962934665,23.958528339815736
56,11.963481816555563,7.026530868210978
57,14.573594928770477,18.95746164005102
58,20.270414987273146,11.536195994435857
59,15.4063629163989,0.07832354268516006
60,11.709813068152812,14.99825329861393
61,13.757626799408897,15.698533212247458
62,-22.274729837527985,42.702430791370304
63,17.334741221848937,22.75834674883088
64,15.282326464924061,9.537441906859915
65,5.544300189236615,15.624134818132292
66,13.88968748363194,2.267578635210283
