unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_MaskingAdditive,do_LineFlushRate
0,26.92821224450165,16.983253318937066,66.9780351205337,60.0,0.0
1,30.372622256958504,11.592092319107694,82.67307531021827,60.0,0.0
2,19.023705545951604,15.085286673612252,61.76902221123335,60.0,0.0
3,34.520993135665975,5.272292698890586,94.31114588790608,60.0,0.0
4,38.604847461255574,8.78487327526223,96.28347332227722,60.0,0.0
5,32.9190609605067,14.936705545760562,95.80227303855176,60.0,0.0
6,30.144473173945684,10.918477801614431,73.57732439233178,60.0,0.0
7,25.887026288762737,2.527041241541861,72.03663856867969,60.0,0.0
8,32.059462316393315,12.538701979024516,90.23822136745206,60.0,0.0
9,26.00050658916327,5.503247395304382,71.67387811060799,60.0,0.0
10,31.36838461897812,11.418806393521047,75.81162870962437,60.0,0.0
11,29.241297656864884,6.667320153931298,86.51765051865277,60.0,0.0
12,30.782787723869625,-5.875772544895968,77.56756093815598,60.0,0.0
13,33.950997541117204,16.52606819520898,81.35582111031837,60.0,0.0
14,22.320579928624046,4.016510613388165,69.57464395370508,60.0,0.0
15,30.94378476830397,12.859832428460738,92.32549768388519,60.0,0.0
16,22.33430225891001,6.786980006180686,54.01413375873822,60.0,0.0
17,27.06561929084611,17.691991344352992,75.85561731634822,60.0,0.0
18,30.15366894473482,10.708467567536143,66.58604251227688,60.0,0.0
19,25.07228148695322,9.959176577448067,74.4716120801585,60.0,0.0
20,27.451944243086324,13.189306683317396,78.13861172889399,60.0,0.0
21,21.250648258842773,13.636347436579682,66.01700586109536,60.0,0.0
22,34.590338552055044,3.9840448728418165,95.82286634130494,60.0,0.0
23,26.35525926851234,17.177777915103746,69.9577663831204,60.0,0.0
24,28.810193570225046,8.284322745118748,80.89383955208864,60.0,0.0
25,28.13018696597419,13.83349446371405,85.97225792012478,60.0,0.0
26,35.633535247221076,1.4106503278432552,85.58080557602923,60.0,0.0
27,25.161441849304172,-9.322008518768218,83.1712479706945,60.0,0.0
28,22.834758550977615,7.6890146314877175,59.865189387762165,60.0,0.0
29,26.852482559785212,6.3175444977922375,69.8371848661875,60.0,0.0
30,32.33896509880038,11.844387456504093,95.65743488315529,60.0,0.0
31,30.302472534564323,-2.8179478041324533,71.58011631475485,60.0,0.0
32,29.10910511815498,25.241619966712058,70.29276061602525,60.0,0.0
33,24.106480540949235,2.2528092545383176,67.73768955062977,60.0,0.0
34,21.145242493702153,8.434191051798674,71.15897015030922,60.0,0.0
35,38.06796007694648,22.15397949396312,96.97827746409784,60.0,0.0
36,26.961243965793248,25.85052570838156,59.98567243352386,60.0,0.0
37,27.64270422436954,12.247450695414463,70.33237488824177,60.0,0.0
38,25.215669101988492,13.075386595990302,73.62703401280362,60.0,0.0
39,22.007093396772675,13.405575308737266,64.86215871990436,60.0,0.0
40,24.553889482767396,19.066532018978656,68.41509220539655,60.0,0.0
41,30.291385369908458,9.894163141360599,98.3808137589324,60.0,0.0
42,32.50077733749812,9.49666126295577,81.5565247278241,60.0,0.0
43,26.179152632846797,0.8610623670892981,88.63812527182331,60.0,0.0
44,36.368977147913,21.28801028070067,73.64057543607188,60.0,0.0
45,30.31346427507246,7.8952983692446335,71.06676104390674,60.0,0.0
46,32.59992464664051,15.555751940099704,71.29515773086104,60.0,0.0
47,24.3255595511676,4.091981431687667,79.85727219937337,60.0,0.0
48,31.542560653921807,9.027072688496517,81.63852721202066,60.0,0.0
49,32.670864753677755,19.11239160392048,73.2141134279159,60.0,0.0
50,27.95993544414275,7.591043282913108,63.16318544628678,60.0,0.0
51,22.047101580871804,12.226254856076226,91.85357934111997,60.0,0.0
52,41.275672351285806,14.38157678685192,102.24636387474027,60.0,0.0
53,20.714009378534435,25.456976968861646,69.72444608384535,60.0,0.0
54,24.614981527171516,25.178967640569354,69.18447227969973,60.0,0.0
55,28.029165894473028,4.343273302349871,69.13799077813322,60.0,0.0
56,29.882206063489544,9.070567480568466,75.43447548667152,60.0,0.0
57,28.13019840584728,8.549699497906662,74.34583471945592,60.0,0.0
58,22.35814941865467,21.59770345046269,73.34479613812799,60.0,0.0
59,23.978033002035247,0.3543587021893746,69.59431552812069,60.0,0.0
60,27.551059014029114,8.58262406132896,82.37201550506353,60.0,0.0
61,32.32976064528272,8.980522135380575,75.99372328538858,60.0,0.0
62,19.636494966441123,19.973224813675493,50.37805847488931,60.0,0.0
63,31.91584666140731,23.712043623926668,82.98379881985733,60.0,0.0
64,31.79108132024782,24.00077250838879,81.75662786339228,60.0,0.0
65,29.9239572273646,6.420453489468224,72.51942561084968,60.0,0.0
66,32.902819635892236,21.300234168175315,81.88575013437693,60.0,0.0
67,22.10991033550103,0.2426340613150586,59.164633125195174,60.0,0.0
68,29.620730553972884,14.939076472430525,91.2123723317827,60.0,0.0
69,30.953177582649246,22.815551153798868,69.25637489507044,60.0,0.0
70,33.345266891545435,8.328453760768989,70.87350304926363,60.0,0.0
71,35.2394789758602,-2.7438947702315133,90.01828160831938,60.0,0.0
72,22.458573560916765,-1.7811767510775613,54.15102955740839,60.0,0.0
73,30.674637430753915,11.22812053825472,79.22370400196922,60.0,0.0
74,29.96053608992612,11.781587043303018,82.48203395939429,60.0,0.0
75,28.701043676897402,2.7968948805881606,71.3527526052221,60.0,0.0
76,32.32702796054976,6.66231981266792,71.81162608473083,60.0,0.0
77,28.498228674040647,20.730793824962717,77.68496943863943,60.0,0.0
78,23.68586979732584,21.384079880036087,70.71566622647035,60.0,0.0
79,31.249448584857625,12.600055186127324,83.84938323235185,60.0,0.0
80,32.27611366555332,11.172535537118073,79.5483891194874,60.0,0.0
81,30.049339725095425,11.788642712454191,80.81664201372116,60.0,0.0
82,30.129897587203708,8.010166242296622,79.76082097755518,60.0,0.0
83,31.566565337221117,1.0597948741119065,71.74192597369859,60.0,0.0
84,21.810421013991636,20.39924825115185,76.66028259236597,60.0,0.0
85,26.439926155257094,11.04190772075102,86.82862581362924,60.0,0.0
86,30.69106931763568,21.738241691716425,72.54480259582365,60.0,0.0
87,34.993441268119646,5.419061190326602,88.33779762894507,60.0,0.0
88,29.329129065819217,5.977797356554111,78.31799291813019,60.0,0.0
89,25.838290962783496,1.492673242020338,88.10186668987221,60.0,0.0
90,32.456618447273506,14.753930662143937,79.77617640702822,60.0,0.0
91,19.943559825059122,-3.301264141074647,65.0578634459705,60.0,0.0
92,29.811125926006454,1.4768326460281571,65.08261800635735,60.0,0.0
93,22.002723036067923,14.944633859360074,75.82282970425149,60.0,0.0
94,31.631636808724767,20.518409121748626,84.19406609743066,60.0,0.0
95,20.737023005464224,8.323667743650923,51.59572696948717,60.0,0.0
96,32.20105891241451,-12.866969885418118,86.38687614700244,60.0,0.0
97,32.17521686725871,21.590460460357374,95.91002821678275,60.0,0.0
98,33.12263582433254,8.240187073901902,83.17696270891469,60.0,0.0
99,23.351381165085588,5.466401779930075,64.15041657881181,60.0,0.0
100,25.628986767343385,22.766783081904926,73.76347111575042,60.0,0.0
101,28.701639761235874,3.467347008651549,79.14236757938433,60.0,0.0
102,29.136541674819906,4.874420094225638,84.05384950579273,60.0,0.0
103,28.71253476182727,11.706152769900282,85.17492190139792,60.0,0.0
104,36.35469809996187,0.5063442564856064,90.30899540767923,60.0,0.0
105,41.34506283763164,9.18839214167566,90.02831154651405,60.0,0.0
106,30.373903472009225,12.972128001546551,83.21241765905613,60.0,0.0
107,32.392898725930785,17.12279527164421,96.97980773281412,60.0,0.0
108,28.81383563293093,9.983722678360078,68.70880912628675,60.0,0.0
109,30.45576209501981,18.009662871309544,84.89163027299452,60.0,0.0
110,29.835890816503323,15.82295581057035,71.69498896266528,60.0,0.0
111,34.79991851494369,19.3182420068759,68.75717824768056,60.0,0.0
112,28.856778146673925,8.368234929912122,68.09195835777902,60.0,0.0
113,22.249574920956725,-1.4807088155914911,64.79746366414935,60.0,0.0
114,31.612043372717963,-2.8700964669462508,68.33109798447263,60.0,0.0
115,28.565204228041374,9.44511127619295,80.9643541558623,60.0,0.0
116,23.15383006539265,3.4790747265670507,52.19734287675996,60.0,0.0
117,22.89638063446888,9.835246363954603,73.7362671228039,60.0,0.0
118,29.95104688069208,5.834988354220911,75.74899245078521,60.0,0.0
119,24.094263037730332,-1.9170139180059564,71.63204945592311,60.0,0.0
120,28.324296143023915,16.285836241396076,90.90341229030153,60.0,0.0
121,26.500525112471735,-5.132344159121189,59.15520009641151,60.0,0.0
122,27.783753571895808,29.58743762824064,68.28599131100917,60.0,0.0
123,29.740604270866825,5.169653382845818,81.05934187714888,60.0,0.0
124,24.0851114531377,8.667970233937634,64.85650347284177,60.0,0.0
125,21.55499544577271,12.047471211410025,66.60316531522477,60.0,0.0
126,30.352573286292156,9.958446970001104,76.68877906261339,60.0,0.0
127,26.21398626265488,12.185551081303732,81.1851119748693,60.0,0.0
128,25.19717934271224,19.030356327583828,76.62048375638442,60.0,0.0
129,33.79568782425919,14.241046681015655,81.47021657925313,60.0,0.0
130,23.316087734874966,16.409638743988424,65.66952217922703,60.0,0.0
131,36.55991828699148,14.939475479791419,89.42712971351371,60.0,0.0
132,30.647614224970663,2.397077263572223,76.56185385604743,60.0,0.0
133,28.993363405683137,12.90763013653097,87.14490955901287,60.0,0.0
134,25.021403528945132,17.497964392067043,82.5155628988752,60.0,0.0
135,29.053593373913653,-0.1274130064470782,74.51430598117416,60.0,0.0
136,40.45998823178051,16.128707008920514,96.63123745917834,60.0,0.0
137,28.780877512773696,-1.0285316146470098,76.24701013439092,60.0,0.0
138,35.46301781387584,8.717263330385737,73.51749655705582,60.0,0.0
139,18.746692255999896,14.187598807318567,56.494519719951604,60.0,0.0
140,22.35415488561606,6.554454883597199,67.09078431639773,60.0,0.0
141,26.637455125009,16.406732849723674,79.98591209531247,60.0,0.0
142,32.5699604316172,12.567158147403797,103.11878775531822,60.0,0.0
143,24.833190416288055,4.951120546774964,64.66715157361367,60.0,0.0
144,21.38284508057522,25.279883509220394,61.95912200295083,60.0,0.0
145,30.755969815604725,22.431873531441067,72.72242167929548,60.0,0.0
146,34.631514642884994,5.531522488759924,92.86304499170801,60.0,0.0
147,41.06344476876508,22.2073462261326,96.48989526191714,60.0,0.0
148,42.15196191698872,11.512895070301624,116.1345425687445,60.0,0.0
149,36.76197008604219,7.983848940456847,80.4275569284816,60.0,0.0
150,31.512927588279922,0.2544301706699894,67.00461688916253,60.0,0.0
151,26.954037070162947,3.3234646960034704,79.55215776405828,60.0,0.0
