unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_LineFlushRate
0,22.026696357623194,12.79839090518012,78.0144405453798,0.0
1,23.989638732915665,3.554586747560487,63.802526075584765,0.0
2,20.24292097294076,7.005572899731978,61.06432843921954,0.0
3,15.046983463005347,17.7448684240584,58.20744569926507,0.0
4,27.346812517024233,0.6903060871401738,77.05142364995561,0.0
5,26.49314384479453,15.532300119720464,65.31901532818495,0.0
6,22.984532924119513,16.84818623370638,77.1733866761124,0.0
7,20.14638634692567,18.296190875703026,75.90304161471985,0.0
8,28.301097513632357,1.6193849205836957,84.93371987145561,0.0
9,21.196072543177607,12.04099696790516,74.68567054245223,0.0
10,23.547057400705125,9.341451107248862,68.54039761163708,0.0
11,33.34279082495211,0.01953213455804459,97.52719132987849,0.0
12,23.418170938365012,-0.035998153081177264,75.88451592064973,0.0
13,28.414289942566857,-0.5536481527090746,97.41172887951639,0.0
14,23.96961672461091,11.039624249613729,60.00702673940517,0.0
15,14.59396481237842,8.05389844556175,51.207475194040555,0.0
16,27.379713273335,10.10275092384494,68.17806455080472,0.0
17,18.925221840616643,2.693188712416175,80.05659137316898,0.0
18,20.105677755019354,22.73168656516421,66.82134547279901,0.0
19,22.0575698157557,2.9290744419049384,62.49116480537134,0.0
20,26.699844076858515,2.2820971119667792,79.83160906738658,0.0
21,21.414077456052667,-0.3643867071691975,67.30472074472293,0.0
22,21.323746088872397,6.065544313611536,83.92466198204201,0.0
23,22.548682085834578,15.866491418106852,78.1697737517286,0.0
24,23.616344795750223,14.39065984268681,72.53365331455379,0.0
25,28.992971555047856,-0.725517067942711,86.76538388527747,0.0
26,15.835138803824929,7.74524230840467,65.54000364837313,0.0
27,23.910187738146444,5.239581507342284,64.6635398090602,0.0
28,27.17513015757393,0.6184520293729889,94.09670830806728,0.0
29,20.479437874568603,4.089790297285679,82.47650533698447,0.0
30,30.04923130104521,-8.91535328782868,96.15849759737159,0.0
31,27.569566451078593,8.375927171659109,85.15539428206125,0.0
32,26.366520519691953,11.514726819008434,83.59421111322901,0.0
33,21.367864714725133,37.81110124137139,75.8829097097156,0.0
34,18.151173318066057,11.743223911293967,74.94540879083462,0.0
35,29.887164568729315,18.460035599458656,88.42215641216941,0.0
36,27.179235947620285,6.592355834289139,65.67991117373404,0.0
37,26.353128507782458,14.483849143227847,86.97398032784947,0.0
38,19.277240375313358,11.230497853620372,73.64857901248087,0.0
39,31.555840514158813,6.785200270452224,104.12389042512352,0.0
40,26.761001520972247,-1.5580590801231313,83.77943768756326,0.0
41,28.275731544225074,15.368949041607294,54.226450235088436,0.0
42,24.42585660045768,9.981697629053198,82.8842714750355,0.0
43,22.00806534270414,15.12689682018507,69.35751180963508,0.0
44,26.153187093207123,10.485705041521424,69.54642964988432,0.0
45,31.161459261310277,-2.1809551274973984,82.42425179519411,0.0
46,11.782461712400517,15.40784786711436,62.161637085263884,0.0
47,16.04646127053707,10.907598417187673,47.0820070778067,0.0
48,26.81165370954744,11.218729113949196,86.30603535884617,0.0
49,20.336377484254218,-2.885075715550906,67.09773140216156,0.0
50,23.67593680129118,10.290365799574817,58.52836052289292,0.0
51,14.5944421418961,2.851364428499344,70.14209252450598,0.0
52,23.73739502322124,16.16834071377417,80.24486502569039,0.0
53,29.224930595974254,12.352034947126128,85.0816614142519,0.0
54,32.261898101796824,2.030399538150448,84.33868722842085,0.0
55,31.859318522113732,22.73474473678543,72.9822667721067,0.0
56,30.29920279251055,18.914818512211955,97.43099792600948,0.0
57,22.233345157771637,5.032814547612277,84.15056922052365,0.0
58,27.70506649673894,12.956964782591255,90.28099526136567,0.0
59,25.85585212074295,5.718640401709086,78.79080938095791,0.0
60,22.77691301911744,13.844800774875107,74.97458505070475,0.0
61,25.49865123393324,13.245489666342634,71.83843945949931,0.0
62,17.95020399662835,19.615702903916777,53.4712626404533,0.0
63,28.71701353298303,15.280608358466647,91.2062706839763,0.0
64,26.38077649089175,7.773109915583022,74.89791989570708,0.0
65,28.51994870081236,3.09326793719357,73.9358612827623,0.0
66,32.87205520456229,7.170732432306803,82.97818050162752,0.0
67,31.453168555100486,13.493353747048541,95.53129127620461,0.0
68,23.642045968713532,5.351487838574512,68.47127161131237,0.0
69,26.31631369994598,11.462150379625623,77.36383505030095,0.0
70,25.06502623325617,22.482115501326277,63.60487291829071,0.0
71,22.807949077293824,2.200495749595838,77.42680806011205,0.0
72,27.010312392324693,-0.8214195408550218,97.576781585278,0.0
73,20.24327804489094,17.736160193552582,76.30130590857586,0.0
74,24.923112722654206,11.254704298537927,75.41375818536952,0.0
75,28.11704925362827,11.720326204975345,74.2084894375977,0.0
76,29.25756257124886,19.43145524191354,77.91545082435032,0.0
77,17.57755965731278,1.0968789398040606,68.60081065253968,0.0
78,30.215940498214845,31.358117635717907,93.25913133991419,0.0
79,17.364408223741165,0.11000759422725004,62.747198634211614,0.0
80,21.317539700428707,12.576900079554807,69.45740366800574,0.0
81,23.46757134506539,16.343712221355986,63.36507435832953,0.0
82,17.281176116971032,8.64335437125686,75.94637729366583,0.0
83,26.033503043601435,13.359903960619977,78.78340177168066,0.0
84,24.55252082681649,17.183697615457525,71.50795877592664,0.0
85,24.4843723537501,18.456847347719915,75.26740922356888,0.0
86,20.54229592618278,11.148817060736555,53.30621282111173,0.0
87,24.541706143511618,11.313649873192137,79.72387579846648,0.0
88,22.662318150049476,9.229276194301445,63.988255340504175,0.0
89,24.301397892187623,7.728650479393957,63.24504853059969,0.0
90,21.211065730322332,18.413848164071688,72.64056375476868,0.0
91,25.870320436884604,11.306909062011826,79.37883000529143,0.0
92,29.22759391934055,16.450886128512973,98.39171327332397,0.0
93,18.546241391609534,4.650201757145073,56.4686120901481,0.0
94,25.60521862891145,4.647304610809965,80.82504512888062,0.0
95,18.622362730512602,3.496659522750738,61.6749581063758,0.0
96,23.32394391934088,16.682816879712902,73.66801652052422,0.0
97,19.598402131737192,12.873053361313607,85.56372226468736,0.0
98,17.71040941593012,5.652556539014468,86.10217615044017,0.0
99,28.433178797364242,13.54305293324298,81.60556336506336,0.0
100,25.235161673217373,16.78286068741005,61.1945802735089,0.0
101,15.866256425931539,23.672517889426985,70.38340512829393,0.0
102,24.991505854425835,12.498216260010608,86.85454276462549,0.0
103,27.38682702398907,1.8909875467950599,77.75130699294047,0.0
104,25.711123767534456,36.630720581114794,70.25809641795729,0.0
105,17.071550242180667,11.25573235704746,66.35412676023098,0.0
106,24.79034919395339,16.550297448004038,64.30320099714223,0.0
107,33.01738765478159,13.412854643764597,93.68377446692853,0.0
108,22.36369821370768,6.032107257098726,78.53242219430223,0.0
109,21.130804745919093,17.710332665988425,63.660405556218215,0.0
110,22.285702686281983,5.8381406712032105,67.05811852712516,0.0
111,27.93167720081787,11.067402854822843,87.07979583242157,0.0
112,16.23719881252123,17.98299121009557,61.0130856110731,0.0
113,25.376812864193145,15.110077521467554,77.28795995023873,0.0
114,15.718234228084011,9.512534996601035,55.92880297953806,0.0
115,22.058060370115207,-0.7678410421151334,64.51186561340602,0.0
116,29.095908258986437,10.581557864607063,83.71662677329925,0.0
117,25.630322327546214,11.31170373078728,82.9212802589611,0.0
118,16.940582744850182,20.48198567069897,64.49214573552662,0.0
119,16.755351919081072,13.439057745163396,64.23713986602026,0.0
120,24.340839976059097,13.525619895990737,75.987822312273,0.0
121,27.108587093470998,6.223301155869317,74.04793633821471,0.0
122,22.802993831929207,14.759331897274768,77.63535683138693,0.0
123,26.84021561571298,15.64980368355786,76.57198411130759,0.0
124,28.3230413778288,5.52239584658351,76.69794378716384,0.0
125,23.216491413814854,21.151407540831478,84.1013927726533,0.0
126,22.932278094208865,20.29806851975077,77.84431145564926,0.0
127,27.63517629615622,17.348650458881327,85.50431586955904,0.0
128,26.102219303739325,9.14141960953333,89.15956108349307,0.0
129,17.275644537500522,4.964707388364459,76.22938349794924,0.0
130,23.443452222622632,6.289537929435792,93.0111015607993,0.0
131,26.491174502719915,5.409959663315584,68.08532711953319,0.0
132,21.249659030339746,15.646608235213906,86.50342797069267,0.0
133,24.770232813356266,23.76033313787373,77.20891463922742,0.0
134,17.574308643928564,16.629389939785536,54.68839485394151,0.0
135,23.352170018645,10.897938112802853,52.36807004117258,0.0
136,24.343589267210493,0.6458817765790581,90.73532088784816,0.0
137,20.471884944404117,26.807542709043233,57.5798724346576,0.0
138,16.132399538736646,0.8438588491229471,41.66537555604742,0.0
139,22.740370429239682,8.453829825436472,82.14563339521011,0.0
140,23.05277603807281,5.483553593418693,74.4440962253501,0.0
141,28.316000638046308,20.27155039805381,84.06667213727843,0.0
142,18.901133154013255,10.793386043567253,68.24719800779123,0.0
143,27.09817897887998,8.962548071166426,73.91748760794337,0.0
144,27.931487164791207,10.667919444431933,94.17137863865038,0.0
145,30.191706242189984,11.810880117248722,87.33229232022741,0.0
146,28.427607773646603,17.661726971465583,89.08154083537754,0.0
147,25.933868234503187,-2.382324938470271,70.38254590881134,0.0
148,19.303877589449232,10.996622398806144,78.79647383927889,0.0
149,31.50326379025472,1.2894731276558513,91.30120044463497,0.0
150,33.44997502057976,-6.933512264534464,84.88328798124965,0.0
151,30.029331969300323,4.794238130762957,69.59520364711005,0.0
152,23.630027492484217,0.42904787757950835,61.63461951765903,0.0
153,22.820801430769396,14.374447766722316,66.82505737219283,0.0
154,26.798200654861372,4.537605609196083,82.62928224503807,0.0
155,24.754491626980343,11.518608906735953,74.20121112830464,0.0
156,22.147572915724254,12.515351523990788,74.20807358576745,0.0
157,27.494780994816637,7.939872490052089,67.86113692000816,0.0
158,22.247936147124985,18.319663413303033,60.112787221298184,0.0
159,33.1195168419094,3.8949062608064633,98.64151508205643,0.0
160,13.691402268317642,10.592791674292554,66.62254089026072,0.0
161,26.61440364030142,5.897570618743481,69.28001203768241,0.0
162,18.334643072527513,10.093814133827298,63.09971686864939,0.0
163,27.043108927133318,6.8979584237196985,69.88336557692735,0.0
164,27.55590105148413,6.3694018208467265,98.12160456124914,0.0
165,22.76325581032246,8.531852757053821,73.02335225090017,0.0
166,22.531911544477023,10.182816127083234,78.8968872832696,0.0
167,27.2079747697326,17.451474665672688,84.00574701009735,0.0
168,23.919715239568887,10.990611470542472,78.92023679679231,0.0
169,22.298584181027334,2.033590712701365,81.19761845891293,0.0
170,22.124668899208498,25.469194718688332,68.1749190544493,0.0
171,21.616758268045196,10.150974216037035,67.38677934423555,0.0
172,24.41770098818088,10.27430100540701,89.39295677209519,0.0
173,23.944503134209064,5.345618406886934,70.34942479299094,0.0
174,21.30239129163423,14.718513246975155,69.82030224617617,0.0
175,36.89998710017767,12.271299281137953,99.4984474582719,0.0
176,20.910907937667563,16.01813649529538,50.49517238255208,0.0
177,28.41699458723642,15.730803859289416,85.50153336277626,0.0
178,24.364365199681927,-10.10739337000555,78.82194555088795,0.0
179,25.67110197931275,23.23460589392638,68.9173102282629,0.0
180,21.854572541431985,-3.4268896486639893,88.62599769783998,0.0
181,31.079551257215915,-5.897011192908611,96.91246474223091,0.0
182,30.849056770522512,13.698851314318825,79.91941872326622,0.0
183,24.491701849012088,7.124352154059508,72.52124457876859,0.0
184,22.461807019889964,4.840608439177687,68.71070561028662,0.0
185,23.34814396816661,20.75968453742088,72.01926412258081,0.0
186,22.625143252741207,7.362054151370177,68.71007834163046,0.0
187,28.550192696523514,11.386834579897428,104.60766154913331,0.0
188,28.853303770221018,15.701385855952244,95.47621515211178,0.0
189,19.704273267906178,18.279843512538417,62.45641765856069,0.0
190,26.035352601097195,10.120420432394983,88.56949074406074,0.0
191,35.58617013865482,12.714041550662717,85.59025632015278,0.0
192,29.156604493578495,16.89352713899491,104.74741232522885,0.0
193,27.587724831292388,14.36133769584874,82.64004003080926,0.0
194,19.780768783364596,-3.785469270814806,56.67210195132277,0.0
195,19.427217473857603,11.020389257581172,67.57300713967525,0.0
196,14.423733850668023,2.2815392232827563,62.8173807223632,0.0
197,33.58386112228273,14.141981821656245,103.77384089168574,0.0
198,24.367100102623795,15.438746601828647,81.7686346188896,0.0
199,22.22395578161948,21.923429340150328,79.56339892056201,0.0
200,24.261096222722927,6.635159006000734,74.39126764070237,0.0
201,21.890978193980764,17.381552649369446,68.71962757323423,0.0
202,22.74980222207964,-5.96021222502851,70.60090301873801,0.0
203,20.963579378195973,12.276568047149148,73.10886239457923,0.0
204,18.271026445799542,11.235583862183372,56.91509015250093,0.0
205,27.524984162620072,21.40249942634967,103.24760583179028,0.0
206,33.46554539035613,9.448483125307291,82.91900538159359,0.0
207,26.517674753774006,-4.601945028567592,81.42440830521915,0.0
208,24.34608620033487,3.6274485200886417,68.60114819039266,0.0
209,19.35363492798153,21.595848875598833,80.74242032903017,0.0
210,16.15216360629275,12.326092624253162,74.8619833775529,0.0
211,27.03791494180896,11.517295627830567,71.09645688641038,0.0
212,16.645893531912634,3.8552490192484363,59.11810349524529,0.0
213,28.050449257455856,9.242902765354321,93.98249028833722,0.0
214,24.233931337240517,12.609611775652365,72.72076742788866,0.0
215,19.672229082030682,12.59615002391467,68.3624172088042,0.0
216,21.324042821899088,9.782798862735556,64.1674701321077,0.0
217,31.813077283778625,13.918898709281637,82.72776256147685,0.0
218,27.559131470470895,5.626151824802992,78.79268180145002,0.0
219,28.62932251237709,8.213519429716097,88.60949317180335,0.0
220,20.97274165802473,12.715496284914227,71.12563029790628,0.0
221,15.636667244468601,18.546636443371277,54.959386614443986,0.0
222,31.176595125980228,12.943726389375303,70.15985157281975,0.0
223,21.90958981298823,9.563768844099222,67.18569864127714,0.0
224,23.64667577574445,3.047481377489099,81.92209566763802,0.0
225,36.721431917061274,28.881941087975804,96.87851757934386,0.0
226,31.617080563040744,1.4604412160236961,97.21023279123348,0.0
227,22.401931522066352,23.126986783191683,78.20658771147016,0.0
228,24.63561550445706,21.768796486084625,85.24966550771632,0.0
229,20.678023413193223,8.169521379993052,73.37568344774854,0.0
230,27.112510546481047,-2.4180664890101333,76.08189338480612,0.0
231,29.125009548252763,16.114206687553946,88.74319903495034,0.0
232,16.415419585589145,9.162012526944967,68.24727537363911,0.0
233,24.387403540143566,8.87638846356418,69.3747243656778,0.0
234,20.44351957440286,10.936437199153227,66.26445735786794,0.0
235,29.61631249041623,-0.7806319873943313,92.34838627249721,0.0
236,26.45995706810508,14.660061424252124,76.55229101071984,0.0
237,30.81702353537407,13.132758213312593,94.69016955598883,0.0
238,27.10869713517999,0.5993706322758694,100.9383176466939,0.0
239,28.97948776800191,12.992212210517236,80.99390036811958,0.0
240,30.748148750524518,14.853298348158727,85.44634181658314,0.0
241,18.880514856094155,-4.710593388095459,75.45306119174933,0.0
242,30.244667774640984,8.926481621806314,79.141483131345,0.0
243,27.25023573913996,1.0815201144003677,87.12608967863133,0.0
244,23.28741152821486,11.824317724376762,68.59530726759695,0.0
245,25.071037022287435,1.1438404626093988,73.95092093568931,0.0
246,31.688443761050895,6.1542569665846365,91.1232649020228,0.0
247,30.24101635289382,-1.2446693872559127,70.7622244944446,0.0
248,20.73830512159017,9.015959985046862,66.38329286908095,0.0
249,19.20256015697261,13.497458854167444,66.77727198984479,0.0
250,24.111683952054957,9.306945047454526,85.51417433791948,0.0
251,21.923207366927628,22.226112817817622,63.218913548857124,0.0
252,19.240276156276302,12.52351395706437,76.32025981252238,0.0
253,21.54352757580894,16.40655426303401,82.52369060523101,0.0
254,30.38266709548802,10.558760554256388,89.68511393662851,0.0
255,31.4531213188088,22.41408324481616,91.82134443023023,0.0
256,31.879298956591978,30.716249209994924,81.21493767217562,0.0
257,34.09880712773736,14.417896703945813,99.89097226162819,0.0
258,28.430174554346085,12.517151265383937,79.37371865052276,0.0
259,21.133485475072128,11.459156779827422,64.41362328717035,0.0
260,20.503556572232725,5.874451036741931,74.60574189406633,0.0
261,26.69489642874426,7.604220740324065,73.9149732170912,0.0
262,20.014794894224462,-0.13051533356016343,58.13843951905517,0.0
263,18.452377992133584,9.92454178895775,53.476720290218495,0.0
264,24.14985932497999,4.6620537264193445,90.73405285186318,0.0
265,23.179470678173676,1.3914537563430578,72.12154128351307,0.0
266,26.058936057471445,6.011262295126183,76.7298910119752,0.0
267,22.639199619581294,12.427611308277708,75.06639427248996,0.0
268,26.166952298941958,15.232851912619566,78.6209295825441,0.0
269,26.29076425703497,27.50822282836119,79.49892497469614,0.0
270,19.23383589094046,0.021286282332788176,70.04744036612595,0.0
271,20.559167641388015,8.264577975850324,69.95177644179061,0.0
272,23.25270109730878,12.189844490819867,73.94401451656248,0.0
273,25.772829935959663,7.109462591905489,84.27451719620464,0.0
274,33.18711623568609,7.342875176296114,88.56977183234342,0.0
275,20.90929124020024,4.81059949765049,55.39312260431296,0.0
276,22.529366900033708,7.4269830818363545,64.3763963342698,0.0
277,34.27278476833297,4.641276654583,81.26000761875056,0.0
278,24.744133029151545,11.991423574074407,78.64444795888528,0.0
279,26.029681914614955,6.557908352258933,81.76962263795231,0.0
280,25.48263488613951,11.166856273029914,72.24584015738563,0.0
281,19.59405959203454,14.161232914272702,83.17160278987458,0.0
282,25.32545246003346,3.0795859073584992,61.56315958769247,0.0
283,29.484878298948605,6.341104829414317,84.04459551410436,0.0
284,27.0902130583464,9.660089040222227,79.11162743851337,0.0
285,26.086208832630945,5.417190023178599,80.91595675200618,0.0
286,15.362805146044176,-1.7334185007474687,41.342823336691126,0.0
287,30.01499668959225,16.582281011580804,92.67384852106146,0.0
288,22.299146381868006,0.5983059546228695,68.89499445867752,0.0
289,27.85875547827858,-5.157316131234319,65.99227212196442,0.0
290,34.44708311393447,4.064887789938905,90.26235872555331,0.0
291,26.82834745008231,16.86525381760452,89.69943498065399,0.0
292,27.835386998690083,13.379984131456874,85.57869735066079,0.0
293,30.060882804987607,18.31449610793743,86.03599425048812,0.0
294,16.824665893786893,9.154172606106565,66.08646957965018,0.0
295,24.89466951795375,13.656956121676629,80.48265413670607,0.0
296,19.976087025790957,5.00317521472203,66.5337507207131,0.0
297,28.311256923828758,10.349879509159718,99.19931256403918,0.0
298,31.779891285296518,18.332085274200068,90.63752050725483,0.0
299,19.81849666876727,18.903917557805187,50.755958062998566,0.0
300,19.775059659990323,7.568142738309675,84.65899734409979,0.0
301,21.44866702117236,13.515451222375415,75.6479376407671,0.0
302,25.688301633974433,14.946816289011853,63.87731889675346,0.0
303,20.893896301217755,14.897135443432823,54.881464226073156,0.0
304,12.977126054823804,3.805372962078464,53.6451626865948,0.0
