unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_LineFlushRate
0,23.7416665434762,10.31536949031949,69.38184383931245,25.0
1,24.941079529083677,20.628256027272933,72.1621907791693,25.0
2,18.792270342888436,5.686485962993205,66.74485550188606,25.0
3,26.613157141620263,15.024381450431644,70.87286765984197,25.0
4,22.530660166004733,22.191960656316855,73.04285586275523,25.0
5,23.02415916028779,7.744760186325318,89.61505038105216,25.0
6,23.527638314258216,5.444365993878266,75.76718168922508,25.0
7,23.502477469500423,-11.96281424751772,63.360111759538505,25.0
8,17.699102991645777,5.229562052378226,67.46176327541811,25.0
9,21.813954556064914,16.703141762437326,60.643385881848666,25.0
10,13.912184720685067,19.19231042058869,59.19885121647317,25.0
11,22.40874418157577,1.7422511649529735,78.12014994035154,25.0
12,25.680390656214286,11.552176079485307,69.1312846540755,25.0
13,25.156785315765056,16.957452060621485,83.29763392066356,25.0
14,26.497674089634,24.021531833873127,73.67310252252427,25.0
15,28.686367455941134,18.74594973294311,89.06399667143823,25.0
16,19.935275740039746,2.075004189309242,70.59249800116353,25.0
17,21.87121214437782,-1.9915032394683259,70.62210691803892,25.0
18,22.551440109521685,3.1434183885586116,74.35945625080225,25.0
19,19.058321290270072,27.786707256176154,91.77723304549971,25.0
20,22.67764414539465,10.273062473617737,84.29221328687161,25.0
21,22.77893681901741,9.30236423614483,72.2528013751748,25.0
22,26.45741043012455,21.851480087525474,76.07651795039656,25.0
23,27.15225925413286,2.0335881789465002,85.20742849777521,25.0
24,22.009484256098126,23.27029421315454,82.62254106019452,25.0
25,15.913284141010399,3.4136010843447586,55.483252749311674,25.0
26,26.128904832366008,12.578590957124902,98.90984948845579,25.0
27,25.636808970599674,21.832757022924444,80.56872509687001,25.0
28,22.62760580904636,-1.697320671501684,83.25655075820383,25.0
29,20.095787601211818,16.0102183148839,77.01875228815696,25.0
30,18.488007949819877,11.34602564296021,72.10151083054946,25.0
31,21.05261002314547,-1.6489874425216673,75.72223353386106,25.0
32,24.294774004060894,-10.33067981042488,82.52164679003278,25.0
33,27.7548277745187,12.990109205995351,81.13891415570673,25.0
34,24.463905987275638,10.600324872098088,62.93337569553458,25.0
35,19.98087125242698,8.47874724506677,78.98201378873058,25.0
36,22.86666482487923,12.741842681716754,83.83193743637395,25.0
37,25.32487861612609,16.336476667261017,88.14590488604287,25.0
38,19.27023091160409,8.530915361008379,49.35550688583252,25.0
39,26.504781599085447,6.402999950007208,90.37077548312776,25.0
40,18.151035124537913,19.99169895308746,78.40933501020643,25.0
41,18.016816418538916,15.323498302790604,59.00123224669967,25.0
42,30.72868467415286,8.828346404536367,81.08092401939811,25.0
43,27.990047887177052,7.358718834302807,67.10878741749055,25.0
44,21.35236171452412,15.07584101037656,62.35691897871807,25.0
45,14.013942653361237,1.2620319237073954,70.2336635155624,25.0
46,27.417569455167737,37.11354006046942,77.80970540504133,25.0
47,21.06469950210813,4.499698600842622,71.03605929971168,25.0
48,22.641854941863897,5.476519933315154,74.16821744922802,25.0
49,17.64435543954785,7.944457644985108,68.9920593885274,25.0
50,23.517175917168654,16.12129525391769,86.26211189232987,25.0
51,17.198175712320538,1.766292930665756,51.94357443698384,25.0
52,24.092811077350344,7.38131074079677,73.85587995275492,25.0
53,15.583284181299334,29.69100635123123,74.57804969805576,25.0
54,19.17415079417109,-4.824016997678864,73.69506507123428,25.0
55,25.889529941447393,18.749842025170214,85.02617983210293,25.0
56,15.645567487264826,-1.5043534740464697,63.906762353443135,25.0
57,25.77690958739314,15.131220911922291,74.33177414505373,25.0
58,26.426818403640823,11.100427889220082,88.95433847367737,25.0
59,25.11031858505918,20.508090010531102,92.86846708475754,25.0
60,20.784399293837946,10.707460466096878,79.01002828151955,25.0
61,14.927419676390944,-11.57382386341408,55.108210112779496,25.0
62,28.05599671150955,23.444608456126147,76.60832221022144,25.0
63,26.166286478868034,14.281059052143389,84.26623292357834,25.0
64,25.10163744724139,21.284035286482087,77.95242105675986,25.0
65,14.850076289605529,18.174357695818294,57.49562457943458,25.0
66,15.171128331260459,14.777926198537482,62.29322415657119,25.0
67,26.03498152627469,7.361406271430846,78.28737304346974,25.0
68,19.752412555644394,-0.4694372224487857,76.9747952535539,25.0
69,27.77309916941763,-8.631265156499188,87.6481966828794,25.0
