unit_id,JobThroughput,AmbientRoomHumidity,RackInletTemp,NetworkTopologyHops
0,9.423688486739808,53.02802664257066,61.92421526101999,47.06430826948601
1,20.525549326620627,34.33190450251118,71.06055473553387,35.307634229838314
2,18.40797597360981,49.81516105906476,63.58238358495607,50.718691767022015
3,18.376552228174564,25.159353387821394,49.43951149924632,32.02260842483897
4,20.379050829251703,35.52887947974,62.496685839738255,53.104291632191675
5,33.37229354046224,58.13402167464396,68.45006613637857,76.9646619335001
6,5.849499347477937,54.13043650092108,60.459180155064715,52.83759214031375
7,2.8124613361868467,62.31134183184262,81.78117918643557,37.8711249257863
8,29.89153133479238,41.07825454385093,52.17073223084809,44.11080927652163
9,13.041635763592938,30.358056587321872,48.987195978294125,80.39841534892003
10,13.74768818219833,48.439800348015865,68.63404262038783,39.73788972963475
11,23.600147137810712,49.29931208915396,65.00658518927006,61.77786385721648
12,7.601044077067523,40.90126787203488,60.679131147801144,53.62985936772652
13,46.838491176405824,34.70318225363814,60.09194975558993,47.337927456098235
14,9.473678512793446,64.31342927785245,55.97145114391063,31.93796065688645
15,32.33463133973375,49.88009172626773,52.15145255639286,78.27871213343296
16,11.614586211108527,37.22552514157907,58.0419087447951,43.589286284165624
17,27.850954006634176,52.099624893221886,32.32561563059998,77.0705162765793
18,17.319313062296228,70.77949893939773,53.0246000334174,24.612175919214984
19,16.689019957256377,48.38869968253946,34.48109758619836,34.42366135701116
20,12.649333631729261,68.05079090500033,60.06026546377248,69.92658970961436
21,12.228472889215325,36.537127131717334,61.13607518032151,48.394979477165016
22,30.222395408271826,45.61510703832883,47.14385561825151,38.64831933029208
23,23.549188675455735,43.68174229866834,50.95138907449979,48.27610451823041
24,19.605088199151723,38.81812652327342,43.55505567072919,60.22202887233933
25,11.475795032666536,39.077047855594245,59.03197398355577,42.45804519114385
26,25.94439440519096,44.5233820597421,46.75033022272404,42.0949180558066
27,5.942942630914648,55.52824597466841,71.37608518363305,57.24050131700681
28,18.952739488054274,60.491248985232005,52.11699872291164,39.21419780612104
29,9.025110029931138,53.39452363798631,74.65473549526025,26.727884910243258
30,17.524308250313883,65.40509866956421,45.41219872431161,47.72751307429132
31,11.434267946737444,44.74062839188238,61.7938000106465,76.78743772928263
32,14.299087781847648,19.816182885223064,47.76201089784904,22.66206696439467
33,10.646514071994481,35.8748199029365,50.41405614936444,35.77760973615516
34,15.121426859768565,61.33013767109398,65.05734707899141,46.4670630941883
35,26.42758751739295,32.553624962094524,62.17330096693932,42.79685048165475
36,25.24645617463715,42.73885084284302,49.699089018235256,63.42179237905044
37,19.74448048313274,50.65594005088484,60.658154825210666,45.797325904145524
38,30.226171696079607,54.078506939710415,57.1917732163994,51.391994584875896
39,20.570089474186027,57.78434906524159,41.81690962407694,78.7454157612937
40,19.468393141725745,51.590311604208615,57.5513254908431,34.847765000111465
41,2.4744065749662205,52.75873184400157,65.61781447893533,64.26685342577278
42,35.645627655552765,35.385209092439474,42.41570777637371,53.55205728135459
43,36.182224027786035,30.14788577224358,34.063162470701315,60.729590567296796
44,34.1097451145882,28.37455604077598,54.90876700114728,38.28529720582095
45,35.01901862412809,64.17190809950792,48.65531632229527,62.64319620410874
46,6.418287875571598,52.58745432172326,53.841627193794615,46.76657819597797
47,33.302122489940274,48.33175521048189,45.31668128335635,57.460334722687634
48,21.611355762351174,56.3510179402368,38.03319937392374,71.28918017781156
49,9.981242751469793,41.14936115298459,64.84012078052223,32.781547488785314
50,27.314895163862506,56.08481211056614,45.85037281033526,39.92300478578598
51,29.4003985498027,64.22368044803112,29.188914737703985,66.18100699975034
52,13.506412289215888,77.96614775630871,53.84856378461858,54.72799142485005
53,14.934659808000095,65.46752588063039,57.313706273816685,46.02525346266123
54,32.782256707957046,51.03924860525485,44.14081286684013,48.49920227692729
55,21.212934307469872,60.08264515813558,49.663642805193554,69.01520896618408
56,7.654744557880646,51.1929548758245,60.04874958801882,43.486095582127085
57,13.532471447615631,61.5279658517435,55.8779620710716,64.64045337528792
58,24.97851890329786,61.47308164838138,57.64637776063827,18.297412527785898
59,17.58796868772553,50.69487414709259,40.321187489168324,52.71045815516274
60,21.257700537579694,55.146447573971855,58.2844121591101,63.69345993723528
61,13.956014525236919,71.89355613317579,49.28883705633242,20.258926540369437
62,-5.677054553195161,76.05730147369233,71.38638122108986,56.78643514930763
63,40.205936209794686,45.248703546901666,43.52996078948577,34.24140391594622
64,49.97879441262535,74.11359962027947,51.87196005549519,60.385670957228456
65,19.236845031824117,46.560166858173694,42.78683588444419,37.9750875142127
66,16.093875384321585,31.83526971615636,61.737986216125506,28.403186321854697
67,17.92092439059641,53.355757299197315,51.90512415482223,46.087422198831526
68,49.14905777104653,44.96373150941561,23.954835412156566,57.23022308881371
69,13.290869973764524,54.66884269762225,58.02943627762697,43.518485158540805
70,29.085881379636078,39.22147161680601,55.58871206201403,58.219955532323176
71,37.29376263928301,51.76448243964021,47.28293651427138,29.817843085116788
72,6.998499207865115,62.974216613294026,60.13351937364126,56.344345141666295
73,18.367061550076617,58.25258772977003,44.52170069755502,10.25548297530787
74,13.387172211232688,64.20044696913743,58.95137667413553,35.0329203514318
75,-1.132847007310489,21.828534128133853,81.40581034714208,54.01117421570263
76,8.093867083652468,32.904435869399215,61.893364188555296,64.92918457522771
77,20.400806498685114,60.33842309039179,48.09288202146316,52.20594284123187
78,18.97442186501818,59.68340681057103,37.91509596237816,53.8054685331091
79,24.386816096704624,64.12850849003834,47.52922461022255,39.01657152503587
80,19.44919829848539,43.86863558440743,52.84866127933408,36.773339208191686
81,19.995249601787645,48.63915218347392,41.55976277591957,64.2366709429212
82,17.24095165972026,29.39003272641626,41.35696015879856,32.70847612881731
83,9.525177493121449,39.164679825662525,78.16149697373302,21.16752307379692
84,23.475661810773254,42.61024326677424,77.02008391307032,29.03755039167606
85,22.58662532842009,50.99763446909578,39.73255576787522,42.29258633165709
86,15.815804379298799,41.00066251423084,51.596340643302355,42.399652201392016
87,36.55678145104473,43.5648985299499,60.40592842478327,46.540896901603574
88,16.788233522040873,36.80766487125068,52.24605032338687,83.80012906795747
89,4.663290691605386,55.286269932562035,60.123742287576725,79.60100678500453
90,18.583499597358273,52.41535389825037,40.588565428543845,76.42779285671448
91,1.0742943560411646,32.49206750460441,75.26912576956127,47.10432890455572
92,52.70546638764504,24.17987843294745,44.09490999922476,44.58231294133971
93,5.643209003543358,55.91169439975232,68.08598102568871,57.96179671864961
94,21.525677380644368,57.136325195109,74.6030947995474,54.37275142194631
95,20.824954169592893,60.846337122114306,52.438555151017056,39.54075990071479
96,3.9677822305320367,49.73069510391878,76.35821497940495,76.59222569727147
97,6.877485610130792,46.168207646031,65.40348895433462,60.47773670072433
98,13.057679876694772,46.89677389162054,54.66155289443477,46.68984960206548
99,26.415458682444225,46.3822584177461,67.66091702557796,31.336567076239795
100,29.101772747752534,66.69557306526316,59.21299468905093,51.81849545316979
101,18.599397713055446,55.151298663435576,49.10071617552022,55.73110998599966
102,25.34272610677744,43.660486040550026,51.34315016746208,44.28622405808155
103,5.631645777698384,57.66043844699456,66.05513982872563,64.5598130287046
104,1.4709678345575616,54.42836698506923,68.77447488743599,52.5372911629795
105,11.415882385180149,52.83685799560518,55.33666631191455,54.72785640090523
106,-3.207647652680947,33.92298872071658,84.89486147407207,44.26974024105414
