unit_id,CapacityRetention,ImpedanceSpectrum
0,8.622032573119913,57.07970315796731
1,9.047858612700079,52.48951365455077
2,7.554300965029924,46.04820824038678
3,-14.289877970660651,52.572239046996714
4,24.176263631054084,40.84979006810261
5,8.65237525425432,47.72794554142773
6,5.481932291301927,49.989133001581294
7,13.921820493333879,49.88062382835294
8,19.513170792698553,54.569581691130196
9,14.590388512583948,57.21104960945305
10,5.485694942376728,52.719739083018546
11,15.54305383677379,57.65095900817036
12,3.0959325621216642,52.79397634547423
13,21.51285406093091,53.97494470025523
14,9.305244171758346,55.59536713732721
15,8.44769411569959,54.864273484508395
16,7.4729845330484075,55.527967564889245
17,11.81144645610141,28.801196628098452
18,0.8482152457697261,54.57026590886871
19,10.742517611754504,46.87935156424983
20,18.60461119814827,54.597142124373704
21,20.04121716645689,54.83696028021731
22,-1.3207572579492175,51.56689285227694
23,4.172458740966278,38.60471353495436
24,25.58976840263245,55.69420869094616
25,3.713847945604841,53.91553765103016
26,15.755339139936117,56.993933093218665
27,7.181564955677969,43.90412613517503
28,3.6568034822492037,53.55099733822857
29,23.488214161405587,31.17928815875735
30,10.621891337758516,52.117860787641895
31,11.680552051599108,51.76365787400405
32,19.164771965760316,54.232323490390264
33,16.76778853778506,51.806947930321904
34,18.682996034168404,42.016339515020256
35,25.38918946432237,33.090849271305416
36,14.094788535469169,47.608196598483644
37,7.913228452865153,52.28695536992579
38,5.219552237683092,54.73812811101074
39,7.721425818107854,57.398372752536375
40,-1.6890482210852937,53.82613627337832
41,-6.661002961970568,55.934855235482296
42,6.217534897977703,37.46686613398568
43,9.142696791907248,36.45557621880752
44,14.649874029339438,49.205319917989605
45,4.205055958787016,53.76666872428729
46,12.350266242128429,37.16609167828959
47,4.648105791514214,50.515122938118296
48,3.757133358474622,46.70916149045356
49,7.198663894911447,41.1578689500415
50,26.14525332617694,58.026270178878534
51,15.975824571629872,55.903894372408395
52,9.205867054053911,54.926089217369
53,3.1456005603530155,31.883207009101653
54,14.724492451270347,55.38446531308873
55,-8.933258777189868,48.86684177960884
56,-5.500945302545014,51.64596697667033
57,12.95171378644517,43.54753643724742
58,0.682719175420452,51.57897969379963
59,30.44686239668648,13.027268511135553
60,13.28870873939686,51.93255998515166
61,3.4366202700389215,57.45056210531238
62,14.597874623071995,54.033768973773306
63,12.843847265548991,51.360811266983916
64,2.7319490300171068,56.56694900577918
65,26.724527722388444,54.852283358901595
66,11.917464928678639,51.35909428001897
67,7.808694118890246,45.17015704201105
68,7.464467100017818,35.605553569171875
69,7.522194268440027,54.23186902124433
70,12.115126564709525,49.05234369336517
71,6.361692111512329,53.69988915665578
72,9.486486285255545,35.7023437203394
73,1.5563274693014608,53.855566520922416
74,16.423277789876455,51.207814939137485
75,-3.1491279649209964,48.618720502438656
76,17.1840166159935,55.9097640786694
77,7.270795229329719,53.21048402570958
78,24.448534273612964,55.526347670645556
79,17.22858226430258,56.24018838388156
80,9.01826547697716,55.93432301479882
81,16.81649327370149,48.1950241976585
82,3.49954776542641,40.96846023437391
83,12.904485855130309,57.62673477370798
84,2.763398456790711,51.48152985616118
85,6.058405562205093,54.58612586648119
86,11.678893793484688,53.326367439385066
87,-0.18841238299299334,46.14581859831828
88,8.25655810360593,53.34737719985493
89,23.777289340836628,57.75087794204113
90,6.97238392535701,29.98724823791405
91,-1.9715537823944402,51.62809105829742
92,23.54584830812587,46.5416692916646
93,15.100350038302244,47.83797039195225
94,10.938524410353786,57.355534493327596
95,-3.373363970128082,47.46778900529198
96,17.49868711624745,48.10094173770693
97,16.461165644124385,55.53585680631564
98,2.463342400932374,56.45778576757668
99,9.627573706984414,47.2297895270671
100,8.695575800675204,42.66495795134262
101,10.212471539937455,51.07030717713317
102,6.825523231670518,53.62383835206079
103,8.988651006126098,54.123395090435004
104,20.00297700709345,56.65332222804718
105,25.274561543402285,57.18601187286431
106,2.740445453382775,54.334545677410546
107,24.855877120726344,56.11153361283514
108,-2.9910393929234034,47.104560682151586
109,3.849256225539657,57.28961750721935
110,10.7478849995908,51.8455119764993
111,23.26035712159129,57.96476300087882
112,1.565408546814649,53.623693926365185
113,6.955508519223829,51.677688998302486
114,24.858878820739136,51.84773461377741
115,2.394962467626236,52.338713872055116
116,20.634502947329175,20.491915809736952
117,22.800133631910015,41.950458174781915
118,23.671252062980233,33.25642099196799
119,19.82653027484414,57.37122643414007
120,30.06723084364742,44.09902584449982
121,3.6232559978031267,53.03498693887856
122,10.125259457649122,58.038453927595945
123,18.739747837272578,22.623166417047944
124,7.7694648206863715,55.43513766888667
125,2.73158767433553,56.475442302146256
126,16.17713983217733,55.8172925317847
127,18.922139088829972,47.676258716986275
128,22.742653931814544,52.67279296557629
129,20.558995059935654,56.92950035549007
130,18.630702366755532,31.450242506953998
131,31.78688834803586,26.646712685267936
132,-3.505712335340487,51.859446662383554
133,13.783184136505495,53.06723182108299
134,-8.086239022214475,49.25543777385037
135,18.779293911039886,38.72571515864293
136,5.246298724708087,49.048854182546016
137,1.7012761630420332,56.09731011159968
138,4.717174807545395,53.77641664693289
139,21.570285726964592,54.74857693461544
140,32.06918462761085,52.525341363784605
141,3.7959674557910565,53.6013825136041
142,25.450046563728936,55.39304090381216
143,22.770823904181764,23.725208791978055
144,8.416336796019062,56.26197119008016
145,24.31022405057861,39.17946501503812
146,3.424583895339654,50.99200897726294
147,4.416632992887978,51.17150654947043
148,10.388905334804203,44.59575486002444
149,23.576149074570456,55.35336098186449
150,9.450433310229926,50.10215579243464
151,7.971241902067822,47.22772456023384
152,7.585734628597625,56.21311606033046
153,11.93011223924897,54.61899083376623
154,-2.452261098381017,51.26578001873364
155,7.940456171633952,37.741238849589955
156,10.060423845849275,56.00121056412437
157,6.684155100667027,45.83605058786497
158,-5.016909163939879,56.60999989334772
159,3.8901174169560075,44.392394242223276
160,1.142420819496894,56.11606101927523
161,3.2758398288732415,51.2942312853496
162,19.94388988716018,54.48257380580291
163,5.0876170384965524,54.42216215928644
164,-1.6609872521757456,52.158465147437454
165,18.13553189294327,56.90055573653814
166,-1.7623977679241651,50.70698928975601
167,9.499591467138327,55.54368206351602
168,7.48953059725835,56.032523663569506
169,16.338755009673235,50.926946123126115
170,-2.5983399133740104,54.80472719747838
171,21.509126764705698,47.521820539081226
172,14.467552987248398,49.60479214760878
173,6.112379400101286,50.78644987374154
174,0.7026464058121169,57.224307144746895
175,30.59606782397608,55.97943239339108
176,13.24358536241349,56.48508464875863
177,5.178324552484181,49.514460607198686
178,3.827034188844447,51.49012092169839
179,16.291808744873126,38.36460716098535
180,11.826082763463482,54.498060073160005
181,17.935287734759168,53.18498492674557
182,26.016345016659518,58.104544357809445
183,6.522981210985048,49.085243440350816
184,13.12810829351623,41.05215773082309
185,17.426569866027776,38.697714514961476
186,4.998522721121722,54.348335422489704
187,18.868029692474973,54.09454220628823
188,6.986673301191204,53.87963941450692
189,25.898043888977867,35.37452426481092
190,10.956591763958821,55.45207729123983
191,3.482225094260705,49.49577850485965
192,13.856801256874547,36.01786641853963
193,3.282856920296113,53.332155259658975
194,5.031621670734048,53.76198009871977
195,14.170065368661836,42.195405833782026
196,17.198267976867193,48.890662546629336
197,12.643920378201205,50.75240503683089
198,-4.002140794956546,55.747740203247695
199,8.222203907352355,51.916668320783415
200,17.979933736607645,46.97557650949714
201,4.240024381511424,54.770875088323464
202,16.960050782467018,56.31472939654072
203,8.284101358806057,55.622538350202404
204,22.79917472391917,52.04017369798434
205,3.802120666711159,54.56082750638488
206,41.16003940596342,10.925827888629978
207,21.255021354982826,55.494010607721506
208,18.78705301102808,43.25202558610019
209,19.18167836061624,43.269345120421455
210,14.188167394289067,51.19785809421015
211,12.521939196148486,48.803364655898314
212,6.624613381235473,45.172697868788426
213,8.053874107896469,49.383669656441505
214,15.513622660522175,48.9987545065204
215,14.103561121098238,54.83155567382343
216,13.94053987163643,53.61679353076638
217,8.064848215650917,53.42558706304226
218,5.789644311794049,55.05583876350215
219,-0.9274257036242739,53.91145917080948
220,-6.718510523666751,53.54265247932958
221,19.53107895410102,40.28141439613374
222,7.257127780034645,48.83459054232615
223,3.0842472649277455,47.96823636602448
224,9.099123379161417,48.37912421285894
225,23.16828855990724,42.29731666536003
226,15.203599742132571,19.43226538917603
227,6.108005005232492,55.70696997129095
228,-2.67120551933358,54.33631801666329
229,15.525304483732903,47.154871543127015
230,7.0333888566398475,51.96201334512559
231,-5.0120520139078835,50.99719854141561
232,0.06341918063267815,55.18114907091485
233,12.719729633489868,50.95097670098814
234,26.03985475479884,58.185221370311
235,0.7656270238615702,53.014798727224445
236,1.8323216689469186,51.73806683811111
237,12.006423679464236,48.38998820886655
238,6.186570414529318,48.27271595420857
239,0.3352876090614618,54.161863461207766
240,-5.236193331022996,51.93135459094057
241,4.045645806828984,46.133606640883784
242,17.61841596193037,46.70149380296551
243,27.884106118430495,26.19291102878624
244,25.327736201425203,50.4447600569391
245,3.5322559652106693,55.12800432512008
246,3.630144907859073,51.932202027785486
247,17.46714147791714,51.74651430749922
248,18.568623494289902,31.07231420836725
249,-2.5537561631375505,50.75368451987119
250,16.71406863612927,54.5627020188356
251,1.267731832757736,54.13985160779091
252,17.98944028686326,41.69151557477278
253,0.4836081471919188,55.40465808190794
254,5.163149020245859,47.47853333215037
255,16.149934813355475,53.66417457250984
256,30.711775984148353,47.468508118113554
257,9.652751913608997,56.11979961467918
258,10.922449091315809,54.6718384900056
259,15.252717414466462,48.46697508652749
260,6.961705443583007,53.01251807948511
261,12.511050789909138,44.503859195731636
262,13.481536519185218,40.411010303967366
263,6.164762730124549,57.237376900060944
264,19.0197134317509,34.01485923090841
265,18.788511442903648,56.490980629259
266,16.084060489076982,55.82365501164204
267,11.673456397338812,56.380943163221964
268,11.59332241212225,47.33736295992192
269,-6.2981311863603615,49.08751342584798
270,-0.008904189232837645,40.801049340603164
271,14.012839426851333,36.40717303782324
272,22.378700359108905,14.64483222126826
273,9.469189094143374,54.25160608796452
274,3.5827913726676277,53.057601120098084
275,3.627050797948614,54.577008092178815
276,4.193141345980023,57.51346762515981
277,37.784875343709686,57.008232188288474
278,28.229076414715472,26.809219940445086
279,21.075287148833233,56.908763672360266
280,26.179847993693627,56.90262611209512
281,3.5966078081361514,37.199774438876034
282,17.59955871230709,54.84251349321063
283,12.978564727997181,47.61725328757155
284,0.2915216474900104,45.948763861155996
285,8.524065251282131,47.61108408388241
286,9.575869644931156,48.693486000313236
287,7.067229287677199,56.7960920507138
288,5.2981926368210015,55.93015306541565
289,9.600565420642834,56.77488946969323
290,20.075133444294252,48.39032548922113
291,19.05122615192939,49.04418658039016
292,22.19183100059101,41.712724125031215
293,7.982655539001836,26.265876302397587
294,2.6185138885636023,51.154244119621225
295,31.074102664881146,56.826668201389474
296,17.50463144704945,54.80532925139858
297,2.546586980497922,55.59542048773034
298,7.907074536375716,51.538842464783535
299,18.15376863234275,56.20738312301539
300,10.57907144396725,46.7133335320484
301,19.025884709024062,41.555346803988094
302,19.266864960184854,55.109128493451124
303,53.241212463831296,9.445252186782675
304,11.469145339466591,55.16600833579808
305,20.205386518429044,56.130310583811266
306,7.344249107552004,56.73811911212831
307,12.158570123882274,54.83618662131686
308,16.958877238064787,39.51254355710964
309,38.62418759687183,40.57286626184002
310,12.667452675750312,50.71069326980488
311,9.194988693895969,56.994439018537214
312,11.820487651848692,54.39107029383522
313,17.11890675326847,55.840847194660256
314,30.499258565631468,27.76175086319947
315,1.0159868111286874,55.79234767557536
316,20.03759208820786,56.94751069397894
317,0.15132111780147806,46.06209193180882
318,21.396074351982016,47.73078199651214
319,11.398621742600213,57.126504813172865
320,14.038060374837512,54.579720547828664
321,15.107579394463345,49.412334540215426
322,14.402155695641659,37.08844096213021
323,15.913289388742355,45.49688073329162
324,9.657873064409598,57.78486995811755
325,21.842466915900225,39.36214985989895
326,39.814805860984805,57.23732691164564
327,2.552575868429896,52.5760828006674
328,7.649384491832315,42.77032977975196
329,14.505337030177607,42.76798978721431
330,7.272629590088,32.00239523099957
331,1.0871542516063664,45.872152985270645
332,20.202166892489803,40.17933028556094
333,-5.79986813872097,39.742671058903625
334,-5.97301500003808,56.36986353175637
335,23.02394628427068,42.442831114407646
336,40.134408446193376,16.588505170382813
337,11.001208512341861,54.67662482158401
338,13.721510983956415,49.89032752546585
339,-0.9535833009794894,54.65141408468425
340,8.442506114137245,46.94641584156685
341,11.561936518723849,54.96621328725061
342,-0.47273850076093193,50.65698708543995
343,38.912345277348045,21.69424611752507
344,18.00130175888093,58.26380755575614
345,38.755938906529224,57.643968051857584
346,10.580050996647113,40.83197944623298
347,18.5822514860923,41.382103011936245
348,19.57316069334252,56.49260363084323
349,7.305214342927723,53.57472492751306
350,17.565563020340154,56.25846992716571
351,-3.206320439192125,51.736636738285526
352,18.901406354677633,39.157377567790036
353,15.942186734937767,39.18444408085936
354,12.39058113338974,56.47229876625904
355,9.725841154751699,55.703849982786224
356,12.701765989138675,51.59478701644317
357,16.183225037636543,26.674738056539628
358,9.79345710098249,41.47255093967265
359,14.843100795718833,50.77253450134831
360,5.352023182425303,50.14919529674902
361,35.36405599270498,53.64090752021439
362,5.234530022495321,54.333222311796064
363,7.263151978863753,46.36537504449951
364,14.047734962449459,54.27281909851798
365,15.731206779630357,37.34553174993512
366,7.004914714514914,47.868544659925995
367,9.239658137703133,55.83248338237727
368,5.205323093560062,54.912282793368725
369,24.80254668840736,43.73243386005941
370,7.663380045723335,52.26424187744401
371,5.761287084763743,58.11077866182002
372,9.717953400716878,39.189319697338405
373,9.863296605203521,47.37686944299607
374,5.88917208833182,55.1932414840655
375,24.96827259780715,51.71970561863977
376,20.13511113643922,45.25887027660965
377,15.191767330926135,54.66131907784514
378,13.877346448945366,47.46993086217514
379,3.0463722915869247,55.360675204736765
380,16.554394856591088,57.33731208154124
381,13.886548089825192,44.00625970745366
382,14.202399366611266,55.40472973087581
383,18.164778012378846,55.90699721606804
384,-0.07660717146840923,49.905115962712635
385,-2.8412494636221077,52.7830794280546
386,5.909493603972827,38.87765030441081
387,14.426409086367476,33.12191031719479
388,6.582531365107971,54.16580962334513
389,4.151989148666557,33.48352401840259
390,6.305657475505992,46.29468325690453
391,7.176770302592287,55.637756593227735
392,13.554048208645723,47.638643680336955
393,3.2261804483023857,44.62608851736455
394,15.564306498935844,53.21889739305023
395,22.994649190722527,53.787635410388035
396,18.89646535264473,50.31192478676528
397,27.88607458976888,52.29510680934152
398,7.090549129705187,51.68722457748857
399,19.663885865674125,43.83430422392437
