unit_id,HarvestBiomass,GillHistologyScore
0,-14.825003801789936,61.716872449902816
1,-6.917524928086265,69.73208322382854
2,14.433996326815016,13.881345092875911
3,1.0714489924123143,32.13815068032682
4,7.679978276596673,62.368976346456535
5,-4.681452549945875,47.74739762649117
6,-15.043219508001155,50.52150550283532
7,-11.30952362056604,69.36156399032677
8,-3.0706118875947888,44.29990480863991
9,-9.013543627907731,66.11185988470226
10,-14.670796400561219,25.090795146811324
11,-21.540225702563824,56.44590973559957
12,-15.588350266156642,50.256060423665666
13,-7.683869743179422,28.896403779987708
14,-14.752940230629719,34.83526183589643
15,-17.230074360910198,53.401471497968664
16,-17.832339932868916,70.80680770688774
17,-4.896565972805762,34.913645435391906
18,-12.642140737564088,60.51914008247553
19,6.9513810188507135,40.79288573303061
20,-5.560218694348709,38.680191711760955
21,-9.6739850919936,61.23024072730051
22,-31.026841336321453,34.94198706427455
23,-19.117577873148594,64.96134107788595
24,13.318378080584864,29.378447072642537
25,-1.981653189917604,33.406294845608855
26,-29.437737778311035,50.88797982849434
27,-8.217346220927947,45.708597125244715
28,-7.241897275863062,29.67498415068369
29,8.679134453158698,19.548769167648466
30,-14.90430800264684,67.79482401084834
31,-19.643612650055,27.650908765416503
32,-6.663893846066233,40.040770385068505
33,-26.77488169596699,42.9594027392853
34,-6.600730140407409,60.48032544375998
35,17.303304821877482,20.709328588258874
36,-10.9711536481885,33.29307731920107
37,-24.175080227383845,58.60804316067002
38,-1.4224860354576534,45.374181073907934
39,-19.854782574080527,63.47073339573108
40,-11.256468938047238,41.3233404035155
41,-19.859701484830726,50.5414528236368
42,-7.4999465215754935,28.30804809541882
43,-5.096391735663338,49.511066670686
44,-9.191192260008462,74.57324088157675
45,-7.979069977192308,65.75236579526225
46,-16.178255356255487,74.48532102923863
47,-18.025134794846988,34.97165076642975
48,-13.824890371849197,44.397765207624715
49,-11.902233852239036,43.69518137573293
50,-10.64360506296239,40.4696866138909
51,-7.083983300361389,84.14297476483492
52,-9.921920855666063,25.44216781724405
53,-19.71690317494439,30.63298594064633
54,-8.482393555958865,62.37556994480393
55,-3.5029447289523197,51.20852877113579
56,-12.685834831596658,35.596870817790375
57,-6.68108227931574,53.77628561851738
58,-1.182727645468244,47.2632660133406
59,20.992028563064782,-4.1159327065428375
60,-13.528450177086757,48.97488872417817
61,0.5304186506154727,37.03869685750034
62,-29.714366128747304,57.16565926527248
63,-7.173722016832901,65.73067840126987
64,-0.9497546240640227,34.108372337900846
65,-3.8655869252390263,35.63563256450044
66,-1.5570714134299404,20.803552404605384
67,-9.507265412164532,71.78688120949795
68,-25.989521908580624,53.54383755689166
69,-10.189892134432288,9.517192323708947
70,4.199160357747255,2.022852692501914
71,-1.5685534830603602,46.84145314418632
72,-12.865558362576667,58.38155216391713
73,-4.846233770130418,28.336579760117644
74,2.069442489773937,37.947564697562704
75,-16.42340424072194,66.85809084613
76,-6.7852755897545425,71.41993750269367
77,7.64639422893285,46.044501116406046
78,-0.5442541243483383,40.30883803536954
79,-13.689639920281884,37.59219209207376
80,-27.335663023124223,44.110127513532916
81,-3.7142110972910958,65.62966091981805
82,-9.054851387521172,45.23843835702901
83,-38.35793539434074,56.479950444462915
84,-3.7310317122580403,51.46509022648672
85,-12.63051381515279,86.68032139772534
86,-18.085156125922303,43.746693775984234
87,-15.471608447016685,53.56969416520181
88,-11.52497306769704,53.713231469975284
89,-16.53551913927984,55.76735573931632
90,-17.62982061144179,38.037328232699295
91,-22.360979645925287,67.98669492483539
92,7.103417037116337,22.444112424188432
93,-14.317144074886864,43.79023875355936
94,-14.127062315170237,65.86033964249049
95,-25.003448981967722,45.436396681718094
96,11.019902407505953,35.01928759170139
97,-16.21052941412389,34.649402966504894
98,-24.4494808323811,72.3873512928217
99,-19.61369034837988,49.71853352465037
100,-1.6349022902421049,40.10351265840266
101,6.769355643137631,62.540961100210076
102,3.750949483464735,55.32483640324736
103,-11.345281042475232,59.71655657202937
104,-16.58597102441248,30.607291826126207
105,-7.634922508332725,63.084230093863056
106,-19.860507331895505,58.685677334463705
107,-14.53535889179551,77.0312739868005
108,-21.571937256903457,52.18494127019271
109,-21.558053220387126,63.23090870200796
110,-10.362732430397186,56.081129465389836
111,-26.171842446314308,38.697282987903165
112,-24.668689996460774,27.769288116303528
113,-15.261158377402957,37.27855369082704
114,8.688770942411429,50.204154765716055
115,-10.434870796483583,34.23010848609368
116,9.339977337887088,58.456788611027044
117,18.51633852919874,7.183781748184613
118,-2.0367611739644453,14.870568052085677
119,-14.579156186367847,49.25801024938034
120,-4.8218855154502,46.148179886361426
121,-11.832154772530046,67.08706001666671
122,-13.522581100357328,61.881646539479576
123,0.5785317732182227,31.833055427134084
124,-14.657313326936963,49.567166089297274
125,-8.662659641070292,56.86957594635795
126,-12.592736449560396,35.18439146307031
127,9.122355415075276,47.18479653677834
128,-7.786159241411477,17.095266331076395
129,-23.98167955254382,50.492567319562745
130,-0.2564392885195659,50.56310384298081
131,14.650910008169104,33.282281742686415
132,-30.28099900805958,84.70055681849021
133,-19.528644040042785,37.81720462849194
134,-13.652695939622493,40.40915699306467
135,-8.292772461972055,33.83492375073694
136,-18.791258292529445,31.264052048297945
137,-32.5615635573689,61.02027976181695
138,-2.6705209293459715,59.784293312701564
139,-7.880877903814552,43.6304923472608
140,-11.717550709475884,32.764903444864935
141,-12.413860123965044,63.498026291438684
142,-20.346272950095646,48.929934823202515
143,-0.21926631882419045,50.600937117336045
144,-17.531739487222225,32.39415083434184
145,-0.9169831056894742,28.64786889688271
146,-25.12925817451116,34.47607348725093
147,0.4629202531504233,70.3190420290522
148,4.746834562562735,27.11697912295365
149,-4.639167855587749,56.614949678705116
150,-5.906383221785437,40.023809058837465
151,-15.570820009212389,65.46861266828802
152,-21.867394939522924,50.88315165461183
153,-6.129428927354013,62.31899308376434
154,-17.887379260796877,36.58135884308206
155,-10.90044461196111,59.5714339407002
156,2.584239180658604,57.197478741224494
157,-11.998457199571764,55.86354529732054
158,-21.24792333806267,63.03032775685132
159,-2.3144287151850236,39.00221123828409
160,-8.20418681869058,30.412869930008554
161,-3.705768905702719,32.77151654837988
162,-4.809649776095118,45.853291062408125
163,-6.0179539671218025,57.03892982959641
164,0.06661212680168838,24.178418542138473
165,-13.81520579958831,24.70834260472316
166,-8.818709844681171,39.3326689867731
167,-13.760736744986001,59.77020439825742
168,-26.236707724108204,58.003959910296686
169,2.4735715380455714,32.47089707012803
170,-24.415698686410025,57.54840077339691
171,5.722125711782289,32.974889046935665
172,3.030982497238751,47.674865788349926
173,-7.82823695652683,36.61174407058522
174,-30.64402295344504,70.21966997273782
175,-10.300114302440758,21.583947016003993
176,-17.056243267687428,41.03562745503119
177,-16.395224227767397,59.2728950779605
178,-17.50995528393971,70.5898722700444
179,6.5625503780437775,33.11619819058819
180,-16.211848720303593,38.24870049993816
181,-8.003480757115227,36.9345912958092
182,-4.650260992420872,69.11875446562529
183,2.5218907190140634,11.067621025561543
184,2.581156857861929,17.288501458526895
185,3.3134677597359263,24.13321375513819
186,-12.462713525751516,41.856944120800186
187,-8.288021272583034,30.24382177441163
188,-12.086796425419013,33.08917646365405
189,-1.0445017523530318,11.351717737147307
190,-8.168455341884234,56.80385564837665
191,-9.267335671987373,28.53644812366067
192,10.027016717958396,34.18217064771782
193,1.8288525642311848,53.7017087366489
194,-10.007186181289358,63.76720869081452
195,4.499944258336239,25.819778588322865
196,-1.469119277220138,23.542254243060807
197,-17.267830466725126,26.355285196338343
198,-13.285149255953698,29.11042742658291
199,-15.090494602969358,44.598565639587605
200,0.30658693970710077,41.59911636413668
201,-2.85300946852085,33.34936232164135
202,-23.045965060864788,68.31787023207647
203,-15.225171297696678,67.40408317295403
204,-2.3298950348481613,16.18993596181984
205,-18.125165222985224,45.92165651987343
206,21.581022308459875,-19.638871612558077
207,-21.0368300713152,57.258603540929236
208,-6.530303195888032,15.416889533197494
209,-2.6346577274471077,43.75113785238496
210,-3.933281615080702,16.798477782769275
211,-7.89452015703333,38.015006974885175
212,5.44471129704857,30.999785247509152
213,-14.87642498404211,51.1753274438418
214,-16.804672071980583,30.993943964605243
215,-7.180048439889845,38.39182866776127
216,-19.741444293565458,54.440808856329284
217,-13.140591780069068,67.8450907787621
218,-26.69157978897438,28.633137180087918
219,-9.498245514214691,30.38700969839485
220,-27.136763442345806,79.7330332203247
221,12.006149489561595,13.678243093555242
222,-9.137654013412154,24.67411821870011
223,-24.578703588315488,31.050103623455644
