unit_id,CropYield,do_iron_fertigation
0,20.22182791767419,60.0
1,19.59480382803864,60.0
2,19.348381828211608,60.0
3,24.509955635696702,60.0
4,19.639864748618418,60.0
5,22.76825666405457,60.0
6,22.644497545206086,60.0
7,19.877348445916756,60.0
8,20.86854435362961,60.0
9,16.19340034921494,60.0
10,20.95223202941216,60.0
11,20.220977696120848,60.0
12,21.5010846267543,60.0
13,22.276346965288944,60.0
14,15.613186399210903,60.0
15,20.680689179296447,60.0
16,21.049213635343914,60.0
17,20.946613787016865,60.0
18,23.528658370385234,60.0
19,14.730126373340422,60.0
20,16.37367522742452,60.0
21,18.138991849900634,60.0
22,22.835084455723294,60.0
23,14.090724363706464,60.0
24,16.323761147469206,60.0
25,14.32070418683431,60.0
26,26.994107620644744,60.0
27,15.53966001265222,60.0
28,20.231096295690847,60.0
29,18.26042993370656,60.0
30,20.56172970020776,60.0
31,19.91401537837938,60.0
32,21.471588422881553,60.0
33,15.44084030645869,60.0
34,19.6028484412735,60.0
35,24.22033442373248,60.0
36,23.454090130418702,60.0
37,19.12496793156742,60.0
38,17.829314387499764,60.0
39,15.551251958695609,60.0
40,19.530320351154696,60.0
41,19.20540061149157,60.0
42,20.51754976635877,60.0
43,15.359732389133395,60.0
44,27.496165409109807,60.0
45,24.13932998446001,60.0
46,26.003540272557878,60.0
47,16.259066027771564,60.0
48,17.807047708962276,60.0
49,21.25940631319173,60.0
50,21.527851306092884,60.0
51,12.154274156024792,60.0
52,24.358990552979613,60.0
53,18.341386386390823,60.0
54,16.347020595606814,60.0
55,19.003960144144795,60.0
56,20.78138331497592,60.0
57,22.065072089793766,60.0
58,13.480111653954312,60.0
59,14.29284218121746,60.0
60,16.944891071517684,60.0
61,25.52891911778759,60.0
62,16.97925861827254,60.0
63,23.52249140051508,60.0
64,24.96511865364273,60.0
65,19.156800548175795,60.0
66,23.767324247289945,60.0
67,17.601951151581495,60.0
68,17.978678842316448,60.0
69,26.85194190046233,60.0
70,23.64713314306589,60.0
71,21.266604490478553,60.0
72,17.665386519552992,60.0
73,22.004690835991404,60.0
74,16.67960085490815,60.0
75,17.89176929310995,60.0
76,26.157549729486423,60.0
77,24.117983958647027,60.0
78,19.24908547225059,60.0
79,16.824345612004567,60.0
80,19.403113837315654,60.0
81,20.994642617730754,60.0
82,21.88009463811907,60.0
83,19.86295707513833,60.0
84,16.862027754200614,60.0
85,14.512644786561015,60.0
86,23.82795894276495,60.0
87,26.015717334906107,60.0
88,18.712108742720165,60.0
89,17.281581175140374,60.0
90,21.1939069672998,60.0
91,16.371691745958575,60.0
92,21.700124942230143,60.0
93,22.150568990790877,60.0
94,20.204022744626286,60.0
95,17.208412409401944,60.0
96,23.860543709940767,60.0
97,20.949539669940872,60.0
98,22.336428012220395,60.0
99,20.707535110562777,60.0
100,19.828253620131264,60.0
101,21.864929871657317,60.0
102,18.874254383913378,60.0
103,19.82431844703747,60.0
104,23.727717294817705,60.0
105,28.90195516063993,60.0
106,20.750136116378528,60.0
107,27.681268690434468,60.0
108,20.532888061589095,60.0
109,21.399702562879586,60.0
110,25.58066421121225,60.0
111,26.513667869872872,60.0
112,21.95127193445196,60.0
113,18.096043249165117,60.0
114,22.587436475333277,60.0
115,23.156567053514454,60.0
116,24.5947615525577,60.0
117,18.293059947991782,60.0
118,22.906587551028,60.0
119,15.74070158137323,60.0
120,20.138764289424707,60.0
121,21.421864376473156,60.0
122,23.587536370056878,60.0
123,22.466354175737834,60.0
124,18.33656693828184,60.0
125,19.746486962331858,60.0
126,17.299983556709062,60.0
127,24.21988767991611,60.0
128,18.72512773050848,60.0
129,26.224339995014258,60.0
130,20.35986637994114,60.0
