unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,21.15273828210108,6.266411732820885,30.0
1,20.49898063996413,7.550869372412787,30.0
2,22.740833531153402,7.356105322544768,30.0
3,22.246039242533662,7.272653307050508,30.0
4,19.211098943235378,7.259673383632521,30.0
5,26.346210492999408,7.623323794180502,30.0
6,18.89748162484681,7.2463375000884165,30.0
7,21.70491310791053,8.054230149180707,30.0
8,22.692363748052106,7.564351577717799,30.0
9,17.79894191961798,7.621177028167828,30.0
10,20.769331746067056,7.3040275373893335,30.0
11,26.66315104811887,7.2855803536228825,30.0
12,18.33245345456825,8.15655508079051,30.0
13,22.80575473845465,7.8430896650926485,30.0
14,17.556239104041197,7.273212449414364,30.0
15,19.10902643617559,7.030003480262426,30.0
16,21.653560160238573,7.294145704678936,30.0
17,16.73437689591971,7.139622536984625,30.0
18,18.879538428165173,8.066082134219283,30.0
19,13.500886577152592,7.136627272754493,30.0
20,21.606341647740607,7.150639270301407,30.0
21,21.971305071885293,7.79380627161746,30.0
22,17.89732926989848,7.118680161273907,30.0
23,21.540766837594557,8.455802909874784,30.0
24,21.952889929525345,8.06848056560092,30.0
25,19.15035057960215,8.145558922698918,30.0
26,14.495253249512203,6.85689289579526,30.0
27,20.209391696323674,8.747694184904951,30.0
28,18.64785078419339,7.5577757834458295,30.0
29,24.67860849658631,7.710204000588488,30.0
30,18.073978394954178,7.242330175215455,30.0
31,21.373856659630334,6.856834431350127,30.0
32,17.56014472578147,8.24838578903704,30.0
33,14.312297901193999,7.655599482207786,30.0
34,17.46138624613811,7.19115329431336,30.0
35,16.829065688429857,7.849746811617995,30.0
36,15.07673057750669,7.170557781983044,30.0
37,19.49299570708997,6.8762827298624964,30.0
38,19.17189634192547,7.359106931319558,30.0
39,17.489083492060796,7.407616579425677,30.0
40,16.68557224813922,7.780452275911625,30.0
41,17.670001560321705,7.173551818502841,30.0
42,14.179414547464708,6.98689514505438,30.0
43,21.54462083854585,7.037880431592638,30.0
44,23.965409851991495,7.705122089502074,30.0
45,20.63131531184497,7.660155471855783,30.0
46,20.81678481758664,7.391633945026912,30.0
47,18.33152623640814,7.457657363351311,30.0
48,16.806593476954774,7.256387418579428,30.0
49,18.374767977172624,8.184592944745132,30.0
50,18.750902991549623,8.02179267982845,30.0
51,20.001333998602128,7.3976978729680125,30.0
52,18.96582223062657,7.104802074491193,30.0
53,21.5748736087506,6.866160316325021,30.0
54,21.698169276683526,7.393588190422142,30.0
55,14.893735620624271,7.7129980400978475,30.0
56,20.66581538478709,7.4657415742951985,30.0
57,17.148672162144113,7.714432627902262,30.0
58,21.894846461187857,7.371311456732527,30.0
59,15.87463927961631,7.276684513590958,30.0
60,22.24572679226422,7.561852260962323,30.0
61,19.526187251063153,7.045683441947828,30.0
62,20.177696226697655,7.299956502226225,30.0
63,20.806149347649036,8.362909632606314,30.0
64,19.828765175613672,8.535570539890246,30.0
65,20.14581241675981,7.603372352656789,30.0
66,15.995120357888867,6.933247219714681,30.0
67,20.41800573244035,8.293761656699882,30.0
68,16.442612634482906,7.807408834812384,30.0
69,22.02526989832857,7.573627862260438,30.0
70,17.8383823416152,7.261119983228286,30.0
71,18.89307117957329,7.956536297986047,30.0
72,19.62121632668636,7.886095378597082,30.0
73,22.059730601285874,7.547352080082364,30.0
74,22.487510356696173,7.762311610040174,30.0
75,21.923350427658537,7.393956376729917,30.0
76,22.040650789880303,6.697712180426713,30.0
77,21.73633805524796,7.16580358314359,30.0
78,14.21707959129718,8.004232561715405,30.0
79,20.275723095139366,6.943204965041383,30.0
80,15.887218137957888,6.721918881542715,30.0
81,16.617762988739276,6.837964713258119,30.0
82,15.841457317534239,7.59307460113813,30.0
83,22.910381223238442,7.339204844171565,30.0
84,18.580810148343573,7.519843149195386,30.0
85,21.954269147666118,7.44122371194778,30.0
86,20.299607294665403,7.7163946303384625,30.0
87,23.718194288662506,7.410837300425817,30.0
88,17.016702069804683,7.012690647412209,30.0
89,22.227266980241826,7.196037559216085,30.0
90,10.304054608735864,7.24707332029568,30.0
91,16.36000623159348,6.64436653897994,30.0
92,22.722424820038725,7.321681207206844,30.0
93,12.35637548021582,6.841195329622069,30.0
94,28.665724326917278,7.8002232944110785,30.0
95,20.49781884048962,7.867133990762886,30.0
96,20.463088897820995,7.984343707370142,30.0
97,22.518023853751522,7.26907182653491,30.0
98,21.230835620843937,7.30691481689996,30.0
99,27.320478969157698,7.83186547796847,30.0
100,21.81861465587988,7.603656650204555,30.0
101,15.84463439032976,7.274684733985578,30.0
102,23.383038256903223,7.270573318789881,30.0
103,21.19128327227035,8.130584142679485,30.0
104,18.499378431303327,7.4433123187128105,30.0
105,19.031343059732066,8.094554899962898,30.0
106,18.06204036163288,7.060200841168454,30.0
107,23.949694890865967,7.8372043942750516,30.0
108,20.965569279935465,7.470356568740632,30.0
109,23.593704648049115,7.023911532012981,30.0
110,21.196513175912713,6.966012091700149,30.0
111,20.308462062858567,7.283435331213216,30.0
112,23.226757413987894,7.554903845430303,30.0
113,22.31265852227035,7.787778886346177,30.0
114,24.603194356031377,7.121790893491929,30.0
115,17.77444919999811,7.037408025243482,30.0
116,23.34466263885292,7.4843883572324845,30.0
117,21.89878549097666,7.655532565480758,30.0
118,22.81306275366005,7.053885145134364,30.0
119,18.33895642768968,7.2109552804617,30.0
120,13.271591990814203,7.745987311764425,30.0
121,19.534959954782902,7.424136058291178,30.0
122,19.98060104432582,7.8817535953482345,30.0
123,19.923617538554552,8.469939480978239,30.0
124,17.935685867521467,7.028288095934224,30.0
125,27.639521563868712,7.491415785281358,30.0
126,25.627886473022926,7.682245111341605,30.0
127,27.78504833437337,7.648847660554418,30.0
128,20.518996448920007,8.362031422662577,30.0
129,25.475331883014608,8.352502236822277,30.0
130,26.345093882150046,8.230126011815932,30.0
131,19.940093886686164,7.12100146472924,30.0
132,21.182205632109085,8.239161108891976,30.0
133,18.570176647523706,7.391602095346556,30.0
134,18.642531192440686,7.3313246665481655,30.0
135,25.980052625843822,8.78776087810917,30.0
136,17.94520375114578,7.48746213638611,30.0
137,21.34213370445508,7.236952049685985,30.0
138,22.397216762386677,7.841209044409893,30.0
139,20.622434881086477,7.510716694757444,30.0
140,18.843115210795965,7.786378139567547,30.0
141,21.198380518561542,7.413224781506313,30.0
142,20.082341272771952,8.294031476821038,30.0
143,19.00706053349697,7.171438151527929,30.0
144,19.53658764143575,6.607887437386749,30.0
145,19.036755798779872,8.444868465169128,30.0
146,17.516871917153853,7.382547764800935,30.0
147,16.25004897931586,7.738813766927022,30.0
148,25.103968895423353,8.06470618344985,30.0
149,17.17154642143256,6.907668368299147,30.0
150,16.803125359305476,7.771371255179974,30.0
151,18.05952709473888,7.480346475345592,30.0
152,21.155150245097087,6.859107111068631,30.0
153,22.427440220480346,7.767543127570125,30.0
154,24.286550975170634,7.490802848331046,30.0
155,10.724090692586488,7.387432705300425,30.0
156,18.40487882957154,7.449041923217076,30.0
157,24.456774525014243,6.883549468379879,30.0
158,20.62117667460185,7.339605402865053,30.0
159,21.482337324421643,7.732585127211746,30.0
160,19.151595097905446,8.123722852740185,30.0
161,20.54257911944933,8.128519451847774,30.0
162,26.392965887676766,7.110061143854897,30.0
163,23.898944609325824,7.572268112105582,30.0
164,15.896679401934712,7.873473034361429,30.0
165,25.990615511502007,8.058404378973572,30.0
166,23.968526284305845,7.336661690763361,30.0
167,20.998775290582365,8.154381318744692,30.0
168,20.278643937642215,8.405929185951575,30.0
169,22.463800110639042,6.970272191865794,30.0
170,13.226146819798512,8.134276708028455,30.0
171,16.201562597355068,6.653931685123246,30.0
172,15.936652348346914,7.966225072643604,30.0
173,23.912974892201312,7.408061580373688,30.0
174,15.700075828346232,7.348238692725481,30.0
175,19.695983313093564,7.093462980695375,30.0
176,15.398947994843553,6.37655799322169,30.0
177,15.626189682398834,7.631612096262119,30.0
178,18.53090062970819,6.673781287370437,30.0
179,21.773184931617365,7.3104592493997,30.0
180,16.85953704174684,7.263396534886433,30.0
181,19.888017822241668,7.466541164258718,30.0
182,25.420070078241558,7.843419480549938,30.0
183,15.729429440308586,6.948827914378285,30.0
184,23.066773932792096,7.584742153832144,30.0
185,16.965414037944353,7.450467375324484,30.0
186,21.129917030267862,6.898751017254351,30.0
187,18.282124057337274,7.393195868626441,30.0
188,18.774355095654737,6.591441176831986,30.0
189,14.780783981679228,7.136788362086566,30.0
190,18.33848937121635,8.532552741016715,30.0
191,16.637179338291297,7.9285537419560175,30.0
192,19.414238671279374,8.003624449210827,30.0
193,19.9305941909696,7.729213253959421,30.0
194,18.5985878233961,7.661344681014982,30.0
195,17.920075852898506,6.539177163605645,30.0
196,17.86511742830922,7.480400031031826,30.0
197,18.300297379345295,7.400429360772633,30.0
198,20.548642705099503,7.789533265746115,30.0
199,15.901399993903388,7.258999563033018,30.0
200,19.585211498737443,8.40702076673865,30.0
201,14.551312391811871,8.100498296173763,30.0
202,20.271019644648202,7.854955954095818,30.0
203,19.157828492465928,6.774371572289996,30.0
204,17.80173305622236,6.8669873897502125,30.0
205,21.83814450389667,8.309699281263363,30.0
206,23.63562769461542,8.09470793698829,30.0
207,11.862245746524874,6.999060110465261,30.0
208,23.19522433260941,7.555049287551561,30.0
209,22.552103728030364,7.6032461063929375,30.0
210,16.79343438306478,7.342452695911506,30.0
211,18.48835387012776,7.580531758333747,30.0
