unit_id,JobThroughput,FanSpeed,RackInletTemp,DiskIoWait
0,27.82680015475743,50.55996640236532,39.719757759868834,52.99876767940414
1,31.798612074023204,74.85353399990922,41.1694030744285,58.56755699647297
2,28.03308775545588,64.86910072466685,62.489546062021454,26.265322756171116
3,8.332794092155577,64.92005499528581,68.05185464093174,65.70456265147779
4,26.331760347535326,50.70511765524646,55.83434954537965,52.196827675071646
5,15.032268719687396,47.52140452435278,60.3461753025316,38.935162054270734
6,30.882874143797657,61.99021380968252,39.85018424766338,54.371409596476795
7,7.934563664016508,73.2107411805794,64.56847976522617,37.3602595875435
8,31.391503970302256,47.341216420574206,31.270116389669692,56.59090869396578
9,17.284905833696058,52.46216014153981,49.83789107873918,46.8701574378317
10,21.597807705643145,54.252123392025176,51.83759298064844,50.612191544387
11,-4.303253819293041,63.235375855914754,78.61500212739179,65.17440390635119
12,9.554255602801558,80.315846191642,59.694183751699,39.77414288050405
13,7.381880459084743,47.98893311115347,61.77035551091987,55.21278433535081
14,1.0746948052648218,36.461552119712486,71.67171024348588,33.87109427324638
15,1.3852748772448198,81.57370284441727,71.88789890652819,31.93215259773418
16,4.774595215390936,52.9127022879944,59.6533228191088,48.01918319091345
17,16.359119537088528,74.77598691733073,48.79862762746282,34.81501876592376
18,5.334284538974252,72.40568639430174,60.344798948140394,62.371066073488045
19,18.149430878201073,77.90954576938809,40.77112790753386,54.521698853204505
20,19.737547716589727,59.30336037660735,52.02654634022936,28.008421830115907
21,5.712828349373167,56.61296458782979,54.29565070192367,44.650706993050704
22,25.099050442227114,63.022483951163274,36.94898378963054,45.66264878598403
23,12.281787661116148,61.623651538598786,53.44054984893366,71.18404292219297
24,32.11676921914474,48.462417366275005,46.731489904787765,44.62190508519841
25,20.145869421570623,70.06977257122496,57.9357339126995,72.37456623311571
26,19.591085817545856,64.57786194750925,54.67644248059827,47.24355777963984
27,14.771609543979217,52.47997671365772,49.2757336163704,60.790639033397625
28,19.644585716878023,77.20508068855364,52.087320430003125,53.84266358486874
29,5.346587155899715,64.68779290381583,64.0851533824346,61.778812798446246
30,27.903169292345282,56.23068603413355,46.27388092782424,50.27014933517152
31,4.740823431844872,81.1138969593788,57.45306661160003,75.58311020131796
32,37.43530324786539,62.22302162583801,56.61826870552464,68.85655168671282
33,24.09693738741397,55.163498838586946,79.16003319558887,17.914935828441465
34,24.542558360728975,55.578554139399536,33.376184620225835,22.554389121177834
35,40.443115637705986,50.279088261068026,48.07647385645502,49.244048082947145
36,17.654410801306156,78.84877673279848,53.94410917496796,53.78270188968747
37,29.86007954458984,52.371108036592645,34.84180033233268,54.76264931256414
38,57.29632413846732,51.86771458552178,50.354137644531235,38.6354177295
39,9.04627254073618,65.9669306576604,71.21587142422428,44.44124213457096
40,19.195823894474646,49.04471886650424,75.09855091286923,40.12667182376556
41,22.18034078759827,59.33992379281105,49.07821623876818,32.16588888001209
42,13.99416897134005,50.85355138415027,50.461732115096225,42.643473500099056
43,17.503686183025515,61.2423761727905,60.21642895555736,38.966837835852225
44,8.038756158771282,46.17633659719583,62.426972655478735,56.50950621641593
45,31.283839337303384,51.360834615566326,53.57806349421216,55.84121913552734
46,19.825244484833764,60.328303834129535,40.52516090080792,76.13894278528315
47,10.246369000502176,60.51915339486556,63.06481760481301,41.923755294709345
48,7.070448239520492,63.82257314445025,64.19750370424286,48.37928630464196
49,23.946010823943833,74.05170183949839,57.36476199093412,55.6822717639405
50,19.115403711719612,72.94607726348448,48.72054063099966,65.75330101269887
51,-2.092073100882013,51.223886697108526,67.56026710921176,43.87267099963798
52,26.00361946740444,42.98152712096668,39.56419776459819,41.98300174723077
53,-3.3392829036605702,82.72690249598675,78.18272094123105,29.930695081762043
54,52.022621418697796,50.818109673857116,58.06496611749085,38.487891052138174
55,20.58083996040879,61.14314099375683,51.03497898260173,29.234024243915155
56,25.40071059488859,51.40171502126635,59.659323861293245,50.118897973162035
57,25.89062640681476,62.95429096574589,54.382747115634906,70.0677861924497
58,19.209400827728057,41.90342291747932,63.3057922873287,43.91223396728752
59,34.964971299148154,69.01651778997234,46.03922429343575,57.086774078045536
60,26.780169602896873,45.95728157305078,57.01013581187941,45.77176740622926
61,8.985190222692616,46.959369939096966,69.03539283238709,35.66311712617313
62,11.45603552327495,48.514400200942625,53.45060600522373,49.69355706796544
63,11.219720052646885,65.25222432404912,75.26547357612937,37.95155675433393
64,-2.831488215430361,49.8520411866194,72.63110428963563,50.320193609898354
65,16.876458332459322,48.247334115391865,49.8160915718506,41.43518482739812
66,15.653469330274206,56.984078925999256,49.84928447299311,16.298903657384685
67,34.62672496205276,54.795141155086014,54.913420334410795,47.289614507570434
68,19.625587449813086,72.74956311838079,56.514086339684845,55.48922116169523
69,21.106112004228372,40.85175484096877,40.77902973956166,48.091694631771944
70,19.4249446040123,61.182938430040714,46.16540414454897,65.95390911292236
71,23.856799469019897,56.044053520931996,43.54681107683581,52.91839065016261
72,44.783956818744386,54.193205157773114,48.14030341938827,51.454295784351274
73,4.317174379769334,70.0309630670103,57.441601281227825,26.447783434904412
74,12.57985210037976,66.34753096359033,39.84830492793246,46.59823152852205
75,51.39932631468372,70.41519116962647,50.642718039675536,58.35956022561791
76,4.046893316963717,65.18879020224269,51.28332051022325,47.39582774367872
77,-8.259299955587457,71.0936749186146,80.89707037523581,55.83010126673403
78,23.7921123515269,73.15135132520413,54.54634793636853,56.49569041473865
79,14.749997569672892,55.35701522354928,55.410820022632294,43.28902297232507
80,25.413786408399616,53.25365888067983,48.46901232662134,46.34136953397247
81,4.536090484938994,45.0340535642169,82.02174743003121,50.5338428652246
82,41.90362138834134,48.506221234513774,51.4295266527439,43.583374332654174
83,27.065842004918483,48.35425541830662,51.16330290773554,57.0241419975729
84,6.54395782410891,50.84773681699944,67.14198171163972,63.80833140615487
85,33.48758498561557,55.621361319346285,68.96951751525816,68.99922889523118
86,20.173262317498853,60.443958886074334,54.34148761584631,74.63570944950888
87,36.23027267722012,51.41409384918675,54.838027859456204,46.91900751024226
88,19.874680340696564,63.53395299041709,51.852559731199406,44.596561469189496
89,35.0531737111085,61.10377151934647,54.0475681368317,50.16212859505524
90,14.229606392454432,58.354639364974275,48.947343420423884,56.29727623529146
91,25.18395004093241,75.82250193609536,51.96197231525562,49.4920317451571
92,49.81556391709957,65.93107925811474,31.120672902787078,57.638274999252566
93,16.612313100769356,72.77471519492546,58.43403887472063,47.18049770831571
94,29.190017562210134,58.18234153786059,54.63036846067953,66.48325682378986
95,-0.010730145352018994,60.60250191269818,80.14156875527429,57.478432660109966
96,19.98765369373903,60.46097666641051,46.66057275100087,36.33342815114259
97,6.471401334840557,73.10324306952194,57.54732820008326,57.213768562407104
98,7.79756900249221,47.54688448446048,71.9009584737716,52.85377383573049
99,15.418289062711587,59.84293196257107,56.846154698928586,54.9654719444729
100,17.673722748631096,73.66418674808924,41.68554101864691,47.39824963304617
101,49.689446346662145,55.840782627468116,43.6851101768233,50.41424955805117
102,47.37617554358184,49.58284496946277,40.52062389003773,50.95387249446548
103,32.894163405048864,54.21856281117973,35.424470836241404,45.52425737017682
104,29.63412065831281,64.07163249791849,35.2952982047491,31.108649509985835
105,40.23400700004886,53.829732641787146,37.072690836005904,30.274357790977987
106,24.95050557671137,55.99502273378101,40.99182710956158,47.143525822049696
107,31.758136174865808,77.15055506855138,45.418151727079184,33.09740270720838
108,37.51069122227705,69.25202405826835,43.09809539394398,35.598442395945305
109,19.1838693425262,57.348864713466305,71.1075021348828,56.91272215623705
110,11.954772354091851,61.247613443917864,63.33921154189211,50.648952822788516
111,21.705358667274773,75.98435202201179,60.51665555459285,47.94618298741088
112,32.691224880774534,61.88713639501123,70.04194404369775,53.73604020868788
113,8.63148929610139,77.51446858934898,52.46389420084109,33.26779679749549
114,24.972078413889264,53.276648361762284,70.24238980245019,39.79277624393876
115,11.026204794367114,48.330369722702194,61.6596717501823,62.43905069574539
116,16.705543859103898,52.08834784976605,55.248525854427626,39.99755525314808
117,24.100865569693614,71.30100024911052,48.397183064327976,54.19422299514605
118,16.899156320463412,64.8535536572095,63.60652203479881,52.3471637942629
119,22.68808020093978,61.08487127063082,63.35435008073752,41.39152600793512
120,48.07903632217152,66.02757076474789,26.66796137889902,51.7706697691631
121,31.71445715004169,68.834282609601,62.23348538132232,31.95495336018212
122,9.218642318447179,62.625080918605406,37.30427191457064,67.39012977037639
123,18.77074550363142,35.500385576017266,53.20328358184052,45.65967789171964
124,14.955025622401696,67.39827544630114,78.49798461073543,41.94255467833753
125,-7.942861384933691,61.79723242799972,76.08570200545633,44.43283582513294
126,27.781660719504377,63.96037893618386,50.93623523792641,53.77194778509611
127,-0.0307126301021885,72.88642220517968,77.71997413011823,43.1843952543264
128,24.02945145615503,45.47890515173808,52.497785700872264,39.18601663519136
129,11.60910288125815,44.666111504109864,60.609767403649975,50.48625482752082
130,21.816264556520327,54.542449869409104,55.56247408080191,64.22425983015195
131,6.038557384573502,53.30532663950013,61.49175146508225,43.680359837175
132,27.273865780650095,72.36984140091138,50.17204557779306,48.939473526269396
133,15.09007887541909,42.96505740745756,51.22715564415821,45.782152708733584
134,21.192175764453253,59.62156867437818,52.42674247500496,77.73534659985998
135,20.345369199160814,63.649302032502035,42.99335735733061,68.55724467433527
136,15.88369428115785,60.758442318968584,48.470084428539224,64.4293633059031
137,21.26919527988626,59.24625026326864,55.39890121984228,61.94095439032205
138,24.761508827857476,71.34968042669658,56.01197801499628,69.75221865162608
139,22.70642154072327,63.231608898453075,57.446698853657516,50.60186261708182
140,21.601894487844316,54.44588301278481,60.747721480516866,53.14831055636742
141,12.851621882171395,57.72868121855121,54.25084285797768,32.29476490919469
142,48.16747833363698,57.18329212482616,38.20118096304313,53.158947529888906
143,17.293186812342956,58.502501476829664,73.40737279589408,51.82086522256953
144,26.51216475093574,60.8832516402582,61.74391500700801,70.67157343355277
145,15.532059817501008,75.81620035615194,73.06487014332558,45.69978035483183
146,15.380045970071558,60.65653764530926,62.48274290237298,30.06019040222842
147,12.077391294606677,53.35340710721256,55.6886545606152,41.50435597233168
148,29.40244105308558,59.653601326039144,39.85213100035382,48.00864622512982
149,26.089585219876884,53.096397449596985,45.73136576623869,34.24725081426718
150,11.208133594941062,59.72089122963464,66.88817826123915,58.943638613450865
151,7.137437266888407,50.65327524417052,54.6611011337381,44.047475603130565
152,10.500834069711168,67.91125446333768,58.59557474835932,39.404276422123054
153,3.3524526528654093,58.411226436752386,58.04951913080135,53.98202207168171
154,36.18622064311781,71.81760719985856,40.50940703941536,60.09965550876333
155,28.29089025126651,62.5005341964708,50.517811028170485,82.12476112080374
156,14.755515624938734,66.20530301891752,43.04884429405678,51.29616297724042
157,14.34813736895445,63.44776336136169,53.795024017670336,67.74463132980853
158,1.5978518539602602,56.96177435033997,72.1744499629445,42.17514700780456
159,12.77229731574539,57.224642828484036,54.80839615774056,65.08423016243644
160,12.70993818890313,50.40867453412714,73.25574150606926,73.40650202435306
161,13.031728496912386,48.18167118690412,59.74959099111859,62.72507199614817
162,16.104065948792737,68.70987481533997,42.643617049874656,53.07550291331348
163,23.80023586939807,67.02833593687835,45.97925540781826,31.710082032995036
164,10.717255753146512,44.548992012994574,57.772948513932555,50.38979309675682
165,18.13778649121608,60.74315004040264,63.14201253784094,38.85944694827959
166,27.27503131868039,41.803889361535916,48.618503837578274,34.00963355232987
167,21.984800894926757,63.8037447856631,47.213388482712034,45.50022010177025
168,37.942844989461776,46.76485274771781,51.96285383905799,43.580356850091995
169,7.318926130385526,45.80768542492024,65.32006833374297,50.428573619478854
170,15.401991389264985,63.48193496053706,48.82921595662328,59.668920608916146
171,26.513515288163678,60.90834892129274,50.75839149417195,49.31353022983411
172,18.74853004088846,59.99999256863362,56.51961936134542,84.49639978724093
173,15.4178446547627,42.26124639917466,59.29239877731696,43.9878816348553
174,25.898483994003552,54.43415198794465,33.987747906475164,58.583787765845685
175,55.49555271724839,63.84454998413356,40.5004268694959,46.598315594985074
176,6.090543699842,38.80484079823427,62.13578082903361,67.15843674273762
177,16.301600847480294,66.2422658693051,58.670479598536474,54.283278213148904
178,5.848344767725259,69.40566050916348,71.52767472131971,40.84243394281066
179,13.36244709472636,52.11835301805752,44.38948181408421,62.89514713515336
180,30.177663149269925,59.02161511371097,74.32244191302253,51.21811734715764
181,23.907130123143027,67.32167472616723,60.736073346714775,55.63769243105009
182,30.23370866240253,38.54631836988958,65.25154883934391,49.6793198319252
183,20.580217473279102,83.03942620958554,47.47349161712795,31.98740335059577
184,35.804765344808665,47.07869768254515,35.27303809212174,40.48468425513213
185,39.16992028783301,55.352178702020694,36.61275450117767,59.10342133166169
186,38.35014856760718,64.23911968498102,56.66510720887501,32.38847023904674
187,18.557869745093747,49.125901832152884,67.18769536321959,61.784828610060565
188,27.49578467378492,70.87332798973054,59.745925447055356,51.67512292653957
189,17.857348676505755,53.3401117108059,61.09845607211606,55.48321826458037
190,7.795743476823087,58.927503262219,66.98698523421781,54.6725616258515
191,26.18872740575916,59.38328216403593,34.590746103508394,55.10687318896942
192,26.95699332883712,74.3891987198814,33.81292376146107,42.24480896838611
193,17.96881285320619,57.394273092066996,56.97371966833359,42.64476351069609
194,2.347094545479706,74.45181660561141,50.731231982184084,51.373716175179155
195,10.480042926701366,58.17208899216421,64.81638715568216,60.03090766730645
196,15.394867274041031,74.33432891278068,52.56249780033798,36.60213278050001
197,24.42729772224793,58.69932998635468,57.40605682243995,41.912488510593256
198,38.30127249585323,51.53361556244361,61.57441767544239,47.14355722126419
199,12.726873962857082,73.54017868457257,66.81076042824084,58.53317974790231
200,19.996155257125665,46.21142854336928,40.88467528111189,57.994117973894035
201,36.47693881487913,42.36522371717031,55.325786122727685,60.10375093427791
202,27.117610727532004,61.241228268927124,62.45624884269926,31.18340731737114
203,20.48170205569936,52.83231954716885,48.905770970072275,46.91582674618869
204,44.6365452330865,55.2049783625816,46.19098176470215,44.80949632014374
205,24.618238722798743,61.718416051422764,60.109756206903874,57.12870125032283
206,31.751110794037196,59.5497881963738,63.21369560082519,49.403576444870495
207,46.111298641268434,51.950742599607544,63.9503167916911,55.47792887814771
208,16.274745082799697,47.80956761772421,58.7235390181494,34.145858679479275
209,8.28685956760929,69.27914046123944,62.07609706381986,77.8591044728002
