unit_id,EthanolYield,ViabilityStain,do_SugarFeedRate
0,12.979143794754007,9.349979874783859,0.0
1,16.897031784328284,20.264968994435506,0.0
2,12.199225075166163,4.09793429057927,0.0
3,16.239256715472337,14.026217126567138,0.0
4,14.387159043121414,21.66386980422416,0.0
5,13.269475897672425,6.234577477717581,0.0
6,18.23693988824027,4.057497913978997,0.0
7,16.579151075872723,-12.072858652427888,0.0
8,10.465020242450294,3.7705271530492945,0.0
9,16.527452415116986,16.00710583993223,0.0
10,5.73249546641153,18.61977904628221,0.0
11,12.463203096589199,0.5298723686099489,0.0
12,16.2116670478992,10.956605179171971,0.0
13,17.040525117089963,16.579428418151444,0.0
14,18.429562237996766,23.25282575018164,0.0
15,21.211204177998802,17.95753709296815,0.0
16,12.649453569343391,1.26053117101279,0.0
17,15.300279063037191,-2.426996044275569,0.0
18,14.220265126030121,2.199816895453484,0.0
19,13.336221203835713,26.554717868788547,0.0
20,15.585465788411613,9.380801347840421,0.0
21,12.621883181507144,8.420414131082056,0.0
22,18.86381649916021,21.705897390089316,0.0
23,18.31708353622595,1.1028211903339145,0.0
24,14.197101076620447,22.676529542456358,0.0
25,8.885714870914828,3.2206976899497066,0.0
26,19.769757552612877,11.733377875405067,0.0
27,15.275617638425851,21.484095241211456,0.0
28,17.09794522390375,-2.555652737385085,0.0
29,15.388070002394546,14.060312683873867,0.0
30,12.241642191695695,9.800570859107443,0.0
31,13.300349640644521,-2.270554586115093,0.0
32,16.937696856336625,-10.480459044232909,0.0
33,15.799804845190046,11.982737629936532,0.0
34,11.906952637755118,9.868023745472007,0.0
35,13.180005113827065,7.155600215441057,0.0
36,14.119105790942706,12.185109889860103,0.0
37,14.400847993331457,15.700826304121623,0.0
38,8.784175254048193,7.917401156778778,0.0
39,16.34541340925434,4.921761113378659,0.0
40,12.447077737795365,18.424673569410036,0.0
41,12.180245342979303,14.482850177476159,0.0
42,20.958300575451815,7.550213400768654,0.0
43,19.580514122832845,6.728717835176439,0.0
44,10.853414927893509,13.996291081098935,0.0
45,5.7532910106637125,0.8827691984820341,0.0
46,18.320798948645276,35.8641215733649,0.0
47,12.388348574119139,3.786843175088454,0.0
48,12.590119248109277,4.472074439344493,0.0
49,10.468217869571287,7.1235210757001965,0.0
50,17.902011712157336,15.330916155842102,0.0
51,8.330140739607712,0.2886671734247237,0.0
52,17.962100402581886,6.7961686952164815,0.0
53,6.74479210846529,29.2231111578641,0.0
54,12.99301858960687,-5.77571310069921,0.0
55,17.21532926070421,18.157887255847587,0.0
56,9.808169141266854,-2.1314764334442557,0.0
57,16.10966929584158,13.978372634897653,0.0
58,20.342356048110737,10.451371568705136,0.0
59,14.404287376631014,19.795136065869904,0.0
60,12.056148332238536,9.800674057829472,0.0
61,5.67378752335472,-12.976085754123908,0.0
62,19.244922979836154,23.027231941883667,0.0
63,20.282734474227148,13.029238541325666,0.0
64,19.039576667217602,20.042051148335354,0.0
65,6.996379367139228,17.035974405760275,0.0
66,9.70153052144751,13.758530181662913,0.0
67,15.345446292936927,7.079471304609508,0.0
68,12.94808229304472,-1.1744796814140344,0.0
69,18.25682588138494,-9.049789497918447,0.0
70,14.907229574602106,12.919843726750832,0.0
71,7.31860294788007,16.616561907819978,0.0
72,15.511762910506626,0.16790224101842632,0.0
73,4.703204557104046,4.6016251473322765,0.0
74,15.389622233166833,4.559961640226486,0.0
75,17.659204199040115,10.789321382834041,0.0
76,12.334872526194976,21.6910017028585,0.0
77,10.947337957041626,9.892995412216107,0.0
78,18.709474592930103,9.176561055684894,0.0
79,10.481976919454812,16.94384826619587,0.0
80,15.832875764055018,1.1612128069399361,0.0
81,20.11004272179319,14.082184828506957,0.0
82,23.300408897725823,-2.5957672772773073,0.0
83,15.409140009977875,5.11315098837149,0.0
84,11.169584289800977,-5.643513966655412,0.0
85,12.379728388765923,27.172613961049098,0.0
86,14.341679936388832,-0.5318113765442956,0.0
87,9.713020948919146,12.542700909496892,0.0
88,5.601442662893101,18.92786483433315,0.0
89,10.981028173936325,24.843709849351107,0.0
90,6.018528381410201,10.431834734669195,0.0
91,14.950939038344076,18.152147357265218,0.0
92,20.950883555621814,4.8935274895805,0.0
93,15.388946728898631,-1.988251650728575,0.0
94,18.523811013716312,8.225649786436886,0.0
95,16.74751339681852,0.373643104233949,0.0
96,10.068947182697087,13.284044819710799,0.0
97,18.874130683092716,8.559342823422124,0.0
98,16.77852847212109,12.400092716310347,0.0
99,6.221044879612643,16.185102239038372,0.0
100,13.119552050701888,-2.0082027041343817,0.0
101,21.466696646740843,13.140115738668833,0.0
102,13.724539852333148,8.546706540511869,0.0
103,12.015890953763158,2.1087609866769457,0.0
104,13.307782836485044,-6.6024564501729195,0.0
105,13.66177604279955,9.318205693253747,0.0
106,17.2638203737248,11.029103648644998,0.0
107,21.363346136685003,14.0209688554238,0.0
108,18.584063746409647,10.304622443947538,0.0
109,13.122761909302197,22.37162401469441,0.0
110,16.611989914827802,8.565645437537176,0.0
111,7.34522999565824,12.503846472318635,0.0
112,7.695984538737902,2.122529156232698,0.0
113,19.731163552167082,8.173424049018724,0.0
114,20.274667643394267,8.703609694493904,0.0
115,14.154427072834775,1.3733527022477983,0.0
116,19.106570711052264,4.862977339204274,0.0
117,14.566829040431077,-11.237589405225304,0.0
118,23.62290962516438,14.091847786996869,0.0
119,12.788488547528262,6.361291565765621,0.0
120,9.427220562179313,5.996443544280535,0.0
121,18.279614065117954,-5.299907004276719,0.0
122,14.45163217174499,36.65966773999133,0.0
123,11.672367666438353,3.4448848572685,0.0
124,14.539415536233006,14.252564546079311,0.0
125,11.119379810233422,20.174477930226747,0.0
126,21.662174780563838,1.5280561247177946,0.0
127,21.9240615856411,21.12156339988019,0.0
128,6.769463854530212,31.172673009352003,0.0
129,18.892807632932985,14.086771362752303,0.0
130,16.25947569791594,8.344222576921716,0.0
131,23.293056369224438,19.53878277102905,0.0
132,15.347467975772226,-2.5289657004427344,0.0
133,18.61752694919087,12.017074005073278,0.0
134,10.663054592722766,13.946177917120648,0.0
135,20.094867770681788,-3.3893384728439155,0.0
136,14.512078271923585,8.439047477884786,0.0
137,17.70120284710528,6.085620280544322,0.0
138,21.277818224059303,11.04235020732554,0.0
139,19.376462358911176,15.161363463168893,0.0
140,19.992053175803385,12.538677027934948,0.0
141,16.610388598237822,-1.637231513883684,0.0
142,12.390764380477645,24.932112454782512,0.0
143,14.996770029100302,-0.7301790557874615,0.0
144,17.506519357153245,8.005394470915459,0.0
145,16.03345356517923,16.963270479466402,0.0
146,20.761358251629357,18.511491547405228,0.0
147,13.286182793532776,5.6087168942767835,0.0
148,16.76141164960463,11.341821586699036,0.0
149,22.329154563721318,11.779764043093195,0.0
150,16.09505439383152,6.808986219408094,0.0
151,19.107178703896974,13.848045981224658,0.0
152,18.23996458936184,24.279166557097444,0.0
153,10.14301980469684,18.642847782963813,0.0
154,18.093771310502326,0.9274335059156584,0.0
155,11.849661654863288,16.904077244005837,0.0
156,4.812003196926083,-1.0405466706030833,0.0
157,14.753945364712557,25.686633183216628,0.0
158,13.000282385278467,7.395348393623547,0.0
159,19.500576986928735,12.238125227813093,0.0
160,23.736844236884032,-1.6746155626048314,0.0
161,12.323272323907066,10.10703312336642,0.0
162,15.247156959908096,9.096925129317533,0.0
163,19.52753999457715,3.400511171251564,0.0
164,15.580009434955386,8.707729447822965,0.0
165,11.82564364703,5.939137697968531,0.0
166,8.71637156020972,20.637561453390184,0.0
167,13.64139668227414,5.174933824948393,0.0
168,15.131636720844535,8.971055066863418,0.0
169,11.256147593130175,4.469079319272191,0.0
170,23.22468174839293,-0.967937058507891,0.0
171,16.9515776403833,-4.1924063912019225,0.0
172,16.324682552370042,13.64228291172089,0.0
173,14.591343746634248,3.064434163244939,0.0
