unit_id,ProductTiter,DissolvedOxygen,do_ChelatorDosing
0,15.021046453755384,76.01265764105717,75.0
1,17.420834263702954,96.9044675724123,75.0
2,19.603077814355,91.93472852796268,75.0
3,13.705395858451595,59.38418358232299,75.0
4,22.713241291935137,105.1721468766472,75.0
5,14.150589440338962,55.05590938287382,75.0
6,16.91905147072047,75.18371264316906,75.0
7,13.380196594823802,72.26702196115909,75.0
8,13.736454031181733,81.01245257456779,75.0
9,14.901220400101867,90.3540880734494,75.0
10,9.295191461602347,51.15458940066323,75.0
11,17.416769544894983,85.9124193480496,75.0
12,14.544209830235175,63.77026966219504,75.0
13,11.024240241917578,55.8744632123737,75.0
14,12.311155438090386,71.78315997233204,75.0
15,18.565450357742776,65.7710824818743,75.0
16,19.929531471113776,94.53100765842063,75.0
17,24.256266152916492,93.37640003065695,75.0
18,14.715598409913197,60.7107864158292,75.0
19,16.176219022166634,68.60705445875428,75.0
20,13.171043534108538,60.11043353450237,75.0
21,21.363280797564414,77.49603772176515,75.0
22,14.044707949934413,86.45069336550318,75.0
23,20.87182560881209,82.68957540018783,75.0
24,21.64526413844729,76.17755882633054,75.0
25,19.488743107008485,89.40568969237626,75.0
26,20.564725249304317,99.26752297907474,75.0
27,14.523391337877143,72.41049118110612,75.0
28,17.363960462009288,92.31827961456602,75.0
29,20.302083191711585,83.26922871889573,75.0
30,20.611007261068483,75.6909643336732,75.0
31,21.91072918419262,83.2027609426773,75.0
32,20.587033622931703,86.51529520332306,75.0
33,14.209226262114292,77.84523990892036,75.0
34,19.190222328283763,80.37420706323026,75.0
35,16.36530406562209,73.87040004169049,75.0
36,21.093683644766138,77.40070331044187,75.0
37,14.611876294440306,67.47141266507064,75.0
38,13.422873689548673,90.67794603859576,75.0
39,20.44672695626369,86.46684989547138,75.0
40,13.525113595085015,77.78678268573574,75.0
41,9.238584713332731,54.10757687567053,75.0
42,18.423036099085277,87.87077256072271,75.0
43,13.85095023384839,57.81263852289156,75.0
44,20.97917038587697,75.5738100604764,75.0
45,14.770344943718563,81.5351610960657,75.0
46,12.597070386067832,82.83693267453863,75.0
47,14.536894089989143,73.04721558867249,75.0
48,20.357131036271547,83.3762030107541,75.0
49,24.532413363552152,95.50304201051647,75.0
50,20.494590815349675,87.35942954669474,75.0
51,8.938177229818773,52.63649974624128,75.0
52,15.83020564660123,70.58667079573738,75.0
53,10.3652703768289,62.3671361619563,75.0
54,11.157207699152853,69.11336272641326,75.0
55,26.761719041407282,100.87830284959928,75.0
56,18.886179230512543,68.65043226454557,75.0
57,13.927568305521357,70.47193876680119,75.0
58,15.833666406464715,80.54140485279149,75.0
59,9.357900595991213,63.96688953331912,75.0
60,13.86623162066933,75.20959564952867,75.0
61,17.35115764106291,79.96044896437418,75.0
62,13.962372224481603,67.14177847741877,75.0
63,12.341670043839057,67.51224640577134,75.0
64,17.004439414173106,81.60247767074127,75.0
65,20.85858363912924,78.43551404036512,75.0
66,21.347737483821067,95.37975066108895,75.0
67,13.84470932736981,78.19875217522102,75.0
68,14.833434628848487,75.24964428842227,75.0
69,12.456286021365731,65.59999209867021,75.0
70,9.268738931524224,66.88836964550238,75.0
71,16.37909330325397,66.00446531508297,75.0
72,12.719283365258454,80.62026510874747,75.0
73,14.975763815943438,72.7152894792506,75.0
74,15.367004523733415,84.62853434754872,75.0
75,20.64403884434943,80.25509058123583,75.0
76,22.793962854917396,83.38388833589677,75.0
77,14.121599120755805,63.163262863646,75.0
78,9.423229941406007,73.34784340975428,75.0
