unit_id,ProductTiter,DissolvedOxygen,do_ChelatorDosing
0,18.99157774135164,72.28894055322236,100.0
1,19.21862119941615,74.10916029242972,100.0
2,24.923147264485085,84.83366049213703,100.0
3,19.974109268425345,77.13525997379426,100.0
4,18.531563662372992,91.90776164725085,100.0
5,17.999018314067694,75.01897565885139,100.0
6,19.40838028058944,62.79849002413914,100.0
7,15.421347802850399,72.00191807903221,100.0
8,16.314028905144955,67.10181819549943,100.0
9,12.758154182504228,68.49722319304547,100.0
10,19.0657252816489,70.12098022440293,100.0
11,16.750012031665378,81.462314324766,100.0
12,12.522713371324812,45.33886429664057,100.0
13,20.437039686211804,80.74925999079184,100.0
14,14.619085128691477,70.37396566996384,100.0
15,17.106232431352087,79.66333341389017,100.0
16,15.76413706267709,73.7304601362622,100.0
17,14.022563477821631,66.33844466651722,100.0
18,15.607840482336497,67.76642804891328,100.0
19,18.026504228513385,73.6014733010166,100.0
20,11.723192194169782,69.99745077275782,100.0
21,16.653658738428547,80.94849955375824,100.0
22,13.652568744707962,75.55336416193094,100.0
23,11.487698180969222,61.42871397270292,100.0
24,12.387328763984886,85.27797631365739,100.0
25,17.52356017980145,85.94094688504462,100.0
26,15.37739411860325,55.766725822458426,100.0
27,12.20726497587606,70.98862165534631,100.0
28,9.722306427663057,52.67624837034428,100.0
29,18.46806848968612,78.28781060866551,100.0
30,16.788128630130853,73.9568262857458,100.0
31,15.967157289587377,74.67349930198674,100.0
32,10.443600217373984,61.023328864866514,100.0
33,12.660706751203122,63.626386407244006,100.0
34,8.1538897267345,48.47358715166976,100.0
35,11.936735573764246,64.9963795087923,100.0
36,19.53275303570057,71.12096567215642,100.0
37,21.159344945900862,81.62746989392777,100.0
38,13.328453188217237,71.92175152514905,100.0
39,17.457455828920416,82.61229991149996,100.0
40,22.82390593780176,79.70210558693785,100.0
41,17.182917879126308,64.35048249237413,100.0
42,14.839547459821897,75.192110765566,100.0
43,15.655326569011054,72.33941914829975,100.0
44,22.429938290671338,85.0646376434464,100.0
45,11.914956247543541,61.395848545878806,100.0
46,19.613981588474964,80.3354346466769,100.0
47,10.273900842017355,61.506772428910324,100.0
48,19.37223648244853,84.08305332433468,100.0
49,14.983694551762017,68.8990205646405,100.0
50,15.567571098809651,74.1711286394248,100.0
51,17.293061704527712,74.98674268638158,100.0
52,10.910876984642197,65.19101382526662,100.0
53,13.593445798193311,84.89328047340238,100.0
54,16.10931444073052,77.80667853251072,100.0
55,20.623600946214452,97.55439552085708,100.0
56,30.035330433007488,101.16196669361702,100.0
57,16.502560723745535,69.21236184586863,100.0
58,4.826358849684706,44.21957915019158,100.0
59,17.71261013077322,79.81291012814603,100.0
60,16.288291303810645,79.29419030896973,100.0
61,20.083853641817768,90.84822098864825,100.0
62,15.479086442415023,63.9653817469119,100.0
63,19.22023616294806,76.96212631374519,100.0
64,20.75833737248243,76.76053390720844,100.0
65,11.247558463250483,68.59255723566551,100.0
66,19.68354285564166,93.00461807657925,100.0
67,21.67822431947046,84.36263414903645,100.0
68,13.401363407520334,75.92996585160435,100.0
69,15.602664638096975,58.81573270875395,100.0
70,14.314952545184818,64.54545515738522,100.0
71,12.485947088704762,68.52249677798234,100.0
72,13.746138065307303,63.63323002253534,100.0
73,16.596362049920934,76.750137981829,100.0
74,22.3869290001104,87.45943760505652,100.0
75,20.988280333703937,90.5938646470365,100.0
76,14.1934151666821,73.00904613208078,100.0
77,15.438624296094854,70.42898744963426,100.0
78,19.988656678385095,77.29785421830204,100.0
79,20.147534749558027,87.60967264004717,100.0
80,17.589647017727593,56.97317693780532,100.0
81,18.649101804344077,76.59729881135394,100.0
82,10.421731717476174,72.52160095375667,100.0
83,19.11710078851081,71.02638714936954,100.0
84,14.836497159585118,64.81481229923217,100.0
85,21.410617646826886,81.00883645851982,100.0
86,20.740528766471016,84.01210972178913,100.0
87,13.934140359612122,81.02446750564351,100.0
88,25.569866768140052,98.30501177557238,100.0
89,9.716417486884957,56.665901079528865,100.0
90,10.330173763470397,77.48658623502246,100.0
91,18.459575335419025,92.02439532519632,100.0
92,7.033829845368773,78.21759904036061,100.0
93,7.720286997367635,68.62802608261279,100.0
94,16.497506490102346,59.01239860053447,100.0
95,21.448160968250043,88.4407454489096,100.0
96,17.467888689349273,84.36291174396166,100.0
97,18.27178525409781,88.53224575561272,100.0
98,17.1199844481578,80.8761628776008,100.0
99,18.092268959711095,79.93366826853921,100.0
100,21.270553987517317,78.61190592589617,100.0
101,15.126143727936487,65.64126585003655,100.0
102,21.905309710853842,76.08041384244986,100.0
103,16.582215573556727,78.44798782750286,100.0
104,18.251468613683926,74.84149290841366,100.0
105,18.461947341138085,91.31816789030498,100.0
106,11.478118396031196,61.15732115500521,100.0
107,16.726079152329596,72.9062378892386,100.0
108,23.475166614946264,93.8309105825413,100.0
109,11.912537590118873,60.163868827013275,100.0
110,15.63748582329824,72.67338881773026,100.0
111,17.196076779394694,89.49893877907111,100.0
112,11.264709881498336,62.013736274515736,100.0
113,18.137575550699935,69.16240491622253,100.0
114,20.36505500747952,81.13497990154922,100.0
115,18.260563400959395,73.69512014834241,100.0
116,25.365563668141903,101.13428555175645,100.0
117,19.423875050908517,81.82885606898445,100.0
118,21.14051442090728,79.37662933360123,100.0
119,12.660788794139709,75.88782866718512,100.0
120,15.262412881897376,75.59676977884826,100.0
121,16.999330490936625,69.54214239974212,100.0
122,12.259019183858953,63.603487009243096,100.0
123,18.080601287968598,65.40885035574046,100.0
124,11.342734191120208,70.84251026741246,100.0
125,21.59346259365439,86.660669082641,100.0
126,17.012960579423876,88.48635363081533,100.0
127,13.64953949869601,88.7038350024922,100.0
128,14.152829119301355,67.87397867428547,100.0
129,20.06167042006049,81.33325079791183,100.0
130,19.269070441242334,84.243130175128,100.0
131,13.007487954529896,70.65814092247864,100.0
132,8.967355913275359,50.1223204588467,100.0
133,19.053626086592633,69.46979259990182,100.0
134,18.74821154560183,83.4614567286883,100.0
135,7.820407128959808,58.579168095146585,100.0
136,20.402562075931705,77.8136486202531,100.0
137,12.698414726754313,73.56648515416184,100.0
138,18.732625184758053,82.26104585326436,100.0
139,17.0366323176754,73.57714781777211,100.0
140,23.44187414547038,87.01227172465968,100.0
141,21.265054930578653,83.58655532576275,100.0
142,21.35893587983163,74.8613471376429,100.0
143,24.287795025040676,92.66037616539597,100.0
144,14.865330007806078,70.11007407694154,100.0
145,13.59503082969587,53.76394822862868,100.0
146,23.376152710623273,88.87080819221293,100.0
147,13.246100000414812,62.41100484955852,100.0
148,16.700994757580727,68.64256450339566,100.0
149,15.607039643719666,57.230907634911,100.0
150,22.07907531344757,93.89096946733136,100.0
151,21.110585758245318,86.84223427248348,100.0
152,21.510746590169454,68.38633253965918,100.0
153,19.468700239481144,78.43670891632483,100.0
154,16.598779973190084,78.22764430385992,100.0
155,14.32211503866229,76.00910318076322,100.0
156,18.55398004955152,73.55322816148369,100.0
157,8.206094570307755,69.40663547538021,100.0
158,11.274274885266339,62.365277160685494,100.0
159,15.542648133179027,84.734504561984,100.0
160,15.766999451300226,84.40698050506779,100.0
161,13.455609574714094,87.06002585309056,100.0
162,20.678212395199456,87.83514354155194,100.0
163,15.707444732498033,66.73222882414005,100.0
164,14.672943257865445,62.14540358782822,100.0
165,14.93690015711078,76.05436820976821,100.0
166,18.644592520356657,76.99967827821091,100.0
167,14.382237904252205,68.17753007574754,100.0
168,23.983520450813522,83.4343071485827,100.0
169,19.30379957791463,78.39542212632894,100.0
170,25.525049361558132,78.98885758624266,100.0
171,7.481980825154515,49.52095122513728,100.0
172,24.30513200098444,85.89657618550852,100.0
173,18.907000496926184,65.16227667507529,100.0
174,19.64332307331504,80.03563597005589,100.0
175,16.72942988224214,83.08074567693548,100.0
176,17.289519104877243,84.04088489281911,100.0
177,15.259820886632241,84.96872023030198,100.0
178,20.930373237054734,82.20011482934817,100.0
179,13.925231796253716,70.68763936102492,100.0
180,10.05440159229685,56.47247583655097,100.0
181,12.939777836815534,80.13264183361284,100.0
182,21.187837500651387,80.49631162082771,100.0
183,15.106884816549671,67.71016665525248,100.0
184,8.7709433736484,66.5883966041502,100.0
185,17.319111939640273,81.12824296954277,100.0
186,20.791271522069362,80.1040744426763,100.0
187,11.481601652392685,74.35742522030742,100.0
188,17.0469388642972,77.88956120909292,100.0
189,31.356695980214905,96.98130833483259,100.0
190,13.865238721329149,65.35401507666926,100.0
191,16.091666124228226,81.45505272927139,100.0
192,20.55853079294339,87.80997770641956,100.0
193,14.576384160709173,73.47024279157331,100.0
194,17.475869628749056,72.18581428756606,100.0
195,19.86083652838821,89.6920239763447,100.0
196,22.264017333962148,92.46230376670054,100.0
197,20.253208933371745,69.46115767536773,100.0
198,17.799598180445326,74.82353233007841,100.0
199,14.656345397444225,64.18623042572753,100.0
200,14.097005534376473,73.33605436630096,100.0
201,20.15768040787568,71.28764137818794,100.0
202,10.882843621315448,77.84027952028175,100.0
203,11.890407926260643,72.129265081257,100.0
204,15.490867072709587,65.18735896882286,100.0
205,11.287016490763518,81.22147055655749,100.0
206,23.734751568951516,81.32376623325825,100.0
207,16.169697066544867,74.91829088692305,100.0
208,21.10660821122777,76.12911981133382,100.0
209,15.452607062291193,62.43615785145219,100.0
210,16.876680618037238,70.08885997132192,100.0
211,10.785440787813833,67.96856180060745,100.0
212,19.13296109357684,70.04319934239523,100.0
213,11.370489177725496,60.86641994771286,100.0
214,16.434902953968102,68.69610194919252,100.0
215,12.44827522545746,70.26147147050128,100.0
216,14.55932687904231,68.63801953494045,100.0
217,11.512126308719779,57.081671444391496,100.0
218,15.745628529437841,87.46182481729444,100.0
219,13.875792029289123,75.75045219558596,100.0
220,12.36233541261129,69.19633764855409,100.0
221,22.516158613010102,104.49909405262943,100.0
222,14.559681264168088,81.18130967015811,100.0
223,17.254127412602713,92.53820106647308,100.0
224,16.600177083510378,90.4351918514258,100.0
225,14.732397570447905,75.80158318623559,100.0
226,19.594884401033326,92.2269732909742,100.0
227,14.880104756784096,74.78806332516332,100.0
228,17.229079758235702,59.67305964554774,100.0
229,16.18503142769066,84.6358859450634,100.0
230,18.80516977906455,67.5476164183298,100.0
231,13.311848309650268,62.62819979096949,100.0
232,13.795707712054007,78.74764581960271,100.0
233,12.772374167083942,66.3753533069551,100.0
234,14.442061419999012,69.47223890440075,100.0
235,13.210395179654807,66.287444604314,100.0
236,22.92883373564262,98.24658530693937,100.0
237,24.1881430828962,97.53899615240246,100.0
238,11.771810271507675,66.15666429488732,100.0
239,19.689672131835508,86.05148466718114,100.0
240,8.182817892687474,53.582052556015626,100.0
241,20.48802705693245,73.04879266388768,100.0
242,18.179583548014097,79.87033960112797,100.0
243,8.046326040393538,57.56115226389463,100.0
244,13.938927950771335,70.41021888513393,100.0
245,20.597064174111978,75.65403167027371,100.0
246,9.708086255279275,68.6936920697497,100.0
247,17.23399626592978,85.41415167673543,100.0
248,13.227128246298683,66.41474114185395,100.0
249,9.705654397084801,78.5657231763468,100.0
250,15.079185024640864,73.09176090152357,100.0
251,11.864886071568762,68.20167192741602,100.0
252,14.424300859190248,75.78142297613267,100.0
253,21.79015910950115,89.84077314551912,100.0
254,16.691727938670624,89.88757151080492,100.0
255,18.98654960643472,82.25479145947273,100.0
256,15.112237499168568,68.09431410615004,100.0
257,12.07698367684299,64.98029577567154,100.0
258,13.245905396357532,74.65845863258434,100.0
259,20.105880537482903,70.2065713241847,100.0
260,14.289335502984246,82.24031936904902,100.0
261,17.582702743590307,70.63245643824666,100.0
262,17.779402375979203,87.66042265898612,100.0
263,20.696795565571154,93.78652682188249,100.0
264,16.337919784365624,65.01795240882453,100.0
265,21.831457080056243,84.71213356455343,100.0
266,18.007129283066398,76.95830194314992,100.0
267,15.658335643941706,69.71251393293483,100.0
268,25.024225056744555,94.62311294531116,100.0
269,17.872049673303902,73.6411004468409,100.0
270,13.557998733277463,84.91055643156864,100.0
271,12.393971764766082,78.42810752048297,100.0
272,19.69390080814905,78.97139844029601,100.0
273,20.74502790705506,78.90270578761219,100.0
274,10.475601917951796,60.527164419201995,100.0
275,15.315936518746323,60.95326421147644,100.0
276,18.837516409842767,86.55453304739835,100.0
277,16.10427288387904,76.5171378155127,100.0
278,6.379601641904658,46.328713037992415,100.0
279,13.940047584368108,90.03033984079607,100.0
280,30.791482309876343,96.13318592507662,100.0
281,23.71876160785078,79.4910892289915,100.0
282,17.00470521641402,75.71072334358202,100.0
283,13.426690954819323,68.14980200439547,100.0
284,18.99329321984333,84.37154821864866,100.0
285,15.037500018904204,87.89975518665396,100.0
286,14.244365733049781,81.09835321009379,100.0
287,17.157450243544034,89.36848914561419,100.0
288,18.287720539101578,88.05889022152337,100.0
289,18.717003111821324,71.75197526718624,100.0
290,21.608742803239945,92.59424504306811,100.0
291,16.642302695545357,81.62789464776509,100.0
292,16.892238182576147,61.670567036891555,100.0
293,10.54068505802222,62.31275111253484,100.0
294,20.81182251620768,79.53166202114969,100.0
295,18.8867444541384,87.83106708361201,100.0
296,6.539592903492876,59.47043650817421,100.0
297,17.08436574532808,88.8455131483394,100.0
298,21.046154719864276,94.57799104019428,100.0
299,14.300486032592499,73.48874326876422,100.0
300,16.96619381467739,74.83284827017697,100.0
301,22.689131898839968,86.56075703478156,100.0
302,14.185097863449617,61.88114738156645,100.0
303,21.673137479600825,78.38918811012644,100.0
304,18.34722559011447,81.25509505460167,100.0
305,12.119790346955435,73.64883695692717,100.0
306,13.727665621827295,82.8238974825148,100.0
307,21.68114196045854,63.17577681394562,100.0
308,10.556906186081498,71.33499960431269,100.0
309,17.35462180436383,75.6206875469246,100.0
310,11.071444663077218,68.12913669516881,100.0
311,14.054645102551623,61.72679179774017,100.0
312,16.098925967000348,59.37288374046313,100.0
313,16.651367814832753,69.30612843035576,100.0
314,15.595136789579236,79.20955220475402,100.0
315,14.03158956293076,69.35498169193772,100.0
316,10.434737610017601,54.544445683807794,100.0
317,17.364747964059383,84.28108959085361,100.0
318,17.898589201245926,58.52104642517148,100.0
319,12.98621390577852,53.80842527915725,100.0
320,17.665196133625052,66.5652937789425,100.0
321,14.152747694161675,68.22781168628406,100.0
322,11.275729694654817,71.66657020701143,100.0
323,8.12196419392114,67.98360894041294,100.0
324,18.363452214495098,88.61459613306423,100.0
325,17.15118051492517,70.55280032677365,100.0
326,18.666094209068113,92.20177019520636,100.0
327,15.66564064433539,63.5171337003,100.0
328,15.659527534301064,81.92483159073274,100.0
329,17.536925517417036,71.4272568048641,100.0
330,19.872140791365997,83.75923100885652,100.0
331,21.35017899689175,71.91524634953339,100.0
332,16.53212414933879,74.34216222568607,100.0
333,14.802422388323134,87.05250208522419,100.0
334,14.553549892245202,65.35803527134986,100.0
335,23.527357521251083,82.76206687741463,100.0
336,16.1179337201785,73.65439893176674,100.0
337,16.400641961830818,68.49161232043545,100.0
338,17.75313087848849,74.56515817563141,100.0
339,12.8991681159811,54.30655039665893,100.0
340,17.44498473037097,73.52824670297683,100.0
341,22.348551622783177,80.56494816071694,100.0
342,21.74758200627144,79.15994815852545,100.0
343,22.594245070246185,84.50824256980799,100.0
344,15.945831568721736,67.96433061838377,100.0
