unit_id,ProductTiter,DissolvedOxygen,Temperature
0,9.806956761676288,84.45696686026722,44.69379206522565
1,15.633610797053391,87.60303280324769,64.6481079727678
2,14.22432968904532,84.44536385312335,44.674000315723816
3,8.565181278636318,72.84667505074378,43.64214287803343
4,17.521126969778383,89.09058633503815,57.34944865066629
5,17.447216157157378,83.28531488365296,47.116369401995435
6,6.137929302569985,80.51616537500124,50.98878587773376
7,8.809571691574003,83.23607175477503,55.15368126580578
8,16.35653200725597,88.6819387448431,23.706988655209123
9,14.141675972497772,85.94554247447904,37.615507313862764
10,10.819663478581433,68.88124694907293,35.72015051858918
11,-20.720819744162842,74.16975783654783,43.246424301153226
12,7.654248227085983,68.82854964092597,41.774578346301624
13,13.492695278176795,74.18147673512124,43.86617623258037
14,1.546305017530213,80.12603977649538,39.54308234420288
15,0.2609228743220191,74.77527420435592,58.55043043582157
16,5.533698994560856,74.48970582147152,16.245921654819846
17,18.03420192938891,80.89368152986991,49.42665075964472
18,12.076140050378553,60.46371797189763,53.55837150251777
19,14.51647200197419,86.83903527956774,54.89531333278167
20,14.895305680709036,76.39237500734001,64.03549867795384
21,10.779557642126218,85.59247345821271,35.27992199398445
22,3.539176533817449,45.98777755978065,50.61358158108825
23,-1.956504241887873,77.88134578509019,42.54045063617774
24,22.957934995824814,94.86161801998416,71.69808603055976
25,11.368488799791127,86.50523401316595,68.43536675756944
26,-7.776185465770584,55.04604979150841,27.99920165532833
27,12.808151794016432,74.75822857640513,39.52097857329267
28,18.051096111209922,80.58647208734656,45.143211295138066
29,14.040832112185837,76.40587970927169,40.728269161064375
30,7.461235235099079,79.2218024026911,62.132617571436775
31,7.242926323329581,54.626290084309126,36.76530765672847
32,12.483150196676135,86.89002924576457,51.95664215415256
33,-15.064002127880894,57.31758223924696,40.62604346015288
34,15.826271773303185,72.94020249502101,33.513433968852254
35,17.466917395032183,83.69935862797726,63.20362561827595
36,12.120341141420077,62.759895178675,46.344209037717135
37,-12.775028081448044,67.30097945835601,55.627060533243245
38,15.897313109399272,86.31525578197643,56.08899527950865
39,-2.1625514444892397,81.99398688958499,69.8060388928966
40,10.891069409785944,82.81459508724754,52.923455457950006
41,6.631089365321411,65.46666317570204,63.32659546303085
42,11.804779924942466,56.69279563155195,47.06000836255472
43,12.838781084502866,77.39300048783404,64.97168393044772
44,9.806430819788307,83.43219328399407,25.91554806002318
45,16.08422608498832,80.04770542583648,38.94638665634805
46,2.473425974650356,77.12033584964584,60.1869455587775
47,9.24274200754488,58.569454697154015,55.82488803361801
48,1.9680571717089048,79.25018950146318,65.10293913386496
49,14.678288207992573,63.59135209278407,67.9307607112024
50,12.352300874906163,74.27353058802737,55.385357572546894
51,-1.9914615045564266,100.0788032786024,48.48927686804854
52,14.105843544142253,68.16395819312166,57.87058966974604
53,5.367396303261886,52.90234093794577,37.977093356333874
54,-3.7592594407508466,99.07227965105874,49.60833527123862
55,9.190555962934665,69.02435120544868,50.18993093068495
56,11.963481816555563,65.12957001747932,55.18416809534121
57,14.573594928770477,80.71411227422095,72.559987281448
58,20.270414987273146,91.2768892442658,46.34138302008471
59,15.4063629163989,76.04662115246003,68.33601333519628
60,11.709813068152812,70.1801114575689,45.75032859950475
61,13.757626799408897,67.55827500252518,41.33865127080556
62,-22.274729837527985,58.81578604432237,41.194509381626546
63,17.334741221848937,82.02564973447161,71.67022222467844
64,15.282326464924061,79.02492976487913,56.01191561971053
65,5.544300189236615,94.34974416378918,26.660857486255154
66,13.88968748363194,74.3389212506527,53.736874219929206
67,-3.5426948396148723,97.64450299931976,48.794184299626465
68,-9.746222533762936,61.79054984639477,47.82907130987328
69,11.34946148765994,73.85290792132226,38.9029249168155
70,17.825699972873103,74.67800516006186,37.624504879499085
71,9.855464448299465,77.28717627830957,55.19075630927129
72,9.106934774241545,79.6924408691158,55.44637865284716
73,16.06343131533707,79.18970403396659,49.52499744650838
74,18.774430145390557,90.9754256301437,57.14077081374443
75,6.781945754608103,84.56406606354899,47.24389248472544
76,16.256258799081646,89.6114712037859,67.9271115640612
77,20.57746590886873,105.51982974893662,61.57218020973677
78,22.046036303918427,83.10647228000464,48.886237430236704
79,9.511402029151123,64.1106564802797,55.71722834394876
80,6.485802276322435,50.10258554986719,41.42396904826412
81,13.628390277070942,77.5273880664059,72.082818480804
82,13.931135837791313,83.00353876548957,37.66341181317616
83,-11.789214818596301,47.92789559001752,41.70491863246
84,17.484981240516216,87.09744858746133,62.986475804518925
85,13.902482086178352,91.01650246111787,51.26249029028768
86,-1.8319321073801245,74.35005030142543,68.93665527840119
87,10.746123168681532,73.24156677526422,49.212624199430195
88,9.090893117659625,87.63443551192846,74.85458234988357
89,-14.84282952429543,79.9294401626496,52.71421730238081
90,10.10053100968309,57.407277168624255,57.288107032287414
91,8.387123750479153,69.9787252403614,47.04309137414949
92,20.741258614741653,84.74964117954407,32.84973593479247
93,-0.8431495147481589,75.26020552193607,62.60187274126277
94,8.62229789102243,63.317076891471345,41.33371330984223
95,5.5035012854151155,55.76644698999566,42.51174436293361
96,23.80896812033236,94.20912633905701,44.83309439689419
97,10.357338017543396,60.76795342028454,55.1784954763925
98,7.841984244423637,67.45669082499208,49.03858795482741
99,7.206457671834254,57.74282403901399,50.51363044833917
100,13.520250964886007,77.22037250036809,54.190502405487194
101,17.448076160572036,100.05004445685493,62.30193120730626
102,20.392535466730795,93.96746817008652,19.016463897704703
103,-2.86476651841079,92.5177724153634,52.920734333217275
104,9.22200251194373,70.04864250277176,50.0319350515531
105,19.062354214056537,77.34176291654005,52.371644871218265
106,-3.015246210817531,80.03661782003304,55.25016781909964
107,9.674955649747746,76.76967143025033,36.70921737695973
108,8.568090691556376,66.8399365726735,65.17530219091243
109,7.39140722122794,76.54031755176014,63.70284006704615
