unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,do_set_GlucoseFeedRate
0,30.692988726116866,69.04676931854192,9.585873692207018,0.0
1,31.45242714879845,67.92053067696096,10.073093253772821,0.0
2,24.071575443525106,62.646857348941566,9.667455103350152,0.0
3,30.646530130904182,72.758794155448,9.728755996008957,0.0
4,22.1392051466313,78.65457011741438,10.8285374505466,0.0
5,25.705415955882668,91.58591258344478,9.227065341329007,0.0
6,23.988594478485304,67.8797321488198,10.101992315183793,0.0
7,27.697045392739657,69.89415471769746,9.646870204090318,0.0
8,18.97393381228882,70.88224436707821,10.49016569385153,0.0
9,21.648917501489116,57.90006018746184,9.091227622632255,0.0
10,24.902489930067798,84.55230238377723,10.02952312999861,0.0
11,20.86845827689861,55.58299718011824,9.85261005991538,0.0
12,26.59483105997801,76.92144890686711,9.462767931298348,0.0
13,28.809156747409233,78.39188961201019,9.345364231992603,0.0
14,29.108352216431246,81.28326796250353,9.716200817302147,0.0
15,28.11892611386759,87.69158571160608,9.994570484339853,0.0
16,24.37367308454279,64.69018874476322,8.720087722908726,0.0
17,27.08274901230353,77.87912504325001,9.853151604322274,0.0
18,30.730826398435568,94.42654775283108,8.818040572651853,0.0
19,23.84986724217694,69.3982570559301,10.649291694678528,0.0
20,24.532377404090536,67.46523655369579,9.045910196077358,0.0
21,32.59467334060403,70.02364269543709,8.842948696081464,0.0
22,18.700567686391295,44.8909598105784,9.847853356490882,0.0
23,26.600784042758963,108.91352035601905,9.332258953296082,0.0
24,21.094379104443725,81.01175410232864,9.870329810648615,0.0
25,32.61779775732867,90.15318285502549,9.498883655351712,0.0
26,19.87144143374966,75.58857045636671,8.523254854795502,0.0
27,27.682192912016866,73.76275873479929,8.937439315122546,0.0
28,19.21611691139576,74.67174764512538,9.520748879499937,0.0
29,24.397064999355965,80.65889651921307,9.061354321134647,0.0
30,23.247318247332913,57.460480204268784,9.652513314027534,0.0
31,34.54933465387109,64.77900958319773,10.036600136959839,0.0
32,23.991777797229084,81.8532743351793,9.762450638259143,0.0
33,21.052460310544372,64.42053845987682,9.851334280828507,0.0
34,17.533988173413615,41.15524372302593,9.624403083539718,0.0
35,23.795472238194513,51.53621177384932,9.534837343701602,0.0
36,22.002138781117434,63.7649681347477,9.336619887452969,0.0
37,20.718516636790397,66.07828737064884,9.545739628010663,0.0
38,25.120880944001794,68.46185381019869,8.901890067650225,0.0
39,31.54682539170975,76.74813367365536,9.780670386306777,0.0
40,26.895289730600396,73.12359704327143,9.66505855494613,0.0
41,23.583522191292374,74.09381152649233,10.426325839659281,0.0
42,27.82280274484754,90.42502603685487,9.019353688881331,0.0
43,25.2485324704426,70.57623979934074,9.20276471264578,0.0
44,31.23792114006848,87.1641731159023,9.793474253903737,0.0
45,24.746604202705697,67.35617286421076,9.885211702927132,0.0
46,24.72191518634858,78.0710539699526,9.819608599863622,0.0
47,26.6682499012973,90.56480005697992,9.028874078918284,0.0
48,26.842116539715242,97.37014263027386,10.041702663226882,0.0
49,25.437639755575734,95.64449080351558,8.715446974139482,0.0
50,30.15382542806186,75.43126283518626,9.455322813590575,0.0
51,24.51382530057166,62.75741350631119,9.546408637003195,0.0
52,27.876683907500258,68.67889477357338,8.474812960933267,0.0
53,32.58385558042736,66.73872170418107,9.640332236409316,0.0
54,24.54070735739713,85.87380744955848,9.707648200985325,0.0
55,27.4128021932349,85.36335620298613,9.027646660015323,0.0
56,25.550584508223803,85.41908631610661,10.10927228699964,0.0
57,22.149053585862298,62.78251756661059,10.046430660632534,0.0
58,27.89774192419767,82.92263862284531,9.09426304675439,0.0
59,26.850186414163424,83.51333219362012,9.416768704919896,0.0
60,22.501320812281254,66.81837262334714,9.245161921565721,0.0
61,27.634447563700018,59.318455085356746,9.795946124135957,0.0
62,23.807049200441465,75.2678558951136,9.442891991616337,0.0
63,21.908253737641733,52.07130561927349,9.925649215674056,0.0
64,30.37317690818318,74.11218623618915,10.196571342795348,0.0
65,30.85613186535146,77.0620650957591,8.713975072372728,0.0
66,31.041396719938547,89.49142222489427,9.022922501138252,0.0
67,23.81854369869927,69.43692845957457,9.788431081679333,0.0
68,29.438279069012157,84.67304728822198,9.25135933100773,0.0
69,32.000545848141115,83.12250255980281,9.364256072267544,0.0
70,22.674774145713293,84.22170983257307,9.374252386437796,0.0
71,29.83888900603403,88.81883934442273,9.326204326670204,0.0
72,21.377003842320697,54.01622265709143,10.496697776691015,0.0
73,30.220176366288335,71.2920212645919,9.655634832989827,0.0
74,27.505023954438215,58.342506192457606,10.657554082506424,0.0
75,27.10391879462287,75.4214913046609,9.660045663272602,0.0
76,23.377255507301165,74.60568234875618,9.506405842363087,0.0
77,20.46806173320403,86.9774648974798,10.843771651800427,0.0
78,23.638741278283547,86.72371007547414,9.467900697613596,0.0
79,27.27172736795739,72.23919725493381,9.099952289596068,0.0
80,27.34764295349441,68.88676747501516,9.743009746617984,0.0
81,31.06993589859173,75.03843030382137,9.669670161539983,0.0
82,21.65857566605641,69.65731724473106,9.504115476625847,0.0
83,22.30542727426855,72.45714997381127,9.591959235650808,0.0
84,23.820065141884623,87.87974391453592,10.249561591119095,0.0
85,19.28059422119901,56.545154211171884,9.16987064518708,0.0
86,27.885741773340158,70.3166096712573,9.159660791177448,0.0
87,25.012151800185187,77.22412204543274,9.42578807607116,0.0
88,27.589865883054557,70.7594980640976,10.332729474739486,0.0
89,27.017225677586477,79.5615320825794,8.848461891325176,0.0
90,26.367070483189863,68.46263674425519,9.098942809896897,0.0
91,19.72526552651408,69.2013493470878,9.69623432300699,0.0
92,24.367851868812828,79.64134013052887,8.960753488080679,0.0
93,19.272105611813725,54.19626966449858,9.108674701239885,0.0
94,25.40314772886641,80.00883734789254,9.575560098280624,0.0
95,25.85011455541029,68.66542408929536,9.258833612463182,0.0
96,26.845568054750178,96.483247004567,9.51748746551767,0.0
97,25.250425084963606,67.20472820328277,9.746967538296374,0.0
98,27.56655379470057,68.49524518643345,10.744176699836272,0.0
99,26.03710478819312,71.31782232356738,9.73561596986449,0.0
100,23.749607886339778,67.04239653203125,8.600575976683698,0.0
101,23.385772276665364,83.99384354109195,8.510402995365927,0.0
102,27.9365803236946,61.04747603590646,9.374238327461024,0.0
103,23.11832475222562,68.8652770167419,9.01273073915133,0.0
104,24.88848595565429,77.16740291250095,9.608103631962237,0.0
105,28.710746227998484,81.14085186170331,9.52521254439934,0.0
106,24.996173855373385,86.63771580827454,8.833694115903386,0.0
107,24.173668738642977,75.65796287453819,9.274698810198734,0.0
108,29.97156403254195,92.07693540793767,9.053109927347572,0.0
109,25.837277077279943,85.48448732444338,10.743671490912126,0.0
110,20.649313685548236,81.40868556496557,9.37955824573523,0.0
111,31.655450134165783,85.18091901330038,8.826475391060969,0.0
112,27.434906189736292,69.69511933126672,9.448034438609781,0.0
113,27.444024517703696,79.07764540069519,8.45275897805536,0.0
114,25.402753652726048,101.41615729788141,9.1155034766799,0.0
115,33.83614591096061,90.2002686938589,9.306138855994726,0.0
116,22.308327440978534,62.42058031577986,10.492777562381047,0.0
117,27.18476426179098,74.9644248488736,10.376671313325609,0.0
118,25.754133737883137,59.243189061325964,10.937783549342043,0.0
119,25.03638671199092,61.16219402297036,8.997476844992352,0.0
120,28.77970246959848,73.85180969579456,9.30537501412476,0.0
121,21.52390055892036,63.644241812704884,9.257301330252183,0.0
122,23.70899113420331,76.491995692029,9.627964100905075,0.0
123,24.259230147043713,72.84581564379367,9.576166852029077,0.0
124,17.51762356739738,79.93810981030849,10.026139858893764,0.0
125,26.52989079422847,67.83806314429661,10.39927423932096,0.0
