unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,do_StabilizerAdditive
0,26.299916083723346,73.45526296540878,10.289014623375655,50.0
1,31.283471588146032,58.53243750038425,9.749742564358888,50.0
2,27.083618804360082,63.904698807419805,8.969433936429297,50.0
3,22.258085007069162,63.30340168206772,9.311177387599402,50.0
4,33.352083919668814,63.49626957003873,10.831341883901068,50.0
5,32.28082455409701,66.97686377675917,9.568058242674356,50.0
6,28.98517341426034,75.12284941433353,10.088873583680668,50.0
7,24.466430675881558,82.76337465329243,9.152172041892268,50.0
8,33.085793432871824,76.24717444602541,10.006819312094658,50.0
9,27.609520751232413,76.04287670330258,9.343064648775679,50.0
10,28.773917561824103,61.288853671881796,11.015760810790427,50.0
11,34.38675443953351,92.29341713953282,9.50078816002219,50.0
12,28.42070859983468,72.22205249691304,9.30555929440877,50.0
13,30.094603488841745,84.68561845901249,10.490906780681703,50.0
14,30.44178483360956,63.84693867769342,9.22856438504517,50.0
15,25.33301539339935,54.42765120170801,8.855525447340966,50.0
16,30.767865576300572,67.61287700188262,9.644647795842639,50.0
17,25.88861804031247,65.95684467652694,10.824153561487051,50.0
18,26.56281221592906,72.19956341653467,9.593377566061493,50.0
19,28.129225637448773,63.501887645905484,8.876941498790888,50.0
20,29.93309512966568,76.54388125227909,9.594188059097666,50.0
21,28.032090405148995,58.60259452290816,9.8783759638966,50.0
22,23.702861645775233,85.26411429096369,9.078409716403003,50.0
23,28.19656213764232,79.09504428463678,9.611577965468381,50.0
24,31.240110686547965,74.40854848594915,9.416293651650031,50.0
25,33.32044789892668,83.9719070875073,9.08604305923989,50.0
26,26.600190836815624,63.65920123859238,9.433207842151415,50.0
27,30.04352679960357,61.82253406537914,9.741915674914678,50.0
28,31.88725429714683,78.55384824091075,10.88234356484085,50.0
29,25.044480845206564,72.20018586058868,10.349927298729343,50.0
30,31.760168936749423,85.43492019138168,9.620890777282863,50.0
31,33.20995833840122,84.90771316863326,9.26193409414031,50.0
32,31.95898533546412,79.9686252838767,9.943378370988643,50.0
33,29.11625943924307,86.23999301730498,9.758656563050117,50.0
34,24.489572776228492,74.80586137079965,9.511855450508635,50.0
35,32.04158810876771,93.59064559973106,9.239795554029499,50.0
36,34.55234813858673,63.5443021718801,9.415471710122155,50.0
37,29.368602841580902,82.862333822603,10.593903456635877,50.0
38,26.25692055692953,74.31238870021389,9.654599070327036,50.0
39,34.07765382914153,100.49181885756973,9.684894425480794,50.0
40,31.287347650368776,76.33728457011337,9.641214319312807,50.0
41,33.823150851998804,65.58784302361916,8.326259091663832,50.0
42,29.21747764746415,78.32707064465228,10.05044210964714,50.0
43,29.957313776048068,68.03307864425074,9.870891001347244,50.0
44,31.479780236386503,69.85343640235703,9.477034306964017,50.0
45,35.68498941887623,69.87941972753144,10.308747489132315,50.0
46,22.244116297412937,66.67268387960145,9.10320902039252,50.0
47,25.292481882115183,44.867854655622125,9.841227856029702,50.0
48,30.41833463553176,89.90849183879747,9.19288171175182,50.0
49,27.500383400604985,63.562291311852015,9.072815679571288,50.0
50,29.466905534051378,59.34094016634574,9.563951638393819,50.0
51,22.949701997377925,61.71866680531879,10.013257656171996,50.0
52,28.887598663180786,81.7696775235612,9.557026862916587,50.0
53,34.0819289126067,84.8039611365584,10.162408969154253,50.0
54,33.15609813273948,86.55247504024388,8.711058057260963,50.0
55,32.5032868480235,84.88544608209568,9.178814497545009,50.0
56,29.384344496339622,97.89979350130571,10.110740174764471,50.0
57,25.99982055100098,82.77056624935611,9.33125280489818,50.0
58,32.76440251117324,96.78000952650133,8.704961153126916,50.0
