unit_id,ProductTiter,DissolvedOxygen,do_ChelatorDosing
0,30.116758829032378,69.04676931854192,50.0
1,24.65945114211562,67.92053067696096,50.0
2,9.89721875232867,62.646857348941566,50.0
3,29.356620081431373,72.758794155448,50.0
4,1.4212676863591227,78.65457011741438,50.0
5,16.0981783706734,91.58591258344478,50.0
6,8.911408934972185,67.8797321488198,50.0
7,14.918770327082743,69.89415471769746,50.0
8,2.2733136373621345,70.88224436707821,50.0
9,12.532364840478412,57.90006018746184,50.0
10,11.006651908812936,84.55230238377723,50.0
11,11.844627865525426,55.58299718011824,50.0
12,22.819248513440577,76.92144890686711,50.0
13,28.548569222009558,78.39188961201019,50.0
14,26.87807103940759,81.28326796250353,50.0
15,30.386675309991602,87.69158571160608,50.0
16,13.505772977165988,64.69018874476322,50.0
17,14.666299051101083,77.87912504325001,50.0
18,31.683652679792605,94.42654775283108,50.0
19,7.140745689181199,69.3982570559301,50.0
20,13.602637845514876,67.46523655369579,50.0
21,22.251421087106195,70.02364269543709,50.0
22,7.297281306537739,44.8909598105784,50.0
23,24.704470491837853,108.91352035601905,50.0
24,10.22464104832487,81.01175410232864,50.0
25,29.49084705557455,90.15318285502549,50.0
26,17.71701226812965,75.58857045636671,50.0
27,27.522487257496188,73.76275873479929,50.0
28,17.12543515185939,74.67174764512538,50.0
29,15.555900095036812,80.65889651921307,50.0
30,5.333905089018317,57.460480204268784,50.0
31,17.98875353395446,64.77900958319773,50.0
32,9.663106411148604,81.8532743351793,50.0
33,12.166608085134987,64.42053845987682,50.0
34,-6.756350829498452,41.15524372302593,50.0
35,9.875383792168066,51.53621177384932,50.0
36,15.996123919564706,63.7649681347477,50.0
37,0.13428506817534158,66.07828737064884,50.0
38,12.542839995615429,68.46185381019869,50.0
39,32.752109855026085,76.74813367365536,50.0
40,25.798611059564962,73.12359704327143,50.0
41,15.417385063901405,74.09381152649233,50.0
42,30.976267197695,90.42502603685487,50.0
43,12.9532816072856,70.57623979934074,50.0
44,23.40210594752758,87.1641731159023,50.0
45,19.8939444557674,67.35617286421076,50.0
46,23.926675540395813,78.0710539699526,50.0
47,32.18549362404674,90.56480005697992,50.0
48,28.42939233852891,97.37014263027386,50.0
49,22.382713281489256,95.64449080351558,50.0
50,23.4549959204502,75.43126283518626,50.0
51,11.06515878813875,62.75741350631119,50.0
52,23.00777172039527,68.67889477357338,50.0
53,15.451387070293498,66.73872170418107,50.0
54,8.413528283932072,85.87380744955848,50.0
55,16.88662008125405,85.36335620298613,50.0
56,26.614796374832583,85.41908631610661,50.0
57,17.66378917767996,62.78251756661059,50.0
58,32.516826815232825,82.92263862284531,50.0
59,21.267097199963374,83.51333219362012,50.0
60,15.745807379767179,66.81837262334714,50.0
61,9.611696980772773,59.318455085356746,50.0
62,18.186730248502815,75.2678558951136,50.0
63,-2.3217984293352267,52.07130561927349,50.0
64,26.50999141521214,74.11218623618915,50.0
65,10.804649478733609,77.0620650957591,50.0
66,38.21372845272967,89.49142222489427,50.0
67,11.143937513661658,69.43692845957457,50.0
68,25.684128075870603,84.67304728822198,50.0
69,29.184966445342226,83.12250255980281,50.0
70,12.87745935552269,84.22170983257307,50.0
71,30.167143174705977,88.81883934442273,50.0
72,4.616427549464207,54.01622265709143,50.0
73,9.22562288550176,71.2920212645919,50.0
74,19.057842785795472,58.342506192457606,50.0
75,16.291815610689145,75.4214913046609,50.0
76,25.580530501142068,74.60568234875618,50.0
77,16.230986148834944,86.9774648974798,50.0
78,25.96127082304334,86.72371007547414,50.0
79,23.324444941051695,72.23919725493381,50.0
80,18.523183662381136,68.88676747501516,50.0
81,22.37960885660012,75.03843030382137,50.0
82,9.16352869500856,69.65731724473106,50.0
83,12.58901971354813,72.45714997381127,50.0
84,27.428102908638277,87.87974391453592,50.0
85,10.300651901868125,56.545154211171884,50.0
86,10.826769022703358,70.3166096712573,50.0
87,19.621000181406387,77.22412204543274,50.0
88,17.690722296008794,70.7594980640976,50.0
89,19.015912567589453,79.5615320825794,50.0
90,19.1421393550128,68.46263674425519,50.0
91,12.273793827105436,69.2013493470878,50.0
92,22.12607303942189,79.64134013052887,50.0
93,4.321542474067012,54.19626966449858,50.0
94,13.01054586972485,80.00883734789254,50.0
95,20.40369585750362,68.66542408929536,50.0
