unit_id,ProductTiter,DissolvedOxygen,Temperature
0,8.786041244479932,48.29291694580979,39.73074909242266
1,18.77601025103071,63.075484471610935,36.079363973269984
2,25.26876881220695,64.61831572510773,42.48983838023525
3,29.674489875378974,44.29200210879343,31.058520185705476
4,27.83746495895241,79.88612727578169,33.90055979111704
5,19.47701054904473,59.651172617943615,47.70139501626915
6,11.799404863395374,54.00565484473027,29.71682404803944
7,19.640751093610685,68.48733105664553,34.991261750347434
8,14.765603461829508,57.84092422277394,41.66879357929535
9,15.330158520289435,53.011844473135255,35.851175909745834
10,18.288204336548258,47.7659113496226,45.21571529810735
11,2.762666947816165,32.5451056918461,40.26246316488969
12,30.007010346642634,59.19318231221989,36.1762480593596
13,19.75167912726534,49.72980164971725,32.93709429952883
14,3.7520381111214283,37.18611325300665,46.59891216920375
15,12.942686925875542,43.826749320106025,40.185285639309434
16,18.501724743103445,45.193728906124576,34.85286278088366
17,18.07200222785969,54.959480045284984,34.73068638046416
18,54.58968372918507,53.86397143680383,36.251823557012365
19,23.746656307935456,69.36874390657786,39.424348044421535
20,23.266520355504507,56.83979180805806,37.888064870983705
21,16.018940238417247,65.93129743381377,37.44007034437561
22,53.018157305608135,46.467258539863124,22.982819500002954
23,11.12692466838207,45.56473813378442,37.85992113339366
24,19.59278596278628,54.60906355992216,41.01094546033096
25,13.065404054214383,54.56987549159472,43.614751660100694
26,34.876040790957234,43.84505769982216,35.06872160936967
27,26.176621490076478,62.99109227058036,25.68423636977479
28,10.01879732456385,35.16847296111862,46.805896426443084
29,28.364709252300464,72.87801803688454,40.823407251150634
30,19.789805885196028,62.73975837308829,43.1058545656008
31,37.313874626408946,48.19448605733125,34.99552257702651
32,11.861792895090204,54.33164908365719,25.28210781377061
33,30.390114199151498,56.85835510949718,38.18187397801534
34,35.73169355501708,68.72035017721818,33.68817373205133
35,29.031461933171197,75.03612708323038,50.525419577746035
36,36.92170828889783,61.870328831374756,29.507102782444623
37,19.798122454707865,50.91111241409042,27.872766262983188
38,16.74424705133366,51.3777612299357,37.67487547812119
39,1.4022347471802066,37.656920855261774,32.4171143172789
40,9.151883122733345,45.706800184360816,31.83513322912582
41,27.867571086509095,38.8598409295052,32.066419677282404
42,54.207520383211694,61.56183662648321,33.34060418879683
43,27.19784542938265,67.79203775182455,27.496333572499893
44,22.195937997332024,63.085940612170184,30.629138255899683
45,25.157835810324585,55.470251917889016,39.48956918928533
46,23.661484545695895,64.01058039245919,35.005749921158056
47,38.99769928285451,54.896315746967836,40.62897383772981
48,8.940871786935144,41.50082998371723,33.6587780079646
49,40.949877828859535,59.318651499383655,43.286366223296795
50,15.609433475760099,35.73221885406199,26.87309567681663
51,7.431024719921432,54.860642300901254,29.86249398452517
52,23.4928644900205,42.899109452354764,35.132432321130125
53,51.74611126974734,61.05971498796482,39.41486176215874
54,3.346852625790137,51.814346753486454,33.92742524492264
55,44.2543561304544,58.38286377006239,38.831944835478794
56,31.120788009406976,42.050423769049615,36.971485361290625
57,22.107497171179837,60.703348482588595,42.574144977107046
58,10.955784318923886,42.32710298439629,26.79234134204424
59,31.17238499927718,75.7290098422491,42.01511880731912
60,26.79153103176643,57.542666485535186,38.430235015735306
61,36.585177240218144,37.73767028032543,34.796156064301364
62,30.102191976170182,55.09947651334303,50.483916281173734
63,23.92311374437285,63.40881677082601,38.828650107307446
64,18.530729623515796,37.0010693579719,35.371218332147905
65,8.636309574357085,54.49116200797034,39.678805601423996
66,24.049009659685662,56.77759455036241,36.76694500584207
67,5.914065556213046,55.7244180653852,40.358087458880554
68,28.33276585103486,50.53554101416921,33.4393456028389
69,11.220095402877064,40.822002681427364,40.21518738965934
70,23.369245211399324,52.32463037105312,41.31136550515189
71,29.836131889694816,63.83565273529176,31.529892504166753
72,18.682259632803234,61.961585481579526,38.52361759317429
73,15.106943629022087,40.643286095312966,38.82431290998498
74,16.23671063483283,59.88475291773065,35.73542618323748
75,12.085855830041933,62.443041467688346,32.04723395566534
76,16.808127960131387,61.30285853304665,49.471163634120856
77,9.436648557364146,54.754429347852856,43.059149680503054
78,20.407079399244232,50.1569990791814,31.557307039050254
79,32.23155225379348,52.125123451355066,32.23358524949639
80,49.95774081135383,45.71437116423711,48.53963907956216
81,34.413757631347494,74.914915963687,37.73268666384596
82,14.56648789507043,57.11204290401345,36.85590841016123
83,48.730259463891024,44.39036158844695,39.27163532947857
84,15.94104268678495,52.169099544957454,34.742979090574096
85,12.561457286129512,59.36316587858548,35.856228061009524
86,13.545365934511642,54.24424884901158,52.83719634698339
87,23.679195470458883,57.16223873936613,37.932483710583064
88,8.429446366446498,52.17168348386473,27.222003092500323
89,4.3936027622696265,38.237120769503186,25.206360173187573
90,46.73140041262401,59.05346954777916,40.85448292662764
