unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_feed_flow_controller
0,31.856049298231802,10.145285619051915,56.472731284354154,30.0
1,38.62566711661418,20.67028026997503,60.518946130017284,30.0
2,36.82428308149973,16.89741934043075,53.923973079534704,30.0
3,29.070109048984406,15.312271455116242,57.3062188571913,30.0
4,19.911428329785892,54.60831351067738,50.819407070957304,30.0
5,10.863189594179099,62.04055513797337,38.710535007917954,30.0
6,37.433902926652365,33.87030854838642,60.32490935739769,30.0
7,41.251481142461856,38.38187168950945,58.223077036809755,30.0
8,22.707378658650967,30.52449230491243,57.48657584678794,30.0
9,54.19356544965213,18.46624122530026,63.220143904744134,30.0
10,13.27646791241449,24.783930057572025,48.54864282091976,30.0
11,51.86252806358928,8.552530832938137,69.12849079837181,30.0
12,23.79946654223804,34.815527855497265,50.29232505755272,30.0
13,25.306675486461714,19.17816763998747,57.964896049954206,30.0
14,22.952839858861015,38.70026567471245,52.440514891068545,30.0
15,27.79895274353592,61.27320532228839,64.9339704935736,30.0
16,36.9067816439911,20.30125061320247,49.02129015758327,30.0
17,14.318156122289361,20.885901163184162,43.57658095258041,30.0
18,20.358051409365018,63.22061669636568,46.68240596777675,30.0
19,37.22426698263438,38.88590961025725,62.20148106490948,30.0
20,37.626626847888026,31.248676665472576,52.14978560227936,30.0
21,46.46575960117872,42.81959822121071,49.50271149682458,30.0
22,70.20029614981888,-5.753432109912692,79.36718770625005,30.0
23,6.040367554659362,47.93496943080852,48.83962646582476,30.0
24,24.259050540085493,64.42611893958002,53.780952422129026,30.0
25,18.23363921034757,47.11336401489549,45.530626440044834,30.0
26,17.449173335329068,40.48483235102867,37.10912827320041,30.0
27,41.39278630304057,30.491357036042864,70.66190887779834,30.0
28,21.545339456964992,46.164278618608186,46.87519241235217,30.0
29,22.615325393558813,47.8565197693204,48.82735900186456,30.0
30,57.089870382515976,24.257783300486707,59.48624796020774,30.0
31,45.85708205278399,26.338125141867057,47.422852129526824,30.0
32,16.391954362593403,51.7431116384182,44.24546359466073,30.0
33,30.23707344772301,21.737181859576616,50.720513701634374,30.0
34,56.46257909113754,-11.811791641588908,51.14739753685374,30.0
35,54.92328319834692,8.703127267049036,49.8800485775469,30.0
36,33.78223720966224,11.663641844374393,56.74190101803276,30.0
37,29.265244338222978,29.383347342897753,45.56862830824415,30.0
38,26.51006857217181,22.865528007783702,40.91591505267729,30.0
39,34.084201615057836,27.74498432504879,65.64658910548002,30.0
40,33.920723270975955,27.670470543651536,65.4676737787976,30.0
