unit_id,CropYield,do_iron_fertigation
0,18.466557623743356,80.0
1,24.91100544370822,80.0
2,19.444448472517756,80.0
3,16.420197027334485,80.0
4,28.437270224186594,80.0
5,25.43737776720686,80.0
6,20.49144349261428,80.0
7,19.973831220981047,80.0
8,20.95948251834158,80.0
9,18.096502249817767,80.0
10,25.996772325743226,80.0
11,23.125838553448197,80.0
12,19.378813706892867,80.0
13,17.978002777152827,80.0
14,21.12992819174592,80.0
15,21.013301374083795,80.0
16,30.159282227254696,80.0
17,18.788238110191323,80.0
18,18.704734803637304,80.0
19,18.973942515754683,80.0
20,21.795099684786415,80.0
21,22.41914160521345,80.0
22,11.493580276406696,80.0
23,20.62436000429558,80.0
24,22.10877100130649,80.0
25,25.319827438385538,80.0
26,19.60398576538868,80.0
27,25.43076478221953,80.0
28,22.134019244352952,80.0
29,16.574712687132916,80.0
30,20.071636329411916,80.0
31,25.196015732734466,80.0
32,23.985256236253175,80.0
33,20.595921250617824,80.0
34,16.04907386388711,80.0
35,22.467990827145208,80.0
36,29.485889840975958,80.0
37,24.272284478879612,80.0
38,20.28518076200828,80.0
39,18.931250587610954,80.0
40,22.689851000596992,80.0
41,25.49034756061571,80.0
42,20.548549647126908,80.0
43,23.67927174629569,80.0
44,24.292228617507575,80.0
45,27.835098878529422,80.0
46,15.290617043165378,80.0
47,24.400897572205448,80.0
48,19.578279097651063,80.0
49,21.0868200097532,80.0
50,23.02147414244861,80.0
51,14.622133749601602,80.0
52,21.862764300841977,80.0
53,25.492748205215726,80.0
54,23.889911285400395,80.0
55,30.13191004246967,80.0
56,20.57758297965629,80.0
57,15.463923133470905,80.0
58,22.699059951508318,80.0
59,19.89980063845795,80.0
60,19.66867631330613,80.0
61,23.487603141356423,80.0
62,22.896810707322427,80.0
63,21.640222500249223,80.0
64,25.169019398292807,80.0
65,25.387752975569033,80.0
66,29.904690570998163,80.0
67,21.996756811489586,80.0
68,21.44110787112107,80.0
69,23.712655650359473,80.0
70,25.28619057235914,80.0
71,18.64782220219551,80.0
72,20.061673857406625,80.0
73,18.8460114469518,80.0
74,21.00615856664429,80.0
75,19.79834155071235,80.0
76,24.566314887091252,80.0
77,20.55935926512337,80.0
78,21.00688825969272,80.0
79,15.448209837850248,80.0
80,18.941613634154326,80.0
81,21.718020378602876,80.0
82,15.202963887579571,80.0
83,26.475799196206562,80.0
84,22.62578682374389,80.0
85,20.897747159954633,80.0
86,23.766525578200614,80.0
87,21.366462694136402,80.0
88,20.383208164121076,80.0
89,24.969465730394475,80.0
90,18.262070102510254,80.0
91,22.940715278819678,80.0
92,17.26306881446417,80.0
93,20.469467622688725,80.0
94,24.995781375559453,80.0
95,18.134072594575777,80.0
96,21.008850440534772,80.0
97,14.229069575755837,80.0
98,13.482998719317894,80.0
99,23.589371839923462,80.0
100,25.434734580759937,80.0
101,15.659319363930624,80.0
102,22.13196530303656,80.0
103,26.489191374770222,80.0
104,27.29296238545756,80.0
105,17.476182125332482,80.0
106,22.73139198984838,80.0
107,28.258640880703368,80.0
108,16.92172176423976,80.0
109,23.882224092824273,80.0
110,22.557245904652447,80.0
111,21.304831088592213,80.0
112,15.296810673291075,80.0
113,21.752271515390987,80.0
114,17.218472425047374,80.0
115,22.50887362844193,80.0
116,20.56377114644565,80.0
117,17.933504627775644,80.0
118,20.743158796048956,80.0
119,18.146944191737035,80.0
120,16.44004923004724,80.0
121,26.423905932769458,80.0
122,17.507438265090748,80.0
123,23.527652547861766,80.0
124,23.34950529735476,80.0
125,18.723953275835203,80.0
126,21.307716851534085,80.0
127,21.98902437598665,80.0
128,18.38848408677532,80.0
129,16.379729885956205,80.0
130,18.210506918379856,80.0
131,25.489501736270206,80.0
132,16.21411366084547,80.0
133,23.820492101025405,80.0
134,21.856566319454878,80.0
135,21.785763595592126,80.0
136,19.223705301414228,80.0
137,22.157651067552408,80.0
138,19.56402932904651,80.0
139,18.754640295092646,80.0
140,21.592032422740154,80.0
141,22.5829557711535,80.0
142,18.9463162894721,80.0
143,22.207825479835257,80.0
144,22.040524820465798,80.0
