unit_id,CropYield,do_iron_fertigation
0,20.70404019524903,90.0
1,19.100801653181446,90.0
2,27.886840557559786,90.0
3,17.396410429303838,90.0
4,21.142040097552503,90.0
5,21.016498079198175,90.0
6,23.661374578085564,90.0
7,25.466476212530473,90.0
8,23.41133087062931,90.0
9,18.15799249783339,90.0
10,19.326335983325325,90.0
11,24.049047823440777,90.0
12,20.277441960888538,90.0
13,17.93558348210482,90.0
14,23.716767398618963,90.0
15,18.377648655217293,90.0
16,23.600497868844002,90.0
17,19.052138641218573,90.0
18,22.421783264605846,90.0
19,15.882609308142262,90.0
20,24.070741092221894,90.0
21,15.842598595139412,90.0
22,20.587645937567647,90.0
23,19.850121376883948,90.0
24,22.255925463594075,90.0
25,23.123140987599136,90.0
26,19.566076253242898,90.0
27,20.923380217880677,90.0
28,21.30108755075275,90.0
29,22.17749424319636,90.0
30,21.659895006516948,90.0
31,24.01117191955907,90.0
32,21.427169343526263,90.0
33,31.74757014975535,90.0
34,22.204418149909998,90.0
35,20.55387427494663,90.0
36,27.47413371704903,90.0
37,19.918655760298662,90.0
38,19.33194176790255,90.0
39,21.514525643698715,90.0
40,31.800531996935458,90.0
41,21.20412267704608,90.0
42,23.559082696752792,90.0
43,20.173844960127703,90.0
44,23.780147482935615,90.0
45,18.46000482475798,90.0
46,22.154463791429073,90.0
47,17.48573207657318,90.0
48,22.257577724491593,90.0
49,24.069910368041896,90.0
50,18.221464151356933,90.0
51,20.267451258378763,90.0
52,18.182629151965084,90.0
53,21.77575383011396,90.0
54,32.19887460983908,90.0
55,18.288769859381343,90.0
56,26.194172621990322,90.0
57,19.324111927873595,90.0
58,23.499954538449174,90.0
59,21.037993563555666,90.0
60,21.839214143195726,90.0
61,24.672066454875598,90.0
62,24.357520358887193,90.0
63,25.98499858797411,90.0
64,17.883344351707365,90.0
65,16.324011052072507,90.0
66,21.658032482480625,90.0
67,23.109803884822128,90.0
68,17.24550874005234,90.0
69,20.752097792434657,90.0
70,21.039419012484174,90.0
71,16.101151754801784,90.0
72,19.822551064399963,90.0
73,16.151011478653057,90.0
74,16.895738953456704,90.0
75,26.60802681770695,90.0
76,20.45874502657287,90.0
77,22.936641622728345,90.0
78,26.433548778674005,90.0
79,22.667103221455317,90.0
80,22.097660905384416,90.0
81,25.441179084503116,90.0
82,32.078461534301724,90.0
83,20.123289990644874,90.0
84,21.673751472104314,90.0
85,21.472675844638314,90.0
86,25.433101032818406,90.0
87,19.72214994625984,90.0
88,17.414932559328047,90.0
89,23.53362306184912,90.0
90,19.237971809696738,90.0
91,20.242662646077875,90.0
92,24.26714272637505,90.0
93,24.094914626273038,90.0
94,21.16766760175816,90.0
95,23.796804110136925,90.0
96,20.778263332216532,90.0
97,13.544758077805177,90.0
98,26.71292936774385,90.0
99,23.12156218957752,90.0
100,23.273830299252463,90.0
101,18.78274621518288,90.0
102,13.713936522281934,90.0
103,20.62809990775895,90.0
104,22.884058066307045,90.0
