unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,ViableCellDensity
0,5.815966395726193,61.96974948766798,51.95191628827953,38.12749623468463,61.51774463966395
1,15.777417242940114,76.40042838624258,54.2502440670023,36.4939504648371,43.57946030172871
2,23.254164122418757,36.652655407038786,67.09544003550828,41.035564743449804,50.422618722404955
3,29.824570625886643,33.48841515745988,41.47051414551145,30.80529963342093,66.15892977047116
4,24.828187167880806,85.59066913641396,69.31225145117719,35.163251592812955,37.78869343823334
5,16.17116214838521,54.38211921149531,60.578927213173664,47.217491601817414,32.90555740844403
6,8.24376540293678,52.05160043621004,53.25306861353948,30.607728450328892,53.540106129287956
7,16.474104988478867,76.28085476544447,62.49655149573861,34.900399816083855,41.27927032840429
8,10.75068786659867,52.83650978636514,60.11320613117968,42.63752847743259,35.21399514184247
9,12.523639112093937,68.28366968824801,37.94855548612101,36.723157181112725,59.98197412022532
10,16.00702859800197,21.064314972133744,43.767729208785425,47.3213303769266,41.37496326086596
11,-0.7147943469976705,51.21355800271657,30.755457507410693,40.796687369533025,41.8744899314846
12,29.44014880969735,43.70413393153916,54.43965863162025,37.37466201468474,42.401203622930154
13,16.244464678944382,28.815186016138835,51.1131738567758,34.375169899473626,53.468875104151756
14,-0.36644358214690076,33.124076039281675,46.27715962713546,46.47886795765355,61.176106109305366
15,9.931038187637498,48.427614691007754,50.00558783104474,39.62510525293473,49.82338209511485
16,16.4733994855699,62.14031868954183,40.58278298959931,34.15396064167992,43.37866888785924
17,14.706808859505541,40.033764682253896,56.965825907459646,34.53242243083397,52.19150131671083
18,55.07850183748806,37.047542158382896,45.02264512554202,36.38240104269969,34.3640440255998
19,21.25096309217665,60.42325783488367,71.44308191213631,38.23748175855468,55.27966778184397
20,20.7922341411097,41.99389987432392,60.76097109919175,36.56192742494776,39.62606927366211
21,12.645643139344227,70.09354414053273,60.579382503191745,37.29224719199486,44.97922641414148
22,53.41488149771322,-5.492721843524684,53.08334413033464,23.04517115931675,50.56600700428946
23,8.190825818141231,60.30806717814565,40.9669349049168,37.86794468583828,42.24165400152815
24,15.876187145014619,43.95605098307836,51.87898071338795,42.53893777489101,56.439657439207416
25,10.253417162557177,44.0882444971328,53.37301810129725,44.86294235376099,47.10267752436301
26,35.08773026209838,22.465568568125185,46.861144830931195,34.46120262373164,39.21645314089352
27,24.34364301475876,49.09825820464236,55.42077896499445,27.52933907624819,45.33548711594827
28,6.522258069369288,27.529641031488516,44.27393276303856,47.11825780949703,59.60200809345596
29,25.769853827884994,43.02071440104428,71.94327138400263,40.697977283320775,47.055517440716564
30,17.039636557229603,69.07653864124629,58.89559075327785,42.61089702158744,42.41038712128938
31,36.895020972224835,7.454768211026909,51.64102565898462,35.11795422397005,41.13594382359802
32,7.5435756501031515,45.96955563467911,57.275578911490854,25.037135247965733,78.7504724497528
33,29.3946529951764,27.188213358020107,56.97565160625843,38.878968686894076,47.47623057669206
34,34.00650657771397,61.1627237714282,58.261024361683326,34.392272164645746,39.347110215622095
35,26.12739058232744,50.17369930448531,75.72761793133998,50.37777668453572,55.200901709315396
36,36.165880386372606,27.862332927309417,68.384004366208,28.95243476914493,70.72302991355394
37,17.82668137183169,48.37850567794572,52.14899364502489,28.288619382134335,56.486650845194355
38,14.185370017855552,51.657909801269184,56.34157367786433,36.93254051537221,40.76590816593669
39,-2.0988402233039904,60.79998233670919,40.79606771165154,31.887865247694222,47.29527462457746
40,6.318706128296526,42.76567422795092,46.27163114003401,31.53869067446595,52.51943192283795
41,27.999596085774925,31.676706370697456,35.7485972860874,32.08172532614052,42.56941229479432
42,54.60849302700151,14.217957912018719,63.674321705427715,34.55380537136205,47.84674869426699
43,25.37367223438179,57.40185301337395,65.66015499088671,26.983878878994155,34.94083349064154
44,18.910294380473438,77.58493065891092,51.77091905387708,30.910199221580058,34.209266832648595
45,23.578500128495264,64.17253929711836,39.80241101168032,42.534339060901885,56.46130314830565
46,21.19771470138844,72.87051820996412,56.537226517654624,35.56226969735316,41.08538671392761
47,38.96283156559271,18.43376496966298,58.09005290840147,41.09187482908589,49.005765708038744
48,5.129538697668625,42.314488855553975,38.69738090149287,34.67114709223461,51.82126092372735
49,40.60506597740929,32.108354278934186,64.84518012030189,43.32245208796754,50.07770205217983
50,13.591956302279975,34.227889615204205,38.290769718798295,26.190228230242333,55.84113345988779
51,2.5404912745991406,90.66965280948193,45.20639163474757,30.270838031482324,30.92131214911921
52,21.925870086914856,18.68817162350658,47.24563810503081,35.57421006493756,65.76720387790053
53,52.15545822581026,8.21064516169004,61.825785790539776,39.955755051623115,53.80795988050127
54,-1.79795277179299,68.34264001856288,46.23102100205892,35.42931924679118,27.537832418876892
55,44.660052526374756,45.683557801956525,51.75544672229709,38.19144977326139,36.02493189024609
56,30.928709833574164,21.418830369232843,49.33484109817518,36.84451348054002,42.948884767006895
57,18.73585457402872,57.92005320595836,64.5864536432729,40.74446996431357,52.90708456406794
58,7.561705905407916,50.83474302159183,39.21696972668469,26.781593660451886,43.02453579137229
59,28.45146364062914,30.54847844871315,85.39513310930045,40.36747003544747,35.50163733175286
60,24.80963151896307,44.71014147657152,57.02577871326521,38.69559640825465,47.49268142480939
61,36.9339947174671,29.417985007683715,29.142997493481165,35.81166258664708,57.30324951721924
62,29.409130138124183,37.94123638981068,55.47275605697443,50.90996545550276,60.496534739464735
63,21.205640144298407,69.70624620908156,63.68794385854723,38.001830088807864,32.96049466630331
64,17.20065519843108,33.8718783078439,34.44485963112655,35.57410548721786,64.32386757059173
65,3.4925183533715716,43.05776425526919,60.35075036820863,37.86872307052958,59.77422538959008
66,21.839604813006712,27.745325800852374,70.74208382555413,35.32499559456005,55.63055122218608
67,0.9616426304923142,78.17561683568353,50.017387072352186,41.194098654831585,59.057528543320046
68,27.47490608152407,35.3918320346251,49.57292558923576,33.65976332226556,28.066764083216015
69,8.138441541440223,8.980721632935996,47.56716626821868,40.26106665290264,46.968710886103786
70,20.563743894068743,11.013293243790386,64.94028426738855,40.31536172515055,62.16095462705525
71,29.077321556762033,54.08114442064937,59.17723178804934,31.910454845658222,43.54044603563128
72,15.608048815551026,61.4542613070635,52.552424098204625,42.31354652557107,31.341585857716026
73,12.634934641740184,28.218314268152113,51.99350298724284,37.324902254854784,67.4415922921602
74,12.067114486384401,50.034532461665236,55.30992174812289,37.61330711677274,39.33123142439996
