unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing
0,37.79022675193698,12.542308861546505,38.30339441003057,30.0
1,41.20441357409478,51.063333994420546,77.99785211484502,30.0
2,36.94637297779205,26.352723294110984,41.66405300652215,30.0
3,38.56240379661316,47.69798529481547,37.07535452963989,30.0
4,56.17807619928365,2.199642666463383,44.658098186779114,30.0
5,50.768060939735406,-0.7411845081516546,41.11452564371275,30.0
6,45.73814231638532,47.85652633079816,63.81732208895413,30.0
7,34.591427840322915,39.776507811758044,71.68013002046274,30.0
8,42.03395951451995,21.600544332900217,66.43560480458609,30.0
9,42.86208330675166,-0.7466236939781776,42.29855284791444,30.0
10,33.37411144870399,15.281702776145702,36.14398655538602,30.0
11,36.92286063692385,27.383416682867807,60.04553325400905,30.0
12,46.276267474226955,10.028514919991864,69.29001296256246,30.0
13,35.110568581508744,22.006425450282755,43.39233219128168,30.0
14,26.906444710446713,35.56958612634823,60.947834724210146,30.0
15,41.99371774279009,7.084693745648108,50.3823233985265,30.0
16,59.38060230060942,30.486398471820884,62.77818475218312,30.0
17,37.0444624798924,52.01332771509645,50.227369670576046,30.0
18,34.23367226550908,48.893736884153654,47.3682136008243,30.0
19,50.24139725231689,28.613403459960107,55.18298477764158,30.0
20,37.94291038670531,38.00552767671541,57.750943944492924,30.0
21,45.868571284122936,29.553394349772834,57.10159076280775,30.0
22,24.150747162256273,37.97648747802513,41.32789895037704,30.0
23,70.9914159307113,22.462978786601454,79.69287034387078,30.0
24,19.470306391872555,55.096284955355756,62.998122558162805,30.0
25,40.2137070751525,23.094322645364926,60.940897671827045,30.0
26,40.271672991226644,51.99919948704266,51.72114697732367,30.0
27,26.138569298556178,50.22000273959634,43.43095310052439,30.0
28,49.75507900083036,28.65759477165306,59.452176483127694,30.0
29,35.626438688301995,28.110327374408648,58.00775992815456,30.0
30,36.42231547973459,25.879060772899688,58.74739264666992,30.0
31,26.734591058853894,42.717145792176524,61.94372707643246,30.0
32,39.88032148881632,15.001940783254511,62.258564703813185,30.0
33,38.49392846935278,51.868442710785416,61.206405575254784,30.0
34,33.44510947894884,39.343506510736105,45.80878658571782,30.0
35,47.29488736293617,21.64756071480852,57.77085395871994,30.0
36,20.03004643165822,42.25827901346802,58.84500560819598,30.0
37,34.93422668825704,39.91292132088176,45.6657332650878,30.0
38,47.22740249152951,45.70225469051431,65.41542452652102,30.0
39,38.7547917705327,12.13618194768209,56.645789481625954,30.0
40,38.43519416424516,40.926873704304086,58.9499510244291,30.0
41,26.29842282396686,41.59776171480977,52.651097806794695,30.0
42,23.990704559317585,57.06665788731498,56.01132975484103,30.0
43,46.442118469515464,3.243736720236422,47.99861051013586,30.0
44,41.010549899931135,34.726081384058325,51.01121097310544,30.0
45,35.06973477698163,57.550616037619804,53.83554087783473,30.0
46,30.511778925746263,35.472391216377275,45.504299840674484,30.0
47,46.07089200050069,4.104032335646565,63.400619654081865,30.0
48,28.630047201132815,10.29439258357218,51.69699620205341,30.0
49,57.60778224421472,34.55514941859071,64.61064060140988,30.0
50,41.10563657660938,50.17909664529476,66.52873198824821,30.0
51,41.341017964422825,24.367641290202545,54.60374052046862,30.0
52,42.6515936303999,6.674182875511107,46.03363432163874,30.0
53,43.58582994782986,38.53985504169084,67.07564662845078,30.0
54,43.21199665937733,20.757038147310357,59.49069102454695,30.0
55,33.23713097626318,21.83857546439774,42.3840506891888,30.0
56,43.75490874476476,24.62819762518435,32.46918959237918,30.0
57,54.412327225537084,19.23500863117618,40.711679823154945,30.0
58,42.11640431216162,33.03303128010802,59.312041945560736,30.0
59,38.03310247637452,20.80089279903535,66.0644857575023,30.0
60,33.57990161936336,0.5912304078243587,33.78349060291351,30.0
61,21.363402218362566,49.844499661895206,56.859868692190865,30.0
62,26.614668618427068,47.77854087074771,61.2064626178615,30.0
63,35.36145573724121,5.981894539070382,55.78174513335945,30.0
64,36.9388939173695,15.977163068083696,44.22371983950129,30.0
65,35.87614174628422,26.66656747314849,43.98709265813198,30.0
66,36.43273671035152,50.609484249625154,57.10417644326378,30.0
67,28.481464659463168,49.786678016452626,51.87980038388877,30.0
68,45.742661081380625,8.096567814821535,51.061348652903135,30.0
69,49.75429642912024,21.273731884051966,43.599905918148046,30.0
70,35.69926478520492,29.32437476814109,48.7853249452714,30.0
71,58.07286369198775,19.09680226249305,50.58087520526445,30.0
72,54.136761032670584,40.44580256364642,59.401719591434706,30.0
73,28.807041141673054,46.8749607305274,58.18888327628882,30.0
74,27.223367916494155,39.03894750984207,45.639115911580035,30.0
75,32.04688126315189,59.443510819449955,59.76854192493629,30.0
76,54.5270945618399,32.18783772105905,70.30467825522318,30.0
77,28.6035767874547,18.817485973792955,58.74303147943744,30.0
78,50.94466692317197,-8.662819966681921,49.80144208432268,30.0
79,52.0538167168904,39.96491223968594,83.83760067577597,30.0
80,41.47400104821062,31.686335059672025,54.77851524824837,30.0
81,30.862402565129205,41.509698600227935,43.54045352559775,30.0
82,44.89986154551322,-14.411195742340517,45.2083214851471,30.0
83,24.827461659656347,22.631372428693076,43.365410074520625,30.0
84,33.99948849013832,48.22780703324979,60.346340667093095,30.0
85,64.81326951222286,33.61061749551175,64.44652478273608,30.0
86,31.76051431388474,40.62115204505654,65.3029024417394,30.0
87,59.97906827722119,-16.295744645601655,73.81724060769149,30.0
88,64.79173564110035,45.547155899871754,63.09777352055364,30.0
89,17.64084490193047,36.99204908580753,63.208372052998804,30.0
90,62.37726062731826,39.62237042007661,73.05934342594338,30.0
91,20.288890497123354,60.84650665471136,69.76506915951983,30.0
92,58.53202337605979,51.63340910263302,66.13887131916557,30.0
93,37.41078329229699,48.48105143848896,54.90455278987814,30.0
94,27.166098549035652,14.709692129828571,66.95700039285825,30.0
95,50.762119727034545,34.35960623662319,59.15845346480551,30.0
96,41.66863399249881,19.6705210672406,56.7942323293014,30.0
97,48.87386706031968,6.2589557944081875,56.00856059570951,30.0
98,52.57985668892759,48.19386617482225,68.21464577944747,30.0
99,29.483927476040588,23.727267056432208,59.335112983810106,30.0
100,22.779738236847443,38.18950962598368,40.34565825536098,30.0
101,62.441328753750874,5.613808165481211,63.00259308524027,30.0
102,64.18835367392182,27.781976819701036,59.560756271175464,30.0
103,37.3135577933459,5.8495284336322495,31.610230236974104,30.0
104,42.21857623751886,50.58357135018919,56.03512076085118,30.0
105,51.88249039486059,14.929215670107954,70.74554989617299,30.0
106,51.207158360524396,24.20213004071642,74.42128280700081,30.0
107,74.22395874336159,5.815320937555627,86.25054299392471,30.0
108,15.883466236319066,35.63652295847368,41.19841962913623,30.0
109,69.38701172152263,17.051727326639213,74.16199291761149,30.0
110,49.396463127303655,33.26501652086288,59.6067920621387,30.0
111,35.626597202447776,38.178085875897864,69.87825580455689,30.0
112,32.67778021868219,16.896391555396598,50.953459115511734,30.0
113,50.19753012518661,21.525449719134393,57.08381558402006,30.0
114,19.98119301372301,77.76571361011449,54.199232837814236,30.0
115,37.561963925530456,57.58824730972461,55.695416387639035,30.0
116,64.51642152137327,7.517566642128589,68.50831493475516,30.0
117,43.77546005413832,32.30582851862661,66.56025918420573,30.0
118,38.758187942106375,25.05087503900076,51.182774729680226,30.0
119,36.37771209000204,58.98116642912816,42.15213160314611,30.0
120,32.00755381453081,42.21883368498203,51.30947248201457,30.0
121,54.950749407045414,28.385965457124513,72.87897293403718,30.0
122,38.39099280778203,34.53446956352557,66.2798708233085,30.0
123,34.04147005627589,23.29678978562134,59.249167905712994,30.0
124,35.697549092035636,2.238028596950972,45.8679034205636,30.0
125,36.64157388134593,54.05054553936353,73.89117238944728,30.0
126,26.903766058479704,43.308244081350026,49.07680389315823,30.0
127,24.850882639095197,48.866287113100306,45.55200818079573,30.0
128,38.88986749127804,3.5299390069514693,60.92292989257044,30.0
129,48.1651210806174,-3.9810275248906066,62.44707827720665,30.0
130,41.09710813333043,31.49057112536027,66.65073990331277,30.0
131,37.03483803159084,46.239125356266236,67.74252266709965,30.0
132,54.58881631658709,18.847314440295065,56.7272109331325,30.0
133,28.184501909675877,23.330153667255463,51.9843447072309,30.0
134,41.414992040873344,33.21824911780054,41.19888572212943,30.0
135,26.6906949145522,38.60891611379826,42.25342051761969,30.0
136,32.49375742620424,4.756602683069458,30.633804116533007,30.0
137,28.87377291100718,-1.1089417698062185,36.42315826599703,30.0
138,49.581375523157575,24.929002286982538,58.65886883107484,30.0
139,49.06953686299958,23.395275386117355,54.78237111090543,30.0
140,38.30987910476732,22.2651631023551,68.39610990114431,30.0
141,29.42590582567385,42.30328991768748,52.1870594390687,30.0
142,54.85130293734132,9.997928876919445,52.63681303574927,30.0
143,34.12388697451793,17.434126139912202,62.908225724185556,30.0
144,32.20963129570819,43.468004904105044,53.11615719042992,30.0
145,30.843746659280793,46.24023144196991,67.70307003571939,30.0
146,46.736070479584455,41.631644478603235,66.10724754712572,30.0
147,54.89825716171706,33.37318570980288,66.0345310032338,30.0
148,46.83982153207425,26.662740436991466,63.61108810292938,30.0
149,21.112931305478707,11.307493388193212,36.094912814514,30.0
150,38.35530008948351,30.88632165378818,60.434921074569054,30.0
151,56.76249945668692,9.931204068314283,54.10835500574444,30.0
152,50.46791995522473,-3.464986192524613,57.39680735311732,30.0
153,18.322965447335942,56.665538824458245,61.35627145754671,30.0
154,22.1010316442623,70.86074141593011,43.82985528601729,30.0
155,35.060143123289635,27.758052497617076,56.67584294052034,30.0
156,24.196392410125252,30.457354315153186,41.470830485754405,30.0
157,15.677782582369058,-0.4984603200982569,39.03399597437583,30.0
158,56.72671258045273,32.75345374404573,68.2652484863303,30.0
159,32.05004962772901,23.83566856613428,54.94356453975331,30.0
160,63.355394353400236,-1.2831361522151532,49.41016719670152,30.0
161,40.957851529484344,54.2738627029851,60.41536466639117,30.0
162,51.85968651060623,0.3313908995619119,50.09200675028402,30.0
163,48.83852670085433,23.226726995581394,52.02095083344566,30.0
164,40.51485858409694,9.910012165059772,43.158839087072224,30.0
165,39.41005779123206,57.04368430712958,57.928199661769085,30.0
166,29.483248513533933,-1.160587350734076,46.33773614957693,30.0
167,6.28510983840373,38.10368762713898,19.813455718606335,30.0
168,62.653534919689186,-1.0947824667424122,75.74310638058056,30.0
169,78.47510689020974,22.191058942871422,77.14298334128907,30.0
170,43.329076818946795,41.715537021545515,75.01659309471977,30.0
171,40.19221619210976,4.665640508355054,67.97422328155723,30.0
172,43.36484333495176,19.18814542594056,65.20436149257092,30.0
173,7.151843990936791,59.227706922259436,46.96671659812378,30.0
174,41.24534103273162,30.028055636507222,62.90470846068803,30.0
175,54.794040955210534,20.25251592035306,51.97749829289567,30.0
176,26.74587373011915,48.20316606923794,47.49380452612564,30.0
177,55.44924453762592,17.36631601651557,56.08841526457975,30.0
178,57.339164548604934,26.19712235394944,64.5456985591656,30.0
179,25.004688830585703,65.55582484946599,47.880351830892614,30.0
180,41.496540545082325,38.59781977838466,60.955570645593006,30.0
181,51.29442931628157,-11.953330321330014,49.203710191608195,30.0
182,36.12746723136645,28.112028105179984,25.00562560541174,30.0
183,24.52139703602468,28.912525598706782,40.509001234283595,30.0
184,49.321714323170475,8.839716629305165,59.95192652944615,30.0
185,47.710588037494574,27.061109963244487,75.42623577788439,30.0
186,25.728017604013314,39.94024722858851,39.885158155444444,30.0
187,45.52287887737564,32.988671342808374,53.210772893556985,30.0
188,30.685683298212016,31.270876338196672,52.79946340624011,30.0
189,50.85465425835965,18.87140666596313,52.936283407472104,30.0
190,29.67112631126432,24.755352831086192,63.18582608777819,30.0
191,36.09917510922626,42.17548660745443,51.47048370097528,30.0
192,26.500534777193423,39.45508395890311,63.246495489796345,30.0
193,59.28744085535286,-2.0841547868760415,55.5715665419271,30.0
194,36.83641233233879,45.93744150542162,72.58961697461542,30.0
195,59.30787062130322,14.156806511883081,75.47385692394107,30.0
196,57.81619812096095,-5.881315549370562,53.14468770786209,30.0
197,17.266111728646383,19.932587138236798,33.828631217860504,30.0
198,37.850793016921074,29.58868833760386,53.60495515599335,30.0
199,57.214281327704526,37.4668244361289,59.57560372158024,30.0
200,33.4956334469685,4.443404139444748,57.235734822083074,30.0
201,29.397321334198615,37.277465770838916,54.80948503366305,30.0
202,45.73480001285887,29.512441894800315,70.6166435647466,30.0
203,61.07914362251747,0.3001651168150534,66.27958900432219,30.0
204,50.81429663051789,11.382176485970893,56.60650102567718,30.0
205,43.419296087896015,20.018959278589932,47.77365294349946,30.0
206,61.32268564752459,21.611655237230394,59.31159004772972,30.0
207,47.55804831432022,-3.7637204758686185,33.23505233345345,30.0
208,47.835878881452494,20.558597693946506,50.539015397474586,30.0
209,37.33592447166551,45.21295570622246,64.98753757968741,30.0
210,29.35044104394341,57.639457092846364,56.61779338690394,30.0
211,53.45578437094162,14.178481333404381,51.383312543720834,30.0
212,33.0618749960274,25.564761180263723,57.5614759692771,30.0
213,40.19046074097844,50.65522072661984,75.20516321032605,30.0
214,47.519163890050805,-14.268560421156714,60.170671757958665,30.0
215,60.24375768151226,25.86284712219052,66.6617254313922,30.0
216,41.45355992171365,30.03008543498008,49.41899552679935,30.0
217,46.95012597261736,9.796736548982906,61.65776990914724,30.0
218,43.740662789305745,58.78937826990355,67.46809046584205,30.0
219,39.35065186068303,52.53289442011284,49.286780211782535,30.0
220,34.94697916901177,36.708105033497986,59.01697858181376,30.0
221,47.224049341137096,9.262744051022562,56.5154967495501,30.0
222,45.64839005446129,17.986165082434493,57.774448413039764,30.0
223,47.5059462475072,9.441570569389102,51.15372253923356,30.0
224,42.79843147456272,40.80662924444788,60.27197519323041,30.0
225,49.34980084814456,16.248351964858234,53.31600998853763,30.0
226,34.798086599913475,51.84247612650303,56.689109539189744,30.0
227,58.15884582788682,19.62038403690514,57.993713623398335,30.0
228,68.48976476685495,14.849167552871908,77.26187585460767,30.0
229,34.83364122241203,12.832597567861022,57.31952894795117,30.0
230,48.042363195802864,39.40961644431874,57.3698672649508,30.0
