unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,GpuTemp,do_cooling_setpoint_controller
0,23.651180405233077,55.60707536212539,28.61463357858554,65.11312893954643,66.25
1,37.52618486287704,42.93881104162395,40.24956242607001,35.81073884493143,66.25
2,33.22364915068835,65.53323421956375,46.78073138413424,43.376733798111886,66.25
3,38.53239652507138,57.60286462437442,55.373999091866494,54.83598621003175,66.25
4,31.292270285261143,48.307485442691075,41.19888845398065,49.73021029494675,66.25
5,5.6207134531145835,64.86683207016002,74.03547102281448,51.621182807158405,66.25
6,12.965219595321376,62.0288018992841,23.794301236872094,32.75732682438811,66.25
7,45.79502791710197,29.285089502241,22.916727520176593,49.663254243001454,66.25
8,16.558961445984483,63.206703712110794,22.91467762349375,37.08844839169796,66.25
9,46.465297101258564,51.41322981177304,20.129065108299365,65.18827899710698,66.25
10,49.37527904000567,48.88691605274856,29.223609848417674,25.968194933091333,66.25
11,13.922194614370337,57.7979645006497,49.421974401130825,27.06830751812177,66.25
12,27.283245589512834,47.709900296648435,17.54497515744749,49.19319290482039,66.25
13,24.88330094067546,42.81571464151402,52.18148510749003,39.70060389127285,66.25
14,31.841530845671723,54.967095330035036,43.04332040505961,57.038746208638884,66.25
15,18.872028004951407,54.0930492365127,58.45207232595966,50.07633439013582,66.25
16,31.09582524838474,50.196796456237465,46.91393169078507,41.918474650623224,66.25
17,36.15982247560426,40.48544199765723,43.700359391470585,42.35984010340247,66.25
18,19.06408432707834,53.127242969032835,35.66369892118044,53.94318804085341,66.25
19,7.880339308082653,65.90979200284681,73.39489564605717,50.60912610534931,66.25
20,15.215720975668292,54.09190313905212,55.34044678936682,49.217875369989734,66.25
21,24.163325450707458,53.60771361500682,40.131957091541544,53.93607324533011,66.25
22,35.44419039396616,33.73338110806354,31.248822699469656,59.86995793910043,66.25
23,11.55947243458795,52.55410437705561,39.3108803308304,41.48288559276611,66.25
24,17.69223780651626,50.355436963201484,42.928835847623226,69.96436882555045,66.25
25,59.04914775763973,34.52608965388517,17.73434216795368,39.83517102816086,66.25
26,10.644851640661994,53.724925940845985,72.60313569716881,52.36913395172227,66.25
27,35.40607155677402,42.61372194236573,71.56138967288982,44.08616406598689,66.25
28,16.110483282732908,50.03935502771144,52.19368256024451,51.67787845730199,66.25
29,18.421185952056216,74.70431678382202,61.862722077695956,47.194389468208534,66.25
30,21.46817781162789,66.5969204099601,48.15744622842418,52.54125993822122,66.25
31,18.611265952549687,45.01042535478473,33.39261265709812,36.3850314629993,66.25
32,41.24553755274168,30.810484278176435,91.65165082730181,28.437936657726183,66.25
33,13.03642734957354,57.212933022241465,37.81252474912637,34.701020822583764,66.25
34,45.738047083647984,50.705658949106414,36.02474121759521,44.23968640351409,66.25
35,13.21901787675299,61.84051327158213,50.20682719433752,44.705489119129474,66.25
36,20.09476692866407,47.01051497647784,59.50750576845834,52.08495016775631,66.25
37,10.194782527408186,49.850602559347955,38.75723136628916,38.841954480198076,66.25
38,65.59373154812575,47.41159985423437,11.317820114238632,42.18355989389747,66.25
39,6.174159603243494,63.95331705035085,66.9227077517392,49.254018276647905,66.25
40,8.86944334780156,69.6713409514443,41.063330009785226,49.13911216125133,66.25
41,40.310577147981064,54.36392096689141,13.835324734159718,61.34132747312763,66.25
42,14.9459056683418,61.13840491090439,37.5433162249249,62.875438592127736,66.25
43,39.4533899690436,47.51213255181887,30.494311283672456,53.66612880786876,66.25
44,43.15209405199495,59.24665564024596,36.233382926955585,34.43659441686592,66.25
45,27.512852474224243,39.74831236244816,41.48500485800567,36.341756405090024,66.25
46,29.64335815324725,68.93882117999186,64.27972586586847,39.89110928850746,66.25
47,28.989910882070117,48.66868049613788,42.63470064525828,63.763589582264224,66.25
48,13.315473624870767,54.99938005119109,24.31037899975203,56.32985369691461,66.25
49,30.53575247426079,51.94589063066904,42.318775816418864,42.95400887843445,66.25
50,17.77831003819545,53.4572654537236,57.31888668275967,42.72270275895497,66.25
51,44.306280525530944,62.43512670517531,5.612245813181351,25.544989068123932,66.25
52,25.233374251340265,46.443635209540346,27.08029788097843,41.378914316980904,66.25
53,28.287915760581654,47.86299510437201,52.522397926623476,58.69259622061989,66.25
54,13.69804230476861,50.97876137798181,23.834989220252712,32.1043195971103,66.25
