unit_id,WaterClarityScore,TurbidityNTU,do_LineFlushRate
0,12.485062311671,8.25432069526408,5.0
1,40.18364312664329,20.274440544734034,5.0
2,17.873017683800207,19.127609612777974,5.0
3,19.51148821211642,41.36819201514383,5.0
4,16.073267911566404,4.802564960399138,5.0
5,10.552064669096174,6.6155865083178735,5.0
6,23.067966146614282,35.78913771108134,5.0
7,40.58995348131374,5.779746466365287,5.0
8,24.683760326707674,5.187296831514463,5.0
9,14.289296849306885,0.8608244206131488,5.0
10,20.05482317190016,8.203932326157297,5.0
11,31.117782995749835,7.893353966097875,5.0
12,25.21958771314476,-7.17668933799159,5.0
13,23.781033210118277,13.004082791765548,5.0
14,27.443919939305935,8.279389482310162,5.0
15,18.37702074397824,-0.9597551663185584,5.0
16,19.950655309075174,27.709167097505293,5.0
17,28.887705486441103,35.189353509584365,5.0
18,24.012975092986437,34.660275244153894,5.0
19,22.655512875782872,19.321258358462522,5.0
20,29.073607333340068,17.064017420420598,5.0
21,23.479182549405046,17.36500542631968,5.0
22,22.426132952826837,19.713508513304028,5.0
23,29.272387048471657,14.286763414730387,5.0
24,35.18923163184604,23.018040695833093,5.0
25,30.1423170573434,7.12127482581986,5.0
26,26.390244984105312,33.3069939985198,5.0
27,31.733490371674804,27.819454174215174,5.0
28,17.196103019759338,19.720287391707338,5.0
29,33.91983877601856,6.363799863446669,5.0
30,37.18096608818479,3.927596524243966,5.0
31,34.35162821784272,10.034970056426191,5.0
32,31.203950504172365,-3.4294448029249303,5.0
33,17.303766625983066,38.364909193571414,5.0
34,18.268526623443236,26.762827067426542,5.0
35,31.72567689496593,5.726148425664909,5.0
36,34.991569356676806,8.819618371816746,5.0
37,25.154878397745595,23.183116618468446,5.0
38,27.675492176424484,28.82768525643006,5.0
39,31.24106416800042,-6.245504043970435,5.0
40,28.338712781287857,24.65553348967311,5.0
41,33.90893801324189,15.642233100483416,5.0
42,31.759141319810787,30.147757025715087,5.0
43,18.360704723200286,-0.2877976336293422,5.0
44,29.049051266176786,19.600616096161282,5.0
45,30.492515766843823,36.899020437277784,5.0
46,32.94845093456568,16.10296198399571,5.0
47,22.144223686001254,-4.712787909538967,5.0
48,31.146019374411786,-7.641814799113874,5.0
49,27.122109469110644,25.282902557525425,5.0
50,31.724461386467,31.52122242920114,5.0
51,39.420322565968206,5.955656922543515,5.0
52,22.682799095954735,-3.5611201562990082,5.0
53,25.185921300903086,20.04308774662946,5.0
54,22.508361834763694,8.78642993138175,5.0
55,22.948591398370354,10.45235335353643,5.0
56,12.880907138703046,27.09051760781759,5.0
57,14.860611071383023,23.428960423068954,5.0
58,18.174724994807683,22.94041011801835,5.0
59,29.86807543067682,2.250357863647828,5.0
60,25.598690707091848,-7.43326253103924,5.0
