unit_id,WaterClarityScore,TurbidityNTU,do_LineFlushRate
0,5.2210374876516354,6.4788419341583285,25.0
1,4.340279728907589,21.641173104165652,25.0
2,-8.393932654310287,26.402649687536922,25.0
3,6.040705699152558,10.257311595852887,25.0
4,-14.011251635614073,64.7458287746222,25.0
5,-5.608502073383965,64.51681243604192,25.0
6,-6.000716651688818,41.84499915281248,25.0
7,0.7756658287379743,42.98803453815489,25.0
8,-12.626740412730657,35.9009556184041,25.0
9,0.15270014627085926,25.52513706480859,25.0
10,1.9147153901212435,16.208568635747106,25.0
11,-1.0327350699840818,14.60884719548417,25.0
12,-2.5741309585283334,35.62632651625636,25.0
13,10.462246672917145,7.518592566186719,25.0
14,1.7045004688837837,37.02301255585813,25.0
15,9.828254412036888,52.96665529948755,25.0
16,-4.52779947465738,25.59162457645681,25.0
17,-4.9066790239269045,21.57542253350494,25.0
18,7.572914247459194,58.23506083373523,25.0
19,-5.678394444523611,46.331098222579705,25.0
20,-4.767322418527611,38.04590337554461,25.0
21,1.788003356069165,52.54267788731075,25.0
22,6.062785024447718,-0.3819178288608196,25.0
23,11.638186082487199,35.96495023868655,25.0
24,-10.040860808679831,71.33776546070445,25.0
25,5.101641121211661,44.939960379030836,25.0
26,-14.631050036657857,47.96973166731683,25.0
27,24.606354210133965,8.75643806931377,25.0
28,-15.677153310280026,56.17260356845692,25.0
29,-3.3698601086270203,48.240252147081705,25.0
30,-7.192387242118282,42.58783869640922,25.0
31,-1.449738525530174,39.623897383387586,25.0
32,-10.142699164807095,57.975498225129016,25.0
33,-14.732955366003797,34.076448191677606,25.0
34,-25.28810312289906,21.082508003011387,25.0
35,-17.137320473643022,37.65110004987937,25.0
36,-2.4304970528868948,10.832706331134744,25.0
37,-17.21054731816535,44.74059294414734,25.0
38,-9.83420260727071,31.028490187183714,25.0
39,15.377898119388501,15.817559466525639,25.0
40,9.527693403464697,18.40815373280521,25.0
41,-5.022929458172975,62.372329460686636,25.0
42,24.67952199210039,49.200418482811145,25.0
43,-13.9331043305753,46.04782810138797,25.0
44,10.67949058296137,43.691661021708356,25.0
45,6.6353310337603215,28.53050675623145,25.0
46,6.329990532392797,33.514268007938654,25.0
47,13.81941638882967,36.29376903671638,25.0
48,8.196286783874434,42.725259501737696,25.0
49,6.445828886340601,75.1251680258801,25.0
50,11.074420104638797,30.450692438272327,25.0
51,-16.698531595213932,42.690111674506426,25.0
52,14.550111643388163,35.86074060525872,25.0
53,-4.304107027001278,25.699222409269954,25.0
54,-9.808163171557739,52.410537634193034,25.0
55,-10.427541423024099,84.22472610562627,25.0
56,24.02722212213255,19.720854341552133,25.0
57,7.305924321675084,9.04281660941701,25.0
58,8.928729347558614,7.5695920209535075,25.0
59,-3.0583688004938625,58.278072860336195,25.0
60,2.993796906111081,38.99780978327597,25.0
61,-11.522682674905273,33.071870097300256,25.0
62,1.3798863408060345,26.49337678484785,25.0
63,-19.8127511759378,22.931019881811604,25.0
64,6.116281855740536,21.78795642777564,25.0
65,-8.381014871341115,57.486007120745,25.0
66,16.810955155873813,14.237683919437902,25.0
67,-3.949710603847113,26.33647770887419,25.0
68,12.914061044149914,26.03971259512245,25.0
69,5.884868871930765,37.732878831006225,25.0
70,-9.896215241138423,54.37978754260715,25.0
71,10.38890356175179,41.85024711326555,25.0
72,-9.466774815570359,27.650561979210856,25.0
73,-4.449382348286758,53.28731585305191,25.0
74,-7.942333891548381,21.365127161877474,25.0
75,6.72355453594372,35.31205247736933,25.0
76,13.931883085789451,8.2372119436509,25.0
77,0.4423741872132876,10.708656268654849,25.0
78,14.275946995990825,29.172277748996216,25.0
79,8.044495396500912,19.644785259656484,25.0
80,2.7796478258202675,35.479579639856134,25.0
81,-1.6465956208476644,44.951657563470434,25.0
82,-4.802909790790908,44.317542754319916,25.0
83,-7.7351202906009995,65.10762139224379,25.0
84,10.48042687815341,33.831763039976295,25.0
85,-6.974779264435649,10.80278740872987,25.0
86,-10.441831140537039,36.91150313352435,25.0
87,-0.18035790735254753,40.008151536947935,25.0
88,11.338629803577508,37.07517303785315,25.0
89,1.3035099233956686,48.742577315561896,25.0
90,6.2489624551844285,32.726632187729535,25.0
91,-6.218263581445313,30.363629557166405,25.0
92,5.7274566087408285,16.581796379521226,25.0
93,-16.648545852652205,50.11281297612855,25.0
94,-11.876640518939624,55.81318752007839,25.0
95,-11.869453126922728,45.21542213773048,25.0
96,8.84432415999391,49.25316552521366,25.0
97,-12.471527437231638,67.3534798300601,25.0
98,4.300873249999929,43.10720778368734,25.0
99,20.110420070874945,10.43313732067541,25.0
100,-10.026514752847174,25.610291537487466,25.0
101,-2.162728237199487,35.268996618381976,25.0
102,-19.125750304583207,62.70837116966338,25.0
103,-14.865621756620936,48.60842387498942,25.0
104,12.010010854161134,29.915160521761745,25.0
105,-2.963062942063309,54.144258892739714,25.0
106,16.807447750123174,30.32613145163456,25.0
107,11.45791477328585,9.077571136457745,25.0
108,0.711092007402359,66.4976230922811,25.0
109,30.944290237240025,36.01694315248244,25.0
110,-7.703647577626539,70.29915368917547,25.0
111,18.647917497632008,32.013951485365766,25.0
112,-2.182719092621763,14.738441624728885,25.0
113,16.941127205756377,18.100889039332223,25.0
114,23.131578436104725,10.560833200796395,25.0
115,41.13334747074117,31.66630970941472,25.0
116,16.687228003826093,25.097010500777007,25.0
117,-0.6534159276753675,57.57347728241609,25.0
118,0.2514481144695849,2.5538153699406188,25.0
119,7.790786534640969,12.101527545761071,25.0
120,-0.3412134985450139,33.863925186955385,25.0
121,-13.192600882889455,57.456769161631854,25.0
122,-3.9247930912212814,42.84720621411521,25.0
123,-5.245904076578497,57.39173717081373,25.0
124,-12.70422064646384,41.78675464194028,25.0
125,2.187409909438633,33.18979406426919,25.0
126,-4.3728040147040526,30.631396431544715,25.0
127,12.769373371960738,35.13570626558898,25.0
128,13.79586436192989,24.87289275139736,25.0
129,8.587490187482349,32.256843477341846,25.0
130,26.16259973117542,4.915400548691473,25.0
131,-20.670746768262337,46.12650416134872,25.0
132,-13.877369968993587,38.046998949304516,25.0
133,-17.39986147794585,47.694997618017815,25.0
134,-5.404088075915102,52.32829271543477,25.0
135,8.994501817285682,33.45130721020456,25.0
136,15.376187176472106,2.85094516222836,25.0
137,29.544841190573493,14.750612607153597,25.0
138,-18.41528397317213,36.66129777569313,25.0
139,8.874996737786025,19.57395180679505,25.0
140,-3.2235220140317984,55.83517217132178,25.0
141,4.152085515346704,41.234004666972524,25.0
142,6.944883220518812,41.02909355078897,25.0
143,-4.8062187230878735,36.106799828461966,25.0
144,10.395569288470007,2.0443219082652426,25.0
145,29.257841093515232,5.715797509022683,25.0
146,15.022927489429163,46.77956767717893,25.0
147,12.351634853206608,28.53444128114781,25.0
148,-2.847420319953058,36.53912497060311,25.0
149,7.798602429642328,43.22172175729415,25.0
150,-14.99514471627037,30.585722077670873,25.0
151,-5.842262726152373,42.16292637006153,25.0
152,-5.679978028475423,70.51156188616864,25.0
153,3.5315395654491706,11.573668528560543,25.0
154,6.091817793724998,59.152024020425316,25.0
155,11.200526378915544,64.74170209413427,25.0
156,-18.071146745553428,74.39985995394322,25.0
157,-3.007965338468335,20.383376402179813,25.0
158,11.445838401495593,34.9863608861661,25.0
159,-5.3692726576492245,35.41111770293027,25.0
160,13.895502215337086,11.498495710024372,25.0
161,-7.2067274810778486,28.603632947920982,25.0
162,5.9210414263160756,33.31022204401059,25.0
163,-3.1041796992081143,36.55766550569641,25.0
164,-7.303798460312024,91.19565775090203,25.0
165,7.996633448562638,27.062237439694222,25.0
166,-6.821208888931558,9.818350721620117,25.0
167,-3.1585457548435523,34.22794016889347,25.0
168,1.551752862492832,39.08348188757591,25.0
169,0.0451014431986283,39.8895457617213,25.0
170,9.8100921272352,21.418467834421243,25.0
171,15.995270761941175,23.8116891531859,25.0
172,-4.478229240865302,18.86177367030767,25.0
173,-1.4445073224261766,13.241307474763037,25.0
174,30.957938614950006,18.614770079852878,25.0
175,-12.51319761254199,78.11994241643421,25.0
176,2.3389462658620506,42.989755430399605,25.0
177,-1.9648573803810292,32.57696707696361,25.0
178,12.673012459432252,31.846087814515972,25.0
179,5.7207067540708545,32.944606303432494,25.0
180,1.498091231708099,26.701990014020456,25.0
181,3.47755751537267,14.030847663363971,25.0
