unit_id,WaterClarityScore,TurbidityNTU,do_MaskingAdditive,do_LineFlushRate
0,29.787696493615307,22.28380273308965,30.0,0.0
1,26.026779915899315,7.326966179118738,30.0,0.0
2,34.706896602598555,-8.275460302952528,30.0,0.0
3,23.939181363108073,4.7576492640661705,30.0,0.0
4,23.434110495202308,24.25745375205512,30.0,0.0
5,31.392942390935893,-20.453562503937032,30.0,0.0
6,34.52646022877834,-10.505618016920504,30.0,0.0
7,36.463408896914146,11.619204387249905,30.0,0.0
8,36.899836088493345,2.289826720455218,30.0,0.0
9,33.378370412317665,-17.05945508176977,30.0,0.0
10,28.935374446221644,23.304926467472747,30.0,0.0
11,44.3252753756566,17.594669056368538,30.0,0.0
12,30.53453820410684,1.877980876732857,30.0,0.0
13,29.672029705232827,17.970990080698563,30.0,0.0
14,31.2019294451779,31.66775479926011,30.0,0.0
15,28.99318636834385,14.979674805186761,30.0,0.0
16,47.6965487783079,41.545853106148755,30.0,0.0
17,34.94488750516128,10.002831060149104,30.0,0.0
18,41.513700806682245,-4.8069580136210295,30.0,0.0
19,33.06102212617673,31.755370221067135,30.0,0.0
20,38.16381564911672,0.037873443527711714,30.0,0.0
21,31.468567681837072,26.62866440760184,30.0,0.0
22,36.69751568574745,-15.17824617263301,30.0,0.0
23,31.327604879844497,10.129742731829635,30.0,0.0
24,30.11576227076624,30.336508058387533,30.0,0.0
25,35.62949902588116,7.604616936090954,30.0,0.0
26,26.15032737629955,12.892037117167305,30.0,0.0
27,39.44128128989773,15.694864428638475,30.0,0.0
28,36.286937354185895,6.901344485490867,30.0,0.0
29,43.89895994679136,7.965540259109185,30.0,0.0
30,26.7635317196606,-0.6036977596940876,30.0,0.0
31,45.322511108953535,51.14473996524198,30.0,0.0
32,22.195625613322886,11.978320772837344,30.0,0.0
33,37.034820343202824,-13.629340289086958,30.0,0.0
34,43.53950318563034,10.428443868482228,30.0,0.0
35,25.039927891011757,-18.294909632460925,30.0,0.0
36,42.8688082882466,20.54179977095626,30.0,0.0
37,35.9870838172704,-1.7716381520229216,30.0,0.0
38,13.318588645953698,30.267179874662414,30.0,0.0
39,26.17923830680731,8.839260928795406,30.0,0.0
40,33.33172384113358,20.65234890390964,30.0,0.0
41,31.883311157163824,24.14276410633589,30.0,0.0
42,36.277600599171514,32.45980762065143,30.0,0.0
43,27.143624553337368,28.709458803756608,30.0,0.0
44,35.897894660492355,-5.1702859227816,30.0,0.0
45,23.387633135020323,6.575928427569426,30.0,0.0
46,45.61425876258394,9.429553196271515,30.0,0.0
47,25.51213120102792,38.421293262443854,30.0,0.0
48,37.690231395581975,-0.2734892236969859,30.0,0.0
49,33.811923819088136,16.9172508528792,30.0,0.0
50,28.706032076681755,-3.1883236397704593,30.0,0.0
51,36.98479749663329,19.8370829168423,30.0,0.0
52,30.461329024787403,34.765850929286394,30.0,0.0
53,38.01059586985817,-4.345833867661023,30.0,0.0
54,33.04046247992778,9.30424266846241,30.0,0.0
55,23.40915868613676,19.415372093775705,30.0,0.0
56,35.65727060936332,7.0123903645203445,30.0,0.0
57,27.167828672565285,19.127050310754058,30.0,0.0
58,28.998558540248002,19.405549222471663,30.0,0.0
59,27.527165788451697,39.308176570304894,30.0,0.0
60,28.555731265297478,26.34831715287934,30.0,0.0
61,36.95069736498395,-11.585006284735954,30.0,0.0
62,38.50958990393721,16.47758075493484,30.0,0.0
63,32.15887747135072,24.899152006979023,30.0,0.0
64,29.850962049024425,6.634191914103434,30.0,0.0
65,26.48814371237625,-7.194676038510686,30.0,0.0
66,33.83164268135251,10.912107635944622,30.0,0.0
67,25.047521505417418,26.2103043036698,30.0,0.0
68,20.573618947593697,3.5825705474724163,30.0,0.0
69,36.51716111705548,14.137057823504488,30.0,0.0
70,31.920541708691704,18.88236283183804,30.0,0.0
71,26.67401990136053,20.713991004049795,30.0,0.0
72,20.37385117881576,5.866088908247672,30.0,0.0
73,32.69796969605761,22.635754409395783,30.0,0.0
74,29.457421238729165,29.445449308601987,30.0,0.0
75,26.54429812083572,23.97925207597573,30.0,0.0
76,45.32559179520806,-15.304678980658693,30.0,0.0
77,39.335356884360216,22.45470469245665,30.0,0.0
78,35.41708148216719,17.71079240219185,30.0,0.0
79,36.79402978690866,28.97571679563815,30.0,0.0
80,33.895862975218336,5.846813065860208,30.0,0.0
81,33.961420407456885,-13.82879791154027,30.0,0.0
82,37.56155350086912,10.08963626466968,30.0,0.0
83,26.30219894950458,6.204969109124134,30.0,0.0
84,31.23478793049223,-0.1802309130049231,30.0,0.0
85,19.542496529820855,51.4998264345688,30.0,0.0
86,36.76817073520243,33.72984940345276,30.0,0.0
87,20.294397807308762,7.194327376498633,30.0,0.0
88,28.085496610068258,-3.2285865974290253,30.0,0.0
89,28.40102958990777,-0.3886757186108678,30.0,0.0
90,32.94285399716851,-2.3196476032552926,30.0,0.0
91,27.382346024147857,13.145951716913142,30.0,0.0
92,35.53545989676869,18.16054821073944,30.0,0.0
93,35.18658999867474,5.503579196414985,30.0,0.0
94,28.706390456391162,19.065290339867445,30.0,0.0
95,37.59516551408276,22.69869311460559,30.0,0.0
96,37.79566843983183,12.941919037948825,30.0,0.0
97,24.178614999428834,33.422139148251645,30.0,0.0
98,38.57334340279262,14.549779780246265,30.0,0.0
99,38.154593107092865,18.340271636423175,30.0,0.0
100,43.79095300189303,6.40846871531527,30.0,0.0
101,18.085106850401036,6.102924646393464,30.0,0.0
102,15.343250477184796,16.14248762424885,30.0,0.0
103,33.64835934810581,-6.15871547672657,30.0,0.0
104,36.076899659189635,11.361053324773453,30.0,0.0
105,24.0433292711799,1.3363260272647448,30.0,0.0
106,33.394013974866354,-0.9650701006690312,30.0,0.0
107,31.4282397227314,4.917006281309347,30.0,0.0
108,18.387360310607825,22.190563977402114,30.0,0.0
109,31.210279882270736,19.77342398656586,30.0,0.0
110,33.7263085387306,32.62458561823538,30.0,0.0
111,38.2785872249097,22.336601653901443,30.0,0.0
112,16.72856990382668,12.018232134707,30.0,0.0
113,39.223919520286636,0.8878920316105834,30.0,0.0
114,38.599071067855576,24.317204737762367,30.0,0.0
115,32.61324179915875,17.37593504186836,30.0,0.0
116,33.27159514399793,18.655811912265634,30.0,0.0
117,31.427638844193456,50.5151579441891,30.0,0.0
118,24.568090619130736,-0.7659408869981128,30.0,0.0
119,34.61887823683844,4.7601315827003505,30.0,0.0
120,29.344849515370523,9.140051579226673,30.0,0.0
121,27.464282233597448,4.560459810764234,30.0,0.0
122,43.44605751863761,52.08803466461276,30.0,0.0
123,36.16941329962876,4.033609547922329,30.0,0.0
124,38.38388310693496,-9.48989085062718,30.0,0.0
125,48.070148095662766,9.780263003657865,30.0,0.0
126,30.36522408199909,10.124181920098533,30.0,0.0
127,35.22026484715554,8.704449982887034,30.0,0.0
128,30.73671721626995,-4.062418105861219,30.0,0.0
129,21.959691190584106,-4.812934847329265,30.0,0.0
130,36.85659907923786,21.798564206471266,30.0,0.0
131,40.856086637851675,-3.583973580235858,30.0,0.0
132,35.25394161125418,29.220827506397583,30.0,0.0
133,47.12698983243358,10.888017831454981,30.0,0.0
134,32.49229471864794,42.567085904731684,30.0,0.0
135,42.42064500011607,17.389638752534047,30.0,0.0
136,42.837390397281155,-22.836707390767106,30.0,0.0
137,31.17219245106753,9.161392601773288,30.0,0.0
138,24.406508078836275,28.340938511143616,30.0,0.0
139,24.209865249446096,19.14743669956202,30.0,0.0
140,35.18368270708962,10.962027158298891,30.0,0.0
141,39.53665719843156,-3.7378102718422976,30.0,0.0
142,25.961898574756418,-5.977108945155589,30.0,0.0
143,33.29367272244546,24.880517570045214,30.0,0.0
144,25.333793417494768,-6.503492077331751,30.0,0.0
145,31.48263333446285,26.781585306019878,30.0,0.0
146,33.28983610602789,-13.459268953080702,30.0,0.0
147,52.9001843123241,4.577010456435424,30.0,0.0
148,39.51490628684878,-13.346925684354513,30.0,0.0
149,26.129083963302303,23.207978658070655,30.0,0.0
150,32.867456980540574,12.350509273240686,30.0,0.0
151,39.37165476894502,16.99355243338027,30.0,0.0
152,35.498334901589956,-3.3985785029390048,30.0,0.0
153,32.954359543005694,-16.276627099773794,30.0,0.0
154,28.414328483777492,-4.890819636767413,30.0,0.0
155,24.820467958853982,13.905705781229255,30.0,0.0
156,47.80980722896578,-13.316953684437507,30.0,0.0
157,42.02760092900564,16.558437703888885,30.0,0.0
158,27.93660223754998,3.104153515946961,30.0,0.0
159,28.706653469102825,5.514109817409663,30.0,0.0
160,31.38309159689389,5.906284468289149,30.0,0.0
161,36.84454547295927,22.346719374310947,30.0,0.0
162,33.83897504634218,30.710170166544742,30.0,0.0
163,30.327055826962354,14.68454452417497,30.0,0.0
164,35.13176289813815,11.389301419420995,30.0,0.0
165,25.10050737683277,0.20853922699529015,30.0,0.0
166,22.134242816953986,-2.7243399235365384,30.0,0.0
167,29.410784289067628,4.6279026279598305,30.0,0.0
168,19.669658378657047,9.317461657003676,30.0,0.0
169,35.10042647805457,23.70197858726532,30.0,0.0
170,42.56935908953633,28.22218503572008,30.0,0.0
171,38.25740551430682,6.666289244258346,30.0,0.0
172,43.12415337690062,15.111270878705302,30.0,0.0
173,31.658573396151816,5.681174891072233,30.0,0.0
174,30.358261552382043,19.269290513068032,30.0,0.0
175,25.550919036051216,-3.034279791881872,30.0,0.0
176,32.155808692766,23.583174530924822,30.0,0.0
177,44.77145286533576,24.285194228795675,30.0,0.0
178,24.291162033647673,4.31686602557737,30.0,0.0
179,29.737362476449324,7.0265523457287,30.0,0.0
180,20.96797893563888,4.9662385574579835,30.0,0.0
181,24.13410968177024,27.587545938825063,30.0,0.0
182,20.8537503221762,26.75001386703805,30.0,0.0
183,33.980278436295556,16.54092552937952,30.0,0.0
184,22.950412657013857,30.126560511770826,30.0,0.0
185,21.643271031574415,-3.0916491537563004,30.0,0.0
186,26.494075838742052,21.36669903760394,30.0,0.0
187,35.62791121483705,26.41284772060822,30.0,0.0
188,24.672397634134597,-0.8963793263022595,30.0,0.0
189,33.83507504702367,17.084089404602995,30.0,0.0
190,51.838312797048964,1.2362260644280685,30.0,0.0
191,34.19578742392575,12.278228511803409,30.0,0.0
192,38.05162807861419,13.260872187134163,30.0,0.0
193,35.28513586253852,-13.96736709733883,30.0,0.0
194,29.252826337154815,16.52954309014957,30.0,0.0
195,24.14470122706835,1.4070118429111602,30.0,0.0
196,36.49770350960824,15.449915268503993,30.0,0.0
197,33.496951503494536,4.425732326475795,30.0,0.0
198,22.04173416300655,-5.849421182799993,30.0,0.0
199,45.35198413466393,-0.595433433539549,30.0,0.0
200,37.63737805408758,33.684176337452264,30.0,0.0
201,27.457211643000775,-0.7062723028217572,30.0,0.0
202,25.711330087794337,6.094319548391882,30.0,0.0
203,32.7086758041975,-8.961729245961571,30.0,0.0
204,20.228400834526788,-23.87688410364837,30.0,0.0
205,32.37953022275151,13.239115601903459,30.0,0.0
206,34.0326900463333,6.622974733945403,30.0,0.0
207,21.980604950919652,8.266957647160885,30.0,0.0
208,22.745357221215407,7.935579796561472,30.0,0.0
209,33.57536065332495,3.4709809497622324,30.0,0.0
210,30.10484915743614,16.576053976098407,30.0,0.0
211,49.96715134588992,2.983579482163054,30.0,0.0
212,34.75660782976698,-2.307857769835101,30.0,0.0
213,29.198146214759753,-13.520457452906204,30.0,0.0
214,27.83742542743954,14.852177962368934,30.0,0.0
215,42.62195917967527,14.302360112559816,30.0,0.0
216,31.290024755308075,-11.003851602199038,30.0,0.0
217,46.59335425993988,-12.06045804012862,30.0,0.0
218,38.72755156606939,-16.441339232504465,30.0,0.0
219,33.36031258959264,10.382263308285513,30.0,0.0
220,21.757341786365757,-3.0737110557709055,30.0,0.0
221,33.59293778218166,31.052041595927463,30.0,0.0
222,28.959880143446707,-11.847470313662125,30.0,0.0
223,39.6958283427402,22.303628026894692,30.0,0.0
224,30.347019177863956,-0.32947430488548335,30.0,0.0
225,21.18629892489762,11.139643151493264,30.0,0.0
226,30.439736084969738,46.460079840996585,30.0,0.0
227,22.89701146431728,-7.200279927898052,30.0,0.0
228,46.4272962370176,27.69836050630443,30.0,0.0
229,22.99706435109302,-4.080276083909757,30.0,0.0
230,49.41432333481265,13.520902597439235,30.0,0.0
231,27.22885889440349,6.469501876594379,30.0,0.0
232,46.82710486260743,18.66453615014038,30.0,0.0
233,38.07786886103204,5.239069748542579,30.0,0.0
234,33.302626864287184,-27.366298905742045,30.0,0.0
235,45.693967801718436,18.400131834418637,30.0,0.0
236,21.721497653950266,29.546521878716987,30.0,0.0
237,23.483936336231423,20.261929521793334,30.0,0.0
238,28.22257158439939,-10.593747659974078,30.0,0.0
239,41.3597587660715,26.434301006560037,30.0,0.0
240,38.2948843492587,19.794516307579777,30.0,0.0
241,23.346037821517143,22.83500006311062,30.0,0.0
242,30.23717281403385,-15.566893868343968,30.0,0.0
243,27.217035697983334,8.208294913714536,30.0,0.0
244,30.513024993246873,-25.640458761105652,30.0,0.0
245,26.18373337736342,3.941869009791552,30.0,0.0
246,43.34726253849372,20.781654776911893,30.0,0.0
247,47.10912550544452,5.832581677268728,30.0,0.0
248,33.04015322851884,15.684500533420675,30.0,0.0
249,35.47339572878447,11.888722965999715,30.0,0.0
250,22.785472148686726,4.816631464365839,30.0,0.0
251,41.08706829020897,26.76283513122156,30.0,0.0
252,25.11415562186038,18.69942170313506,30.0,0.0
253,48.008672610925736,33.04143961792121,30.0,0.0
254,42.55961371487204,16.010518915327737,30.0,0.0
255,33.69632558567999,-11.44370596844443,30.0,0.0
256,30.267697125802712,18.90813875842007,30.0,0.0
257,35.2075700169553,5.9462292279516795,30.0,0.0
258,45.293977521608724,26.376381314104048,30.0,0.0
259,36.93575562001314,24.97604133361773,30.0,0.0
260,44.275344074343195,2.362125935352906,30.0,0.0
261,30.711469504978716,-1.3906733972920104,30.0,0.0
262,45.61664063090571,-6.270524796766296,30.0,0.0
263,41.20817258258751,17.28529167652015,30.0,0.0
264,35.232920624526905,36.76824988853849,30.0,0.0
265,23.315689322695402,15.08776488909615,30.0,0.0
266,23.28022952117918,5.013036609090347,30.0,0.0
267,28.597252401959704,-0.39423460627616436,30.0,0.0
268,34.27288748513151,-6.573582399035502,30.0,0.0
269,32.17661473290948,52.32872664383888,30.0,0.0
270,27.861946305173596,-17.004614220468195,30.0,0.0
271,33.51195340627781,7.907370112997405,30.0,0.0
272,31.377584676975136,35.993057184140625,30.0,0.0
273,41.687479323781844,13.115363656360586,30.0,0.0
274,30.944676613291428,3.6950593593979937,30.0,0.0
275,34.48914660306297,13.59579240763972,30.0,0.0
276,35.02036191435249,20.766393365458768,30.0,0.0
277,36.273570314619924,20.23499573074924,30.0,0.0
278,30.76003467152453,-7.34637788610749,30.0,0.0
279,34.41437457547585,27.75029660177321,30.0,0.0
280,34.822695861982496,20.81068959411163,30.0,0.0
281,37.752241253697974,8.328867944376643,30.0,0.0
282,26.80974338257962,8.141527923600549,30.0,0.0
283,26.22774627503326,-9.056313041018484,30.0,0.0
284,24.418081299756814,16.736438625104803,30.0,0.0
285,27.414495356771177,25.292343735366092,30.0,0.0
286,32.44871733891937,14.168585449811404,30.0,0.0
287,29.367809137071095,14.951067262256458,30.0,0.0
288,26.819659390680737,-11.114352357901748,30.0,0.0
289,23.299895265289212,5.720976817664304,30.0,0.0
290,42.7958887852397,-7.223112980152617,30.0,0.0
291,33.20253144037441,36.352297736739274,30.0,0.0
292,29.706941941338243,18.257149456969643,30.0,0.0
293,34.90944688711193,14.799178289955112,30.0,0.0
294,16.96159244390293,-3.830994452103779,30.0,0.0
295,30.701809060860743,-21.55788030215998,30.0,0.0
296,29.099066201274212,9.878374404850534,30.0,0.0
297,47.47797477007586,44.95001957977867,30.0,0.0
298,31.899118462024745,-3.083295279165524,30.0,0.0
299,30.89165153701234,-0.6607048574133287,30.0,0.0
300,39.32098021954371,3.7399897020186703,30.0,0.0
301,24.23255827589552,-8.081681338984616,30.0,0.0
302,31.25452951449849,-0.9964332087877832,30.0,0.0
303,37.073666653502514,-0.3353970058745812,30.0,0.0
304,36.667040511046636,-24.125913021452885,30.0,0.0
305,32.593117638344566,15.347078855363208,30.0,0.0
306,36.78220765611893,-5.380269521792025,30.0,0.0
307,39.61242171040482,12.164837247821982,30.0,0.0
308,27.940283517499306,13.291084619645442,30.0,0.0
309,33.839308728030375,-7.188918182777421,30.0,0.0
310,33.27047682654672,36.522797162661405,30.0,0.0
311,23.189397531262955,-3.6685130769840715,30.0,0.0
312,44.707520782057394,31.43087870929565,30.0,0.0
313,18.45985663597964,21.943146278880647,30.0,0.0
314,25.856019691426518,8.353081189683392,30.0,0.0
315,45.26765251726141,3.9915830297599015,30.0,0.0
316,37.68337720845359,-10.172103344224244,30.0,0.0
317,26.40670734645536,9.315733243931472,30.0,0.0
318,22.922159355150846,24.4594185731904,30.0,0.0
319,22.87733467216819,6.400716661839386,30.0,0.0
320,37.91957403119733,16.45500843822981,30.0,0.0
321,39.45666066335516,15.263571908591807,30.0,0.0
322,42.35756690458116,-13.084081087378959,30.0,0.0
323,31.91676871336848,13.911769200357059,30.0,0.0
324,25.742702316034176,-13.07790192487018,30.0,0.0
325,19.442806497163684,-6.474602045955352,30.0,0.0
326,21.36269070293491,25.559656542352272,30.0,0.0
327,29.999857028443305,30.996544715145955,30.0,0.0
328,27.24861786900764,17.34339949687225,30.0,0.0
329,30.051640910919826,7.113488338623802,30.0,0.0
330,33.5959160470343,8.093604810065552,30.0,0.0
331,22.05784731000835,1.4652676790703758,30.0,0.0
332,29.66579238422481,13.585878351945517,30.0,0.0
333,22.317144697737238,9.969451798056326,30.0,0.0
334,36.356353603433924,11.871881531044435,30.0,0.0
335,34.075196279334534,1.145248564503067,30.0,0.0
336,46.55590004097072,9.033400091069,30.0,0.0
337,34.82477679058019,-10.6493065972147,30.0,0.0
338,29.631462227724153,16.268045122449283,30.0,0.0
339,20.127291281720318,-1.0588444364318708,30.0,0.0
340,33.938651646056506,21.24203381741384,30.0,0.0
341,31.73705401293525,37.680147178531755,30.0,0.0
342,33.22970454266347,18.021027670159583,30.0,0.0
343,33.779144607113444,5.523285755773302,30.0,0.0
344,16.788208903359127,-7.202525881040366,30.0,0.0
345,28.279009052295343,13.973918294373796,30.0,0.0
346,37.08643592060996,13.878910995744674,30.0,0.0
347,34.10425116176469,2.59983795097477,30.0,0.0
348,44.534291437925816,-4.267074588410287,30.0,0.0
349,25.637430773653744,14.01896513183392,30.0,0.0
350,35.08757669613437,33.95379766786388,30.0,0.0
351,42.1441862001004,-7.565498765609341,30.0,0.0
352,34.97867377273202,18.425969416149222,30.0,0.0
353,40.4241631771345,3.5188181392475952,30.0,0.0
354,34.141464163305365,15.711985125290939,30.0,0.0
355,39.12583319870244,12.35880083167647,30.0,0.0
356,35.15981784921253,13.191015109046315,30.0,0.0
357,31.3348310722287,16.116860975573687,30.0,0.0
358,33.57439228917367,17.56810375895563,30.0,0.0
359,34.88665294220745,-3.062460551452329,30.0,0.0
360,35.236040430340154,10.680860728665873,30.0,0.0
361,34.084367038463576,-17.090191529673465,30.0,0.0
362,30.325929620393993,-3.607949397564715,30.0,0.0
363,24.462586276365762,5.056242728819703,30.0,0.0
364,34.479217646664324,-2.3304084664484552,30.0,0.0
365,19.592224294383207,16.968313792735934,30.0,0.0
366,22.77807723578977,11.874123317675437,30.0,0.0
367,28.589004448954203,22.422571603853132,30.0,0.0
368,23.859292645026695,7.48096778266298,30.0,0.0
369,39.39653786667716,-5.9908218098805115,30.0,0.0
370,30.921075628161052,21.743977840911462,30.0,0.0
371,29.181801289025362,10.439655155097451,30.0,0.0
