unit_id,ProductTiter,BrothTurbidity,do_chelator_dosing,do_feed_flow_controller
0,72.48351465834484,17.467928755819766,65.0,0.0
1,72.71886198585325,3.03024834759899,65.0,0.0
2,70.9241889210606,-12.030563967470286,65.0,0.0
3,55.54907848834553,0.5501056835611084,65.0,0.0
4,60.88671643868001,19.37306631947041,65.0,0.0
5,62.65136360863906,-23.78587355567142,65.0,0.0
6,77.12431526511222,-14.183278795791336,65.0,0.0
7,58.79079932860371,7.173540343327808,65.0,0.0
8,82.6518659307557,-1.8320650717332274,65.0,0.0
9,65.80272576012223,-20.509437638868707,65.0,0.0
10,67.6923006708266,18.45358412472868,65.0,0.0
11,52.933727012397185,12.941570872966498,65.0,0.0
12,59.46663015219564,-2.2295379959725086,65.0,0.0
13,58.10397279311761,13.304839458298423,65.0,0.0
14,53.83808716035947,26.52606563229594,65.0,0.0
15,50.81335678889713,10.417387764818216,65.0,0.0
16,61.734630718509074,36.061389421250965,65.0,0.0
17,68.75704803454524,5.613302464007406,65.0,0.0
18,61.911250185919734,-8.682454923131349,65.0,0.0
19,72.95113451650295,26.610652533198973,65.0,0.0
20,66.80083186952784,-4.00556815542153,65.0,0.0
21,60.67487238857569,21.661920689473693,65.0,0.0
22,76.2695337816013,-18.69364506939335,65.0,0.0
23,66.44661968418619,5.735700902088244,65.0,0.0
24,73.83953111916621,25.241130783046074,65.0,0.0
25,66.52123820957841,3.298474864003773,65.0,0.0
26,63.372575919740854,8.40215211139075,65.0,0.0
27,71.72512097052247,11.107644230452358,65.0,0.0
28,71.59499772136118,2.619457228729143,65.0,0.0
29,60.76868177193353,3.646789655007834,65.0,0.0
30,69.30144772289295,-4.62512303279569,65.0,0.0
31,62.87392446519503,45.3269757172287,65.0,0.0
32,63.11186172933694,7.520351069868523,65.0,0.0
33,52.76800242261786,-17.198008014867852,65.0,0.0
34,82.09918906138566,6.024035610199897,65.0,0.0
35,68.63232613521029,-21.70202787847574,65.0,0.0
36,70.38467053939137,15.786434072680311,65.0,0.0
37,75.13307503249004,-5.752234952031044,65.0,0.0
38,61.3158367065545,25.174458059841573,65.0,0.0
39,51.592372322685016,4.490164365174523,65.0,0.0
40,55.751942948168875,15.893155553593893,65.0,0.0
41,68.31826110977957,19.262431156663496,65.0,0.0
42,67.3357405534352,27.29063848217207,65.0,0.0
43,61.67050051324178,23.67058399760395,65.0,0.0
44,60.05284716369665,-9.033137238002736,65.0,0.0
45,62.06029329915828,2.3055613066287957,65.0,0.0
46,77.88802203711064,5.059826646932619,65.0,0.0
47,55.384085838008644,33.04526818531792,65.0,0.0
48,60.740875197183506,-4.306313001689552,65.0,0.0
49,66.52742168813498,12.287842653116869,65.0,0.0
50,68.70285991533875,-7.120045487791036,65.0,0.0
51,52.73646208404526,15.106190491230965,65.0,0.0
52,73.83890590392865,29.516712487410942,65.0,0.0
53,54.12714981177105,-8.23738270940228,65.0,0.0
54,73.29576919917109,4.939129078903743,65.0,0.0
55,58.18063292671161,14.699106125187381,65.0,0.0
56,65.53594062136752,2.726913927314352,65.0,0.0
57,66.40524449120132,14.420841191650766,65.0,0.0
58,59.81203693377806,14.689701853859276,65.0,0.0
59,68.24234099821349,33.90148268817753,65.0,0.0
60,64.28029804066344,21.39147378525083,65.0,0.0
61,59.24055621434039,-15.225121684778347,65.0,0.0
62,66.13671846947469,11.863206117186515,65.0,0.0
63,56.79479714831178,19.99249143133433,65.0,0.0
64,52.2079718802518,2.361500607230021,65.0,0.0
65,63.147013066855386,-10.987198837994786,65.0,0.0
66,63.33372872503272,6.49108879251454,65.0,0.0
67,62.817848672073765,21.258206351489346,65.0,0.0
68,60.63417067842265,-0.5841996176584434,65.0,0.0
69,71.39066717257835,9.604076629086638,65.0,0.0
70,70.30480362948656,14.184498864667983,65.0,0.0
71,70.2947593972406,15.95260280922378,65.0,0.0
72,68.00054335517682,1.6200592501270719,65.0,0.0
73,56.87146891834026,17.80774139225412,65.0,0.0
74,66.83556175742669,24.380902310641527,65.0,0.0
75,71.60684234622303,19.104581123908016,65.0,0.0
76,61.869266654372254,-18.815738440438956,65.0,0.0
77,49.497029692624224,17.632835381427764,65.0,0.0
78,67.8091153930816,13.053753596280298,65.0,0.0
79,62.92368997078821,23.927729691958504,65.0,0.0
80,72.59674221498226,1.6015637157343057,65.0,0.0
81,51.69129293566667,-17.390987340982186,65.0,0.0
82,71.32956115494791,5.69747916708207,65.0,0.0
83,68.00561883975713,1.947234062922175,65.0,0.0
84,54.826499474357114,-4.2162483257578875,65.0,0.0
85,55.961842659323224,45.66981110918129,65.0,0.0
86,71.01829191326047,28.516606697025953,65.0,0.0
87,62.08052811613571,2.902357628693202,65.0,0.0
88,61.781401688731265,-7.158653423152458,65.0,0.0
89,67.08883526011968,-4.417286594939909,65.0,0.0
