unit_id,IrrigationRate
0,61.89197466558678
1,39.061768430205184
2,34.774108944357955
3,60.552423640454954
4,41.68236721565853
5,58.36885484757696
6,23.186270342855938
7,19.530010561303655
8,38.330403959575875
9,20.222422319068183
10,41.522812149326796
11,55.56562409304551
12,49.302114836263534
13,38.730785275471376
14,43.72176417589927
15,38.00273730189794
16,32.2454956847185
17,22.464358328861316
18,41.50282243734107
19,31.195286393474518
20,33.715857843726255
21,56.34677173935211
22,34.08303836877127
23,44.867104667936175
24,40.06903011385851
25,25.239005679718097
26,28.439478214205586
27,56.64016618874733
28,18.42317469943542
29,26.605238683950446
30,33.34993790608253
31,33.04265530034078
32,23.578009909753757
33,71.93387016676753
34,73.39692464899858
35,34.789694420425974
36,43.87937620151477
37,61.876109214512844
38,56.262123357868425
39,60.78465285009579
40,31.838325002348284
41,25.231917799904927
42,56.76531407219096
43,40.51135369085854
44,62.212995725546115
45,35.53522312987445
46,59.21172134195939
47,42.45272028856924
48,55.5757617081679
49,33.086436285001334
50,23.35143195615064
51,49.797795343659594
52,23.03467891687369
53,48.414922118029
54,23.26557062832152
55,45.280570522562904
56,18.769241634220474
57,56.62836973196812
58,24.26368095453752
59,62.057852542633285
60,46.23189970379324
61,48.37925151720024
62,46.05938857796072
63,28.879021610940864
64,32.05070621911372
65,43.73448495749894
66,23.887545906177966
67,54.56501281161462
68,26.98397104211135
69,42.589529837155844
70,56.346732505429145
71,24.99120995568012
72,26.088672494632743
73,31.63473216090854
74,51.39736092585366
75,47.87439949577264
76,24.387914656005
77,32.658295117279074
78,34.40068138142915
79,34.428447054358074
80,32.32589812485758
81,44.534263650488285
82,38.025766634697696
83,20.288594273411984
84,46.919903000573974
85,58.28950815412075
86,46.41623205526385
87,44.64523422803118
88,33.094157849002386
89,43.580314345063016
90,31.44281559723676
91,66.7125001565483
92,20.654319755563378
93,47.92945536373661
94,48.65594472718703
95,58.665498064396395
96,43.514709642215394
97,42.324884869684595
98,46.361739706563725
99,54.60555636904975
100,57.63479481419441
101,50.28417040759102
102,12.456870544906373
103,42.40778243749884
104,40.50737630068331
105,40.98848268084483
106,35.13630175365221
107,48.07998693553283
108,45.44181259980082
109,49.200596402323924
110,63.014093000259145
111,36.33246053232712
112,37.49386266786628
113,26.711627757792492
114,38.250038652303324
115,30.96784841831296
116,37.879809280845954
117,35.10697708628707
118,52.919066828900284
119,52.21370953440564
