unit_id,CropYield,TissueNutrientAssay,do_IrrigationRate
0,25.736690218164185,16.616618447585815,6.0
1,17.57787467224337,16.483045458200728,6.0
2,23.572359834453422,14.630070642214775,6.0
3,19.307666932417092,17.968334952415454,6.0
4,17.017594943623738,9.902038115059877,6.0
5,26.35480161912409,10.321660523983558,6.0
6,16.997163239294117,-11.588583450481467,6.0
7,12.235549807617563,13.037360751434086,6.0
8,17.915351035179164,33.22602246162195,6.0
9,12.404252358125543,-19.540681431974964,6.0
10,18.61009691869227,7.360538321332259,6.0
11,33.84123881344671,36.36065396299492,6.0
12,18.126695919793427,19.767459227817746,6.0
13,24.144298211431806,28.97323865265402,6.0
14,12.172906948392672,11.631640958274327,6.0
15,2.57337653756463,23.519324969483232,6.0
16,13.803010585471167,20.901468049700707,6.0
17,5.443329211408752,4.553738991118234,6.0
18,5.24443674143211,25.41406097764829,6.0
19,27.02742695010786,0.23217284158299556,6.0
20,20.564536643527884,36.78946983940177,6.0
21,6.779318237977981,14.04438200303055,6.0
22,26.380731847747462,13.866774538127828,6.0
23,15.661219030972507,19.20637967734647,6.0
24,18.163693233270138,31.856475608899398,6.0
25,18.001261963066288,31.48694995571051,6.0
26,16.891211251574266,14.372556387666032,6.0
27,24.689537673006548,58.63113102723854,6.0
28,13.55465610164794,-2.015101849330245,6.0
29,25.006594290137134,31.7498012298184,6.0
30,21.347833580536218,2.7334203772245864,6.0
31,24.881000622445512,-3.7291374650808535,6.0
32,19.61412489798091,11.988119004990981,6.0
33,8.924858370761449,29.547095026801408,6.0
34,25.670524543768924,33.75656969223827,6.0
35,14.844364933049198,-2.185137898449277,6.0
36,3.8835718586718633,-7.624902454015498,6.0
37,24.492153491313108,33.97412081012391,6.0
38,23.017163221190494,-5.687716325695838,6.0
39,19.489274235978318,10.101213360717377,6.0
40,21.323471069404942,8.178932134382773,6.0
41,26.19870531103521,28.681210685223782,6.0
42,27.872581079982446,40.904484274852656,6.0
43,18.49668987077613,20.83904592190449,6.0
44,6.99295895277464,-0.7500613946561856,6.0
45,20.70063695429577,32.652394410944595,6.0
46,26.094264367304177,16.188932966404444,6.0
47,37.61232430898161,-25.13548827076392,6.0
48,6.134134497291422,15.868575627124585,6.0
49,10.189285407012118,-11.594804096766712,6.0
50,25.098768635101834,23.949493057450717,6.0
51,10.779242886688143,-5.202732569551232,6.0
52,13.338615237742266,8.003428016700232,6.0
53,26.014888737252992,-21.09989892374366,6.0
54,17.798640370936273,24.271723950454433,6.0
55,29.269774758491415,20.974415829585535,6.0
56,13.305799580779585,14.52567329644966,6.0
57,22.715689092046453,-2.7514950112277194,6.0
58,20.712847041439883,5.769928583871731,6.0
59,16.375775230741073,15.235310375239122,6.0
60,32.16819487380247,15.39942557746047,6.0
61,11.145246809447826,11.130382266675038,6.0
62,14.005300720586963,27.16517294232338,6.0
63,20.23867338664535,13.99790596635003,6.0
64,20.388825001617214,28.856511668100513,6.0
65,5.121299252209947,12.242256157205045,6.0
66,15.346717344773413,0.25436607509004894,6.0
67,9.235441870572323,11.829470330123808,6.0
68,12.385693773027343,-5.83777081088644,6.0
69,14.539640101326432,33.81066374239421,6.0
70,24.762316462284303,37.246494628635006,6.0
71,17.367870450547205,3.229756916597287,6.0
72,19.366045322318552,31.08323557210747,6.0
73,14.614041206321208,17.409901542561656,6.0
74,16.927357592250477,-4.536348913910725,6.0
75,12.87715520320241,-2.922529973604444,6.0
76,8.53470334934779,5.393348340711238,6.0
77,10.453472288319187,-3.293866788375251,6.0
78,20.784717514155673,22.581732971997088,6.0
79,16.170787551194046,15.160917209721866,6.0
80,10.924866189656628,-0.15340385104227394,6.0
81,14.574623136694795,33.581204274541136,6.0
82,16.044628263297056,-1.1982243051213928,6.0
83,15.508340140421192,21.409056706615456,6.0
84,8.202399525132261,20.594455311401312,6.0
85,9.469530552279426,19.654202046707592,6.0
86,35.8569616307629,12.354051095102806,6.0
87,19.132502007677225,5.656377708847837,6.0
88,20.52419902664744,12.337174113248373,6.0
89,17.822161101047648,15.636015022080429,6.0
90,21.88735819206284,7.090055212766933,6.0
91,18.534542166273585,12.280398529302897,6.0
92,8.647521141911497,38.074316559639875,6.0
93,15.91196187106127,-5.2679343909098275,6.0
94,22.657050078145154,7.2106692704578075,6.0
95,14.010362087451353,18.24534171656189,6.0
96,16.24887057036122,20.42044648200494,6.0
97,15.37444145490078,-21.131615754033575,6.0
98,21.80759969382473,6.092750281124397,6.0
99,13.749350604470795,10.91858570056706,6.0
100,31.64857185700827,23.23766159824853,6.0
