unit_id,EthanolYield,ViabilityStain
0,9.883690005336447,57.07970315796731
1,9.934459909964549,52.48951365455077
2,12.016251058541421,46.04820824038678
3,-10.988843309307377,52.572239046996714
4,24.790743792242296,40.84979006810261
5,9.36811528901658,47.72794554142773
6,4.834679851471691,49.989133001581294
7,12.69178645485978,49.88062382835294
8,21.279160576652124,54.569581691130196
9,16.118403460959293,57.21104960945305
10,5.45353105091867,52.719739083018546
11,12.331668149816394,57.65095900817036
12,2.8008329736180535,52.79397634547423
13,20.996057498140026,53.97494470025523
14,9.313082642692155,55.59536713732721
15,6.705751325370513,54.864273484508395
16,5.448200479619594,55.527967564889245
17,12.640857138009109,28.801196628098452
18,0.19742434457670655,54.57026590886871
19,13.556388454219935,46.87935156424983
20,19.498696402932982,54.597142124373704
21,20.401302153782456,54.83696028021731
22,-5.121059842944572,51.56689285227694
23,2.232526596078632,38.60471353495436
24,30.621672759430112,55.69420869094616
25,7.378040763395799,53.91553765103016
26,11.315301827855857,56.993933093218665
27,7.120684483027674,43.90412613517503
28,5.519792442703013,53.55099733822857
29,23.81273587939571,31.17928815875735
30,9.057045909622047,52.117860787641895
31,8.321488955350638,51.76365787400405
32,20.155016263783452,54.232323490390264
33,10.673018641448166,51.806947930321904
34,16.304405212951693,42.016339515020256
35,27.421191166480277,33.090849271305416
36,12.337665996253866,47.608196598483644
37,3.6436179920979095,52.28695536992579
38,8.494310097426,54.73812811101074
39,7.057368925118461,57.398372752536375
40,0.7248920307882578,53.82613627337832
41,-6.069869850999457,55.934855235482296
42,5.019149556848328,37.46686613398568
43,9.246891294587485,36.45557621880752
44,12.972853355316234,49.205319917989605
45,5.2054081909929,53.76666872428729
46,9.257245156663359,37.16609167828959
47,2.840639157400253,50.515122938118296
48,2.880247875820322,46.70916149045356
49,5.481041518093824,41.1578689500415
50,27.834674264318256,58.026270178878534
51,15.785110395313517,55.903894372408395
52,10.181057179548258,54.926089217369
53,0.35837563345349643,31.883207009101653
54,15.237203426000157,55.38446531308873
55,-7.512119150048241,48.86684177960884
56,-4.64103685064032,51.64596697667033
57,12.020465526071842,43.54753643724742
58,4.269527089698695,51.57897969379963
59,31.51161165961503,13.027268511135553
60,11.482727135852226,51.93255998515166
61,5.911556415201786,57.45056210531238
62,7.737460552857041,54.033768973773306
63,12.555280380022609,51.360811266983916
64,6.469025068793046,56.56694900577918
65,27.974053630342166,54.852283358901595
66,13.639243197739427,51.35909428001897
67,7.4238947470355825,45.17015704201105
68,2.8004004853767,35.605553569171875
69,9.530337803684631,54.23186902124433
70,14.569041394618791,49.05234369336517
71,8.519847481346126,53.69988915665578
72,8.127758255697241,35.7023437203394
73,4.435391114758097,53.855566520922416
74,18.77334603581095,51.207814939137485
75,-2.5092010840316696,48.618720502438656
76,17.99647549371845,55.9097640786694
77,12.710375238720006,53.21048402570958
78,25.768007783011672,55.526347670645556
79,17.1453378321239,56.24018838388156
80,5.498646693001518,55.93432301479882
81,16.188046831665705,48.1950241976585
82,4.3570944753389895,40.96846023437391
83,7.513669210956026,57.62673477370798
84,5.218465632502874,51.48152985616118
85,6.304577978870541,54.58612586648119
86,9.706020381934936,53.326367439385066
87,-0.6162099777105148,46.14581859831828
88,8.770891102023253,53.34737719985493
89,21.56728810098428,57.75087794204113
90,4.403888048605999,29.98724823791405
91,-4.149859955942609,51.62809105829742
92,25.111931370246385,46.5416692916646
93,12.518135753893178,47.83797039195225
94,10.432036925564681,57.355534493327596
95,-5.78222306198456,47.46778900529198
96,20.855020974765814,48.10094173770693
