unit_id,CropYield,LeafGreenness,do_SoilAcidifier
0,-9.784660294187658,-14.078577105788668,100.0
1,-22.02622351445093,10.799327952094888,100.0
2,-13.73517560223295,7.421629737299087,100.0
3,1.2137239819389416,5.745405735456579,100.0
4,-13.421048294098219,4.806708865086066,100.0
5,-4.442199789278909,11.06976575368483,100.0
6,-9.849517056031768,5.146159129424504,100.0
7,-2.5843545049890504,21.19368064068985,100.0
8,-8.556087281171438,11.326772724023872,100.0
9,-20.19696518217163,12.097618401340418,100.0
10,-10.059141464626519,5.490857163305588,100.0
11,-5.1486889361389565,6.134180178311775,100.0
12,-2.0906357272998486,23.4863046197633,100.0
13,-12.065712346356197,16.95512245697139,100.0
14,-4.050992790158235,5.601045706939702,100.0
15,-12.0001845455558,0.400601139769055,100.0
16,-11.439739460463526,6.1944247677493625,100.0
17,-5.842360463819786,3.1085680947602086,100.0
18,-28.92365999855053,21.29141998376717,100.0
19,1.5058982553115348,3.3969926995072326,100.0
20,-5.68802709061921,3.2811650801332197,100.0
21,2.010629248244787,15.988761449098593,100.0
22,-18.023837204362067,2.3804846453536275,100.0
23,-11.495424767189041,29.074377272157562,100.0
24,-2.030901898082309,20.544504452206404,100.0
25,-11.494052146367839,22.73829612639426,100.0
26,-15.496939507545154,-3.3546133460125453,100.0
27,-21.63743791004445,34.93214106818513,100.0
28,-12.787431709272784,11.029841050176891,100.0
29,-11.39670077874682,14.546288551679853,100.0
30,-2.2736281580259883,4.622671576010687,100.0
31,-1.415889512253214,-3.096007189362698,100.0
32,-11.113441586532048,24.468648789997225,100.0
33,-7.369030588099113,12.953637636971155,100.0
34,-21.49500180155671,3.4836742727231584,100.0
35,-2.420898600981099,15.979069561998266,100.0
36,-12.67508923826913,2.2984340039547266,100.0
37,2.3717104080739277,-3.4202928942177344,100.0
38,-24.343203328799444,7.02539489231504,100.0
39,-1.7700161598160182,7.85186232404037,100.0
40,-21.69688026106244,14.602277359255549,100.0
41,-1.6349714325943712,3.1376042169752525,100.0
42,-21.179847372682204,-0.5320831433551216,100.0
43,0.42087248915420616,0.008701653185946512,100.0
44,-3.689113101710303,13.460820216112445,100.0
45,-17.236897787253067,13.178426356485256,100.0
46,-9.562438260657622,8.340189046891954,100.0
47,-15.094893440834838,8.631878608050561,100.0
48,-2.073241404345941,4.760260121825579,100.0
49,-23.60939371884972,23.125576474243015,100.0
50,-12.221190245397946,20.56009705295874,100.0
51,-4.1250213681864425,7.658899871815309,100.0
52,2.674250407843967,2.163274136428699,100.0
53,2.623368826619768,-2.2845541215138123,100.0
54,-6.275921868468703,7.212503858312282,100.0
55,-14.72497719732066,13.826459563737547,100.0
56,-15.783855970918863,9.349881840445137,100.0
57,-1.192576529261252,13.63315416379439,100.0
58,-5.693899066393126,7.11142975740904,100.0
59,-7.385239716746199,5.471766205261298,100.0
60,-8.130659261499543,10.80315025676909,100.0
61,-12.55538053287516,1.0690512342444212,100.0
62,-3.4680955817502834,6.500965580895501,100.0
63,-4.973556595389309,26.07559706389823,100.0
64,0.17241647138378902,29.777143440301945,100.0
65,11.581159657549428,11.816939238688203,100.0
66,-13.443016047623155,-1.35090536401011,100.0
67,-10.923204139868963,25.76272617469106,100.0
68,-2.906319006121754,16.459941288944172,100.0
69,-7.574485030398298,11.48059135167486,100.0
70,-16.86642447486385,4.632216537331584,100.0
71,-9.349988164953139,16.56745814291526,100.0
72,-6.222548140841373,17.250687657500272,100.0
73,-15.50799653771837,11.065980039922838,100.0
74,-10.344869978659933,15.321119364243032,100.0
75,-11.316593083952192,7.729645096884828,100.0
76,-14.539484187252325,-5.887251279658642,100.0
77,-1.5007663869413266,3.322853012390355,100.0
78,-4.039582647784135,19.379705994718737,100.0
79,-12.649307416439083,-1.2119030930719088,100.0
80,-22.06490346872273,-4.708230618732998,100.0
81,-5.51819655215043,-3.5889494739024332,100.0
82,-12.750247273540747,11.679765792947396,100.0
83,-22.901112952914048,6.4786682808170335,100.0
84,-8.106703465449316,9.71493870891599,100.0
85,3.4315917466789747,8.969170571821998,100.0
86,14.327191349256319,14.7929819139313,100.0
87,-11.797381471164837,7.110168105624751,100.0
88,-20.006023956391157,-0.8783034390319013,100.0
89,-22.557523882796335,4.430152318679525,100.0
90,-13.555470736352493,4.992029878388212,100.0
91,-24.764901806359635,-7.829500688308684,100.0
92,-20.366682501054832,5.904639844119043,100.0
93,-15.90556387599574,-3.241399936176098,100.0
94,-3.400304870238772,15.80205209276628,100.0
95,-20.41226491873615,16.950865940810353,100.0
96,-13.39486938306775,19.728043292144278,100.0
97,-4.611933820548405,5.77874396665697,100.0
98,0.7473365919135111,6.372793482788998,100.0
99,-0.49201216596143915,16.197711300559998,100.0
100,-3.659369450610793,11.238061148552855,100.0
101,-13.674684244079073,5.582268091940515,100.0
102,-8.197836705266397,5.026855567443127,100.0
103,-10.668041804973926,22.917693115587685,100.0
104,-10.860809011607781,9.089970348143675,100.0
105,-15.898538320376066,21.496971145286977,100.0
106,-27.083215610426258,1.4380598970321294,100.0
107,-6.899163736885749,15.783076984371728,100.0
108,-6.643875771740013,9.267329045586902,100.0
109,-9.929792934868106,0.29904179215886373,100.0
110,-5.1212173995481916,-0.6888317328566433,100.0
111,-10.44138355058609,6.144908558928439,100.0
112,1.5954205568027522,10.185424332203318,100.0
113,-9.792156070328314,14.708077101079015,100.0
114,-22.13435803185119,2.645694524708807,100.0
115,-10.284444815052959,0.9432821218748924,100.0
116,3.7285396743450363,9.763309256227979,100.0
117,-13.276628523229789,13.632765220774957,100.0
118,12.949145982429606,1.1124571607121636,100.0
119,-17.445585010419073,4.042851808611693,100.0
120,-5.770336195336849,14.414350935904054,100.0
121,-11.357219330762737,7.832951625874902,100.0
122,-15.465675546087681,17.317678795724426,100.0
123,-18.01915380756614,29.55063531803084,100.0
124,-17.836625126664647,0.5443826806158061,100.0
125,-13.173434410171915,9.687480470473552,100.0
126,1.067526152269986,13.14105904976742,100.0
127,-8.613116144835033,12.740482129041013,100.0
128,-18.28244051693251,27.137225220787734,100.0
129,-1.447141162939328,26.863137999457166,100.0
130,5.1787879201506,24.383576131876445,100.0
131,-3.902816872048806,2.691937268142011,100.0
132,-16.062570186201878,25.146523318468954,100.0
133,-23.412260991471644,7.638884578203625,100.0
134,4.617244487714704,5.814264671654356,100.0
135,6.823778962974609,35.52058393232548,100.0
136,-9.99514575847573,9.946971795580573,100.0
137,-19.025752270519845,4.298063649071654,100.0
138,-8.300647874811432,16.32384088097255,100.0
139,-1.9969794482058867,8.768122028271362,100.0
140,-21.34097792682263,15.741385439769822,100.0
141,-1.2783415774969944,8.318465455123397,100.0
142,-12.167295871978785,26.02336681343636,100.0
143,-18.31472358455007,4.020782963213757,100.0
144,-5.803351238540847,-8.102850571748014,100.0
145,-16.72955284806606,28.41183465701354,100.0
146,-16.927374831321742,8.01920111652042,100.0
147,-8.588737938572653,14.488566446131607,100.0
148,-18.671770303187056,19.886003193732805,100.0
149,-24.06158353125083,-2.163428086195207,100.0
150,5.630566122954596,15.45158171386882,100.0
151,-2.7897129990943874,9.494415508003957,100.0
152,-17.981168430586262,-2.7762946716029013,100.0
153,-10.233213574314048,14.269892961912632,100.0
154,1.8648475382012997,10.047387645127168,100.0
155,-19.022344623620093,7.62276146603322,100.0
156,-11.125039626181048,7.508323960533856,100.0
157,-10.123379720423785,-1.8466469681711004,100.0
158,-11.563286547909591,6.945598213304134,100.0
159,5.420021459614551,14.569671492956601,100.0
160,-9.172565681748399,21.960981933121133,100.0
161,-9.54409164187588,21.761751553618325,100.0
162,-16.118503920133016,2.08986224711035,100.0
163,-17.261867974400815,11.591107461566786,100.0
164,-13.52961703887129,17.351193909306268,100.0
165,-10.784797583804249,20.636569139758443,100.0
166,-7.758372603007201,6.195872999148881,100.0
167,-14.780216059309717,22.5804986310142,100.0
168,-4.148884024916214,27.250043329689436,100.0
169,-3.6647957606969706,-0.5900447977994929,100.0
170,-15.656483520631213,21.851711782332483,100.0
171,-18.436753286029088,-6.259410400023921,100.0
172,-20.261768071838375,19.38694332672263,100.0
173,18.12242864986906,8.664705181131438,100.0
174,-10.080512802670185,7.16590726900844,100.0
175,-9.37351075050496,2.440831396496103,100.0
176,-14.793320305972003,-12.927668289673651,100.0
177,-5.168330827936862,12.779424354058817,100.0
178,-6.429235157324442,-6.796902541791349,100.0
179,-3.15034040938579,6.255370843412454,100.0
180,-5.006404615815499,5.309457696670065,100.0
181,-21.084443149154463,9.614265238338731,100.0
182,0.07040235295612884,16.425871874543695,100.0
183,-5.374626241967402,-0.7246614209799134,100.0
184,-3.8488734344538895,11.45918971507815,100.0
185,-17.463792651506843,8.63551082661346,100.0
186,5.696002496600642,-1.8626491073208928,100.0
187,-15.478065027455662,7.902806009411872,100.0
188,-7.313852949543751,-8.691952833531076,100.0
189,-12.02468592925057,2.771048221666608,100.0
190,-10.916487045620425,30.648961959662333,100.0
191,-18.249717218083504,18.33795225315842,100.0
192,3.0605307207545756,20.12904509704572,100.0
193,-7.0578257122262915,14.227592422209447,100.0
194,-18.74935480012776,13.553510149506877,100.0
195,-10.39196821133465,-9.24709213725168,100.0
196,-5.246710774380222,9.58245054162523,100.0
197,-10.272614859352386,8.268448594830332,100.0
198,-21.576734471745908,15.723330828131395,100.0
199,-29.542725648260543,5.814356072778142,100.0
200,-23.910197261293,28.173561571879883,100.0
201,-17.63184038527256,22.38390101821619,100.0
