unit_id,CropYield,LeafGreenness,do_SoilAcidifier
0,-9.58898320118189,16.86215440220068,100.0
1,-3.4598398657781653,12.491607991587884,100.0
2,-2.685641949928021,9.18969249395506,100.0
3,-13.430923818397845,3.8257831338257944,100.0
4,-7.349747328060157,29.73878779107614,100.0
5,-3.6269459519999527,13.956039026299672,100.0
6,-5.4139918851301365,-8.032216078669215,100.0
7,-18.979641994654294,9.542540287156054,100.0
8,-2.6576219656016673,19.526257069351097,100.0
9,-11.070601436269255,15.671026034966136,100.0
10,-8.48396012688761,9.012344205910088,100.0
11,-5.968579806058253,2.8399498681009554,100.0
12,-27.593019400265977,19.965711180830873,100.0
13,-9.219547575436964,-11.048555300276217,100.0
14,-18.677063453348413,0.2976049216072898,100.0
15,-18.718309881921993,4.5622886922276376,100.0
16,-30.388701036234277,0.11217301589377371,100.0
17,-15.962249772502084,10.703523624862806,100.0
18,-6.666552745452239,27.59197158392122,100.0
19,-11.884960127909531,-0.2680162135272983,100.0
20,-22.806594044016418,4.042932845965474,100.0
21,-23.007970062304747,17.184385789401432,100.0
22,-6.553145173487338,4.001676985430823,100.0
23,-15.591939471151402,7.409956896073586,100.0
24,-4.153759389471541,21.51608527740902,100.0
25,-19.902679527140524,4.802998227226417,100.0
26,-0.8491855792459482,15.557693604939898,100.0
27,-4.7319861403754775,14.136451659321107,100.0
28,-12.890893304746404,15.859323005606853,100.0
29,-8.702942968218277,11.77814851783283,100.0
30,2.0335434333083597,16.05554446356745,100.0
31,-13.976701715853613,12.25127586498173,100.0
32,5.6766654559934615,14.907046962680802,100.0
33,-2.5964519573063365,16.676147601547925,100.0
34,-13.993594813243494,6.294026049434125,100.0
35,-18.641656201968022,-13.490381542452045,100.0
36,-19.628342962815275,12.776654403690532,100.0
37,-8.764340421185699,-1.915530465179895,100.0
38,4.754175653435108,20.535771515547836,100.0
39,-8.92862670112735,16.766812949630538,100.0
40,-9.915078352931227,4.154279126918573,100.0
41,1.9171039324994905,20.77798807534653,100.0
